Francis_Burdett,Francis_Burdett_(1743)
Hart_Bochner,Lloyd_Bochner
Prince_Johannes_Heinrich_of_Saxe-Coburg_and_Gotha,Prince_Rainer_of_Saxe-Coburg_and_Gotha
Christopher_Buckley_(novelist),Patricia_Buckley
Stephen_Foster,William_Barclay_Foster
Jaden_Smith,Jada_Pinkett_Smith
Princess_Maria_Clotilde_of_Savoy,Victor_Emmanuel_II_of_Italy
Titiek_Suharto,Siti_Hartinah
Qaboos_bin_Said_al_Said,Said_bin_Taimur
Susan_Blanchard_(socialite),Dorothy_Hammerstein
"Valentina_Visconti,_Queen_of_Cyprus",Bernabò_Visconti
António_Horta_Osório_(banker),António_Lino_de_Sousa_Horta_Osório
Eleanor_of_Aquitaine,"William_X,_Duke_of_Aquitaine"
"William_Henry,_Prince_of_Nassau-Usingen","Walrad,_Prince_of_Nassau-Usingen"
Prince_Alexander_of_Prussia,Prince_Frederick_of_Prussia_(1794–1863)
"Eitel_Friedrich_IV,_Count_of_Hohenzollern","Karl_I,_Count_of_Hohenzollern"
Emma_Davies_(actress),Geoffrey_Davies
"Ælfthryth,_Countess_of_Flanders",Alfred_the_Great
"Albert_IV,_Duke_of_Bavaria",Anna_of_Brunswick-Grubenhagen-Einbeck
"Otto_II,_Duke_of_Brunswick-Göttingen","Otto_I,_Duke_of_Brunswick-Göttingen"
"Simon_IV,_Count_of_Saarbrücken",Mathilde_of_Saarbrücken
"William_the_Victorious,_Duke_of_Brunswick-Lüneburg","Henry_the_Mild,_Duke_of_Brunswick-Lüneburg"
Pierre_de_Cossé_Brissac,"François_de_Cossé_Brissac,_11th_Duke_of_Brissac"
Izabela_Czartoryska,Antonina_Czartoryska
Charles_Philip_of_Brandenburg-Schwedt,Sophia_Dorothea_of_Schleswig-Holstein-Sonderburg-Glücksburg
Olivia_Llewellyn,Dai_Llewellyn
"Mary_Stewart,_Countess_of_Arran",Mary_of_Guelders
Gilbert_de_Chambrun,Pierre_de_Chambrun
Alix_Liddell,Rose_Kerr
Nakkhatra_Mangala,Kitiyakara_Voralaksana
Mary_of_Lancaster,"Henry,_3rd_Earl_of_Lancaster"
Jamie_Tarses,Jay_Tarses
Theiddat,Swa_Saw_Ke
"Ludwig_Wilhelm,_Prince_of_Bentheim_and_Steinfurt","Alexius,_Prince_of_Bentheim_and_Steinfurt"
John_S._Knight,Charles_Landon_Knight
Hümaşah_Sultan_(daughter_of_Şehzade_Mehmed),Şehzade_Mehmed
Princess_Shōshi_(1195–1211),Kujō_Ninshi
"John_Paulet,_5th_Marquess_of_Winchester","William_Paulet,_4th_Marquess_of_Winchester"
Kim_Haugen,Per_Theodor_Haugen
William_de_Vesci,Eustace_fitz_John
Prince_Michel_of_Bourbon-Parma,Princess_Margaret_of_Denmark
Eva_Bergman,Ingmar_Bergman
Tribhuvan_of_Nepal,Prithvi_of_Nepal
Samuel_Lightfoot_Flournoy_(West_Virginia_lawyer),Samuel_Lightfoot_Flournoy
Louise_Adélaïde_d'Orléans,Françoise_Marie_de_Bourbon
Madho_Singh_I,Jai_Singh_II
Yife_Tien,Paul_Tien
Qin_Er_Shi,Qin_Shi_Huang
Dushyanth_Ramkumar,Ramkumar_Ganesan
Philip_Niarchos,Stavros_Niarchos
Rita_Dalla_Chiesa,Carlo_Alberto_Dalla_Chiesa
Predslava_of_Kiev,Sviatopolk_II_of_Kiev
Christian_Brando,Anna_Kashfi
Alexander_II_of_Russia,Alexandra_Feodorovna_(Charlotte_of_Prussia)
Archil_of_Imereti,Vakhtang_V_of_Kartli
Al-Mustarshid,Al-Mustazhir
Gelawdewos,Dawit_II
Teriitaria_I,Tehaapapa_I
Édouard_Michelin_(born_1963),François_Michelin
Dorothea_of_Bulgaria,Anna_of_Wallachia
"Ernest_Sachs,_Jr.",Ernest_Sachs
Josiah_Quincy_I,Edmund_Quincy_(1628–1698)
Huáscar,Huayna_Capac
Clarence_Peters,Clarion_Chukwura
"Thomas,_Count_of_Savoy","Humbert_III,_Count_of_Savoy"
Æthelhere_of_East_Anglia,Eni_of_East_Anglia
Adelaide_of_Poland,Casimir_II_the_Just
Melissa_Rivers,Joan_Rivers
Pat_Hitchcock,Alma_Reville
Sancho_II_of_Portugal,"Urraca_of_Castile,_Queen_of_Portugal"
"Peter_Friedrich_Wilhelm,_Duke_of_Oldenburg","Frederick_August_I,_Duke_of_Oldenburg"
Katarzyna_Żółkiewska,Stanisław_Żółkiewski
Sharon_Tate,Doris_Tate
Emperor_Kazan,Emperor_Reizei
Princess_Karoline_Mathilde_of_Schleswig-Holstein-Sonderburg-Glücksburg,"Friedrich_Ferdinand,_Duke_of_Schleswig-Holstein"
"John_George_II,_Elector_of_Saxony","John_George_I,_Elector_of_Saxony"
Elizabeth_of_Rhuddlan,Edward_I_of_England
Brendan_Burke,Brian_Burke_(ice_hockey)
"Sachiko,_Princess_Hisa",Hirohito
Charlotte_Barker,Ronnie_Barker
Francis_Joseph_Reitz,John_Augustus_Reitz
Graham_Waterhouse,William_Waterhouse_(bassoonist)
"Henry_Stafford,_1st_Earl_of_Wiltshire","Henry_Stafford,_2nd_Duke_of_Buckingham"
"Andreas,_Prince_of_Saxe-Coburg_and_Gotha","Friedrich_Josias,_Prince_of_Saxe-Coburg_and_Gotha"
"Henry_of_Grosmont,_1st_Duke_of_Lancaster",Maud_Chaworth
Daoguang_Emperor,Empress_Xiaoshurui
"Rupert,_King_of_Germany","Rupert_II,_Elector_Palatine"
Przemysław_of_Racibórz,Władysław_Opolski
Vladislaus_II_of_Hungary,Casimir_IV_Jagiellon
Emperor_Meiji,Emperor_Kōmei
Maharana_Pratap,Maharani_Jaiwanta_Bai
"Philippe,_Duke_of_Anjou",Louis_XV_of_France
"Hethum_II,_King_of_Armenia","Keran,_Queen_of_Armenia"
Leo_Bill,Sheila_Kelley_(British_actress)
Albert_Buckman_Wharton_III,"Albert_Buckman_Wharton,_Jr."
"Henri_d'Orléans,_Duke_of_Aumale",Louis_Philippe_I
Eric_Foner,Jack_D._Foner
"William_Christoph,_Landgrave_of_Hesse-Homburg","Frederick_I,_Landgrave_of_Hesse-Homburg"
Henry_Seymour_(16th-century_MP),John_Seymour_(1474–1536)
Princess_Louise_of_Denmark_(1750–1831),Louise_of_Great_Britain
Josephine_Meeker,Nathan_Meeker
"Constance,_Duchess_of_Brittany","Conan_IV,_Duke_of_Brittany"
"Paul_Frederick,_Grand_Duke_of_Mecklenburg-Schwerin",Grand_Duchess_Elena_Pavlovna_of_Russia
Diane_de_Poitiers,"Jean_de_Poitiers,_Seigneur_de_Saint_Vallier"
Minye_Kyawswa_I_of_Ava,Shin_Myat_Hla_of_Ava
Countess_Viktoria-Luise_of_Solms-Baruth,Princess_Karoline_Mathilde_of_Schleswig-Holstein-Sonderburg-Glücksburg
Richard_III_of_England,"Richard_of_York,_3rd_Duke_of_York"
Charles_V_of_France,Bonne_of_Bohemia
Ara_Shiraz,Hovhannes_Shiraz
Alexander_III_of_Scotland,Alexander_II_of_Scotland
Princess_Feodora_of_Saxe-Meiningen,Princess_Charlotte_of_Prussia
"Balthasar,_Count_of_Nassau-Wiesbaden-Idstein","Philip_I,_Count_of_Nassau-Wiesbaden-Idstein"
Harold_Fowler_McCormick,Cyrus_McCormick
Deneys_Reitz,Francis_William_Reitz
Thomas_Cromwell_(Parliamentary_diarist),"Gregory_Cromwell,_1st_Baron_Cromwell"
Princess_Malgorzata_Izabella_Czartoryska,Maria_Ludwika_Krasińska
"Prince_Gustaf_Adolf,_Duke_of_Västerbotten",Princess_Margaret_of_Connaught
Chris_Brosnan,Pierce_Brosnan
Hamad_bin_Abdullah_Al_Thani,Abdullah_bin_Jassim_Al_Thani
Catherine_of_Nassau-Dillenburg,"William_I,_Count_of_Nassau-Dillenburg"
Abdullah_II_of_Jordan,Hussein_of_Jordan
Princess_Adelaide_of_Saxe-Meiningen,Countess_Adelaide_of_Lippe-Biesterfeld
Princess_Amalia_of_Sweden,Gustav_IV_Adolf_of_Sweden
Anna_of_Hesse,"Philip_I,_Landgrave_of_Hesse"
Frank_Kelly,Charles_E._Kelly_(cartoonist)
James_Ogilvy,Angus_Ogilvy
"Godwin,_Earl_of_Wessex",Wulfnoth_Cild
Jan_Jakub_Zamoyski,Michał_Zdzisław_Zamoyski
Princess_Margarete_Karola_of_Saxony,Frederick_Augustus_III_of_Saxony
Binnya_Dhammaraza,Razadarit
Diva_Zappa,Frank_Zappa
Henry_Nicholas,Marcella_Leach
Jake_Weary,Kim_Zimmer
Ælfweard_of_Wessex,Edward_the_Elder
Dominic_Carman,George_Carman
Chulalongkorn,Debsirindra
Harold_Gresley,Frank_Gresley
Kochadaiyan_Ranadhiran,Arikesari_Maravarman
H._D._Revanna,H._D._Deve_Gowda
Abdullah_II_Al-Sabah,Sabah_II_Al-Sabah
"Luisa_Isabel_Álvarez_de_Toledo,_21st_Duchess_of_Medina_Sidonia","Joaquín_Álvarez_de_Toledo,_20th_Duke_of_Medina_Sidonia"
Harshavarman_I,Jayavarman_IV
"Albert_Azzo_I,_Margrave_of_Milan","Otbert_II,_Margrave_of_Milan"
Louis_V_of_France,Emma_of_Italy
John_Blair_Scribner,Charles_Scribner_I
"John,_Duke_of_Östergötland",John_III_of_Sweden
Heraclius_I_of_Kakheti,Prince_David_of_Kakheti
Princess_Xenia_of_Montenegro,Milena_Vukotić
Ylenia_Carrisi,Romina_Power
Tekla_Róża_Radziwiłł,Karol_Stanisław_Radziwiłł_(1669–1719)
Nicholas_Whitlam,Margaret_Whitlam
George_IV_of_the_United_Kingdom,George_III_of_the_United_Kingdom
Mariam_de_Bagration,Maria_de_las_Mercedes_of_Bavaria_and_Bourbon
Carl_Roth_II,Carl_Roth_of_Nedre_Fösked
"Frances_Seymour,_Duchess_of_Somerset","Robert_Devereux,_2nd_Earl_of_Essex"
Kazimierz_Pac,Piotr_Pac
"Franz,_Duke_of_Hohenberg","Maximilian,_Duke_of_Hohenberg"
"Franz_Joseph_II,_Prince_of_Liechtenstein",Archduchess_Elisabeth_Amalie_of_Austria
Prince_Friedrich_of_Hesse_and_by_Rhine,"Louis_IV,_Grand_Duke_of_Hesse"
David_Goodhart,Philip_Goodhart
Cecily_of_York,Elizabeth_Woodville
Muhammad_Ali,Cassius_Marcellus_Clay_Sr.
Princess_Maria_Ludwiga_Theresia_of_Bavaria,Maria_Theresa_of_Austria-Este_(1849–1919)
Sobhuza_II,Lomawa_Ndwandwe
"Henry,_King_of_Portugal",Manuel_I_of_Portugal
Nugzar_Bagration-Gruzinsky,Petre_Gruzinsky
"Edgar_Kaiser,_Sr",Henry_J._Kaiser
Parakramabahu_IV_of_Dambadeniya,Bhuvanaikabahu_II_of_Dambadeniya
"William_V,_Duke_of_Jülich",Gerhard_V_of_Jülich
Alexander_II_of_Kakheti,Tinatin_Gurieli
Haile_Selassie,Yeshimebet_Ali
Atsuko_Ikeda,Hirohito
Duke_Yǐ_of_Qi,Duke_Ding_of_Qi
Leah_Dou,Dou_Wei
William_Sanderson_McCormick,Robert_McCormick_(Virginia)
Louisa_Ulrika_of_Prussia,Frederick_William_I_of_Prussia
Jennifer_Kendal,Geoffrey_Kendal
Chiang_Hsiao-yung,Chiang_Ching-kuo
Norodom_Buppha_Devi,Norodom_Sihanouk
Magnus_VI_of_Norway,Haakon_IV_of_Norway
Bernard_of_Italy,Pepin_of_Italy
Kamalnayan_Bajaj,Janaki_Devi_Bajaj
Emperor_Tenmu,Emperor_Jomei
Denise_Ilitch,Marian_Ilitch
Archduchess_Charlotte_of_Austria,Charles_I_of_Austria
Yuknoom_Ch'een_II,Scroll_Serpent
Sibylle_of_Bavaria,"Albert_IV,_Duke_of_Bavaria"
Eric_Lloyd_Wright,Lloyd_Wright
Radu_IV_the_Great,Vlad_Călugărul
Catherine_Antonovna_of_Brunswick,Duke_Anthony_Ulrich_of_Brunswick
Bismai_Bimalasataya,Chulalongkorn
Boris_Kalamanos,Euphemia_of_Kiev
Mae_Brussell,Edgar_Magnin
John_Moors_Cabot,Godfrey_Lowell_Cabot
Sarah_Marshall_(British_actress),Herbert_Marshall
Casimir_I_of_Kuyavia,Konrad_I_of_Masovia
Kirttivarman,Vijayapala
Zaynab_Khadr,Ahmed_Khadr
Jane_Addams,John_H._Addams
Eric_Christoffersen_of_Denmark,Euphemia_of_Pomerania
"Infante_Henrique,_Duke_of_Coimbra","Maria_Francisca_of_Orléans-Braganza,_Duchess_of_Braganza"
Lorenza_Agoncillo,Marcela_Agoncillo
Eleonore_Marie_of_Anhalt-Bernburg,"Christian_I,_Prince_of_Anhalt-Bernburg"
"Infante_Juan,_Count_of_Barcelona",Victoria_Eugenie_of_Battenberg
"Karl,_12th_Prince_Kinsky_of_Wchinitz_and_Tettau","Franz_Ulrich,_11th_Prince_Kinsky_of_Wchinitz_and_Tettau"
Nicolas_Berggruen,Bettina_Moissi
Shō_Sei,Shō_Shin
Keira_Knightley,Sharman_Macdonald
Athina_Onassis_Roussel,Christina_Onassis
Steve_Sabol,Ed_Sabol
Nawrahta_Minsaw,Yaza_Dewi_of_Pegu
Leyla_Aliyeva,Mehriban_Aliyeva
Agnes_of_Dampierre,Archambaud_IX_of_Bourbon
Louis_Antoine_de_Pardaillan_de_Gondrin,Louis_Henri_de_Pardaillan_de_Gondrin
Zubdat-un-Nissa,Dilras_Banu_Begum
Przemysław_of_Oświęcim,"Przemyslaus_I_Noszak,_Duke_of_Cieszyn"
"Heinrich_XXIV,_Prince_Reuss_of_Greiz","Heinrich_XXII,_Prince_Reuss_of_Greiz"
Robert_Arevalo,Tito_Arévalo
Hanthawaddy_Mibaya,Dhamma_Dewi_of_Toungoo
Countess_Palatine_Magdalena_Claudia_of_Zweibrücken-Birkenfeld-Bischweiler,"Christian_II,_Count_Palatine_of_Zweibrücken-Birkenfeld"
Bretislav_I,Božena_(Křesinová)
Maria_Sophie_of_Bavaria,Princess_Ludovika_of_Bavaria
Sigismund_II_Augustus,Sigismund_I_the_Old
Daniel_Chatto,Tom_Chatto
Idris_Shah_II_of_Perak,Iskandar_of_Perak
Wenceslaus_I_of_Bohemia,Ottokar_I_of_Bohemia
"Maria_of_Portugal,_Duchess_of_Viseu",Eleanor_of_Austria
Antoni_Benedykt_Lubomirski,Jerzy_Dominik_Lubomirski
Princess_Luise_of_Anhalt-Bernburg,"Alexius_Frederick_Christian,_Duke_of_Anhalt-Bernburg"
Geraldine_Chaplin,Charlie_Chaplin
Faustina_the_Younger,Faustina_the_Elder
Al-Ashraf_Khalil,Al-Mansur_Qalawun
Jane_Loeau,Kuini_Liliha
Gia_Coppola,Gian-Carlo_Coppola
William_Bernard_Ziff_Jr.,William_Bernard_Ziff_Sr.
Lorenzo_Lamas,Arlene_Dahl
"Hedwig_of_Brandenburg,_Duchess_of_Brunswick-Wolfenbüttel","Hedwig_Jagiellon,_Electress_of_Brandenburg"
Ferdinand_I_of_the_Two_Sicilies,Maria_Amalia_of_Saxony
"Archduke_Friedrich,_Duke_of_Teschen",Archduke_Karl_Ferdinand_of_Austria
Antiochus_XIII_Asiaticus,Cleopatra_Selene_I
Louise_Adélaïde_d'Orléans,"Philippe_II,_Duke_of_Orléans"
John_Jacob_Astor_IV,Caroline_Webster_Schermerhorn_Astor
Gytha_of_Wessex,Harold_Godwinson
"Infante_Enrique,_Duke_of_Seville",Princess_Luisa_Carlotta_of_Naples_and_Sicily
Archduchess_Maria_Johanna_Gabriela_of_Austria,Maria_Theresa
Grzymisława_of_Luck,Ingvar_of_Kiev
Sa'ad_I_bin_Abdul_Rahman_bin_Faisal_Al_Saud,Abdul_Rahman_bin_Faisal
"Infanta_Luisa_Fernanda,_Duchess_of_Montpensier",Ferdinand_VII_of_Spain
Amar_Singh_II,Jai_Singh_of_Mewar
"Charles_II,_Duke_of_Guelders",Catharine_of_Bourbon
Wolfgang_Burmann,Sigfrido_Burmann
King_Si_of_Zhou,King_Zhending_of_Zhou
Infante_Gonzalo_of_Spain,Alfonso_XIII_of_Spain
Karen_Pritzker,Robert_Pritzker
Ekathotsarot,Wisutkasat
Chhatrapati_Shahu,Sambhaji
William_of_Werle,Lorenz_of_Werle
Murat_Ozyegin,Hüsnü_Özyeğin
Raigama_Bandara,Vijayabahu_VII_of_Kotte
Arcadia_Bandini_de_Stearns_Baker,Juan_Bandini
Liesel_Pritzker_Simmons,Robert_Pritzker
Gunnar_Neels-Hansson,Olaf_Mørch_Hansson
Feliks_Kazimierz_Potocki,Stanisław_%22Rewera%22_Potocki
"Friedrich_Anton_Ulrich,_Prince_of_Waldeck_and_Pyrmont","Christian_Louis,_Count_of_Waldeck"
King_Zhao_of_Zhou,King_Kang_of_Zhou
"David_Stewart,_Earl_of_Strathearn",Robert_II_of_Scotland
Maria_Franziska_von_Trapp,Georg_von_Trapp
Frank_Sweet,Gary_Sweet
Guy_Nickalls,Tom_Nickalls
Christine_of_Hesse-Kassel_(1578–1658),Duchess_Sabine_of_Württemberg
Duchess_Woizlawa_Feodora_of_Mecklenburg,Duke_Adolf_Friedrich_of_Mecklenburg
"Elvira_of_Castile,_Queen_of_Sicily",Zaida_of_Seville
"Prince_Max,_Duke_in_Bavaria","Albrecht,_Duke_of_Bavaria"
Ernest_Sachs,Julius_Sachs
"Bernard_VII,_Lord_of_Lippe","Simon_IV,_Lord_of_Lippe"
Hedwig_of_Denmark,Sophie_of_Mecklenburg-Güstrow
Sempronius_Stretton,William_Stretton
Alma_Deutscher,Guy_Deutscher_(linguist)
Septimius_Severus,Publius_Septimius_Geta_(father_of_Septimius_Severus)
Zaiyi,Yicong
Christine_Alix_de_Massy,"Princess_Antoinette,_Baroness_of_Massy"
Florian_Zamoyski,Tomasz_Łaźniński
Archduchess_Margaretha_of_Austria,Infanta_Blanca_of_Spain
Sancho_I_of_León,Ramiro_II_of_León
Maria_Clotilde_of_Naples_and_Sicily,Ferdinand_I_of_the_Two_Sicilies
Vladislaus_II_of_Moravia,Constance_of_Hungary
"Emmanuel_Lebrecht,_Prince_of_Anhalt-Köthen","Emmanuel,_Prince_of_Anhalt-Köthen"
Mukesh_Ambani,Dhirubhai_Ambani
Marti_Noxon,Nicolas_Noxon
Jimmy_Haslam,Jim_Haslam
Clare_Balding,Ian_Balding
Guy_Waggoner,William_Thomas_Waggoner
Chen_Sanli,Chen_Baozhen
Ben_Cerullo,David_Cerullo
Æthelred_of_Mercia,Penda_of_Mercia
Tatiana_Sukhotina-Tolstaya,Sophia_Tolstaya
Nisa_Godrej,Parmeshwar_Godrej
"Ernest_Augustus,_Elector_of_Brunswick-Lüneburg",Anne_Eleonore_of_Hesse-Darmstadt
"Przemysław_II,_Duke_of_Cieszyn",Euphemia_of_Masovia
Thiri_Yaza_Dewi,Laygyun_Mibaya
Sandar_Win,Ne_Win
Princess_Maria_Antonia_of_the_Two_Sicilies,Francis_I_of_the_Two_Sicilies
Miriam_Shomer_Zunser,Nahum_Meir_Schaikewitz
Rajaraja_Chola_III,Kulothunga_Chola_III
Malekeh_Jahan,Kamran_Mirza_Nayeb_es-Saltaneh
"Albert,_Duke_of_Schleswig-Holstein",Prince_Christian_of_Schleswig-Holstein
Hashim_Jalilul_Alam_Aqamaddin,Omar_Ali_Saifuddin_II
"Anton_Ulrich,_Duke_of_Saxe-Meiningen","Bernhard_I,_Duke_of_Saxe-Meiningen"
Sabrina_Ho,Stanley_Ho
Min_Shin_Saw,Yadanabon_I_of_Pagan
Cornelius_Gurlitt_(art_historian),Louis_Gurlitt
Ghazi_of_Iraq,Huzaima_bint_Nasser
Princess_Ida_of_Schaumburg-Lippe,Princess_Hermine_of_Waldeck_and_Pyrmont
"Louis_I,_Count_of_Blois",Alix_of_France
Duchess_Helene_of_Mecklenburg-Schwerin,"Frederick_Louis,_Hereditary_Grand_Duke_of_Mecklenburg-Schwerin"
John_II_of_Baden,"Jacob,_Margrave_of_Baden-Baden"
Gladys_Mills_Phipps,Ogden_Mills
Jace_Alexander,Jane_Alexander
Melinda_Saxe,David_Saxe
Prince_Dmitri_Alexandrovich_of_Russia,Grand_Duke_Alexander_Mikhailovich_of_Russia
Maria_Henrietta_of_Naples_and_Sicily,Ferdinand_I_of_the_Two_Sicilies
"Princess_Ragnhild,_Mrs._Lorentzen",Olav_V_of_Norway
Alexander_Jagiellon,Casimir_IV_Jagiellon
Konstanty_Adam_Czartoryski,Adam_Kazimierz_Czartoryski
"Marie_de_Bourbon,_Duchess_of_Montpensier","Henri,_Duke_of_Montpensier"
Daulat_Sultan_Khanum,Shah_Begum
Constance_of_Austria,"Charles_II,_Archduke_of_Austria"
"Elizabeth_le_Despenser,_Baroness_Berkeley",Eleanor_de_Clare
"Anna_of_Austria,_Queen_of_Spain","Maximilian_II,_Holy_Roman_Emperor"
"John_II,_Duke_of_Schleswig-Holstein-Sonderburg",Christian_III_of_Denmark
James_Mor_Stewart,"Murdoch_Stewart,_Duke_of_Albany"
Duke_Huan_of_Qin,Duke_Gong_of_Qin
Udai_Singh_I,Kumbha_of_Mewar
"Charles_Alexandre_de_Croÿ,_Marquis_d’Havré","Charles_Philippe_de_Croÿ,_Marquis_d’Havré"
Tehaapapa_II,Tamatoa_IV
Jaswant_Singh_of_Bharatpur,Balwant_Singh_of_Bharatpur
Minkhaung_I,Saw_Beza
Geoffrey_(archbishop_of_York),Henry_II_of_England
Oldřich_of_Olomouc,"Soběslav_I,_Duke_of_Bohemia"
"Charles_Bennet,_4th_Earl_of_Tankerville","Charles_Bennet,_3rd_Earl_of_Tankerville"
George_VI,George_V
Prince_George_of_Cambridge,"Prince_William,_Duke_of_Cambridge"
Ann_Dunham,Madelyn_Dunham
"Christian_II,_Elector_of_Saxony","Christian_I,_Elector_of_Saxony"
John_Roosevelt_Boettiger,Clarence_John_Boettiger
"Beatrice_II,_Countess_of_Burgundy","Margaret,_Countess_of_Blois"
Frederick_III_of_Denmark,Christian_IV_of_Denmark
Princess_Marie-Esméralda_of_Belgium,Leopold_III_of_Belgium
Kang_Yong-sop,Kang_Ryang-uk
Kekāuluohi,Kalākua_Kaheiheimālie
Bianca_Maria_Visconti,Filippo_Maria_Visconti
Prince_Henrik_of_Denmark,Prince_Joachim_of_Denmark
"Bernhard_VIII,_Count_of_Lippe","Simon_V,_Count_of_Lippe"
Walter_Woods_Johnston,John_Johnston_(New_Zealand_politician)
Prince_Mirko_of_Montenegro,Milena_Vukotić
Solange_Knowles,Mathew_Knowles
"John_de_Mowbray,_3rd_Baron_Mowbray","John_de_Mowbray,_2nd_Baron_Mowbray"
Nancy_Spungen,Deborah_Spungen
Yusuf_ibn_Abi'l-Saj,Abi'l-Saj_Devdad
Vimolnaka_Nabisi,Dara_Rasmi
Saray_Mulk_Khanum,Qazan_Khan_ibn_Yasaur
"Barnim_X,_Duke_of_Pomerania","Maria_of_Saxony,_Duchess_of_Pomerania"
Charles_III_of_Navarre,"Joan_of_Valois,_Queen_of_Navarre"
Lachlann_Mac_Ruaidhrí,Ailéan_mac_Ruaidhrí
Osman_II,Mahfiruz_Hatice_Sultan
Anders_Holch_Povlsen,Troels_Holch_Povlsen
Adalbert_of_Saxony,"Elisabeth_of_Bavaria,_Electress_of_Saxony"
"Christian_II,_Prince_of_Anhalt-Bernburg","Christian_I,_Prince_of_Anhalt-Bernburg"
Ketevan_the_Martyr,"Ashotan_I,_Prince_of_Mukhrani"
Jason_Ritter,Amy_Yasbeck
"William_VIII,_Landgrave_of_Hesse-Kassel",Maria_Amalia_of_Courland
Dominique_Dunne,Dominick_Dunne
Françoise_Marie_de_Bourbon,Louis_XIV_of_France
'Abd_al-Ilah,Ali_of_Hejaz
"Theodoric_IV,_Landgrave_of_Lusatia",Margaret_of_Sicily
"Robert_de_Vere,_6th_Earl_of_Oxford","Robert_de_Vere,_5th_Earl_of_Oxford"
Anno_Birkin,Andrew_Birkin
Philip_I_of_Castile,Mary_of_Burgundy
"Louis,_Hereditary_Prince_of_Lorraine",Élisabeth_Charlotte_d'Orléans
"John_II,_Duke_of_Bourbon","Charles_I,_Duke_of_Bourbon"
Princess_Marianne_of_Prussia,Princess_Agatha_of_Hohenlohe-Schillingsfürst
Al-Qa'im_bi-Amr_Allah,Abdullah_al-Mahdi_Billah
"Otto_I,_Duke_of_Carinthia",Liutgarde
Muhammad_bin_Nayef,Nayef_bin_Abdul-Aziz_Al_Saud
Fatma_Sultan_(daughter_of_Ahmed_I),Kösem_Sultan
"John_William_III,_Duke_of_Saxe-Eisenach","John_George_I,_Duke_of_Saxe-Eisenach"
"Maria_Manuela,_Princess_of_Portugal","Catherine_of_Austria,_Queen_of_Portugal"
Arinjaya_Chola,Parantaka_I
Li_Hong,Wu_Zetian
"John_I,_Duke_of_Bavaria","Margaret_of_Bohemia,_Duchess_of_Bavaria"
"Nicholas_I,_Count_of_Tecklenburg","Gunzelin_VI,_Count_of_Schwerin"
Jan_Johansen_(singer),Egil_Johansen_(musician)
"William_Cavendish,_3rd_Earl_of_Devonshire","Christian_Cavendish,_Countess_of_Devonshire"
"Louis,_Duke_of_Brittany_(1707–12)",Marie_Adélaïde_of_Savoy
Cuitláhuac,Axayacatl
"Anne_Carr,_Countess_of_Bedford","Frances_Carr,_Countess_of_Somerset"
Walter_III_of_Châtillon,Adèle_of_Dreux
Al-Mustadi,Al-Mustanjid
"Charles_Howard,_1st_Earl_of_Nottingham","William_Howard,_1st_Baron_Howard_of_Effingham"
Georg_Richter,Aud_Egede-Nissen
"Richard_Grey,_3rd_Earl_of_Kent","George_Grey,_2nd_Earl_of_Kent"
"Joan_III,_Countess_of_Burgundy","Joan_II,_Countess_of_Burgundy"
Reginald_de_Warenne,"William_de_Warenne,_2nd_Earl_of_Surrey"
Juliet_Landau,Martin_Landau
Adolf_III_of_the_Marck,"Margaret_of_Cleves,_Countess_of_the_Marck"
"Philip_I,_Count_of_Boulogne",Philip_II_of_France
Sitamun,Amenhotep_III
Lady_Sarah_Lennox,"Charles_Lennox,_2nd_Duke_of_Richmond"
Gaurav_Chakrabarty,Sabyasachi_Chakrabarty
Gustaf_VI_Adolf_of_Sweden,Gustaf_V_of_Sweden
"John_Montagu,_2nd_Duke_of_Montagu","Elizabeth_Percy,_Countess_of_Northumberland"
Brian_Henson,Jim_Henson
"John_Frederick_III,_Duke_of_Saxony","John_Frederick_I,_Elector_of_Saxony"
"Charles_Beauclerk,_1st_Duke_of_St_Albans",Charles_II_of_England
"Reginar_V,_Count_of_Mons","Reginar_IV,_Count_of_Mons"
Prince_Frederick_of_Prussia_(1911–1966),Duchess_Cecilie_of_Mecklenburg-Schwerin
Yahya_Muhammad_Hamid_ed-Din,Muhammad_bin_Yahya_Hamid_ad-Din
Nina_Leopold_Bradley,Aldo_Leopold
Maria_Anna_of_Bavaria_(1551–1608),Archduchess_Anna_of_Austria
"Gustav_Adolph,_Duke_of_Mecklenburg-Güstrow",Eleonore_Marie_of_Anhalt-Bernburg
Elizabeth_Clyde,"Gerald_Wellesley,_7th_Duke_of_Wellington"
Eleanor_of_Navarre,Blanche_I_of_Navarre
Časlav,Klonimir
Princess_Anastasia_of_Montenegro,Milena_Vukotić
"William_Albert,_1st_Prince_of_Montenuovo","Marie_Louise,_Duchess_of_Parma"
Princess_Adelaide_of_Schleswig-Holstein-Sonderburg-Glücksburg,"Friedrich_Ferdinand,_Duke_of_Schleswig-Holstein"
"Elisabeth_of_Sicily,_Duchess_of_Bavaria",Eleanor_of_Anjou
Henry_Walters,William_Thompson_Walters
"Fadrique_Álvarez_de_Toledo,_2nd_Duke_of_Alba","García_Álvarez_de_Toledo,_1st_Duke_of_Alba"
Princess_Marie_Elisabeth_of_Saxe-Meiningen,Princess_Charlotte_of_Prussia_(1831–1855)
Beatrice_of_Naples,Ferdinand_I_of_Naples
Duke_Gong_of_Qin,Duke_Kang_of_Qin
