Thiri_Maha_Sanda_Dewi_of_Toungoo,Mingyi_Nyo
Elisabeth_Christine_of_Brunswick-Wolfenbüttel,"Charles_VI,_Holy_Roman_Emperor"
Prince_August_Wilhelm_of_Prussia,Princess_Alexandra_Victoria_of_Schleswig-Holstein-Sonderburg-Glücksburg
"Henry,_Margrave_of_Frisia",Gertrude_of_Brunswick
"Ingeborg_of_Denmark,_Queen_of_France",Philip_II_of_France
Serge_Sorokko,Tatiana_Sorokko
"Georgiana_Spencer,_Countess_Spencer","John_Spencer,_1st_Earl_Spencer"
Carol_Grace,Walter_Matthau
Jack_B._Johnson,Leslie_Johnson_(councilwoman)
"Adolph_of_Cleves,_Lord_of_Ravenstein",Anna_van_Bourgondië
Ladislaus_I_of_Hungary,Adelaide_of_Rheinfelden
Fatmawati,Sukarno
Vsevolod_the_Big_Nest,Maria_Shvarnovna
Władysław_II_Jagiełło,Sophia_of_Halshany
Princess_Margriet_of_the_Netherlands,Pieter_van_Vollenhoven
Grand_Duke_Andrei_Vladimirovich_of_Russia,Mathilde_Kschessinska
Anne_of_France,"Peter_II,_Duke_of_Bourbon"
Joan_Ganz_Cooney,Peter_George_Peterson
Constanza_Manuel,Peter_I_of_Portugal
Louise_of_Hesse-Kassel,Christian_IX_of_Denmark
Horbaef,Meresankh_II
Pamela_Ropner,Thomas_Stuttaford
Tupou_VI,Nanasipauʻu_Tukuʻaho
Tehmina_Durrani,Ghulam_Mustafa_Khar
Amita_Ramanujan,Charlie_Eppes
Saki_Nakajima_(voice_actress),Satoshi_Hino
Elisabeth_of_Swabia,Ferdinand_III_of_Castile
Edith_Borella,Edward_Coxen
Ruth_Sato,Bill_Reinhardt
Jennifer_Griffin,Greg_Myre
Adolph_II_of_the_Marck,"Margaret_of_Cleves,_Countess_of_the_Marck"
Warren_Berlinger,Betty_Lou_Keim
Sue_Nicholls,Mark_Eden
Kyla,Rich_Alvarez
David_Hasselhoff,Catherine_Hickland
Michael_Birch_(businessman),Xochi_Birch
Mary_Stuart_Masterson,Jeremy_Davidson_(actor)
John_Spender,Carla_Zampatti
Catherine_McGuinness,Proinsias_Mac_Aonghusa
Melody_Patterson,James_MacArthur
Peter_Lind_Hayes,Mary_Healy_(entertainer)
Rebecca_Gayheart,Eric_Dane
Jose_Miguel_Arroyo,Gloria_Macapagal_Arroyo
Marguerite_Churchill,Peter_Ganine
Terken_Khatun_(wife_of_Ala_ad-Din_Tekish),Ala_ad-Din_Tekish
"Maurice,_Landgrave_of_Hesse-Kassel",Agnes_of_Solms-Laubach
Prince_Vijaya,Kuveni
William_Henry_Harrison,Anna_Harrison
Shirley_Douglas,Donald_Sutherland
Conrad_III_of_Germany,Gertrude_of_Comburg
"Vincenzo_II_Gonzaga,_Duke_of_Mantua",Isabella_Gonzaga
"George_Ramsay,_9th_Earl_of_Dalhousie",Christian_Ramsay
Jane_Lauder,Kevin_Warsh
Tommy_Pistol,Gia_Paloma
Jane_Dudley,Leo_Hurwitz
Sonny_Corleone,Sandra_Corleone
Umm_Salama,Abu_Salama_'Abd_Allah_ibn_'Abd_al-Asad
Mary_Q._Steele,William_O._Steele
Joachim_Murat,Caroline_Bonaparte
Diosa_Costello,Pupi_Campo
Conrad_III_of_Germany,Gertrude_of_Sulzbach
Mae_Murray,Robert_Z._Leonard
Don_Mitchell_(actor),Judy_Pace
Elizabeth_Ashley,James_Farentino
Lars_Hanson,Karin_Molander
Kim_Craig,Brett_Craig
Neetu_Singh,Rishi_Kapoor
Battista_Sforza,Federico_da_Montefeltro
"Sally_Grosvenor,_Duchess_of_Westminster","Gerald_Grosvenor,_4th_Duke_of_Westminster"
Ibrahim_of_the_Ottoman_Empire,Hatice_Muazzez_Sultan
"Frederick_William,_Prince_of_Nassau-Weilburg",Burgravine_Louise_Isabelle_of_Kirchberg
Constance_Garnett,Edward_Garnett
Catherine_Clarke_Fenselau,Robert_J._Cotter
Mary_Winkler,Matthew_Winkler_(minister)
"Alfonso_d'Este,_Lord_of_Montecchio",Giulia_della_Rovere
"Gottfried,_Prince_of_Hohenlohe-Langenburg",Princess_Margarita_of_Greece_and_Denmark
Law_Kar-ying,Liza_Wang
Nadine_Jolie_Courtney,Erik_Courtney
Gesine_Schwan,Peter_Eigen
"John_Tristan,_Count_of_Valois","Yolande_II,_Countess_of_Nevers"
Tallulah_Bankhead,John_Emery_(actor)
Denis_Healey,Edna_Healey
Umabai_Dabhade,Khanderao_Dabhade
Carina_Lau,Tony_Leung_Chiu-wai
Rawal_Ratan_Singh,Rani_Padmini
Alice_Rogoff,David_Rubenstein
Sandy_Pflueger,Mark_Phillips
Richard_L._Neuberger,Maurine_Neuberger
Sophie_of_Württemberg,William_III_of_the_Netherlands
Hilary_Dwyer,Duncan_Heath
Yuki_Uchida,Hidetaka_Yoshioka
Diana_Quick,Kenneth_Cranham
David_Rubenstein,Alice_Rogoff
"John_Ernest,_Duke_of_Saxe-Eisenach",Elisabeth_of_Mansfeld-Hinterort
Spencer_Pratt,Heidi_Montag
Derek_Corrigan,Kathy_Corrigan
Cecelia_Ager,Milton_Ager
"Philip_I,_Margrave_of_Baden","Elisabeth_of_the_Palatinate,_Landgravine_of_Hesse"
Nick_Brandt,Orla_Brady
Xu_Zheng_(actor),"Tao_Hong_(actress,_born_1972)"
Consort_Qi_(Qing_dynasty),Yongzheng_Emperor
Mikhail_Mukasei,Elizaveta_Mukasei
"Karl_Anton,_Prince_of_Hohenzollern",Princess_Josephine_of_Baden
Kiran_Nadar,Shiv_Nadar
Mildred_Gale,Lawrence_Washington_(1659–1698)
Sandalj_Hranić,Jelena_Balšić
Marianne_Bernadotte,Sigvard_Bernadotte
Adelaide_of_Holstein-Rendsburg,"Eric_II,_Duke_of_Schleswig"
James_P._Mills,Alice_du_Pont_Mills
Matt_Greenfield,Tiffany_Grant
Katarzyna_Sobieska,Władysław_Dominik_Zasławski
Anne_of_York_(daughter_of_Edward_IV),"Thomas_Howard,_3rd_Duke_of_Norfolk"
Yorozuya_Kinnosuke,Ineko_Arima
Prince_Pedro_Henrique_of_Orléans-Braganza,Princess_Maria_Elisabeth_of_Bavaria
Steven_Price_(writer),Esi_Edugyan
Arpita_Pandey,Nitesh_Pandey
Louis_I_of_Hungary,"Margaret_of_Bohemia,_Queen_of_Hungary"
John_Ryman,Shirley_Summerskill
Donna_Reed,Tony_Owen
Edward_Coxen,Edith_Borella
John_Rubinstein,Judi_West
Iriana_Joko_Widodo,Joko_Widodo
Duke_Peter_Alexandrovich_of_Oldenburg,Grand_Duchess_Olga_Alexandrovna_of_Russia
Arch_A._Moore_Jr.,Shelley_Riley_Moore
Prince_Michael_of_Greece_and_Denmark,Marina_Karella
Larry_Merchant,Patricia_Stich
Zoë_Ball,Norman_Cook
"Theodoric_II,_Duke_of_Lorraine","Gertrude_of_Flanders,_Duchess_of_Lorraine"
Phyllida_Law,Eric_Thompson
Don_Sebastian,Lynne_Roberts
"Edward_Stanley,_2nd_Baron_Stanley_of_Alderley","Henrietta_Stanley,_Baroness_Stanley_of_Alderley"
Anne_Watanabe,Masahiro_Higashide
"Johann_VII,_Count_of_Nassau-Siegen",Countess_Magdalena_of_Waldeck
"Frederick_III,_Duke_of_Holstein-Gottorp",Duchess_Marie_Elisabeth_of_Saxony
John_William_Corrington,Joyce_Hooper_Corrington
Maricruz_Nájera,Alejandro_Bichir
"Charles_Edward,_Duke_of_Saxe-Coburg_and_Gotha",Princess_Victoria_Adelaide_of_Schleswig-Holstein
Marcial_Lichauco,Jessie_Lichauco
St._Julien_Ravenel,Harriott_Horry_Ravenel
Petru_Bogatu,Viorica_Cucereanu
"Catherine_of_Saxe-Lauenburg,_Duchess_of_Mecklenburg",John_VII_of_Werle
Gerald_Keddy,Judy_Streatch
Phyllis_Thaxter,Gilbert_Lea
"Almina_Herbert,_Countess_of_Carnarvon","George_Herbert,_5th_Earl_of_Carnarvon"
Melanie_Lynskey,Jimmi_Simpson
Andrzej_Bartkowiak,Diane_Venora
Cynthia_Ettinger,Wally_Kurth
Piper_Laurie,Joe_Morgenstern
Hubba_bint_Hulail,Qusai_ibn_Kilab
Eva_Sámano,Adolfo_López_Mateos
Rajinikanth,Latha_Rajinikanth
Abdullah_Eksioglu,Elvin_Eksioglu
Kim_Bo-yeon,Jeon_No-min
Kevin_Rudd,Thérèse_Rein
David_O._Russell,Janet_Grillo
Shi_Siming,Empress_Xin
Chelsea_Clinton,Marc_Mezvinsky
Josh_Dallas,Ginnifer_Goodwin
"Roger_Mortimer,_4th_Earl_of_March","Alianore_Holland,_Countess_of_March"
Alan_Curtis_(American_actor),Priscilla_Lawson
Hema_Malini,Dharmendra
Lizzie_P._Thompson,C.W._Thompson
Hun_Sen,Bun_Rany
Xu_Zhimo,Zhang_Youyi
Carroll_Dunham,Lena_Dunham
Robert_Zimmer,Shadi_Bartsch
Tricia_Leigh_Fisher,Byron_Thames
Siomara_Girón,Roberto_Micheletti
Vithika_Sheru,Varun_Sandesh
Rosalía_de_Castro,Manuel_Murguía
"Mary,_Queen_of_Scots","Henry_Stuart,_Lord_Darnley"
Shin_Saw_Gyi_of_Sagaing,Kyawswa_II_of_Pinya
Emperor_Daizong_of_Tang,Consort_Dugu
Emperor_Zhezong,Empress_Liu_(Zhezong)
Renu_Desai,Pawan_Kalyan
Joseph_Needham,Lu_Gwei-djen
Caroline_Carver_(actress),Kenny_Doughty
Paula_Prentiss,Richard_Benjamin
Mary_Darling,Clark_Donnelly
Qian_Zhongshu,Yang_Jiang
Mariah_O'Brien,Giovanni_Ribisi
Elias_Boudinot_(Cherokee),Harriet_R._Gold_Boudinot
Mary_Arden_(judge),"Jonathan_Mance,_Baron_Mance"
Asghar_Farhadi,Parisa_Bakhtavar
David_DiVincenzo,Barbara_Terhal
Ellnor_Grassby,Al_Grassby
"Ferdinand,_Count_of_Flanders","Joan,_Countess_of_Flanders"
Christel_Bodenstein,Konrad_Wolf
"John_Beaufort,_1st_Earl_of_Somerset","Margaret_Holland,_Duchess_of_Clarence"
Mireille_Hartuch,Emmanuel_Berl
Joan_McCracken,Bob_Fosse
"Maximilian_de_Beauharnais,_3rd_Duke_of_Leuchtenberg",Grand_Duchess_Maria_Nikolaevna_of_Russia_(1819–1876)
Daisy_von_Scherler_Mayer,David_Carbonara
William_Adelin,Matilda_of_Anjou
Andrea_Bendewald,Mitch_Rouse
Meher_Afroz_Shaon,Humayun_Ahmed
Samuel_Burk_Burnett,Mary_Couts_Burnett
Patrick_Cousot,Radhia_Cousot
Marie_of_Évreux,"John_III,_Duke_of_Brabant"
Brian_De_Palma,Gale_Anne_Hurd
Dasha_Zhukova,Roman_Abramovich
Frederick_IX_of_Denmark,Ingrid_of_Sweden
Jon_Snow_(journalist),Precious_Lunga
Edward_Beale_McLean,Evalyn_Walsh_McLean
Griffin_Dunne,Carey_Lowell
Ottokar_II_of_Bohemia,"Margaret_of_Austria,_Queen_of_Bohemia"
Presidency_of_Fidel_Ramos,Amelita_Ramos
Amha_Selassie,Medferiashwork_Abebe
Kate_Mavor,Andrew_Williams_(novelist)
Peter_IV_of_Aragon,Eleanor_of_Sicily
Kratika_Sengar,Nikitin_Dheer
Nancy_Douglas_Bowditch,William_Robert_Pearmain
"William_Lyttelton,_3rd_Baron_Lyttelton","Sarah_Lyttelton,_Baroness_Lyttelton"
Daoguang_Emperor,Empress_Xiaojingcheng
Joaquín_Gallegos_Lara,Nela_Martínez
Friedrich_Ebert,Louise_Ebert
David_Miscavige,Michele_Miscavige
Olivier_Martinez,Halle_Berry
Olivia_Hetreed,Andy_Paterson
Patric_Zimmerman,Kris_Zimmerman
Christine_Fernandes,Marcelo_Serrado
Jeffrey_Stone,Christina_Stone
Henry_de_La_Falaise,Constance_Bennett
Zsa_Zsa_Gabor,Burhan_Asaf_Belge
Mary_Page_Keller,Thomas_Ian_Griffith
Cécilia_Attias,Jacques_Martin_(TV_host)
Che_Guevara,Hilda_Gadea
Antonina_Houbraken,Jacobus_Stellingwerff
Tsuyoshi_Takashiro,Erika_Sawajiri
(George)_Clyde_Fisher,Te_Ata_Fisher
Ingegerd_of_Norway,Philip_of_Sweden
Maggie_Lawson,Ben_Koldyke
Sutton_Foster,Christian_Borle
Vajiravudh,Sucharit_Suda
Prince_Makonnen,Sara_Gizaw
Caroline_of_Hesse-Homburg,"Louis_Frederick_II,_Prince_of_Schwarzburg-Rudolstadt"
Columbus_Short,Tanee_McCall
Philip_II_of_Macedon,Cleopatra_Eurydice_of_Macedon
Eugène_Daniel_von_Rothschild,Jeanne_Stuart
Srđa_Popović_(lawyer),Vesna_Pešić
Mathilde_Krim,Arthur_B._Krim
John_III_of_Navarre,Catherine_of_Navarre
Francisco_Rivera_Ordóñez,"Eugenia_Martínez_de_Irujo,_12th_Duchess_of_Montoro"
Countess_Charlotte_of_Hanau-Lichtenberg,"Louis_VIII,_Landgrave_of_Hesse-Darmstadt"
Roland_Petit,Zizi_Jeanmaire
Mitzi_McCall,Charlie_Brill
Virginia_Fox,Darryl_F._Zanuck
Ketevan_the_Martyr,David_I_of_Kakheti
Robin_Givens,Mike_Tyson
Khloé_Kardashian,Lamar_Odom
Freddie_Fields,Polly_Bergen
Duke_Alexander_of_Württemberg_(1804–1881),Princess_Marie_of_Orléans_(1813–1839)
Jay_Roach,Susanna_Hoffs
Edward_Cullen,Bella_Swan
"Charles_I,_Duke_of_Bourbon","Agnes_of_Burgundy,_Duchess_of_Bourbon"
"Ingeborg_of_Denmark,_Queen_of_Norway",Magnus_VI_of_Norway
Kekūanāoʻa,Kalanipauahi
Cornelia_Cole_Fairbanks,Charles_W._Fairbanks
Michael_Denison,Dulcie_Gray
Dick_Pound,Julie_Keith
Ralph_Michael,Fay_Compton
John_Asher,Jenny_McCarthy
Fania_Marinoff,Carl_Van_Vechten
"Bernard_Forbes,_8th_Earl_of_Granard","Beatrice_Forbes,_Countess_of_Granard"
Emily_Vanderbilt_Sloane,John_Hammond_(producer)
"Joan_Fitzgerald,_Countess_of_Ormond","James_Butler,_9th_Earl_of_Ormond"
Mary_Fiennes_(lady-in-waiting),Henry_Norris_(courtier)
Elle_Macpherson,Gilles_Bensimon
Yusaku_Matsuda,Miyuki_Matsuda
Nahid_Hagigat,Nicky_Nodjoumi
"Ulrika_Eleonora,_Queen_of_Sweden",Frederick_I_of_Sweden
Pete_Wilson,Gayle_Wilson
Peter_Phillips,Autumn_Phillips
Aina_Erlander,Tage_Erlander
Yi_Bangja,Yi_Un
Duke_George_of_Oldenburg,Catherine_Pavlovna_of_Russia
Leon_Trotsky,Aleksandra_Sokolovskaya
Andrés_Bonifacio,Gregoria_de_Jesús
Michał_Serwacy_Wiśniowiecki,Tekla_Róża_Radziwiłł
Kathleen_Kennedy_(producer),Frank_Marshall_(producer)
"Karl_Leopold,_Duke_of_Mecklenburg-Schwerin",Tsarevna_Catherine_Ivanovna_of_Russia
Moondoggie,Gidget
Henry_the_Lion,"Matilda_of_England,_Duchess_of_Saxony"
"Mary_Tudor,_Queen_of_France","Charles_Brandon,_1st_Duke_of_Suffolk"
Margaret_Taylor,Zachary_Taylor
Catherine_Killigrew,Thomas_Stanley_(author)
Kamehameha_I,Kalākua_Kaheiheimālie
Leo_Tolstoy,Sophia_Tolstaya
Wendy_Stites,Peter_Weir
Heather_Goldenhersh,Brían_F._O'Byrne
Karen_Dotrice,Alex_Hyde-White
David_Mitchell_(comedian),Victoria_Coren_Mitchell
Archduke_Karl_Ludwig_of_Austria,Infanta_Maria_Theresa_of_Portugal
Rani_Karnavati,Rana_Sanga
Carla_Zampatti,John_Spender
Betsy_Bloomingdale,Alfred_S._Bloomingdale
L._Ron_Hubbard,Sara_Northrup_Hollister
Penelope_Dudley-Ward,Anthony_Pelissier
Sonny_Bono,Cher
Victor_Koning,Jane_Hading
Jane_Goldman,Jonathan_Ross
Selma_Neubacher_Steele,T._C._Steele
Afonso_III_of_Portugal,Beatrice_of_Castile_(1242–1303)
Verona_Joseph,Farren_Blackburn
Ricky_Van_Veen,Allison_Williams_(actress)
"Anton_Aloys,_Prince_of_Hohenzollern-Sigmaringen",Princess_Amalie_Zephyrine_of_Salm-Kyrburg
Irina_Derevko,Jack_Bristow
"Agnes_Leslie,_Countess_of_Morton","William_Douglas,_6th_Earl_of_Morton"
Eleanor_Matsuura,Trevor_White_(actor)
Sarah_Kendall,Henry_Naylor
Dorothy_Lyman,John_Tillinger
William_Wilberforce,Barbara_Spooner_Wilberforce
Janine_Lindemulder,Jesse_James_(customizer)
Lynette_Riley,Warren_Mundine
Albert_Gore_Sr.,Pauline_LaFon_Gore
Stine_Stengade,Ole_Christian_Madsen
Dotty_Lynch,Richard_Morgan_Downey
"João_Manuel,_Prince_of_Portugal","Joanna_of_Austria,_Princess_of_Portugal"
Dolores_Dorn,Franchot_Tone
So_Yoo-jin,Baek_Jong-won
Ernest_Truex,Sylvia_Field
Kayce_Freed,Peter_Jennings
Eugenie_Blair,Robert_L._Downing
Anny_Ondra,Max_Schmeling
Harald_Krassnitzer,Ann-Kathrin_Kramer
Emmett_J._Scanlan,Claire_Cooper
Sofia_Imber,Guillermo_Meneses
"Maurice,_Elector_of_Saxony",Agnes_of_Hesse
Eva_Longoria,Tyler_Christopher_(actor)
Anne_Malherbe_Gosselin,Rafael_Correa
Esther_Rantzen,Desmond_Wilcox
Mary_Ure,Robert_Shaw_(British_actor)
Abby_Aldrich_Rockefeller,John_D._Rockefeller_Jr.
Harry_Ackerman,Elinor_Donahue
Lance_Sweets,Lance_Sweets
Tahia_Kazem,Gamal_Abdel_Nasser
Joanna_II_of_Naples,"William,_Duke_of_Austria"
Lee_Na-young,Won_Bin
Kirk_Cameron,Chelsea_Noble
Princess_Marie_Luise_Charlotte_of_Hesse-Kassel,Prince_Frederick_Augustus_of_Anhalt-Dessau
Mary_Sheppard_Greene,Ernest_L._Blumenschein
Theodore_Dwight_Weld,Angelina_Grimké
Danielle_Steel,Thomas_Perkins_(businessman)
Dom_DeLuise,Carol_Arthur
Julie_Graham,Joseph_A._Bennett
William_Hamilton_(diplomat),"Emma,_Lady_Hamilton"
Cass_Phang,Jan_Lamb
Mustafa_II,Şehsuvar_Sultan
Potjaman_Na_Pombejra,Thaksin_Shinawatra
Roman_Abramovich,Dasha_Zhukova
Şirin_Hatun,Bayezid_II
Eliza_McCardle_Johnson,Andrew_Johnson
Il-Arslan,Terken_Khatun_(wife_of_Il-Arslan)
Prosper_de_Mestre,Mary_Ann_Black
Bob_Ehrlich,Kendel_Ehrlich
Scott_Nearing,Helen_Nearing
Sally_Gray,"Dominick_Browne,_4th_Baron_Oranmore_and_Browne"
Henry_D._Hatfield,South_Carolina_%22Carrie%22_Bronson_Hatfield
Ann_Turkel,Richard_Harris
Frank_Underwood_(House_of_Cards),Claire_Underwood
Andrew_Stevens,Kate_Jackson
Ismail_Ibn_Sharif,Khnata_bent_Bakkar
Lupe_Sino,Manolete
"John_George,_Elector_of_Brandenburg",Elisabeth_of_Anhalt-Zerbst
Meredith_Grey,Derek_Shepherd
Paulo_Betti,Maria_Ribeiro
Natalie_Cole,Marvin_Yancy
Blanca_Errázuriz,John_de_Saulles
Natalia_Pavlovna_Paley,Lucien_Lelong
"Agnes_Mortimer,_Countess_of_Pembroke","Laurence_Hastings,_1st_Earl_of_Pembroke"
Ladislaus_of_Naples,Costanza_Chiaramonte
"Cosimo_I_de'_Medici,_Grand_Duke_of_Tuscany",Eleanor_of_Toledo
Catherine_Doléans-Dade,Everett_C._Dade
Aditya_Chopra,Rani_Mukerji
"Rachel_Russell,_Lady_Russell","William_Russell,_Lord_Russell"
Kunigunde_of_Brandenburg-Kulmbach,"Charles_II,_Margrave_of_Baden-Durlach"
Paula_Stewart,Burt_Bacharach
Michelle_Chen,Chen_Xiao
Helen_J._Farabee,Ray_Farabee
Prince_Dimitri_Romanov,Dorrit_Reventlow
"Alianore_Holland,_Countess_of_March","Roger_Mortimer,_4th_Earl_of_March"
Annette_Sinclair,Bob_Seger
"Florestan_I,_Prince_of_Monaco",Maria_Caroline_Gibert_de_Lametz
John_Loder_(actor),Hedy_Lamarr
Peggy_Feury,William_Traylor
Agnieszka_Warchulska,Przemysław_Sadowski
Jordi_Vilasuso,Kaitlin_Riley
Marthe_Bibesco,George_Valentin_Bibescu
Noomi_Rapace,Ola_Rapace
Robert_Shaw_(British_actor),Mary_Ure
Benedicta_Henrietta_of_the_Palatinate,"John_Frederick,_Duke_of_Brunswick-Lüneburg"
Joseph_Kabila,Olive_Lembe_di_Sita
"Ulrich,_Duke_of_Württemberg",Sabina_of_Bavaria
Rosemary_Kyburz,Rob_Akers
Gloria_Neil,Anthony_K._Roberts
Josephine_Shaw_Lowell,Charles_Russell_Lowell
Simone_Gbagbo,Laurent_Gbagbo
Cheryl_Barrymore,Michael_Barrymore
Elisabeth_Delatour_Préval,Leslie_Delatour
Vayalar_Ravi,Mercy_Ravi
Ivan_Tereshchenko,Elizabeth_Sarancheva
Yeon_Jung-hoon,Han_Ga-in
John_Hermon,Sylvia_Hermon
"Molly_Meacher,_Baroness_Meacher","Richard_Layard,_Baron_Layard"
Leigh_Brackett,Edmond_Hamilton
Joyce_Davidson,David_Susskind
Penelope_Mortimer,John_Mortimer
Lucy_Beall_Candler_Owens_Heinz_Leide,Enrico_Leide
Lev_L._Spiro,Melissa_Rosenberg
Anny_Duperey,Bernard_Giraudeau
Inigo_Gallo,Margrit_Rainer
Qian_Liu,Lady_Wu_(Qian_Liu's_wife)
James_Cruze,Betty_Compson
Anna_Lee,Robert_Nathan
Li_Xiuping,Zhang_Chunxian
Arthur_Knight_(film_critic),Mary_Ann_Nyberg
Stephen_III_of_Moldavia,Maria_of_Mangup
Jan_Mankes,Anne_Zernike
N._R._Narayana_Murthy,Sudha_Murthy
Sara_Gizaw,Prince_Makonnen
"Harriet_Windsor-Clive,_13th_Baroness_Windsor",Robert_Clive_(1789–1854)
"Friedrich_Ferdinand,_Duke_of_Schleswig-Holstein",Princess_Karoline_Mathilde_of_Schleswig-Holstein-Sonderburg-Augustenburg
Mark_Harmon,Pam_Dawber
Queen_Emma_of_Hawaii,Kamehameha_IV
John_Brewin,Gretchen_Brewin
Helena_Pedersdatter_Strange,Canute_II_of_Sweden
Guy_Ullens,Myriam_Ullens
Mao_Zedong,Yang_Kaihui
"Ernest_Louis,_Grand_Duke_of_Hesse",Princess_Victoria_Melita_of_Saxe-Coburg_and_Gotha
Mary_Pellatt,Henry_Pellatt
Sow-Hsin_Chen,Ching-chih_Chen
Robert_Evans,Ali_MacGraw
Ronald_Colman,Benita_Hume
Todd_Hardy,Louise_Hardy
Terken_Khatun_(wife_of_Malik-Shah_I),Malik-Shah_I
Sophie_Flack,Josh_Charles
K._Asif,Nigar_Sultana_(actress)
Olivia_Gentile,Andy_Borowitz
Danijela_Dimitrovska,Ognjen_Amidžić
Kay_Kendall,Rex_Harrison
Salote_Mafileʻo_Pilolevu_Tuita,Siosaʻia_Maʻulupekotofa_Tuita
Kurt_Vonnegut,Jill_Krementz
Gruoch_of_Scotland,Gille_Coemgáin_of_Moray
"John_Ernest,_Duke_of_Saxe-Coburg","Philip_I,_Duke_of_Brunswick-Grubenhagen"
Jim_Webb,Jo_Ann_Krukar
Liu_Bei,Lady_Mi
Sujith_Vaassudev,Manju_Pillai
Janice_Hally,Peter_May_(writer)
Clyde_Kimball,Catherine_D._Kimball
Sultan_bin_Mohammed_bin_Saud_Al_Kabeer,Saad_bin_Abdulaziz
Pierre_Casiraghi,Beatrice_Borromeo
Robert_Armstrong_(actor),Peggy_Allenby
Stormy_Daniels,Pat_Myne
Princess_Henrietta_of_Nassau-Weilburg,"Archduke_Charles,_Duke_of_Teschen"
Theodore_Wilson,Joan_Pringle
Duchess_Magdalene_Sibylle_of_Prussia,"John_George_I,_Elector_of_Saxony"
Blanche_Bates,George_Creel
Erling_Lorentzen,"Princess_Ragnhild,_Mrs._Lorentzen"
Conor_Woodman,Phoebe_Waller-Bridge
Michał_Wołodyjowski,Barbara_Jeziorkowska
Steve_Cowper,Michael_Margaret_Stewart
Robert_James_McMordie,Julia_McMordie
Sally_Eilers,Harry_Joe_Brown
Ernest_de_Silva,Evadne_de_Silva
Mary-Anne_Fahey,Ian_McFadyen
William_Thaw_Sr.,Mary_Sibbet_Copley
Veronica_Turleigh,James_Laver
Ruth_Stephan,Balduin_Baas
Ilene_Busch-Vishniac,Ethan_Vishniac
Dean_Parisot,Sally_Menke
Ayşe_Hümaşah_Sultan,Semiz_Ali_Pasha
Addison_Pratt,Louisa_Barnes_Pratt
"Henri_de_La_Tour_d'Auvergne,_Duke_of_Bouillon",Countess_Elisabeth_of_Nassau
Jane_Cowl,Adolph_Klauber
John_Archer_(actor),Marjorie_Lord
May-Britt_Moser,Edvard_Moser
David_Patrick_Kelly,Juliana_Francis
Euphemia_of_Sweden,"Albert_II,_Duke_of_Mecklenburg"
Eleanor_Butler_Alexander-Roosevelt,Theodore_Roosevelt_Jr.
Bill_Paxon,Susan_Molinari
"John_Stewart,_Duke_of_Albany",Anne_de_La_Tour_d'Auvergne
Kelly_Ripa,Mark_Consuelos
"Joan_Holland,_Duchess_of_Brittany","John_IV,_Duke_of_Brittany"
Barbara_Sinatra,Zeppo_Marx
Jack_Douglas_(writer),Marion_Hutton
Grayson_Perry,Philippa_Perry
Humphrey_Bogart,Mayo_Methot
Amanda_Anka,Jason_Bateman
Darci_Kistler,Peter_Martins
Simon_Zenevisi,Maurice_Spata
Una_Stubbs,Nicky_Henson
Princess_Sophie_of_Saxe-Coburg-Saalfeld,Emmanuel_von_Mensdorff-Pouilly
"Jacques_I,_Prince_of_Monaco","Louise_Hippolyte,_Princess_of_Monaco"
Noor_Alam_Chowdhury,Mamtaz_Sanghamita
Margaret_of_Brabant,"Henry_VII,_Holy_Roman_Emperor"
Rik_Van_Nutter,Anita_Ekberg
Taare_Parata,Katherine_Te_Rongokahira_Parata
Elin_Nordegren,Tiger_Woods
Margarita_Saxe-Coburg-Gotha,Simeon_Saxe-Coburg-Gotha
"Frederick_VI,_Margrave_of_Baden-Durlach",Christina_Magdalena_of_the_Palatinate-Zweibrücken
Rudolf_Dölling,Emmi_Dölling
Patrick_Brontë,Maria_Branwell
Antiochus_II_Theos,Berenice_(Seleucid_queen)
Prabhabati_Bose_(Dutt),Janakinath_Bose
Larry_Smith_(editor),Piper_Kerman
Sarah_Brightman,Andrew_Lloyd_Webber
Eleonore_Juliane_of_Brandenburg-Ansbach,"Frederick_Charles,_Duke_of_Württemberg-Winnental"
Edwin_Emery_Slosson,May_Gorslin_Preston_Slosson
Minye_Kyawswa_I_of_Ava,Min_Hla_Nyet_of_Ava
Princess_Marie_Bonaparte,Prince_George_of_Greece_and_Denmark
Wahinepio,Kaukuna_Kahekili
Qiao_Guanhua,Zhang_Hanzhi
Marie_Norton_Harriman,Cornelius_Vanderbilt_Whitney
"Theobald_V,_Count_of_Blois",Alix_of_France
Rachel_Campos-Duffy,Sean_Duffy
Fujiwara_no_Hiroko,Emperor_Go-Reizei
Mary_Pickford,Owen_Moore
Paddy_O'Brien_(musician_and_author),Erin_Hart
Sondra_Currie,Tony_Young_(actor)
Devadarshini,Chetan_(actor)
Marina_Torlonia_di_Civitella-Cesi,Frank_Shields
Nancy_Ganz,Mitchell_S._Steir
Christy_Walton,John_T._Walton
Elizabeth_Bacon_(died_1621),William_Peryam
Charles_Dickens,Catherine_Dickens
Emperor_Jing_of_Han,Empress_Bo
Elżbieta_Czartoryska_(1905–1989),Stefan_Adam_Zamoyski
Mary_Todd_Lincoln,Abraham_Lincoln
René_Angélil,Anne_Renée
Poppaea_Sabina,Otho
Minbyauk_Thihapate,Soe_Min_Kodawgyi
Alexandra_of_Denmark,Edward_VII
