"Sydney_Buxton,_1st_Earl_Buxton",Prince_Arthur_of_Connaught
"Infante_Alfonso,_Duke_of_Galliera","Infante_Antonio,_Duke_of_Galliera"
"Agnes_of_Burgundy,_Duchess_of_Aquitaine",Agnes_of_Poitou
Lê_Hoàn,Lê_Long_Đĩnh
"Maximilian_I,_Elector_of_Bavaria",Renata_of_Lorraine
Vasili_Kuznetsov_(politician),Leonid_Brezhnev
Petronius_Maximus,Palladius_(Caesar)
Samuel_R._Quiñones,Rafael_Hernández_Colón
Michelle_Bachelet,Lakshmi_Puri
Billie_Jo_Bradley,Betty_Jo_Bradley
Mehmed_III,Murad_III
Mongkut,Chulalongkorn
Charles_A._Halleck,Gerald_Ford
Princess_Marie_of_Nassau,Elisabeth_of_Wied
Michael_Ansara,Cochise
"Katharine,_Duchess_of_Kent","Mary,_Princess_Royal_and_Countess_of_Harewood"
Ingeborg_of_Mecklenburg-Schwerin,"Albert_II,_Duke_of_Mecklenburg"
Sukumar_Ray,Satyajit_Ray
Darth_Vader,James_Earl_Jones
Kathleen_Troia_McFarland,Ronald_Reagan
Bolesław_IV_the_Curly,"Leszek,_Duke_of_Masovia"
List_of_Dune_secondary_characters,William_Hurt
Edward_Twining,Elizabeth_II
Pedro_Paterno,Emilio_Aguinaldo
Thorvald_Stoltenberg,Jens_Stoltenberg
Simeon_Uroš,Nikephoros_II_Orsini
Rune_Gerhardsen,Mina_Gerhardsen
Pierre_Soulé,Zachary_Taylor
Jack_Dempsey,Gene_Tunney
Yanagihara_Naruko,Emperor_Meiji
Margaret_McCain,Frank_McKenna
"Charles,_Count_of_Valois",Philip_VI_of_France
Grand_Duchess_Olga_Alexandrovna_of_Russia,Alexander_III_of_Russia
Petronilla_of_Aragon,Dulce_of_Aragon
"Prince_Adolphus,_Duke_of_Cambridge",George_III_of_the_United_Kingdom
William_R._Moses,Marian_McCargo
Charles_Edward_Magoon,Theodore_Roosevelt
Ann_Keen,Ann_Coffey
Lenore_Blum,Avrim_Blum
Askari_Mirza,Babur
Alexander_O'Neal,Prince_(musician)
"John_II,_Duke_of_Brittany","Arthur_II,_Duke_of_Brittany"
Meli'sa_Morgan,Janet_Jackson
Violant_of_Bar,Maria_de_Luna
"Maximilian_Anton,_Hereditary_Prince_of_Thurn_and_Taxis",Princess_Louise_of_Thurn_and_Taxis
Aunt_Em,Dorothy_Gale
Virginia_Emerson_Hopkins,George_W._Bush
Robert_Louis_Stevenson,Michael_de_Larrabeiti
"Stafford_Northcote,_1st_Earl_of_Iddesleigh",Queen_Victoria
"Edward_Seymour,_12th_Duke_of_Somerset","George_Howard,_7th_Earl_of_Carlisle"
Princess_Tenagnework,Menen_Asfaw
Cynthia_Villar,Mark_Villar
Charles_II_of_Navarre,Charles_III_of_Navarre
Princess_Sophie_of_Hohenberg,"Sophie,_Duchess_of_Hohenberg"
Liao_Liou-yi,Ma_Ying-jeou
Oliver_Max_Gardner,Harry_S._Truman
Archduchess_Karoline_Marie_of_Austria,Archduke_Karl_Salvator_of_Austria
Adam_Jerzy_Czartoryski,Jan_Krukowiecki
Empress_Feng_Qing,Empress_Feng_Run
Jackson_Avery,Richard_Webber
Lucy_Barker,Sara_Woods
Richard_Butler_(diplomat),William_Cox_(governor)
René_Capitant,Charles_de_Gaulle
Kenneth_Francis_Ripple,Ronald_Reagan
List_of_Third_Watch_characters,Coby_Bell
"Mabel_Browne,_Countess_of_Kildare",Anthony_Browne_(died_1548)
Lou_Reizner,Rick_Wakeman
Jennifer_Ehle,Rosemary_Harris
List_of_Modern_Family_characters,Jesse_Tyler_Ferguson
Diocletian,Maxentius
Norbert_Lammert,Christian_Wulff
Rita_Hayworth,Yasmin_Aga_Khan
Henry_Fonda,Troy_Garity
Alf_Roberts,Stuart_Latham
David_Kahalepouli_Piikoi,Jonah_Kūhiō_Kalanianaʻole
John_Gorton,Doug_Anthony
Maya_(mother_of_the_Buddha),Mahapajapati_Gotami
Jacques_Kosciusco-Morizet,Georges_Pompidou
Randolph_Apperson_Hearst,Anne_Hearst
James_Grenville,"William_Pitt,_1st_Earl_of_Chatham"
John_Conboy,H._Wesley_Kenney
Nurjahan_Begum,Mohammad_Nasiruddin
Isabella_of_Angoulême,Hugh_XI_of_Lusignan
Hekia_Parata,Judith_Collins
"Ernest,_Margrave_of_Austria",Frozza_Orseolo
"Gilbert,_Duke_of_Lorraine",Gerberge_of_Lorraine
"James_FitzJames,_1st_Duke_of_Berwick",James_II_of_England
Emm_Gryner,David_Bowie
Prince_Gennaro_of_Naples_and_Sicily,Maria_Carolina_of_Austria
Malik_Meraj_Khalid,Ghulam_Mustafa_Khar
Indiana_Jones,George_Hall_(actor)
Kamehameha_I,Nahienaena
Mary_Cyrene_Burch_Breckinridge,Abigail_Fillmore
Jobst_of_Moravia,"Sigismund,_Holy_Roman_Emperor"
Michael_David_Irving_Gass,Elizabeth_II
David_Nightingale_Hicks,India_Hicks
Princess_Maria_Clotilde_of_Savoy,Victor_Emmanuel_II_of_Italy
Neil_Kinnock,Elizabeth_II
Nayla_Tueni,Nadia_Tueni
"William_Knollys,_1st_Earl_of_Banbury",Francis_Knollys_(the_elder)
Karen_Mills,Barack_Obama
Kathleen_Sebelius,Bill_Corr
"Johann_VI,_Count_of_Nassau-Dillenburg","William_Louis,_Count_of_Nassau-Dillenburg"
García_Sánchez_I_of_Pamplona,Sancho_I_of_Pamplona
William_Huskisson,"Arthur_Wellesley,_1st_Duke_of_Wellington"
John_Roos,Caroline_Kennedy
Eileen_Ryan,Sean_Penn
Sharon_Percy_Rockefeller,Charles_H._Percy
"Jaime,_Duke_of_Madrid","Carlos,_Duke_of_Madrid"
Abigail_Adams,Martha_Jefferson_Randolph
Prince_Louis_of_Liechtenstein,Prince_Franz_de_Paula_of_Liechtenstein
Kamaladdin_Heydarov,Ilham_Aliyev
Ellnor_Grassby,Paul_Whalan
Benedicta_Henrietta_of_the_Palatinate,Duchess_Charlotte_of_Brunswick-Lüneburg
"William_Bridgeman,_1st_Viscount_Bridgeman","A._V._Alexander,_1st_Earl_Alexander_of_Hillsborough"
Duke_Friedrich_August_of_Oldenburg,Princess_Helena_of_Waldeck_and_Pyrmont_(1899–1948)
Jean-Marie_Balestre,Paul_Alfons_von_Metternich-Winneburg
Pepper_MaShay,Mick_Jagger
Abdülaziz_of_the_Ottoman_Empire,Abdülmecid_I
Margaret_of_Brunswick-Lüneburg_(1442–1512),"Frederick_II,_Duke_of_Brunswick-Lüneburg"
Jeff_Gordon,Ryan_Newman
Paul_Smith_(pianist),Louie_Bellson
"Nicolas,_Duke_of_Mercœur","Antoine,_Duke_of_Lorraine"
Taboo_(rapper),Faith_Evans
Elizabeth_Robins,Elizabeth_Robins_Pennell
Travis_McNabb,Ringo_Starr
Yinxiang_(prince),Kangxi_Emperor
Peter_Brock,Jim_Richards_(racing_driver)
Horst_Seehofer,Joachim_Gauck
Emmett_Brown,Dan_Castellaneta
Laurent_Groppi,Romain_Grosjean
Paul_McCartney,Stella_McCartney
Countess_Palatine_Margaret_of_Mosbach,"Otto_I,_Count_Palatine_of_Mosbach"
Philipp_Rösler,Christian_Wulff
Gertrude_of_Poland,Richeza_of_Lotharingia
"Granville_Leveson-Gower,_1st_Marquess_of_Stafford","George_Spencer,_2nd_Earl_Spencer"
Joseph_Dietzgen,Karl_Marx
Haji_Ghulam_Ali,Nawaz_Sharif
Princess_Sophie_of_Greece_and_Denmark,Prince_Georg_of_Hanover
"Anne_Cecil,_Countess_of_Oxford",Mildred_Cooke
"John_I,_Count_of_Foix","Gaston_IV,_Count_of_Foix"
Wayne_Rosenthal_(politician),Betsy_Hannig
Saw_Lat_of_Pagan,Myauk_Pyinthe_(Narathu)
George_III_of_the_United_Kingdom,George_IV_of_the_United_Kingdom
Rory_Kennedy,Ethel_Kennedy
Nelson_Rockefeller,Spruille_Braden
"Roger_Lumley,_11th_Earl_of_Scarbrough","William_Hare,_5th_Earl_of_Listowel"
Michelle_of_Valois,Margaret_of_Bavaria
Xi_Jinping,Hu_Jintao
Isabella_I_of_Castile,Germaine_of_Foix
Jeff_Gordon,Geoff_Bodine
Sultanah_Haminah_Hamidun,Sultanah_Nur_Zahirah
Htilominlo,Saw_Mya_Kan_of_Pagan
Michaëlle_Jean,Adrienne_Clarkson
Lü_Zushan,Xi_Jinping
Yancey_McGill,Nikki_Haley
Wilfrid_Laurier,"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Peter_Law,Alun_Michael
Jimmie_Johnson,Ryan_Newman
Kamehameha_IV,Kamehameha_III
"Granville_Leveson-Gower,_1st_Marquess_of_Stafford",George_II_of_Great_Britain
Bülent_Ecevit,Abdullah_Gül
Valdemar_II_of_Denmark,Eric_IV_of_Denmark
Kou_Voravong,Sisavang_Vong
Fredrik_Reinfeldt,Göran_Persson
Ben_Fordham,Cameron_Williams
John_of_Saxony,Princess_Sophie_of_Saxony
Charles_III_of_Navarre,"Joan,_Heiress_of_Navarre"
Doug_Phillips_(politician),Justin_Trudeau
Jawaharlal_Nehru,Gulzarilal_Nanda
Wolfgang_Pauli,Carl_Jung
Halle_Berry,Gabriel_Aubry
Parisa_Bakhtavar,Sarina_Farhadi
Ghulam_Mustafa_Khar,Sadiq_Hussain_Qureshi
Adolf_Hitler,Klara_Hitler
"Ernest,_Elector_of_Saxony",Christina_of_Saxony
"Arthur_Plantagenet,_1st_Viscount_Lisle",Thomas_Cheney
Empress_Yu_(Northern_Wei),Empress_Feng_Run
List_of_General_Hospital_characters_(1970s),David_Wallace_(actor)
Oramel_H._Simpson,Huey_Long
David_Paterson,Malcolm_Smith_(U.S._politician)
Aristotle_Onassis,Christina_Onassis
"Louis_Auguste,_Duke_of_Maine","Françoise-Athénaïs,_marquise_de_Montespan"
Victor_Frankenstein,Sting_(musician)
Rhys_Clark,Billy_Joel
Pythodorida_of_Pontus,Antonia_Tryphaena
Robert_A._Heinlein,Rudyard_Kipling
Mitch_Berman,Mark_Twain
Jacqui_Smith,Tony_Blair
Carlos_Andrés_Pérez,Jaime_Lusinchi
Joseph_Platt,John_Betts_(Connecticut_politician)
Ahmet_Necdet_Sezer,Süleyman_Demirel
Berry_Gordy,Marvin_Gaye
Prince_Gennaro_of_Naples_and_Sicily,Ferdinand_I_of_the_Two_Sicilies
Vannozza_dei_Cattanei,Lucrezia_Borgia
"William_IX,_Count_of_Poitiers",Eleanor_of_Aquitaine
Count_Viggo_of_Rosenborg,Prince_Valdemar_of_Denmark
Doug_Katsaros,Rod_Stewart
"Reginald_Manningham-Buller,_1st_Viscount_Dilhorne",Alec_Douglas-Home
Princess_Victoria_Melita_of_Saxe-Coburg_and_Gotha,Grand_Duchess_Kira_Kirillovna_of_Russia
Sussan_Ley,Malcolm_Turnbull
Catelyn_Stark,Bran_Stark
"Charlotte,_Queen_of_Cyprus",John_II_of_Cyprus
Princess_Luisa_of_Naples_and_Sicily,Ferdinand_I_of_the_Two_Sicilies
Empress_Dowager_Ci'an,Empress_Xiaozheyi
Bezmiâlem_Sultan,Abdülmecid_I
Abigail_Thaw,John_Thaw
Lord_George_Bentinck,"Robert_Jocelyn,_Viscount_Jocelyn"
"Henri,_Grand_Duke_of_Luxembourg",Prince_Félix_of_Luxembourg
Marie_Victoire_de_Noailles,"Louis_Jean_Marie_de_Bourbon,_Duke_of_Penthièvre"
Maria_Luisa_of_Savoy,Princess_Marie_Louise_of_Savoy
Bakili_Muluzi,Justin_Malewezi
"George,_Emperor_of_Trebizond",Irene_Syrikaina
"Oliver_Russell,_2nd_Baron_Ampthill","George_Curzon,_1st_Marquess_Curzon_of_Kedleston"
Zaynab_bint_Jahsh,Abu_Ahmad_ibn_Jahsh
Robert_Lowell,Sylvia_Plath
"Henry_X,_Duke_of_Bavaria",Albert_the_Bear
Zhou_Enlai,Lin_Biao
Abdul_Majeed_bin_Abdulaziz_Al_Saud,Ibn_Saud
Raja_Zafar_ul_Haq,Nawaz_Sharif
Ibrahim_of_the_Ottoman_Empire,Ahmed_I
Baron_Vaea,Tupou_VI
"Odo,_Count_of_Penthièvre",Hawise_of_Normandy
Raymond_Poincaré,Alexandre_Ribot
Mathilde_Bonaparte,Jérôme_Bonaparte
Nanda_Bayin,Bayinnaung
"Francis_V,_Duke_of_Modena",Maria_Beatrice_of_Savoy
Pwadawgyi_of_Pagan,Yaza_Dewi_of_Pagan
"John_Simon,_1st_Viscount_Simon","Rufus_Isaacs,_1st_Marquess_of_Reading"
Laodice_V,Laodice_IV
Jeremy_Hutchinson_(politician),Donna_Hutchinson
Simon_Collis,Elizabeth_II
Roger_Angell,E._B._White
Emperor_Wu_of_Han,Empress_Wang_Zhi
Maciej_Radziwiłł,Konstanty_Radziwiłł
Don_Raffell,Artie_Shaw
Rosa_Morena,Judy_Garland
Franz_Jonas,Josef_Klaus
John_Langstrother,"John_Tiptoft,_1st_Earl_of_Worcester"
George_III_of_the_United_Kingdom,"Princess_Mary,_Duchess_of_Gloucester_and_Edinburgh"
Jon_Carin,David_Gilmour
J.M._Frey,Spider_Robinson
David_Elitch,Justin_Timberlake
Joyce_Carol_Oates,Lewis_Carroll
Duchess_Elsa_of_Württemberg,Grand_Duchess_Vera_Constantinovna_of_Russia
Sabrina_Sidney,Thomas_Day
"George_Talbot,_4th_Earl_of_Shrewsbury","Francis_Talbot,_5th_Earl_of_Shrewsbury"
Peter_Lougheed,Elizabeth_II
Zog_I_of_Albania,House_of_Zogu
Peter_II_of_Aragon,James_I_of_Aragon
Harriet_Nelson,Tracy_Nelson_(actress)
Denise_Bauer,Barack_Obama
Deborah,Shamgar
Prince_Bernhard_of_Lippe_(1872–1934),Prince_Bernhard_of_Lippe-Biesterfeld
"Louis_Armand_I,_Prince_of_Conti","François_Louis,_Prince_of_Conti"
Kamehameha_II,Kamehameha_III
Billie_Holiday,Artie_Shaw
"George_Howard,_6th_Earl_of_Carlisle",George_IV_of_the_United_Kingdom
Felix_Leiter,Norman_Burton
Monroe_G._McKay,Jimmy_Carter
Mia_Tyler,Liv_Tyler
John_O'Leary_(ambassador),William_Brownfield
Kristján_Eldjárn,Vigdís_Finnbogadóttir
Emperor_Wen_of_Sui,Emperor_Yang_of_Sui
Matilda_of_Scotland,Saint_Margaret_of_Scotland
"William_Cavendish,_4th_Duke_of_Devonshire",George_II_of_Great_Britain
Government_of_Mahmoud_Ahmadinejad_(2005–13),Ali_Khamenei
Fred_M._Vinson,Franklin_D._Roosevelt
"Ralph_Neville,_1st_Earl_of_Westmorland","Thomas_Holland,_1st_Duke_of_Surrey"
Putra_of_Perlis,Ismail_Nasiruddin_of_Terengganu
Aunt_Em,Clara_Blandick
Peter_DeLuise,Dom_DeLuise
Qianlong_Emperor,Jiaqing_Emperor
David_Jones_(Clwyd_West_MP),David_Cameron
Elisa_Maza,Salli_Richardson
"Sigismund,_Holy_Roman_Emperor",Albert_II_of_Germany
Rebeca_Grynspan,Enrique_V._Iglesias
Miss_Prissy,Bea_Benaderet
Cecilia_Galliano,Mark_Tacher
Albert_I_of_Germany,Frederick_the_Fair
Penélope_Cruz,Mónica_Cruz
Kilab_ibn_Murrah,Muhammad
Henry_Dzinotyiweyi,Morgan_Tsvangirai
Tarique_Rahman,Ziaur_Rahman
Badlishah_of_Kedah,Abdul_Halim_of_Kedah
"Joachim_Ernst,_Margrave_of_Brandenburg-Ansbach","John_George,_Elector_of_Brandenburg"
James_VI_and_I,"Mary,_Queen_of_Scots"
"John_Spencer,_5th_Earl_Spencer","James_Hamilton,_1st_Duke_of_Abercorn"
Carolyne_Christie,Harry_Waters
Natalie_Wood,Natasha_Gregson_Wagner
"Rose_Leveson-Gower,_Countess_Granville","Claude_Bowes-Lyon,_14th_Earl_of_Strathmore_and_Kinghorne"
Grace_Bussell,Edmund_Drake-Brockman
Patrick_Wilson_(American_actor),Scott_Foley
Pervaiz_Rashid,Nawaz_Sharif
Charles_Augustus_FitzRoy,Queen_Victoria
"Charles_Vane-Tempest-Stewart,_7th_Marquess_of_Londonderry","John_Lambton,_3rd_Earl_of_Durham"
Teten_Masduki,Joko_Widodo
Amjad_Ali_Shah,Wajid_Ali_Shah
"Alan_III,_Duke_of_Brittany",Hawise_of_Normandy
Bolesław_II_of_Masovia,Siemowit_I_of_Masovia
"Aloys_I,_Prince_of_Liechtenstein",Leopoldine_von_Sternberg
Sulla,Lucius_Cornelius_Cinna
Zhou_Xinfang,Michael_Chow_(restaurateur)
Đurađ_I_Balšić,Konstantin_Balšić
Julia_the_Younger,Julia_the_Elder
Henry_I_of_France,Robert_II_of_France
John_Quincy_Adams,Jonathan_Russell
Alexander_Rueb,Folke_Rogard
Ernest_Marples,Harold_Macmillan
Emmanuel_Armah_Kofi_Buah,John_Dramani_Mahama
Sabrina_Ho,Stanley_Ho
Katherine_Tudor_(1503),Henry_VII_of_England
Sophia_of_Hungary,"Richeza_of_Poland,_Queen_of_Hungary"
Chris_Bowen,Kevin_Rudd
Princess_Sophia_Wilhelmina_of_Saxe-Coburg-Saalfeld,"John_Ernest_IV,_Duke_of_Saxe-Coburg-Saalfeld"
David_Gergen,Gerald_Ford
"Prince_Ferdinand,_Duke_of_Alençon","Prince_Emmanuel,_Duke_of_Vendôme"
Justin_Levinson,Tyler_Hilton
Eleanor_of_Castile_(died_1244),Violant_of_Hungary
Magnus_Barefoot,Eystein_I_of_Norway
Countess_Louise_Juliana_of_Nassau,Anne_of_Ostfriesland
Edward_the_Confessor,Harthacnut
Shimon_Peres,Reuven_Rivlin
Alexis_of_Russia,Feodor_III_of_Russia
Terry_Moore_(actress),Grant_Cramer
Frederic_Mishkin,George_W._Bush
Wan_Azizah_Wan_Ismail,Lim_Kit_Siang
Sorley_Boy_MacDonnell,Colla_MacDonnell
Charles_Cotesworth_Pinckney,John_Adams
"Isabella,_Countess_of_Bedford",Edward_III_of_England
Napoleon,"Charles_V,_Holy_Roman_Emperor"
Countess_Emilia_of_Nassau,Anna_of_Saxony
Betty_Draper,Matthew_Weiner
Zenani_Mandela-Dlamini,Tony_Leon
Cenwalh_of_Wessex,Cynegils_of_Wessex
Philippa_of_Dreux,Margaret_of_Bar
Adelbert_Ames,Elihu_Root
Adelaide_of_Vohburg,Gertrude_of_Sulzbach
Thomas_Hardy,D._H._Lawrence
Marguerite_de_Navarre,Louise_of_Savoy
Felipe_Harboe,Ricardo_Lagos
Nathaniel_Pitcher,Martin_Van_Buren
"Henry_FitzHugh,_3rd_Baron_FitzHugh",Henry_VI_of_England
Kevin_A._Ohlson,Barack_Obama
Ion_I._C._Brătianu,Carol_I_of_Romania
Ichirō_Hatoyama,Iichirō_Hatoyama
"Charles_Spencer-Churchill,_9th_Duke_of_Marlborough","John_Spencer-Churchill,_10th_Duke_of_Marlborough"
Dibyalangkarn,Chulalongkorn
"Duarte_Nuno,_Duke_of_Braganza","Duarte_Pio,_Duke_of_Braganza"
Umar_Shaikh_Mirza_II,Khanzada_Begum
"Elizabeth_Seymour,_Lady_Cromwell",John_Seymour_(1474–1536)
Michelle_of_Valois,Isabeau_of_Bavaria
Magnus_Barefoot,Eystein_I_of_Norway
Chimediin_Saikhanbileg,Tsakhiagiin_Elbegdorj
"Margaret_of_Scotland,_Queen_of_Norway",Isabel_Bruce
Miftah_Muhammed_K'eba,Muammar_Gaddafi
Ratna_Pathak,Mohommed_Ali_Shah
Vincent_Massey,Louis_St._Laurent
Francis_Earl_Curran,Pete_Wilson
Sebastián_Lerdo_de_Tejada,José_María_Iglesias
Muhammad_Ali_Khan_Saif,Nawaz_Sharif
Séamus_Pattison,Mary_McAleese
Robert_Smith_(Cabinet_member),James_Monroe
Suzanne_Bonamici,Chris_Harker
Andrés_Bonifacio,Emilio_Aguinaldo
Mickey_Hargitay,Mariska_Hargitay
Willem-Alexander_of_the_Netherlands,"Catharina-Amalia,_Princess_of_Orange"
Tom_Petri,Glenn_Grothman
"Leopold_I,_Holy_Roman_Emperor",Archduke_Leopold_Joseph_of_Austria_(1682–1684)
Ahmad_Jannati,Ali_Khamenei
Julie_Manet,Eugène_Manet
"Victor_Frederick,_Prince_of_Anhalt-Bernburg","Karl_Frederick,_Prince_of_Anhalt-Bernburg"
Lew_Brown,Con_Conrad
Nasser_bin_Abdulaziz_Al_Saud,Ibn_Saud
"Curtin_Winsor,_Jr.",Ronald_Reagan
Grigol_Vashadze,Mikheil_Saakashvili
Eric_Knight_(musician),Anahí
George_Jay_Gould_I,Anna_Gould
Bernard_Landry,Gérard_D._Levesque
Philip_Wise,Joan_Hester
Sürmeli_Ali_Pasha,Ahmed_II
Kamisese_Mara,Harish_Sharma
George_Sanders,Louis_Hayward
Valdemar_I_of_Denmark,Sweyn_III_of_Denmark
Phat_Kanhol,Norodom_Ranariddh
Quinn_Mallory,Jerry_O'Connell
Joshua_Bolten,Mitch_Daniels
Dennis_Hastert,Newt_Gingrich
"Stephen,_Duke_of_Slavonia","John,_Duke_of_Slavonia"
Hugo_Wolfram,Stephen_Wolfram
Shanin_Specter,Arlen_Specter
Grand_Duchess_Elizabeth_Nicholaevna_of_Russia,Nicholas_I_of_Russia
Jacobus_Van_Cortlandt,Robert_Walters_(mayor)
Screechy_Peach,Pink_(singer)
Roberto_Lavagna,Néstor_Kirchner
"Isabella,_Countess_of_Bedford",Edward_III_of_England
Donald_McLachlan,Harriet_Harman
Feodor_I_of_Russia,Ivan_the_Terrible
"William_IV,_Duke_of_Bavaria",Mechthild_of_Bavaria
Kilab_ibn_Murrah,Qusai_ibn_Kilab
Thomas_Watt_Gregory,Woodrow_Wilson
Christine_Campbell_(politician),Kelvin_Thomson
"George_Victor,_Prince_of_Waldeck_and_Pyrmont",Princess_Helena_of_Waldeck_and_Pyrmont
Joseph_Stephen_Crane,Cheryl_Crane
Toljen_of_Hum,Miroslav_of_Hum
Cnut_the_Great,Sweyn_Forkbeard
Daniel_Patrick_Moynihan,William_Scranton
Elizabeth_of_Pomerania,Anna_von_Schweidnitz
Keir_Starmer,Emily_Thornberry
Robert_Peston,Kamal_Ahmed_(journalist)
Sawlu,Kyansittha
Geoffrey_Edmund_Cator,Marcus_Rex
The_Nairobi_Trio,Jack_Lemmon
Prince_Christopher_of_Greece_and_Denmark,George_I_of_Greece
Manuel_Villar,Joseph_Estrada
Wolfgang_Hohlbein,Stephen_King
"Robert_Crewe-Milnes,_1st_Marquess_of_Crewe",Edward_VII
Dana_Reizniece-Ozola,Māris_Kučinskis
Philip_V_of_Spain,"Philip,_Duke_of_Parma"
Annabel_Elliot,"Camilla,_Duchess_of_Cornwall"
Hussein_Kamel_of_Egypt,Abbas_II_of_Egypt
Lieutenant_Green,Gerry_Anderson
Paul_McLeay,Ian_Macdonald_(New_South_Wales_politician)
Randy_Disher,List_of_Monk_characters
Stanisław_Poniatowski_(1676–1762),Izabella_Poniatowska
Konstantin_Balšić,Niketa_Thopia
Enrique_Gómez_Carrillo,Luis_Cardoza_y_Aragón
James_I_of_Aragon,"Constance_of_Aragon,_Lady_of_Villena"
Princess_Cecilie_of_Greece_and_Denmark,Princess_Alice_of_Battenberg
"Henry_Herbert,_10th_Earl_of_Pembroke",Philip_Goldsworthy
Tarja_Halonen,Matti_Vanhanen
Ingmar_Bergman,Anna_Bergman
Donald_M._Fraser,Albert_Hofstede
Justin_Kauflin,Quincy_Jones
List_of_Queer_as_Folk_characters,Michelle_Clunie
Nero_Claudius_Drusus,Tiberius_Claudius_Nero_(praetor_42_BC)
Benito_Mussolini,Luigi_Federzoni
Hugh_Jackman,Kristin_Chenoweth
Lysimachus,Ptolemy_Keraunos
Hercule_Poirot,Peter_Ustinov
Pam_Beesly,Linda_Purl
David_Shedd,Barack_Obama
Basil_Ellenbogen,Kate_Whiteman
Robert_Louis_Stevenson,Charles_Dickens
Juan_Carlos_Varela,Samuel_Lewis_Navarro
"Louis_IV,_Holy_Roman_Emperor","Charles_IV,_Holy_Roman_Emperor"
Theobald_I_of_Navarre,Theobald_II_of_Navarre
Johannes_Rau,Franz_Josef_Strauss
Casimir_IV_Jagiellon,Władysław_III_of_Poland
Faye_Kellerman,Rina_Lazarus
"Joseph,_Duke_of_Saxe-Altenburg","Frederick,_Duke_of_Saxe-Altenburg"
Ashley_Abbott,Edward_J._Scott
The_Narrator_(Fight_Club),Joshua_Leonard
Kuk_Harrell,Janet_Jackson
Roberta_Pinotti,Matteo_Renzi
David_Cameron,Theresa_May
Brooke_Burke,Mario_Lopez
Tarso_Genro,Luiz_Inácio_Lula_da_Silva
John_Pezzenti,Ronald_Reagan
"James_Butler,_4th_Earl_of_Ormond","James_Butler,_3rd_Earl_of_Ormond"
Carme_Figueras,Anna_Simó
Reggie_McBride,Rod_Stewart
Prince_Leopold_of_Bavaria,Prince_Arnulf_of_Bavaria
Antonia_Minor,Mark_Antony
Charlie_Eppes,Alan_Eppes
Edmund_Reggie,Victoria_Reggie_Kennedy
Dewey_F._Bartlett,David_L._Boren
P._Subbarayan,"George_Goschen,_2nd_Viscount_Goschen"
"Antoine,_Duke_of_Lorraine","René_II,_Duke_of_Lorraine"
Andrew_Peacock,John_Hewson
Roger_II_of_Sicily,Alfonso_of_Capua
Al_Schmitt,Barbra_Streisand
"Alfred_Mond,_1st_Baron_Melchett",Robert_Yerburgh
Edward_Akufo-Addo,Ignatius_Kutu_Acheampong
"Walter_Montagu_Douglas_Scott,_5th_Duke_of_Buccleuch","William_Montagu_Douglas_Scott,_6th_Duke_of_Buccleuch"
Adelaide_of_Löwenstein-Wertheim-Rosenberg,"Miguel,_Duke_of_Braganza"
Pat_Roberts,Nancy_Kassebaum
Michael_McGimpsey,Peter_Robinson_(Northern_Ireland_politician)
Charles_Schneider_(businessman),"Eugène_Schneider,_II"
Kálmán_Darányi,Gyula_Gömbös
George_Pryme,"Thomas_Spring_Rice,_1st_Baron_Monteagle_of_Brandon"
Julius_S._Held,Peter_Paul_Rubens
Duke_Friedrich_of_Saxe-Altenburg,"Friedrich_Wilhelm_I,_Duke_of_Saxe-Weimar"
Min_Htwe_of_Toungoo,Yaza_Dewi_of_Pegu
Carl_XVI_Gustaf_of_Sweden,"Victoria,_Crown_Princess_of_Sweden"
Raja_Azureen,Tuanku_Bainun
List_of_The_Bill_characters_(A–D),Connie_Hyde
Alfred_the_Great,Edward_the_Elder
Sikhanyiso_Ndlovu,Robert_Mugabe
Russell_Brand,Rebel_Wilson
Antiochus_III_of_Commagene,Mithridates_III_of_Commagene
Martha_Masters_(House),Amber_Tamblyn
Victor_Amadeus_II_of_Sardinia,Maria_Luisa_of_Savoy
List_of_The_Bill_characters_(E–L),Myfanwy_Waring
"Elpidio_Barzaga,_Jr.",Lani_Mercado
Teddy_Pendergrass,Marvin_Gaye
"Victor,_Duke_of_Münsterberg",Kunigunde_of_Sternberg
"Karl_Theodor,_Duke_in_Bavaria",Duchess_Amalie_in_Bavaria
Stanisław_Herakliusz_Lubomirski,Konstancja_Ligęza
Mike_Bloomfield,Bob_Dylan
Empress_Wang_(Gaozong),Empress_Zhangsun
Andrew_Johnson,Alexander_Randall
Prince_Ludwig_of_Hesse_and_by_Rhine,Princess_Cecilie_of_Greece_and_Denmark
Barbara_Roche,Tony_Blair
"Charles_Cripps,_1st_Baron_Parmoor",Stanley_Baldwin
Paul_Clark_(politician),Gordon_Brown
Philip_II_of_France,Louis_VIII_of_France
"Charles_Howard,_1st_Earl_of_Nottingham","William_Howard,_3rd_Baron_Howard_of_Effingham"
Einar_Örn_Benediktsson,Björk
Michael_Danby,Clyde_Holding
Stevie_Blacke,Madonna_(entertainer)
George_H._W._Bush,Ronald_Reagan
Reginald_Edward_Stubbs,John_Anderson_(colonial_administrator)
Ferdinand_I_of_the_Two_Sicilies,"Carlo,_Duke_of_Calabria"
Kamehameha_I,Keōua
