Christina_de_Valognes,Sir_Thomas_Maule
Teresa_Gutiérrez,Miguel_Varoni
Kirk_Douglas,Peter_Douglas
Jayani_Dissanayake,Duminda_Dissanayake
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",Lord_Edward_Cecil
Katherine_Sturges_Dodge,Hilary_Knight_(illustrator)
Jimmy_Cooper_(The_O.C.),Kirsten_Cohen
Jean-Michel_Cousteau,Céline_Cousteau
Aldo_Leopold,Nina_Leopold_Bradley
Perry_Richardson_Bass,Sid_Bass
Sajida_Talfah,Qusay_Hussein
Besarion_Jughashvili,Joseph_Stalin
François_Michelin,Édouard_Michelin_(born_1963)
Stefano_Casiraghi,Andrea_Casiraghi
Harekrushna_Mahatab,Bhartruhari_Mahtab
Anthony_Perkins,Elvis_Perkins
Richard_Bland_Lee,Zaccheus_Collins_Lee
Cornelius_Newton_Bliss,Cornelius_Newton_Bliss_Jr.
Muhammad_Ali_Jinnah,Dina_Wadia
C._L._Franklin,Carolyn_Franklin
Marcin_Zborowski,Krystyna_Zborowska
Anna_Volska,Lucy_Bell
Mansour_bin_Zayed_Al_Nahyan,Hamdan_bin_Zayed_bin_Sultan_Al_Nahyan
John_Greene_(settler),"John_Greene,_Jr."
William_Booth,Evangeline_Booth
Dwight_Gustafson,David_Gustafson
Peter_Jones_(missionary),Peter_Edmund_Jones
Lammot_du_Pont_I,Lammot_du_Pont_II
Georgiana_Drew,John_Barrymore
William_Byrd_I,"Robert_Beverley,_Jr."
Ahmad_Khomeini,Hassan_Khomeini
Robert_M._La_Follette_Sr.,Robert_M._La_Follette_Jr.
William_E._Dodge_Jr.,Grace_Hoadley_Dodge
William_Power_(Canadian_politician),Joe_Power_(ice_hockey)
John_Quincy_Adams,Charles_Francis_Adams_Sr.
Shakti_Kapoor,Siddhanth_Kapoor
Christina_Schollin,Niclas_Wahlgren
Adam_Clayton_Powell_Jr.,Adam_Clayton_Powell_III
Neil_Bush,Lauren_Bush
Clinton_L._Merriam,Clinton_Hart_Merriam
Olwen_Wymark,Jane_Wymark
Charles_Langbridge_Morgan_(engineer),Charles_Langbridge_Morgan
James_Roosevelt_I,Franklin_D._Roosevelt
Bingxin,Wu_Qing_(politician)
Karunanidhi,M._K._Muthu
Mahatma_Gandhi,Harilal_Gandhi
Roald_Dahl,Tessa_Dahl
Pat_Brown,Jerry_Brown
Pavlo_Skoropadskyi,Danylo_Skoropadskyi
William_H._Workman,Boyle_Workman
Martin_D._Hardin,John_J._Hardin
Elias_Disney,Roy_O._Disney
George_N._Stearns,Avis_Stearns_Van_Wagenen
Lily_Tyler,Isabelle_Tyler
Herbert_Fisk_Johnson_Jr.,Samuel_Curtis_Johnson_Jr.
William_Booth,Lucy_Booth
Javed_Akhtar,Zoya_Akhtar
Krzysztof_Radziwiłł,Janusz_Radziwiłł_(1612–1655)
"William_King-Noel,_1st_Earl_of_Lovelace","Ralph_King-Milbanke,_2nd_Earl_of_Lovelace"
Isma'il_ibn_Jafar,Ali_ibn_Ismail
Lakhiram_Agrawal,Amar_Agrawal
Islam_Karimov,Lola_Karimova-Tillyaeva
Nevzat_Tarhan,Furkan_Tarhan
Nicholas_Bagenal,Dudley_Bagenal
Ellen_Axson_Wilson,Eleanor_Wilson_McAdoo
Arundhati_Devi,Anindya_Sinha
Mariano_Fuentebella,Manuel_Fuentebella
Jonathan_Bush,Jonathan_S._Bush
Joseph_Bonanno,Salvatore_Bonanno
Jerry_Belson,Kristine_Belson
Efren_Reyes_Sr.,Efren_Reyes_Jr.
J._E._Jumonville_Sr.,J._E._Jumonville_Jr.
John_Paul_Getty_III,Balthazar_Getty
Sivakumar,Suriya
Robert_F._Kennedy,Christopher_G._Kennedy
Patrick_Brontë,Emily_Brontë
Aurora_Lacasa,Dominique_Lacasa
John_Morrissy,Charles_Joseph_Morrissy
Nicholas_Longworth_II,Clara_Longworth_de_Chambrun
Vivien_Duffield,George_Duffield_(film-maker)
John_Angel_(sculptor),John_Lawrence_Angel
Patricia_Altschul,Whitney_Sudler-Smith
Sam_Marx,Harpo_Marx
Tony_Richardson,Joely_Richardson
Waris_Mir,Amir_Mir
Ryan_O'Neal,Tatum_O'Neal
Tiger_Fafara,Dez_Fafara
Maud_Gonne,Iseult_Gonne
Nicolas_Chopin,Frédéric_Chopin
"George_Tilles,_Sr.","George_Tilles,_Jr."
Jonathan_Trumbull,John_Trumbull
Andrew_Brimmer,Esther_Brimmer
Naomi_Mitchison,Murdoch_Mitchison
Joseph_M._Proskauer,Ruth_P._Smith
Minnie_Marx,Zeppo_Marx
George_M._Cohan,Mary_Cohan
Eleanor_Coppola,Gian-Carlo_Coppola
Clarence_John_Boettiger,John_Roosevelt_Boettiger
Philip_Goodhart,David_Goodhart
"Fred_Chaney,_Sr.",Fred_Chaney
Christopher_de_Leon,Matet_de_Leon
Francis_Chan,Rachel_Chan_(musician)
Daniel_McCraney,George_Ewan_McCraney
Vittorio_Mezzogiorno,Giovanna_Mezzogiorno
Olof_Palme,Mårten_Palme
"Charles_Dickens,_Jr.",Mary_Angela_Dickens
Denis_Thatcher,Carol_Thatcher
Theodore_Roosevelt,Quentin_Roosevelt
Denison_Kitchel,Harvey_Denison_Kitchel
Ray_Warren,Chris_Warren_(rugby_league)
Margaret_Scudamore,Michael_Redgrave
Lee_Kong_Chian,Lee_Seng_Tee
Roberto_Contreras,Luis_Contreras_(actor)
William_Henry_Vanderbilt,Emily_Thorn_Vanderbilt
Kathleen_Merrell_White,Arlene_White_Lawrence
John_Harpur-Crewe,"Sir_Vauncey_Harpur-Crewe,_10th_Baronet"
Michel_Besnier,Jean-Michel_Besnier
Franjo_Tuđman,Miroslav_Tuđman
William_Shakespeare,Hamnet_Shakespeare
Jahanara_Imam,Shafi_Imam_Rumi
William_McKeag,Gordon_McKeag
August_Anheuser_Busch_Sr.,Adolphus_Busch_III
David_Rockefeller,Eileen_Rockefeller_Growald
Daniel_Waldo_(Oregon_pioneer),William_Waldo_(Oregon_politician)
Jezebel,Athaliah
Alfred_Gwynne_Vanderbilt_I,William_Henry_Vanderbilt_III
Stig_Olin,Lena_Olin
Edmund_Dudley,Andrew_Dudley
John_Thynne,Charles_Thynne
Margery_Wentworth,Henry_Seymour_(16th-century_MP)
Louis_Marshall,Bob_Marshall_(wilderness_activist)
Aldebert_de_Chambrun_(1872-1962),René_de_Chambrun
Edith_Frank,Margot_Frank
Frank_Thomas_(animator),Theodore_Thomas_(filmmaker)
Lady_Jessica,Paul_Atreides
George_H._W._Bush,Jeb_Bush
Harold_L._Ickes,Harold_M._Ickes
Fabio_Ochoa_Restrepo,Jorge_Luis_Ochoa_Vásquez
Pieter_van_Vollenhoven,"Prince_Bernhard_of_Orange-Nassau,_van_Vollenhoven"
Bill_France_Sr.,Bill_France_Jr.
Winthrop_M._Crane,Louise_Crane
Frank_Rich,Simon_Rich
Chip_Fields,Alexis_Fields
Jojo_Lapus,John_Lapus
"Francis_Fane,_1st_Earl_of_Westmorland","Mildmay_Fane,_2nd_Earl_of_Westmorland"
Nejat_Eczacıbaşı,Bülent_Eczacıbaşı
"Charles_Grey,_2nd_Earl_Grey",Frederick_Grey
Haydée_Santamaría,Celia_Hart
Carl_Mayer_von_Rothschild,Wilhelm_Carl_von_Rothschild
Myriam_Bru,Christopher_Buchholz
Władysław_Sikorski,Zofia_Leśniowska
Thomas_Spring_of_Lavenham,John_Spring_of_Lavenham
Chani,Leto_II_Atreides
Joseph_Medill_Patterson,James_Joseph_Patterson
Jacob_F._Schoellkopf,Arthur_Schoellkopf
Rohese_de_Clare,Gilbert_fitzBaderon
Silvanus_Bevan_(1743-1830),David_Bevan_(banker)
Jonathan_Blanchard_(abolitionist),Charles_A._Blanchard
Methuselah,Lamech_(father_of_Noah)
Manuel_Antonio_Carreño,Teresa_Carreño
Savitri_Jindal,Ratan_Jindal
R._D._Blumenfeld,John_Elliot_(railway_manager)
Drauzin_Angelle,Bob_Angelle
Hjalmar_Söderberg,Tom_Söderberg
Michael_Gilbert,Harriett_Gilbert
Benigno_Aquino_Sr.,Butz_Aquino
Nicholas_Longworth_II,Nicholas_Longworth
Roger_O'Connor,Roderic_O'Connor_(land_commissioner)
Howard_%22Bunny%22_Colvin,Namond_Brice
Samuel_J._LeFrak,Richard_LeFrak
Leigh_Taylor-Young,Patrick_O'Neal_(sportscaster)
Li_Peng,Li_Xiaopeng_(politician)
Salomon_James_de_Rothschild,Hélène_van_Zuylen
Yehonatan_Geffen,Aviv_Geffen
Elizabeth_Schuyler_Hamilton,James_Alexander_Hamilton
Chiang_Fang-liang,Chiang_Hsiao-yung
Susan_L._Tepper,Arielle_Tepper_Madover
Robert_Pritzker,Matthew_Pritzker
Izzy_Asper,Gail_Asper
Emory_Johnson,Ellen_Hall
Jacobo_Árbenz,Arabella_Árbenz
James_Caan,Scott_Caan
Francis_Patrick_Baker,Francis_Matthew_John_Baker
George_Griffith,Alan_Arnold_Griffith
César_Ramírez_(actor),Beverly_Vergel
Robert_Maxwell,Isabel_Maxwell
Ji_Pengfei,Ji_Shengde
Władysław_Młynek,Halina_Mlynkova
Gita_Siddharth,Antara_Kak
Giulio_Andreotti,Lamberto_Andreotti
José_P._Laurel,Salvador_Laurel
Benjamin_Franklin,Sarah_Franklin_Bache
José_Ferrer,Miguel_Ferrer
"Oliver_Ames,_Sr.","Oliver_Ames,_Jr."
Charles_Wintour,Patrick_Wintour
Johnny_Beerling,David_Beerling
Robert_F._Kennedy,Courtney_Kennedy_Hill
Julius_and_Ethel_Rosenberg,Michael_Meeropol
Rohese_of_Monmouth,"Hugh_de_Lacy,_1st_Earl_of_Ulster"
"James_Graham,_1st_Marquess_of_Montrose","James_Graham,_2nd_Marquess_of_Montrose"
James_Hogg,James_Hogg_(publisher)
Alex_Spanos,Dean_Spanos
Japheth,Magog_(Bible)
Cheston_Folkes,Warren_Davis_Folkes
Bryan_Lourd,Billie_Lourd
Jim_Halsey,Sherman_Halsey
Charles_von_Hügel,Anatole_von_Hügel
Daniel_Waldo_(Oregon_pioneer),John_B._Waldo
Nunnally_Johnson,Marjorie_Fowler
Abram_Nicholas_Pritzker,Donald_Pritzker
Abram_Irvin_McDowell,Irvin_McDowell
Lysius_Salomon,Ida_Faubert
Noli_de_Castro,Kat_de_Castro
José_Antonio_Pareja,José_Manuel_Pareja
Ridley_Scott,Luke_Scott_(director)
Lockwood_West,Timothy_West
Kwan_Shan,Rosamund_Kwan
Chikao_Ohtsuka,Akio_Ōtsuka
Maurice_Barrymore,Lionel_Barrymore
John_Tjaarda,Tom_Tjaarda
Margarita_Isabel,Mario_Iván_Martínez
A._Bartlett_Giamatti,Marcus_Giamatti
Mahesh_Bhatt,Pooja_Bhatt
Chiranjeevi,Ram_Charan
Bibliography_of_Ulysses_S._Grant,Nellie_Grant
Victoria_Grayson,Charlotte_Grayson
John_Bigelow,"John_Bigelow,_Jr."
Kurt_Moylan,Kaleo_Moylan
"Frederick_Stanley,_16th_Earl_of_Derby",Arthur_Stanley_(politician)
Eva_Henning,Fam_Ekman
Lisa_Marie_Presley,Riley_Keough
Muhammad_Ibrahim_(justice),Sufia_Ahmed
Percy_Rivington_Pyne_II,Percy_Rivington_Pyne_Jr.
John_Holmes_(Nova_Scotia_politician),Simon_Hugh_Holmes
Philip_Lehman,Robert_Lehman
Ramesh_Deo,Abhinay_Deo
Nancy_Lee_Bass,Sid_Bass
Krishna_Prasad_Dar,Sudhir_Dar
Raghuram,Gayathri_Raguram
John_Stuart_(clergyman),George_Okill_Stuart_(priest)
Richard_Harris,Damian_Harris
Jean-Baptiste_Romuald_Fiset,Eugène_Fiset
O._Madhavan,Mukesh_(actor)
Thomas_C._Durant,William_West_Durant
John_M._Whitall,Hannah_Whitall_Smith
Honey_Irani,Farhan_Akhtar
Carola_B._Eisenberg,Alan_Edward_Guttmacher
Barney_Barnato,Woolf_Barnato
Ted_Stevens,Ben_Stevens
Yuan_Shikai,Yuan_Kewen
Flor_Silvestre,Pepe_Aguilar
Ingmar_Bergman,Daniel_Bergman
Frances_Ellen_Work,Cynthia_Roche
Marisa_Coulter,Lyra_Belacqua
Adam_Cheng,Joyce_Cheng
Richard_M._Daley,Patrick_R._Daley
Asif_Ali_Zardari,Bilawal_Bhutto_Zardari
William_Howard_Taft,Helen_Taft_Manning
Suchitra_Sen,Moon_Moon_Sen
Toto_Karaca,Cem_Karaca
Harvey_Lembeck,Michael_Lembeck
Angus_Ogilvy,James_Ogilvy
Manjula_Vijayakumar,Preetha_Vijayakumar
Hidimbi,Ghatotkacha
Vilma_Espín,Mariela_Castro
Bob_Marley,Rohan_Marley
"Michael_Bowes-Lyon,_18th_Earl_of_Strathmore_and_Kinghorne","Simon_Bowes-Lyon,_19th_Earl_of_Strathmore_and_Kinghorne"
Pope_Alexander_VI,"Giovanni_Borgia,_2nd_Duke_of_Gandia"
John_Mortimer,Wendy_Craig
Ingrid_Bergman,Isabella_Rossellini
Harvey_A._Moyer,Ward_Wellington_Ward
Antonio_Amurri,Franco_Amurri
Oakes_Angier_Ames,Winthrop_Ames
Anna_Leonowens,Louis_T._Leonowens
Geoffrey_Street,Tony_Street
Robert_Pritzker,Liesel_Pritzker_Simmons
Farooq_Abdullah,Omar_Abdullah
Robert_Pritzker,Karen_Pritzker
Johan_H._Andresen_jr.,Alexandra_Andresen
Robert_Hay_Drummond,"Robert_Hay-Drummond,_10th_Earl_of_Kinnoull"
Theresa_Fair_Oelrichs,Hermann_Oelrichs
Geoffrey_Lewis_(actor),Juliette_Lewis
Carrie_Perrodo,François_Perrodo
Deng_Xiaoping,Deng_Nan
Kaikeyi,Bharata_(Ramayana)
George_Steinbrenner,Hank_Steinbrenner
Imogene_Powers_Johnson,Winnie_Johnson-Marquart
Howard_Baker_Sr.,Howard_Baker
Maureen_McTeer,Catherine_Clark
Samuel_Ealy_Johnson_Jr.,Lyndon_B._Johnson
Antonin_Scalia,Eugene_Scalia
Edward_S._Rogers_Sr.,Edward_Samuel_Rogers
Frank_Voelker_Jr.,David_Voelker
Kim_Jong-nam,Kim_Han-sol
Thomas_Browne_(died_1597),Matthew_Browne
Alma_Powell,Michael_Powell_(lobbyist)
Evelyn_Fuentebella,Arnulf_Bryan_Fuentebella
Andrew_Jackson,Andrew_Jackson_Donelson
"Barbara_Palmer,_1st_Duchess_of_Cleveland","Henry_FitzRoy,_1st_Duke_of_Grafton"
Mary_Philadelphia_Merrifield,Charles_Watkins_Merrifield
Luther_Gulick_(physician),Frances_Gulick
Louis_Archambeault,Horace_Archambeault
Jolie_Gabor,Zsa_Zsa_Gabor
Charles_de_Gaulle,Philippe_de_Gaulle
Tom_C._Clark,Ramsey_Clark
Vannozza_dei_Cattanei,Lucrezia_Borgia
Naddodd,Ann_Naddodsdóttir
Jeannette_Piccard,Don_Piccard
Drusilla_Beyfus,Alexandra_Shulman
Khaleda_Zia,Arafat_Rahman
Miguel_Primo_de_Rivera,José_Antonio_Primo_de_Rivera
Josiah_Bartlett,Josiah_Bartlett_Jr.
Cayetano_Coll_y_Toste,Cayetano_Coll_y_Cuchí
Lindy_Boggs,Barbara_Boggs_Sigmund
George_Hamilton_(actor),Ashley_Hamilton
Édouard-Raymond_Fabre,Hector_Fabre
David_Lloyd_George,"Richard_Lloyd_George,_2nd_Earl_Lloyd-George_of_Dwyfor"
Andrew_Lloyd_Webber,Imogen_Lloyd_Webber
Teresa_Heinz,André_Heinz
Sudeshna,Uttara_(Mahabharata)
Ashley_Day_Leavitt,Hart_Day_Leavitt
Barry_Foster_(actor),Joanna_Foster
Ahmed_Jibril,Jihad_Ahmed_Jibril
Thomas_S._Weston,"Thomas_Shailer_Weston,_Jr."
Charles_Fleetford_Sise,Paul_Fleetford_Sise
Zavida,Stracimir_Zavidović
Senta_Berger,Simon_Verhoeven
Charles-Émile_Trudeau,Pierre_Trudeau
V._S._Kumar_Anandan,Rajan_Anandan
Thérèse_Dion,Celine_Dion
Robert_Prosky,John_Prosky
Lettice_Knollys,"Dorothy_Percy,_Countess_of_Northumberland"
Flora_Parker_DeHaven,Gloria_DeHaven
Joey_Smallwood,William_R._Smallwood
Simon_Li,Gladys_Li
Madame_Nhu,Ngô_Đình_Lệ_Thủy
William_Makepeace_Thackeray,Anne_Isabella_Thackeray_Ritchie
Brendan_Grace,Bradley_Grace
Carolyne_Christie,Harry_Waters
Priscilla_Bright_McLaren,Helen_Priscilla_McLaren
T._Rajendar,Silambarasan
James_Smith_Bush,Samuel_P._Bush
Josephine_Joseph_(Soul_Food),Tracy_%22Bird%22_Van_Adams
Nasedo,Tess_Harding
Woodrow_Wilson,Jessie_Woodrow_Wilson_Sayre
Richard_Aluwihare,Ena_de_Silva
Arthur_Hays_Sulzberger,Arthur_Ochs_Sulzberger
Stephen_Gyllenhaal,Jake_Gyllenhaal
Thomas_Stevenson,Robert_Louis_Stevenson
Hussein_Onn,Hishammuddin_Hussein
Grantland_Rice,Florence_Rice
Muhammad_Karam_Shah_al-Azhari,Shaykh_Muhammad_Amin_al-Hasanat_Shah
"Arthur_Nicolson,_1st_Baron_Carnock",Harold_Nicolson
Peter_Grubb_(mason),Curtis_Grubb
Gösta_Ekman_(senior),Hasse_Ekman
Eleanor_Calvert,Elizabeth_Parke_Custis_Law
Rupert_Murdoch,Georgia_May_Jagger
Benzion_Netanyahu,Iddo_Netanyahu
"Joseph_F._Ware,_Sr.","Joseph_F._Ware,_Jr."
Dan_Inosanto,Diana_Lee_Inosanto
Misael_Pastrana_Borrero,Andrés_Pastrana_Arango
Tet_Garcia,Joet_Garcia
Richard_Chichester_Mason,Beverley_Randolph_Mason
"Thomas_Grey,_1st_Marquess_of_Dorset","Thomas_Grey,_2nd_Marquess_of_Dorset"
John_Ritblat,Jamie_Ritblat
Isaac_in_Islam,Jacob_in_Islam
Carl_Heinrich_Hagen,Hermann_August_Hagen
"George_Hamilton-Gordon,_5th_Earl_of_Aberdeen","George_Hamilton-Gordon,_6th_Earl_of_Aberdeen"
Payne_Whitney,Joan_Whitney_Payson
Kurt_Vonnegut,Mark_Vonnegut
Joan_Tisch,Steve_Tisch
Andrea_(The_Walking_Dead),Carl_Grimes
Joan_Haythorne,Jeremy_Paul_(screenwriter)
Patricia_de_la_Garza_De_León,Fernando_De_León
"Katherine_Villiers,_Duchess_of_Buckingham","Mary_Stewart,_Duchess_of_Richmond"
Arthur_Murray,Henry_Heimlich
Betty_Garrett,Andrew_Parks
Henry_Pierrepoint,Albert_Pierrepoint
Jaime_de_Marichalar,Felipe_de_Marichalar_y_Borbón
Philippe-François_de_Rastel_de_Rocheblave,Pierre_de_Rastel_de_Rocheblave
Winnie_Holzman,Savannah_Dooley
Jennifer_Schwalbach_Smith,Harley_Quinn_Smith
John_Archer_(actor),Anne_Archer
Nicolette_Grant,Ben_Henrickson
Thorvald_Stoltenberg,Nini_Stoltenberg
Fred_Flintstone,Pebbles_Flintstone
Rupert_Murdoch,Rupert_Murdoch
Vannozza_dei_Cattanei,"Giovanni_Borgia,_2nd_Duke_of_Gandia"
Lee_Kun-hee,Lee_Jae-yong_(businessman)
Nancy_Lee_Bass,Lee_Bass
Trinidad_Roxas,Gerardo_Roxas
Johanna_Schopenhauer,Arthur_Schopenhauer
H._G._Wells,G._P._Wells
Indira_Gandhi,Sanjay_Gandhi
Rashid_bin_Saeed_Al_Maktoum,Hamdan_bin_Rashid_Al_Maktoum
Kwesi_Armah,Esther_Armah
Donald_P._Bellisario,Troian_Bellisario
Ana_María_Shua,Paloma_Fabrykant
Ada_Jack_Carver_Snell,David_Snell_(journalist)
Joe_Biden,Beau_Biden
Terry_Matthews,Trevor_Matthews
Henry_Lamb,Henrietta_Phipps
Rose_Kerr,Alix_Liddell
Frankie_Manning,Chazz_Young
Frank_L._Roberts,Mary_Wendy_Roberts
Ann_Rork_Light,Gordon_Getty
Bernard_Cowen,Brian_Cowen
Lincoln_Maazel,Lorin_Maazel
Seeley_W._Mudd,Harvey_Seeley_Mudd
Charles_Rothschild,Miriam_Rothschild
Joseph_E._Grosberg,Mildred_Grosberg_Bellin
Ann_Rule,Leslie_Rule
Sarah_Wesley,Samuel_Wesley
Daniel_Reed_(actor),Susan_Reed_(singer)
Henry_Irving,Laurence_Sydney_Brodribb_Irving
Richard_Foster_(Alaska_politician),Neal_Foster
William_Fitzherbert_(New_Zealand_politician),William_Fitzherbert_(mayor)
Raghuvir_Sahay,Manjari_Joshi
Herta_Ware,Ellen_Geer
Mala_Sinha,Pratibha_Sinha
Zhu_Rongji,Zhu_Yunlai
Diana_Ross,Rhonda_Ross_Kendrick
Patrick_Troughton,David_Troughton
Mulayam_Singh_Yadav,Akhilesh_Yadav
Patrick_Tse,Nicholas_Tse
Marilyn_Quayle,Ben_Quayle
Graham_Boynton,Lucy_Boynton
Rupert_Murdoch,Elisabeth_Murdoch_(businesswoman)
R._B._Choudary,Jithan_Ramesh
Richard_Bevan,Richard_Alexander_Bevan
Fatimah,Umm_Kulthum_bint_Ali
Carl_Frelinghuysen_Gould,Anne_Gould_Hauberg
Eddie_Stobart,Edward_Stobart
Danuta_Wałęsa,Jarosław_Wałęsa
Nadia_Benois,Peter_Ustinov
Anisa_Makhlouf,Bushra_al-Assad
"Lavinia_Spencer,_Countess_Spencer","Frederick_Spencer,_4th_Earl_Spencer"
Khair_Bakhsh_Marri,Hyrbyair_Marri
Pieter_de_Graeff,Johan_de_Graeff
Suchitra_Mohanlal,Pranav_Mohanlal
Zulfugar_Hajibeyov,Niyazi
Sally_Hemings,Harriet_Hemings
Sivakumar,Karthi
Karl_Howman,Chloe_Howman
Aristotle_Onassis,Christina_Onassis
Nina_Schenk_Gräfin_von_Stauffenberg,Franz-Ludwig_Schenk_Graf_von_Stauffenberg
Cher,Chaz_Bono
"Charles_Paulet,_2nd_Duke_of_Bolton",Lord_Nassau_Powlett
Azita_Hajian,Mehraveh_Sharifinia
Patricia_C._Frist,"Thomas_F._Frist,_III"
Rance_Howard,Clint_Howard
Alfred_Shea_Addis,Yda_Hillis_Addis
D._G._S._Dhinakaran,Paul_Dhinakaran
Mark_Birley,Robin_Birley_(businessman)
Kilab_ibn_Murrah,Qusai_ibn_Kilab
Ludwig_von_Westphalen,Jenny_von_Westphalen
Vallabhbhai_Patel,Maniben_Patel
Loi_Ejercito,Jinggoy_Estrada
Gary_Bender,Trey_Bender
Walter_D'Arcy_Hall,Edward_Thomas_Hall
Eugene_Whelan,Susan_Whelan
Amole_Gupte,Partho_Gupte
Edwin_Hatch,Evelyn_Hatch
Olive_Osmond,Marie_Osmond
James_Alexander_Cowan,Lois_Ann_Fairley
Becky_Corman,Jake_Corman
John_W._Tyson,Donald_J._Tyson
James_Earl_Carter_Sr.,Ruth_Carter_Stapleton
Stephen_Morehouse_Avery,Phyllis_Avery
Hasse_Ekman,Gösta_Ekman
Maggie_Greene,Sophia_Peletier
Matthew_Griswold_(governor),Roger_Griswold
Panbanisha,Nyota_(bonobo)
William_Weightman,Anne_Weightman
Ruth_Williams_Khama,Ian_Khama
Nathaniel_Haies,Andrew_Messenger
Yoel_Judah,Josiah_Judah
"Mary_Wilson,_Baroness_Wilson_of_Rievaulx",Robin_Wilson_(mathematician)
Igor_Vishnevetsky,Ignatiy_Vishnevetsky
Léo_Piquette,Colin_Piquette
Charles_Todd_(industrialist),Kathleen_Todd
Hosni_Mubarak,Gamal_Mubarak
Dharmendra,Bobby_Deol
Ádám_Viczay,János_Viczay
Anthony_Eisley,India_Eisley
"Audrey_Callaghan,_Baroness_Callaghan_of_Cardiff","Margaret_Jay,_Baroness_Jay_of_Paddington"
Del_Latta,Bob_Latta
Abdul_Samad_Khan_Achakzai,Mahmood_Khan_Achakzai
Henry_Irving,Harry_Brodribb_Irving
Ronald_Reagan,Michael_Reagan
Judi_Dench,Finty_Williams
Patricia_Neal,Ophelia_Dahl
Thomas_Walsh_(miner),Evalyn_Walsh_McLean
Cassius_Marcellus_Clay_(politician),Green_Clay
Dyan_Cannon,Jennifer_Grant
Bharatkumar_Raut,Om_Raut
Philip_Green,Stasha_Palos
Jonas_Jones,David_Ford_Jones
Rose_Kennedy,Joseph_P._Kennedy_Jr.
"Fernando_Álvarez_de_Toledo,_3rd_Duke_of_Alba",Fernando_de_Toledo
Bun_Rany,Hun_Manith
Margaretta_Scott,Hugh_Wooldridge
Hadi_Khorsandi,Shappi_Khorsandi
"Lauchlan_Maclean,_2nd_Laird_of_Brolas","Donald_Maclean,_3rd_Laird_of_Brolas"
Isaac_Milles,Thomas_Milles_(bishop)
Paul_M._Herzog,Alexander_Trowbridge
Augusto_Pinochet,Lucía_Pinochet
Adi_Godrej,Nisa_Godrej
Mwanawina_I,Mulambwa_Santulu
David_Belden_Lyman,Rufus_Anderson_Lyman
Madalyn_Murray_O'Hair,Jon_Garth_Murray
Charles_Gaines,Shelby_Gaines
Marcus_Licinius_Crassus,Marcus_Licinius_Crassus_(quaestor)
Seán_Lemass,"Noel_Lemass,_Jnr"
Maria_Louisa_Bustill,Paul_Robeson
Charlotte_Carmichael_Stopes,Marie_Stopes
Martin_Sheen,Emilio_Estevez
Beau_Biden,Hunter_Biden
Li_Jinhui,Li_Lili
"Henry_Carey,_1st_Baron_Hunsdon",Edmund_Carey
Edward_J._DeBartolo_Sr.,Denise_DeBartolo_York
Ida_Straus,Jesse_I._Straus
Oscar_Wilde,Cyril_Holland
Lady_Byrne,Joseph_Byrne_(Holby_City)
Kasthuri_Raja,Selvaraghavan
Ferdy_Mayne,Belinda_Mayne
Pál_Harrer,Ferenc_Harrer
Izzy_Asper,Leonard_Asper
Michael_Redgrave,Lynn_Redgrave
Medford_Bryan_Evans,M._Stanton_Evans
Othman_A._Abbott,Edith_Abbott
Pranab_Mukherjee,Sharmistha_Mukherjee
Hugh_E._Rodham,Hugh_Rodham
Franz_Strauss,Richard_Strauss
Samuel_Thornton_(MP),"John_Leslie-Melville,_9th_Earl_of_Leven"
Horace_Howard_Furness,Caroline_Furness_Jayne
Prabhu_(actor),Vikram_Prabhu
Marion_Stein,Jeremy_Lascelles
Peter_Davison,Georgia_Moffett
Melesina_Trench,Francis_Chenevix_Trench
Keshav_Prasad_Goenka,R._P._Goenka
Ben_Horne,Audrey_Horne
Lord_Asriel,Lyra_Belacqua
Armando_Hart,Celia_Hart
Frank_Voelker_Sr.,Frank_Voelker_Jr.
Pan_Mei,Princess_Pan
"Thomas_Howard,_1st_Earl_of_Berkshire",Robert_Howard_(playwright)
John_Ridge,John_Rollin_Ridge
Barbara_Bush,Jeb_Bush
Peter_Ritchie_Calder,Nigel_Calder
Barbara_Bosson,Jesse_Bochco
Antonino_P._Roman,Geraldine_Roman
Joe_Ricketts,Todd_Ricketts
Eve_Pollard,Claudia_Winkleman
Imogene_Powers_Johnson,Herbert_Fisk_Johnson_III
Ely_Calil,George_Calil
Jaquelin_H._Hume,William_J._Hume
Charles_Blomfield,Arthur_Blomfield
George_Henry_Moore_(politician),Maurice_George_Moore
John_Posey_(actor),Tyler_Posey
Thomas_Lee_(Virginia_colonist),Arthur_Lee_(diplomat)
Piotr_Fronczewski,Magda_Fronczewska
Martín_De_León,Fernando_De_León
John_Bowring,Lewin_Bentham_Bowring
Josephine_Wayne,Michael_Wayne
Tam_Galbraith,"Thomas_Galbraith,_2nd_Baron_Strathclyde"
Gena_Rowlands,Zoe_Cassavetes
Milton_Kibbee,Lois_Kibbee
Robert_Young_(Canadian_politician),Frederick_T._B._Young
Mary_Benson,Robert_Hugh_Benson
Sir_John_Gage_(15th-century_landowner),William_Gage_(15th-century_landowner)
Jacob_Hiatt,Myra_Kraft
Rhea_Kohan,Jenji_Kohan
Millicent_Baxter,James_K._Baxter
David_Dimbleby,Kate_Dimbleby
Schuyler_Hamilton,Robert_Ray_Hamilton
