Samuel_Bogley,Blair_Lee_III
Hussein_Hajj_Hassan,Saad_Hariri
John_Platt_(settler),Richard_Olmsted_(settler)
Robert_Peel,"Sir_George_Warrender,_4th_Baronet"
"Thomas_Howard,_1st_Earl_of_Berkshire","Francis_Seymour,_1st_Baron_Seymour_of_Trowbridge"
Manish_Makhija,Pooja_Bhatt
Zhou_Enlai,Hua_Guofeng
Lokanath_Misra,Madathilparampil_Mammen_Thomas
Paris_Hilton,Elizabeth_Taylor
Elliott_Roosevelt,Franklin_D._Roosevelt
Robert_Gates,Ronald_Reagan
Yevhen_Neronovych,Yuriy_Kotsiubynsky
Robert_J._Papp_Jr.,Barack_Obama
Matthew_Marvin_Jr.,Andrew_Messenger
Jeff_Dwire,Hillary_Clinton
Alfred_Évanturel,William_Balfour
William_Richard_Motherwell,William_Ferdinand_Alphonse_Turgeon
Herbert_Hoover,William_F._Whiting
Hussein_Onn,Yahya_Petra_of_Kelantan
Joseph_P._Kennedy_Sr.,P._J._Kennedy
William_Henry_Harrison,Ethan_Allen_Brown
Philander_C._Knox,Theodore_Roosevelt
Donald_A._Nixon,Tricia_Nixon_Cox
Conner_Eldridge,Barack_Obama
Anna_Bergman,Eva_Bergman
P._K._Banerjee_(Indian_diplomat),Indira_Gandhi
Carmela_Soprano,Edie_Falco
Manuel_Tello_Baurraud,Adolfo_Ruiz_Cortines
Katherine_Woodville_(actress),Edward_Albert
Keir_Clark,John_Augustine_Macdonald
Rosalynn_Carter,Nancy_Reagan
William_Fitzherbert_(New_Zealand_politician),"Sir_Charles_Clifford,_1st_Baronet"
Luciana_Berger,Ed_Miliband
Henry_Cabot_Lodge,John_W._Weeks
Larry_MacPhail,Warren_Giles
Clark_Gable,Josephine_Dillon
Betsey_Stevenson,Barack_Obama
John_Hay,William_McKinley
Peggy_Herbison,Winston_Churchill
Raúl_Castro,Vilma_Espín
Brandon_Lee,Bruce_Lee
Franklin_D._Roosevelt,James_F._Byrnes
Vladimir_Zhirinovsky,Vladimir_Putin
Joni_Mitchell,David_Crosby
Terence_Conran,Shirley_Conran
"Andrew_Murray,_1st_Viscount_Dunedin",Arthur_Balfour
Lee_Radziwill,Kiki_Preston
Louis_Ducruet,Pauline_Ducruet
Henry_Ford_II,Philip_Caldwell
"Elizabeth_FitzGerald,_Countess_of_Lincoln","Elizabeth_Grey,_Countess_of_Kildare"
Philip_Goodhart,Margaret_Thatcher
Stewart_Udall,Lyndon_B._Johnson
Yudhishthira,Parikshit
Gene_Wolfe,Charles_Dickens
Georgios_Papandreou,Cybele_Andrianou
James_Wilkinson,George_Washington
Mary_Cheney,Liz_Cheney
"Camilla,_Duchess_of_Cornwall",Andrew_Parker_Bowles
Martin_Maddan,Shirley_Williams
Lester_B._Pearson,Pierre_Trudeau
Henry_B._Payne,Calvin_S._Brice
B._S._Yeddyurappa,D._V._Sadananda_Gowda
James_Douglas_(British_Army_officer),William_Francis_Patrick_Napier
Hugh_Cortazzi,Margaret_Thatcher
John_Platt_(settler),John_Gregory_(settler)
Martha_N._Johnson,Barack_Obama
Khaw_Boon_Wan,Lee_Hsien_Loong
Patrick_Power_(Canadian_politician),William_Johnston_Almon
Stephen_Wheeler_Downey,Morton_Everel_Post
Mikael_Wiehe,Ebba_Forsberg
Philippe-Auguste_Choquette,Auguste_Charles_Philippe_Robert_Landry
Stephen_Moore_(rugby_union),Michael_Hooper_(rugby_union)
Rosemary_Clooney,George_Clooney
Jim_Gibbons_(Irish_politician),"Noel_Lemass,_Jnr"
Simon_Birmingham,Malcolm_Turnbull
"George_Younger,_4th_Viscount_Younger_of_Leckie",Margaret_Thatcher
Robert_Peel,"Thomas_Denman,_1st_Baron_Denman"
List_of_Dune_secondary_characters,Leto_II_Atreides
Hélène_Pastor,Patrice_Pastor
Janamejaya,Parikshit
Slavko_Kvaternik,Anton_Korošec
Song_Hye-rim,Kim_Jong-il
Duncan_Sandys,Winston_Churchill
Thomas_Gladstone,"Sir_William_Rae,_3rd_Baronet"
Ransley_Thacker,"Evelyn_Baring,_1st_Baron_Howick_of_Glendale"
Boris_Yeltsin,Yevgeny_Primakov
Mochtar_Kusumaatmadja,Suharto
Adelbert_Ames,James_L._Alcorn
George_Huntington_Hartford,George_Gilman
Ulysses_S._Grant,Elihu_B._Washburne
Fang_Chih,Chiang_Ching-kuo
Lincoln_Almond,Sheldon_Whitehouse
Vlatko_Paskačić,Paskač
James_Michael_Curley,John_F._Kennedy
G._B._Singh,Guru_Gobind_Singh
Charlie_Sheen,Renée_Estevez
John_F._Kennedy,John_A._Gronouski
Yudhishthira,Parikshit
John_Jacob_Rogers,Butler_Ames
Alessandra_Mussolini,Romano_Mussolini
Robert_Gates,George_H._W._Bush
Gough_Whitlam,Paul_Hasluck
Ralph_Recto,Augusto_Santos
Mike_Keneally,Henry_Kaiser_(musician)
Jeannette_Ramos,Roberto_Sánchez_Vilella
Harold_Macmillan,Frederick_Fox_Riley
Anna_Maria_Villani_Scicolone,Carlo_Ponti
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","Mary_Curzon,_Baroness_Curzon_of_Kedleston"
Alphonso_Taft,Charles_Devens
"Francis_Fane,_1st_Earl_of_Westmorland","Robert_Sidney,_1st_Earl_of_Leicester"
Henry_Whithed,Robert_Howard_(playwright)
Michael_Bruxner,Joseph_Jackson_(Australian_politician)
Hattusili_III,Tudhaliya_IV
Tony_Blundetto,David_Chase
Sung_Kim,George_W._Bush
Nicholas_Katzenbach,Elliot_Richardson
Daniel_Coit_Gilman,Henry_Durant
Susilo_Bambang_Yudhoyono,Joko_Widodo
Linn_Ullmann,Lena_Bergman
Wilson_S._Bissell,James_O._Putnam
Farrand_Stewart_Stranahan,Henry_A._Fletcher
Daniel_Willis_James,Frank_Linsly_James
"Frederick_Stanley,_16th_Earl_of_Derby","Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury"
"Conrad_II,_Holy_Roman_Emperor","Henry_II,_Holy_Roman_Emperor"
"Frederick_Stanley,_16th_Earl_of_Derby",A._J._Mundella
Charles_Dickens,Catherine_Dickens
Joop_den_Uyl,Wim_Meijer_(Labour_Party)
"Fernando_Álvarez_de_Toledo,_3rd_Duke_of_Alba","Albert_VII,_Archduke_of_Austria"
Holt_Government,Robert_Menzies
Muhammad_Ali,Larry_Holmes
Claire_C._Cecchi,Barack_Obama
James_A._Garfield,Robert_Todd_Lincoln
Nancy_Walker_Bush_Ellis,Dorothy_Bush_Koch
"Frederick_Hervey,_1st_Marquess_of_Bristol","Frederick_Hervey,_4th_Earl_of_Bristol"
Jon_Sholle,Allen_Ginsberg
Charles_O'Neal,Tatum_O'Neal
Daniel_Kellogg_(settler),Richard_Olmsted_(settler)
Ji_Pengfei,Zhou_Enlai
Bing_Crosby,Dixie_Lee
Padmé_Amidala,Kylo_Ren
James_Harlan_(congressman),Benjamin_Hardin
Steve_Rennie,Celine_Dion
Thomas_Fremantle_(Royal_Navy_officer),Graham_Moore_(admiral)
"Sir_Charles_Tennant,_1st_Baronet",George_Anderson_(MP)
"Michael_Havers,_Baron_Havers",Edward_Heath
Peter_George_Peterson,Maurice_Stans
"Harriet_Sutherland-Leveson-Gower,_Duchess_of_Sutherland","Elizabeth_Wellesley,_Duchess_of_Wellington"
Jonathan_Hunt_(Vermont_congressman),Hiland_Hall
Paul_G._Cassell,George_W._Bush
Henry_Morgenthau_Jr.,Fred_M._Vinson
R._Harmon_Drew_Sr.,Bruce_M._Bolin
Paul_Johnson_(writer),John_Freeman_(British_politician)
Michel_Debré,Georges_Pompidou
Camille_Chamoun,Bechara_El_Khoury
Nelva_Gonzales_Ramos,Barack_Obama
Artur_Rasizade,Ilham_Aliyev
Sara_Duterte,Paolo_Duterte
George_Smathers,Spessard_Holland
Jill_Parrish,Barack_Obama
Franklin_D._Roosevelt,Sara_Roosevelt
Ted_Kennedy,Robert_Byrd
John_Adams,John_Marshall
"Francis_Fane,_1st_Earl_of_Westmorland",Percival_Hart_(16th-century_MP)
George_C._McGhee,John_F._Kennedy
Eric_Hobsbawm,Karl_Marx
John_A._Volpe,Richard_Nixon
Stevens_Thomson_Mason_(Virginia),Wilson_Cary_Nicholas
Younes_Nazarian,Angella_Nazarian
Luis_Felipe_Restrepo,Barack_Obama
Khadija_bint_Khuwaylid,Muhammad
Gopinath_Munde,Kishore_Chandra_Deo
Michael_Heseltine,Margaret_Thatcher
Bernardo_Mattarella,Mario_Scelba
John_Hay,Frederick_W._Seward
Ferdinand_Francis_Fernandez,Ronald_Reagan
David_Logan_(British_politician),Winston_Churchill
William_F._Walsh,Perkins_Bass
Ashraf_Ghani,Hamidullah_Amin
Richard_J._Cardamone,Ronald_Reagan
Stephen_R._Bradley,Jonathan_Robinson_(American_politician)
Tseng_Yung-chuan,Ma_Ying-jeou
Pat_Brown,William_F._Knowland
Richard_Achilles_Ballinger,James_Rudolph_Garfield
Michael_Ponsor,Bill_Clinton
Martha_Fiennes,Joseph_Fiennes
Matthew_B._Lowrie,Magnus_Miller_Murray
Clyde_Packer,Kerry_Packer
Jacqueline_Kennedy_Onassis,Janet_Lee_Bouvier
John_Noble_Goodwin,Abraham_Lincoln
Jaycee_Chan,Jackie_Chan
Leverett_Saltonstall_I,Stephen_C._Phillips
Daniel_Rubinstein,Barack_Obama
Barbara_Bush,Hillary_Clinton
Robert_Blake_(actor),Bonnie_Lee_Bakley
Willard_L._Beaulac,Harry_S._Truman
Alaina_B._Teplitz,Barack_Obama
David_Aceveda,Shawn_Ryan
Lachlan_Bronneach_Maclean,"Alexander_Stewart,_Earl_of_Mar"
Francesco_Cossiga,Sandro_Pertini
Éleuthère_Irénée_du_Pont,Pierre_Samuel_du_Pont_de_Nemours
"Henrietta_Howard,_Countess_of_Suffolk","Sir_Henry_Hobart,_4th_Baronet"
François_Mitterrand,Lionel_Jospin
Robert_Lowe,William_Ewart_Gladstone
Akbar_Hashemi_Rafsanjani,Yadollah_Sahabi
Bob_Holden,Matt_Blunt
"Robert_Sidney,_2nd_Earl_of_Leicester","Henry_Nevill,_9th_Baron_Bergavenny"
Maureen_Reagan,Ronald_Reagan
Alf_Landon,Walter_A._Huxman
James_N._Huston,Benjamin_Harrison
Abd_Manaf_ibn_Qusai,Abd-al-Dar_ibn_Qusai
John_Easton,Benedict_Arnold_(governor)
Jackie_Aprile_Sr.,Michael_Rispoli
Henry_Potter_(judge),Thomas_Jefferson
Pierre_N._Leval,Bill_Clinton
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","Edward_Smith-Stanley,_14th_Earl_of_Derby"
Phil_Bredesen,Bill_Haslam
Diplo,M.I.A._(rapper)
Motilal_Nehru,Lala_Lajpat_Rai
Alphonso_Taft,J._Donald_Cameron
R._C._Lehmann,Edward_Tyas_Cook
William_McKinley,William_R._Day
Carol_Arthur,Dom_DeLuise
Maumoon_Abdul_Gayoom,Mohamed_Nasheed
Carl_Christian_Hall,Carl_Christoffer_Georg_Andræ
"Francis_Fane,_1st_Earl_of_Westmorland","Christopher_Hatton,_1st_Baron_Hatton"
William_C._Feazel,Russell_B._Long
Ulysses_S._Grant,George_Henry_Williams
Charlotte_de_Rothschild,Charlotte_von_Rothschild
Drew_Barrymore,John_Drew_Barrymore
Michael_Straight,Willard_Dickerman_Straight
Rune_Gerhardsen,Fritz_Huitfeldt
John_Adams,Benjamin_Franklin
P._T._Rajan,M._R._Sethuratnam_Iyer
Hillary_Clinton,Bill_Clinton
Christopher_Cox,George_W._Bush
Angus_Ogilvy,"David_Ogilvy,_12th_Earl_of_Airlie"
Philip_Schuyler,Aaron_Burr
Robert_Mosbacher,George_H._W._Bush
Tina_Tchen,Barack_Obama
Ewart_John_Arlington_Harnum,Roland_Michener
Wally_Dallenbach_Sr.,Robert_Barney_Dallenbach
"William_Mitchell-Thomson,_1st_Baron_Selsdon",Charles_Mackinnon_Douglas
Lorne_Bonnell,Pierre_Trudeau
Nancy_Jo_Powell,George_W._Bush
Virochana,Prahlada
Josiah_Bartlet,Emilio_Estevez
P._Subbarayan,Raja_of_Panagal
David_J._Sanders,Dan_Greenberg
Andy_Taylor_(The_Andy_Griffith_Show),Barney_Fife
Hu_Jintao,Zeng_Qinghong
Zelena_(Once_Upon_a_Time),Regina_Mills
Lord_Randolph_Churchill,William_Henry_Smith_(1825–1891)
J._P._Morgan_Jr.,J._P._Morgan
Eston_Hemings,Madison_Hemings
Maleficent,Charles_Perrault
Jessica_Gavora,Jonah_Goldberg
Nawaz_Sharif,Mamnoon_Hussain
Ernest_Hemingway,Martha_Gellhorn
Stephen_Mull,Barack_Obama
Cornelia_Groefsema_Kennedy,Jimmy_Carter
Maurice_R._Greenberg,Robert_B._Willumstad
Miguel_del_Valle,Richard_M._Daley
Patriarch_Philaret_of_Moscow,Sigismund_III_Vasa
Bill_Clinton,Winston_Bryant
Einar_Gerhardsen,John_Lyng
List_of_The_Facts_of_Life_characters,Kim_Fields
"Sir_John_Campbell,_of_Airds",Richard_Graves_MacDonnell
Keith_P._Ellison,Bill_Clinton
Jordan_Bridges,Jeff_Bridges
Coki_Ramírez,Julio_Iglesias
Saranya_Bhagyaraj,Shanthanu_Bhagyaraj
James_Brown_(Connecticut_politician),Joseph_Platt
Andrew_Peacock,John_Button
"Henry_Somerset,_10th_Duke_of_Beaufort",Winston_Churchill
Mark_Howard_Cohen,Barack_Obama
Annabel_Elliot,Bruce_Shand
William_Stourton_(speaker),Thomas_Chaucer
David_A._Korn,George_H._W._Bush
Alan_Wrigley,Bob_Hawke
Barbara_Bush,George_H._W._Bush
B._H._%22Johnny%22_Rogers,Bryan_A._Poston
Padoh_Mahn_Sha_Lah_Phan,Naw_Zipporah_Sein
Indira_Gandhi,Kodardas_Kalidas_Shah
William_IV_of_the_United_Kingdom,Lady_Augusta_Gordon
William_Montgomery_McGovern,Indiana_Jones
Lady_Margaret_Seymour,"Edward_Seymour,_1st_Duke_of_Somerset"
Princess_Leia,Han_Solo
Lois_Ann_Fairley,James_Alexander_Cowan
Robert_Todd_Lincoln,Abraham_Lincoln
Dennis_Vacco,Ronald_Reagan
Richard_de_Luci,Henry_II_of_England
Xue_Juzheng,Emperor_Taizong_of_Song
Julius_Caesar_(judge),John_Trevor_(1563–1630)
George_W._Parsons,Virgil_Earp
James_R._Clapper,George_W._Bush
"Vere_Fane,_4th_Earl_of_Westmorland","Charles_Fane,_3rd_Earl_of_Westmorland"
Jacques_Chirac,Alain_Juppé
Grant_Notley,Ray_Martin_(politician)
F._Whitten_Peters,Bill_Clinton
Clarence_Thomas,Ronald_Reagan
Marcie_Berman_Ries,Barack_Obama
Judi_Moylan,Fred_Chaney
List_of_Ghost_Whisperer_characters,John_Gray_(director)
Eleutheros_Cooke,Mordecai_Bartley
Peter_Garrett,Simon_Crean
Clarence_Norman_Brunsdale,Quentin_N._Burdick
Christopher_Barzak,Ursula_K._Le_Guin
Todd_Fisher,Carrie_Fisher
Elizabeth_McCombs,James_McCombs
Julie_E._Cram,George_W._Bush
Dylan_Thomas,John_Lennon
Nasir_Hussain,Aamir_Khan
Robert_Mayo,Richard_Nixon
Betty_Currie,Bill_Clinton
David_Dimbleby,Huw_Edwards_(journalist)
Terence_McCulley,Barack_Obama
Umm_Salama,Muhammad
Chiang_Ching-kuo,Chiang_Kai-shek
Bolivar_E._Kemp,George_K._Favrot
Sajida_Talfah,Saddam_Hussein
Prescott_Bush,William_A._Purtell
"Sir_Henry_Norman,_1st_Baronet",Thomas_Barclay_(economic_writer)
James_A._Garfield,Henry_L._Dawes
Mahathir_Mohamad,Musa_Hitam
Jonathan_Mason_(Massachusetts_politician),John_Quincy_Adams
Giovanni_Amendola,Luigi_Facta
Dora_Spenlow,Charles_Dickens
Steven_E._Koonin,Barack_Obama
William_Perry,Bill_Clinton
"David_Nicolson,_4th_Baron_Carnock","Erskine_Nicolson,_3rd_Baron_Carnock"
Lee_Radziwill,Stanisław_Albrecht_Radziwiłł
Raimund_Marasigan,Francis_Magalona
Katarzyna_Eugenia_Skumin_Tyszkiewicz,Aleksander_Ludwik_Radziwiłł
Michael_Holden_(character),Roland_Burton
Pablo_Alborán,Miguel_Bosé
Jean-Marc_Ayrault,Manuel_Valls
The_Young_and_the_Restless_characters_(2000s),Wilson_Bethel
Jaime_Paz_Zamora,Luis_Adolfo_Siles_Salinas
Graham_Edwards_(politician),Brian_Burke_(Australian_politician)
Loi_Ejercito,Joseph_Estrada
Michael_Gerald_Ford,Steven_Ford
Jibanananda_Das,Allen_Ginsberg
Frank_Stilwell,Virgil_Earp
Lorne_Craner,George_W._Bush
Morris_Lottinger_Sr.,Allen_J._Ellender
Fritz_Gurlitt,Louis_Gurlitt
Philip_Schuyler,Simeon_De_Witt
Maryam_Monsef,Justin_Trudeau
Andy_Leslie,Ian_Kirkpatrick
Walt_Leger_III,Jalila_Jefferson-Bullock
Deng_Xiaoping,Hu_Yaobang
Jeb_Bush,Buddy_MacKay
Ferdinand_Francis_Fernandez,George_H._W._Bush
Ralph_Perk,Dennis_Kucinich
Bob_Brown_(Australian_Labor_politician),Bert_James
Camille_Chamoun,Khalil_al-Hibri
Éamon_de_Valera,Seán_T._O'Kelly
Peter_Frelinghuysen_Jr.,Charles_Aubrey_Eaton
Hélène_Pastor,Michel_Pastor
David_Kappos,Barack_Obama
Ichirō_Hatoyama,Bukichi_Miki
Orly_Taitz,Barack_Obama
Charles_Landon_Knight,Martin_L._Davey
William_Randolph_Hearst,Lydia_Hearst
"Charles_M._Oberly,_III",Barack_Obama
Mitch_Landrieu,Scott_Angelle
Abdul_Halim_Khaddam,Bashar_al-Assad
Grover_Cleveland,Philippa_Foot
Tip_O'Neill,Joseph_P._Kennedy_II
"Henry_Lascelles,_6th_Earl_of_Harewood","Mary,_Princess_Royal_and_Countess_of_Harewood"
"John_Betts,_Jr.",Joseph_Platt
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",William_Ewart_Gladstone
Diana_Zubiri,Danaya
George_W._Woodruff,Ernest_Woodruff
Chad_DiMera,Ken_Corday
"David_Eccles,_1st_Viscount_Eccles","Geoffrey_Lloyd,_Baron_Geoffrey-Lloyd"
Ashikaga_Takauji,Ashikaga_Tadayoshi
Marla_Maples,Donald_Trump
Richard_Dawson,Richard_Dawkins
Bob_Menendez,Cory_Booker
Azita_Hajian,Mohammad-Reza_Sharifinia
Ivy_Matsepe-Casaburri,Thabo_Mbeki
Mamie_Gummer,Grace_Gummer
Sariputta,Gautama_Buddha
JoAnn_Dean_Killingsworth,Snow_White_(Disney)
Spyridon_Trikoupis,Alexandros_Mavrokordatos
Thein_Sein,Htin_Kyaw
Claire_Skinner,Charles_Palmer_(director)
Theodore_Roosevelt,Garret_Hobart
Tahnee_Welch,Jared_Harris
Elizabeth_Medora_Leigh,Augusta_Leigh
William_Jefferson_Blythe_Jr.,Chelsea_Clinton
Jean_Chrétien,Aline_Chrétien
Lawrence_Joseph_O'Neill,George_W._Bush
List_of_Wizards_of_Waverly_Place_characters,List_of_Wizards_of_Waverly_Place_characters
François_Mitterrand,Édith_Cresson
Luwalhati_Antonino,Benigno_Aquino_III
Zaynab_bint_Ali,Hasan_ibn_Ali
Michael_Sulick,Barack_Obama
Rajiv_Gandhi,P._V._Narasimha_Rao
Hal_Linton,Robin_Thicke
Jonathan_Belcher,George_II_of_Great_Britain
Rebecca_Roberts,Barbara_Boggs_Sigmund
Lito_Atienza,Alfredo_Lim
Newt_Gingrich,Bill_Clinton
Franklin_Drilon,Fidel_Ramos
Harriet_Nelson,Tracy_Nelson_(actress)
John_Betts_(Connecticut_politician),Joseph_Platt
Ur-Zababa,Puzur-Suen
Robert_Duff_(Royal_Navy_officer),Norwich_Duff
John_Bartlett_(Connecticut_politician),Samuel_Marvin
Samuel_R._Quiñones,Luis_Muñoz_Marín
Henry_Clay,George_M._Bibb
Reginald_Bray,Henry_VII_of_England
Judith_of_Schweinfurt,Bretislav_I
"Charles_Paulet,_2nd_Duke_of_Bolton","Charles_Talbot,_1st_Duke_of_Shrewsbury"
"Kenneth_Reese_Cole,_Jr.",Gerald_Ford
Kostas_Skandalidis,George_Papandreou
Yazathingyan_of_Pagan,Kyaswa
Princess_Leia,Carrie_Fisher
William_P._Connery_Sr.,George_H._Newhall
Abby_Aldrich_Rockefeller,Winthrop_W._Aldrich
Howard_Beale_(politician),Garfield_Barwick
"Charles_Vane-Tempest-Stewart,_6th_Marquess_of_Londonderry",Austen_Chamberlain
Karl_Dönitz,Adolf_Hitler
Oswald_Mosley,Roy_Wise
Malcolm_Baldrige_Jr.,Ronald_Reagan
James_Lockwood_(Connecticut_politician),John_Benedict
Rick_Rubin,Jakob_Dylan
Joe_Von_Battle,Aretha_Franklin
Cynthia_Hedge-Morrell,Jared_Brossett
Hakeemullah_Khan_Durrani,Benazir_Bhutto
Patricia_Alsup,Barack_Obama
Millard_Fillmore,Hamilton_Fish
Harrison_Gray_Otis_(publisher),Norman_Chandler
Lachlan_Og_Maclean,Lachlan_Bronneach_Maclean
William_Cortenus_Schenck,John_Bigger
Qasim_ibn_Muhammad,Muhammad
Donald_R._Norland,Jimmy_Carter
Dean_Rusk,William_Walton_Butterworth
"James_Mackay,_Baron_Mackay_of_Clashfern",Margaret_Thatcher
Michael_Colle,Tony_Rizzo
J._Joseph_Smith,Franklin_D._Roosevelt
"Arthur_Wellesley,_1st_Duke_of_Wellington","Prince_Frederick,_Duke_of_York_and_Albany"
Patrick_M._Knapp_Schwarzenegger,Patrick_Schwarzenegger
Sophie_Walker,Sandi_Toksvig
O.Y.G_Redrum_781,Tupac_Shakur
Charles_Evans_Hughes,William_Howard_Taft
Chase_A._Clark,Charles_C._Gossett
Peter_Bawden,John_William_Thomson
Sila_María_Calderón,Rafael_Hernández_Colón
Rajesh_(Kannada_actor),Arjun_Sarja
"Sir_Benjamin_Tichborne,_1st_Baronet","George_Carey,_2nd_Baron_Hunsdon"
John_Elkann,Alain_Elkann
Edith_Ewing_Bouvier_Beale,Phelan_Beale
Oswald_Mosley,Harry_Mallaby-Deeley
Thomas_Fitch_(governor),James_Lockwood_(Connecticut_politician)
"W._D._Workman,_Jr.",Marshall_Parker
John_Cleese,Barbara_Trentham
"Sarah_Churchill,_Duchess_of_Marlborough",Richard_Jennings_(politician)
Barry_O'Keefe,Ian_Temby
Oswald_Mosley,Lady_Cynthia_Mosley
Duncan_Lawrence_Groner,Franklin_D._Roosevelt
Ellis_Arthur_Franklin,Alice_Franklin
Alojz_Rebula,Zora_Tavčar
Linda_Swartz_Taglialatela,Barack_Obama
Laurie_Smith_Camp,George_W._Bush
Raymond_Gruender,George_W._Bush
Santiago_Casares_Quiroga,Diego_Martínez_Barrio
Richard_Kleindienst,Richard_Nixon
Edyta_Śliwińska,Laila_Ali
Lucretia_Garfield,Mary_Arthur_McElroy
John_Hemings,James_Hemings
Mark_Shand,"Camilla,_Duchess_of_Cornwall"
Victor_Vargas,"Louis_Alphonse,_Duke_of_Anjou"
Edgar_Bronfman_Sr.,Saidye_Rosner_Bronfman
Hafez_al-Assad,Abdullah_al-Ahmar
List_of_Mama's_Family_characters,Ken_Berry
Gil_Kerlikowske,Barack_Obama
Joey_Potter,Dawson_Leery
Mary_Billings_French,Laura_Rockefeller_Chasin
Samuel_Fitch,"John_Betts,_Jr."
Dick_Cheney,Jerry_Lewis_(California_politician)
Leland_Stanford,Frederick_Low
"Edward_Seymour,_1st_Earl_of_Hertford","Edward_Seymour,_1st_Duke_of_Somerset"
Robert_White_(West_Virginia_senator),Christian_Streit_White
Armand_Cloutier,Wilfrid_Girouard
"David_Ormsby-Gore,_5th_Baron_Harlech",Patrick_Dean
HK-47,Kristoffer_Tabori
H._H._Asquith,Ramsay_MacDonald
Annabella_(actress),Tyrone_Power
Tony_Tan,Lee_Hsien_Loong
Jean-Baptiste_Romuald_Fiset,Louis_Adolphe_Billy
Im_Sothy,Hun_Sen
Richard_Paez,Bill_Clinton
Paul_Keating,Bob_Hawke
Ken_Hackett,Barack_Obama
Julie_Brill,Barack_Obama
José_P._Laurel,Jorge_B._Vargas
Francis_Bell_(New_Zealand_politician),Gordon_Coates
Alan_Cranston,Alan_K._Simpson
"David_Eccles,_1st_Viscount_Eccles",Daniel_Awdry
James_Madison,James_Monroe
James_Whitney_Fosburgh,Mary_Benedict_Cushing
Rosie_Winterton,Hilary_Benn
Norman_Douglas_(politician),Norman_Kirk
Samuel_Betts,John_Betts_(Connecticut_politician)
Frederick_H._Gillett,Marcus_A._Coolidge
Benjamin_Franklin,John_Adams
Anastas_Mikoyan,Georgy_Malenkov
Jimmy_J._Kolker,Bill_Clinton
Dick_Clark,John_Forsythe
Rosalynn_Carter,Jimmy_Carter
Ferdinand_Marcos,Corazon_Aquino
O._H._Haynes_Jr.,J._D._Batton
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","Henry_Petty-Fitzmaurice,_5th_Marquess_of_Lansdowne"
Kirsten_Cohen,Ellen_Hollman
List_of_desk_clerks_and_other_non-medical_staff_in_ER,Mariska_Hargitay
Sheikh_Abdullah,Bakshi_Ghulam_Mohammad
Michael_R._Collings,Orson_Scott_Card
Mark_Dayton,Ted_Mondale
James_E._Graves_Jr.,Barack_Obama
Ruhollah_Khomeini,Ali_Khamenei
Salim_Khan,Helen_(actress)
Harald_Thaulow,Joseph_Frantz_Oscar_Wergeland
Elvire_de_Brissac,Henri_Schneider
Marcello_Mastroianni,Catherine_Deneuve
H._John_Heinz_III,John_Melcher
Kim_Jong-chul,Kim_Jong-nam
Susan_Davis_Wigenton,George_W._Bush
Mostowfi_ol-Mamalek,Hassan_Pirnia
Julie_Peasgood,Peter_McEnery
Anne-Aymone_Giscard_d'Estaing,Valéry_Giscard_d'Estaing
Syed_Masood_Kausar,Benazir_Bhutto
Frederick_Mansfield,Charles_L._Burrill
Michael_J._Garcia,Andrew_Cuomo
Andrew_Todd_(New_Zealand),Kathleen_Todd
James_Montgomery_(singer),Bonnie_Raitt
Alphonse_F._LaPorta,Bill_Clinton
Abraham_in_Islam,Hagar_in_Islam
"John_Buchan,_2nd_Baron_Tweedsmuir",Neville_Chamberlain
Othman_A._Abbott,Silas_Garber
"David_Eccles,_1st_Viscount_Eccles",Anthony_Eden
Meg_Murry,Calvin_O'Keefe
Clair_Huxtable,Cliff_Huxtable
Charles_Bagnall,William_Henry_Gladstone
Chiang_Kai-shek,Lin_Sen
Sinta_Nuriyah,Abdurrahman_Wahid
"John_Spencer-Churchill,_10th_Duke_of_Marlborough",Consuelo_Vanderbilt
Christopher_Noxon,Jenji_Kohan
Julio_César_Turbay_Ayala,Alfonso_López_Michelsen
Theodore_Roosevelt_Jr.,James_R._Beverley
David_H._Abell,Wilkes_Angel
Peder_Olivarius_Bugge,Hans_Riddervold
Unity_Dow,Ian_Khama
Christen_Schmidt,Nicolai_Lumholtz
Isaac_Foot,John_Rathbone
Bonar_Law,Frederick_Rutherfoord_Harris
Ferdinand_Marcos,Arturo_Tolentino
Antoninus_Pius,Faustina_the_Elder
Robert_F._Wagner_Jr.,Herbert_H._Lehman
Bhumanyu,Bharata_(emperor)
Jerry_Hall,Georgia_May_Jagger
Karl_Silberbauer,Anne_Frank
Pamela_Harriman,Bill_Clinton
Dick_Thornburgh,Richard_Nixon
Konstantinos_Mitsotakis,Marika_Mitsotakis
Frederick_Theodore_Frelinghuysen,William_Wright_(United_States_politician)
Jim_Sasser,Howard_Baker
Aang,D._B._Sweeney
Maurice_Macmillan,Lady_Dorothy_Macmillan
Nikal-mati,Tudhaliya_II
Henry_de_Jouvenel,Colette
Abu_Talib_ibn_Abd_al-Muttalib,Fatimah_bint_Amr
Cinderella_(Disney_character),Jessy_Schram
Mohsen_Makhmalbaf,Marzieh_Meshkini
Fredo_Corleone,Michael_Corleone
