William_Robert_Spencer,Aubrey_Spencer
Ahmed_Khadr,Omar_Khadr
Tom_Chatto,Daniel_Chatto
Kamal_Mammadbeyov,Gulnara_Mehmandarova
Geoffrey_Palmer_(politician),Matthew_Palmer
Adrienne_Morrison,Joan_Bennett
Tom_Burke_(Australian_politician),Anne_Field
William_Howard_Taft,Charles_Phelps_Taft_II
Gillis_Bildt,Carl_Bildt_(1850–1931)
Sam_Wanamaker,Zoë_Wanamaker
Aaron_Burr,Theodosia_Burr_Alston
Gustave_Ramaciotti,Clive_Ramaciotti
Oliver_Cromwell,Bridget_Cromwell
Isadore_Rush,Florence_Reed
Bernard_Arnault,Delphine_Arnault
Rasul_Rza,Anar_Rzayev
Atharvan,Dadhichi
Emilie_Benes_Brzezinski,Mark_Brzezinski
Beverly_Michaels,Christopher_Rouse_(editor)
Alois_Hitler,Adolf_Hitler
Lito_Atienza,Kim_Atienza
Sinéad_Cusack,Richard_Boyd_Barrett
Ewald_von_Kleist-Schmenzin,Ewald-Heinrich_von_Kleist-Schmenzin
Maggie_Smith,Chris_Larkin
Mine-a,Danaya
Azazel_(Supernatural),Meg_Masters
Trudie_Styler,Mickey_Sumner
I._Stanford_Jolley,Stan_Jolley
"Pedro_de_Toledo,_1st_Marquis_of_Mancera","Antonio_Sebastián_de_Toledo,_2nd_Marquis_of_Mancera"
Samuel_Cabot_Jr.,Edward_Clarke_Cabot
Bill_Browder,Joshua_Browder
Joseph_P._Kennedy_Sr.,Rosemary_Kennedy
Shoichiro_Toyoda,Akio_Toyoda
Jeff_Yang,Hudson_Yang
Satyajit_Ray,Sandip_Ray
Arnulfo_Fuentebella,Arnulf_Bryan_Fuentebella
George_Coulouris,Mary_Louise_Coulouris
"Hugh_Courtenay,_18th_Earl_of_Devon","Charles_Courtenay,_19th_Earl_of_Devon"
Corky_Ballas,Mark_Ballas
Alfonso_Arau,Fernando_Arau
John_Adams,Charles_Adams_(1770–1800)
Edmund_Kean,Charles_Kean
"Lucy_Baldwin,_Countess_Baldwin_of_Bewdley","Arthur_Baldwin,_3rd_Earl_Baldwin_of_Bewdley"
Arvin_Sloane,Nadia_Santos
William_Allen_White,William_Lindsay_White
Japheth,Tiras
Richard_Gresham,Thomas_Gresham
Jean-Michel_Cousteau,Céline_Cousteau
Bernard_Gorcey,David_Gorcey
Jesse_Lee_Cuninggim,Margaret_Cuninggim
Cher,Chaz_Bono
Eber,Joktan
Victor_(Dollhouse),Sierra_(Dollhouse)
Jill_Taylor,List_of_Home_Improvement_characters
Pavlo_Skoropadskyi,Danylo_Skoropadskyi
Charlie_Soong,Soong_Ching-ling
Roy_Baldwin,Andrew_Baldwin
Lillian_Gordy_Carter,Billy_Carter
Jim_Henson,John_Henson_(puppeteer)
Nancy_Pelosi,Christine_Pelosi
Eric_Fitzgibbon,Joel_Fitzgibbon
Magnus_Brahe_(1564–1633),Ebba_Brahe
Song_Hye-rim,Kim_Jong-nam
William_E._Dodge_Jr.,Mary_Melissa_Hoadley_Dodge
Charles_Stewart_Mott,Stewart_Rawlings_Mott
Mary_Soames,Emma_Soames
Barbro_Holmberg,Elin_Nordegren
Martín_De_León,Silvestre_De_León
Nicole_Courcel,Julie_Andrieu
Sally_Magnusson,Jamie_Stone_(film_director)
Samudrala_Raghavacharya,Samudrala_Ramanujacharya
Ken_Lerner,Sam_Lerner
Julissa,Benny_Ibarra
Ugo_La_Malfa,Giorgio_La_Malfa
"Louisa_Hamilton,_Duchess_of_Abercorn",Lord_Ernest_Hamilton
Marla_Maples,Tiffany_Trump
Elizabeth_Aston,Anselm_Audley
Flora_Call_Disney,Roy_O._Disney
Vinata,Aruṇa
Marie_Bankhead_Owen,John_H._Bankhead
H._Vasanthakumar,Vijay_Vasanth
Edward_Riley_(Australian_politician),Edward_Charles_Riley
Belle_Case_La_Follette,Philip_La_Follette
Sashadhar_Mukherjee,Deb_Mukherjee
Kelsey_Grammer,Spencer_Grammer
Charles_Ingalls,Mary_Ingalls
Bertolt_Brecht,Hanne_Hiob
Nadira_Babbar,Prateik_Babbar
David_Negrete_Fernández,Jorge_Negrete
José_P._Laurel,Salvador_Laurel
Stewart_McKinney_(politician),John_P._McKinney
Wee-Bey_Brice,Namond_Brice
J._R._R._Tolkien,Christopher_Tolkien
William_Ewart_Gladstone,"Herbert_Gladstone,_1st_Viscount_Gladstone"
Henry_Fonda,Jane_Fonda
Charles_H._Brower,Charles_N._Brower
Charles_Langbridge_Morgan_(engineer),Charles_Langbridge_Morgan
Hugh_Cowan,James_Alexander_Cowan
Moshood_Abiola,Dupsy_Abiola
Eunice_Kennedy_Shriver,Timothy_Shriver
Andrew_Brimmer,Esther_Brimmer
Mike_Wallace,Chris_Wallace
Charlotte_Carmichael_Stopes,Marie_Stopes
Myrtle_Stedman,Lincoln_Stedman
Jaime_Zobel_de_Ayala,Fernando_Zobel_de_Ayala
Joe_Wilson_(U.S._politician),Alan_Wilson_(South_Carolina_politician)
Lilian_Fontaine,Olivia_de_Havilland
Minamoto_no_Yoritomo,Minamoto_no_Yoriie
Gustav_Martinsen,Haavard_Martinsen
Joe_Appiah,Kwame_Anthony_Appiah
"Richard_de_Clare,_2nd_Earl_of_Pembroke","Isabel_de_Clare,_4th_Countess_of_Pembroke"
Jan_van_Riebeeck,Abraham_van_Riebeeck
"Thomas_Grey,_1st_Marquess_of_Dorset","Thomas_Grey,_2nd_Marquess_of_Dorset"
Martin_Shaw,Joe_Shaw_(actor)
Caroline_Howard_Hume,William_J._Hume
Lito_Calzado,Iza_Calzado
Kwesi_Armah,Esther_Armah
Mohamed_Al-Fayed,Dodi_Fayed
Barbara_Siggers_Franklin,Carolyn_Franklin
Alexander_Haig,Brian_Haig
Jacob_De_la_Gardie,Magnus_Gabriel_De_la_Gardie
Edward_Franklin_Albee_II,Reed_A._Albee
Peter_Brook,Simon_Brook_(director)
Michael_Ballhaus,Florian_Ballhaus
Sharon_Maughan,Alice_Eve
Heywood_Broun,Heywood_Hale_Broun
Mario_Vargas_Llosa,Álvaro_Vargas_Llosa
Bhabananda_Deka,Arnab_Jan_Deka
B._P._Schulberg,Budd_Schulberg
Charles_Templeton,Brad_Templeton
Maurice_Macmillan,"Alexander_Macmillan,_2nd_Earl_of_Stockton"
Shirley_Ballas,Mark_Ballas
Harry_Emerson_Fosdick,Dorothy_Fosdick
Samuel_J._LeFrak,Richard_LeFrak
Elaine_Madsen,Virginia_Madsen
Michael_Williams_(actor),Finty_Williams
Kwan_Shan,Rosamund_Kwan
Miss_Havisham,Estella_(Great_Expectations)
Mary_Williamson_Averell,W._Averell_Harriman
Hermann_Weil,Felix_Weil
Travers_Humphreys,Christmas_Humphreys
"Kingdon_Gould,_Jr.",Kingdon_Gould_III
Eve_Pollard,Claudia_Winkleman
Aleksander_Stanisław_Potocki,Natalia_Potocka
Vanessa_Redgrave,Carlo_Gabriel_Nero
George_Sand,Maurice_Sand
Lillian_Bostwick_Phipps,Lilly_Pulitzer
Howard_%22Bunny%22_Colvin,Namond_Brice
Raj_Babbar,Juhi_Babbar
Gertrude_Vanderbilt_Whitney,Flora_Payne_Whitney
Francisco_José_Urrutia_Olano,Francisco_José_Urrutia_Holguín
John_Alexander_Macdonald_(Prince_Edward_Island_politician),John_Augustine_Macdonald
Fred_Hando,"Margaret_Delacourt-Smith,_Baroness_Delacourt-Smith_of_Alteryn"
Charles_Chaplin_Sr,Sydney_Chaplin
Edward_Samuel_Rogers,Edward_Rogers_III
Imad_Mughniyah,Jihad_Mughniyah
Francis_Martin_Drexel,Francis_Anthony_Drexel
Tom_Morton,James_Morton_(baker)
William_Robertson_Coe,Robert_Douglas_Coe
Christoffel_Brand,Johannes_Brand
Loretta_Anne_Rogers,Edward_Rogers_III
George_W._Bush,Barbara_Bush_(born_1981)
Bill_Leonard_(journalist),Chris_Wallace
Ahmed_Muhtar_Pasha,Mahmud_Muhtar_Pasha
Fred_Hoyle,Geoffrey_Hoyle
Gunnar_Heckscher,Sten_Heckscher
Samuel_Goldwyn_Jr.,Tony_Goldwyn
Doris_Boyd,Guy_Boyd_(sculptor)
Rohese_de_Clare,Gilbert_fitzBaderon
James_Maitland_Balfour,Arthur_Balfour
Henry_B._Gonzalez,Charlie_Gonzalez
Eve,Cain_and_Abel
David_Oreck,Bruce_J._Oreck
Flor_Silvestre,"Antonio_Aguilar,_hijo"
Kay_Hammond,John_Standing
Ingmar_Bergman,Eva_Bergman
Joyce_Van_Patten,Talia_Balsam
Richard_S._Forrest,Katherine_B._Forrest
Diana_Ross,Tracee_Ellis_Ross
Mabel_McConnell_Fitzgerald,Garret_FitzGerald
Hermann_Raster,Walther_Berthold_Raster
Alphonse_J._Jackson,Lydia_P._Jackson
"Charles_Paget,_6th_Marquess_of_Anglesey",Lady_Caroline_Paget
Eva_Ström,Karin_Ström
"George_Tilles,_Sr.","George_Tilles,_Jr."
Kenny_Friedkin,Thomas_H._Friedkin
Jack_Rosenthal,Amy_Rosenthal
William_Irving_(steamship_captain),John_Irving_(steamship_captain)
E._Parry_Thomas,Roger_Thomas_(designer)
William_Ewart_Gladstone,"Henry_Gladstone,_1st_Baron_Gladstone_of_Hawarden"
Anna-Greta_Leijon,Britta_Lejon
Norman_Douglas_(politician),Malcolm_Douglas_(politician)
Franklin_D._Roosevelt,James_Roosevelt
João_Vaz_Corte-Real,Miguel_Corte-Real
Samuel_Curtis_Johnson_Jr.,Winnie_Johnson-Marquart
Bennett_Cerf,Christopher_Cerf
Joanne_Woodward,Melissa_Newman
Roy_Padilla_Sr.,Robin_Padilla
David_Nolan_(Once_Upon_a_Time),Emma_Swan
Hussein_Onn,Hishammuddin_Hussein
Adelicia_Acklen,William_Hayes_Ackland
Edmund_Kuempel,John_Kuempel
James_Copeland_(actor),James_Cosmo
Lillete_Dubey,Neha_Dubey
List_of_Queer_as_Folk_characters,Justin_Taylor
C._R._Srinivasan,C._S._Narasimhan
David_Bowie,Duncan_Jones
William_Stevenson_(athlete),Helen_Stevenson_Meyner
"Randal_MacDonnell,_1st_Earl_of_Antrim","Alexander_MacDonnell,_3rd_Earl_of_Antrim"
Frederick_Theodore_Frelinghuysen,Frederick_Frelinghuysen_(businessman)
Saddam_Hussein,Qusay_Hussein
Ferdy_Mayne,Belinda_Mayne
Edith_Roosevelt,Ethel_Roosevelt_Derby
Louisa_Cavendish-Bentinck,"Cecilia_Bowes-Lyon,_Countess_of_Strathmore_and_Kinghorne"
Rommel_Padilla,RJ_Padilla
Anna_Cropper,Linus_Roache
Thane_Bettany,Paul_Bettany
Julius_Drewe,Cedric_Drewe
Bernie_Ecclestone,Tamara_Ecclestone
Nancy_Lincoln,Thomas_Lincoln
Andreas_Papandreou,George_Papandreou
Lane_Caudell,Lane_Toran
Marcus_Licinius_Crassus,Publius_Licinius_Crassus_(son_of_triumvir)
Sophia_Loren,Carlo_Ponti_(conductor)
Kofi_Annan,Kojo_Annan
Bebe_Moore_Campbell,Maia_Campbell
Bibliography_of_Thomas_Jefferson,Mary_Jefferson_Eppes
Slim_Keith,Kitty_Hawks
Ann_Rule,Leslie_Rule
Luc_Harvey,Magali_Harvey
Samuel_Colt,Caldwell_Hart_Colt
Sir_Thomas_Maule_of_Panmure,Thomas_Maule_of_Panmure
Mary_Surratt,John_Surratt
Epainette_Mbeki,Thabo_Mbeki
Charles_Erskine_Scott_Wood,Nan_Wood_Honeyman
Kathryn_Crosby,Nathaniel_Crosby
Henry_P._Sullivan,Kathy_Sullivan_(American_politician)
Mordecai_Richler,Emma_Richler
Casper_ten_Boom,Corrie_ten_Boom
William_Howitt,Anna_Mary_Howitt
Anita_Morris,James_Badge_Dale
"Charles_Dickens,_Jr.",Mary_Angela_Dickens
Seema_Deo,Abhinay_Deo
Ivor_Francis,Genie_Francis
Lenox_Hewitt,Patricia_Hewitt
Gandhari_(character),Vikarna
Pat_Robertson,Gordon_P._Robertson
Julie_Cooper_(The_O.C.),Kaitlin_Cooper
William_Bell_Dinsmoor,"William_Bell_Dinsmoor,_Jr."
Hans_Kristian_Seip,Jens_Arup_Seip
Narciso_Ramos,Leticia_Ramos-Shahani
John_Arrillaga,Laura_Arrillaga-Andreessen
Mary_Billings_French,Mary_French_Rockefeller
Subhas_Datta,Sayani_Datta
Sammy_Ofer,Idan_Ofer
Charles_Lloyd-Pack,Roger_Lloyd-Pack
Daphne_Moon,Niles_Crane
Abigail_Campbell_Kawānanakoa,Lydia_Liliuokalani_Kawānanakoa
William_B._Cravens,William_Fadjo_Cravens
Jorge_Lavat,Adriana_Lavat
Lolo_Soetoro,Barack_Obama
Nancy_Morgan,Tyler_Ritter
Camille_Chamoun,Dany_Chamoun
Francis_Chan,Rachel_Chan_(musician)
Rashad_Khalifa,Sam_Khalifa
Debbie_Arnold,Ciara_Janson
Hanni_Toosbuy_Kasprzak,Anna_Kasprzak
Early_life_and_career_of_Thomas_Jefferson,Martha_Jefferson_Randolph
"Patrick_Jenkin,_Baron_Jenkin_of_Roding",Bernard_Jenkin
Buz_Kohan,Jenji_Kohan
Abdul_Samad_Khan_Achakzai,Hamid_Khan_Achakzai
Eugene_Botkin,Gleb_Botkin
Ray_Dolby,Tom_Dolby
Andrew_Jackson,Andrew_Jackson_Donelson
Robert_Mosbacher,Dee_Mosbacher
John_Kidston_Swire,John_Anthony_Swire
Bijoya_Ray,Sandip_Ray
Amala_Shankar,Mamata_Shankar
Tywin_Lannister,Cersei_Lannister
Abraham_in_Islam,Isaac_in_Islam
William_Richardson_Belknap,William_Burke_Belknap
Olivia_Langdon_Clemens,Clara_Clemens
Sophia_Campbell,Robert_Campbell_(Australian_politician)
Mary_Ball_Washington,George_Washington
A._Linwood_Holton_Jr.,Anne_Holton
Dina_Wadia,Nusli_Wadia
Jama_kaNdaba,Mkabayi_kaJama
Moses_Bledso_Corwin,John_A._Corwin
Friedrich_Wolf_(writer),Konrad_Wolf
Robert_Redford,Amy_Redford
Philip_Lindsley,Adrian_Van_Sinderen_Lindsley
David_Schwarz_(aviation_inventor),Vera_Schwarz
Teresa_Heinz,Christopher_Heinz
Bernard_Baruch,Belle_W._Baruch
Gnaeus_Pompey_Magnus_(Rome_character),Quintus_Valerius_Pompey
Woodrow_Wilson,Eleanor_Wilson_McAdoo
Jim_Halsey,Sherman_Halsey
Alma_Mahler,Manon_Gropius
Harry_McClure_Johnson,Priscilla_Paetsch
Lord_Neill_Campbell,Archibald_Campbell_(bishop)
Sashadhar_Mukherjee,Joy_Mukherjee
Augusto_Pinochet,Lucía_Pinochet
George_Fles,Michael_John_Fles
Rosa_María_Bianchi,José_María_de_Tavira
Sergio_Osmeña_Jr.,Tomas_Osmeña
José-Maria_de_Heredia,Marie_de_Régnier
Thomas_Christie_(Canadian_politician),"Thomas_Christie,_Jr."
Richard_C._Sarafian,Tedi_Sarafian
Nicolas_Sarkozy,Jean_Sarkozy
John_Seigenthaler,John_Seigenthaler_(anchorman)
Çetin_Altan,Ahmet_Altan
Ogden_Mills,Ogden_L._Mills
William_Cargill,John_Cargill_(politician)
John_Russell_(clergyman),Samuel_Russell_(Yale_co-founder)
Norman_Cameron_(politician),Donald_Keith_Cameron
Thomas_Lee_(Virginia_colonist),Francis_Lightfoot_Lee
Ham_(son_of_Noah),Mizraim
Sierra_(Dollhouse),Victor_(Dollhouse)
Liam_Cosgrave,Liam_T._Cosgrave
Barry_Gibb,Steve_Gibb
Sin-Muballit,Hammurabi
Prem_Nath,Prem_Krishen
Cecil_Day-Lewis,Daniel_Day-Lewis
Hans_Rausing,Lisbet_Rausing
Mariel_Hemingway,Dree_Hemingway
Katharine_Graham,Donald_E._Graham
Chani,Leto_II_Atreides
Sheikh_Fazilatunnesa_Mujib,Sheikh_Jamal
Joseph_Lavergne,Armand_Lavergne
Sitting_Bull,One_Bull
Ida_Saxton_McKinley,Katherine_McKinley
Dominick_Elwes,Cary_Elwes
Edgardo_Vega_Yunqué,Suzanne_Vega
Zhu_Rongji,Zhu_Yunlai
Berthe_Bénichou-Aboulker,José_Aboulker
Sonia_Rykiel,Jean-Philippe_Rykiel
Larry_Parks,Andrew_Parks
William_the_Silent,William_the_Silent
Ben_Heppner_(politician),Nancy_Heppner
Bersheba_Leighton_Fristoe,Cole_Younger
Birger_Jarl,Eric_Birgersson
Ahmed_Khadr,Abdulkareem_Khadr
Molly_Parkin,Sophie_Parkin
William_Saroyan,Aram_Saroyan
Alan_Alda,Elizabeth_Alda
Lewis_W._Green,Adlai_Stevenson_I
Gopinath_Munde,Pritam_Munde
Azathoth,Nyarlathotep
Alfred_Döblin,Wolfgang_Doeblin
Robert_Campbell_(1769–1846),Robert_Campbell_(Australian_politician)
Vilma_Espín,Alejandro_Castro_Espín
Ross_Rival,Jon_Hernandez
Sheriff_Jim_Valenti,Kyle_Valenti
Harold_Beauchamp,Katherine_Mansfield
Luwalhati_Antonino,Darlene_Antonino-Custodio
Nursultan_Nazarbayev,Aliya_Nazarbayeva
George_J._Maloof_Sr.,Adrienne_Maloof
James_Otis_Sr.,Samuel_Allyne_Otis
Shankarrao_Mohite-Patil,Vijaysinh_Mohite–Patil
Stellan_Skarsgård,Bill_Skarsgård
William_E._Dodge,Reverend_David_Stuart_Dodge
Carmine_Coppola,August_Coppola
Diana_Ross,Rhonda_Ross_Kendrick
Leonard_Lewisohn_(philanthropist),Alice_Lewisohn
Eudamidas_II,Agis_IV
Eddie_Foy_Sr.,Bryan_Foy
Harry_Frederick_Oppenheimer,Nicky_Oppenheimer
"Frederick_North,_Lord_North","George_North,_3rd_Earl_of_Guilford"
Roger_Lloyd-Pack,Emily_Lloyd
Rafael_Bardem,Pilar_Bardem
George_Getty,J._Paul_Getty
Tita_Duran,Francis_Magalona
Fábio_Jr.,Cléo_Pires
Lillian_Bostwick_Phipps,Ogden_Mills_Phipps
Joe_Reaiche,Alanna_Masterson
Ralph_Nelson,Ted_Nelson
Charles_Cavendish-Bentinck_(priest),"Cecilia_Bowes-Lyon,_Countess_of_Strathmore_and_Kinghorne"
Brooke_Astor,Anthony_Dryden_Marshall
"Sir_William_Jackson,_1st_Baronet","Sir_Henry_Jackson,_2nd_Baronet"
Garry_Weston,Guy_Weston
Lewy_Pattinson,William_Frederick_Pattinson
Judy_Finnigan,Chloe_Madeley
Toph_Beifong,Lin_Beifong
Lito_Atienza,Arnold_Atienza
Sol_Polito,Gene_Polito
Pappukutty_Bhagavathar,Mohan_Jose
Marcin_Zborowski,Samuel_Zborowski
Betty_Hemings,Mary_Hemings
Rene_Cayetano,Alan_Peter_Cayetano
Byron_White,Nancy_White_(field_hockey)
Charles_Dickens,Walter_Landor_Dickens
Lady_Bird_Johnson,Luci_Baines_Johnson
Janet_Brown,Tyler_Butterworth
Marino_Girolami,Enzo_G._Castellari
Lady_Ann_Cunningham,"William_Hamilton,_2nd_Duke_of_Hamilton"
Janice_H._Levin,Susan_L._Tepper
Lenny_Waronker,Joey_Waronker
Kay_Robertson,Willie_Robertson
Margaret_Eliot,Jane_Asher
Henry_Lee_III,Robert_E._Lee
Effat_Marashi,Yasser_Hashemi_Rafsanjani
P._C._Sorcar_Jr.,Mumtaz_Sorcar
George_Moscone,Jonathan_Moscone
Wheeler_Dryden,Spencer_Dryden
Baruch_Lumet,Sidney_Lumet
Cassandra_Harris,Chris_Brosnan
Ronnie_Biggs,Chris_Brent
Maurice_Barrymore,Ethel_Barrymore
Aruṇa,Sampati
Eleanor_Butler_Alexander-Roosevelt,Cornelius_V.S._Roosevelt
Eddie_Mesa,Michael_de_Mesa
Dinah_Sheridan,Jenny_Hanley
Herman_J._Mankiewicz,Frank_Mankiewicz
Mine-a,Pirena
Goronwy_ap_Tudur_Hen,Tudur_ap_Goronwy
Mary_Dimmick_Harrison,Elizabeth_Harrison_Walker
Albert_C._Cohn,Roy_Cohn
Elyssa_Davalos,Alexa_Davalos
Ronald_Reagan,Maureen_Reagan
Edwin_Finckel,David_Finckel
Angie_Best,Calum_Best
Pankaj_Dheer,Nikitin_Dheer
Birger_Jarl,"Valdemar,_King_of_Sweden"
Hugh_VIII_of_Lusignan,Guy_of_Lusignan
Luo_Qingchang,Luo_Yuan
Stephen_Gyllenhaal,Jake_Gyllenhaal
Shobha_Mohan,Anu_Mohan
Guillermo_Valencia,Guillermo_León_Valencia
Kurt_Vonnegut,Mark_Vonnegut
"Frederick_Hervey,_4th_Earl_of_Bristol","John_Hervey,_Lord_Hervey"
Betty_Lou_Bredemus,Eric_Roberts
Pauline_LaFon_Gore,Nancy_Gore_Hunger
Herbert_Fisk_Johnson_Sr.,Henrietta_Johnson_Louis
Carmela_Corleone,Connie_Corleone
Ahmad_Jannati,Ali_Jannati
Seeley_Booth,Temperance_%22Bones%22_Brennan
Charlotte_von_Rothschild,Evelina_de_Rothschild
Mary_Margaret_Blanchard,Emma_Swan
Edward_Hutchinson_(mercer),William_Hutchinson_(Rhode_Island)
Margaret_Lea_Houston,Andrew_Jackson_Houston
Kenny_Blatchford,Howard_Peter_Blatchford
Kelly_Moore_(writer),Tucker_Reed
Hans_Ji_Maharaj,Satpal_Maharaj
Duryodhana,Laxman_Kumara
"Martin_Conway,_1st_Baron_Conway_of_Allington",Agnes_Conway
Nick_Adams_(actor),Jeb_Stuart_Adams
"Thomas_Villiers,_1st_Earl_of_Clarendon","John_Villiers,_3rd_Earl_of_Clarendon"
Adolphe_Lafargue,Alvan_Lafargue
Eugene_Whelan,Susan_Whelan
William_Franklin,William_Temple_Franklin
Tracy_Newman,Charlotte_Dean
Meryl_Streep,Henry_Wolfe_Gummer
William_R._Rivkin,Charles_Rivkin
Raúl_Castro,Alejandro_Castro_Espín
George_Burns,Ronnie_Burns_(actor)
Sho_Kosugi,Kane_Kosugi
Phil_Robertson,Jase_Robertson
Sam_Waterston,Katherine_Waterston
Blanchette_Ferry_Rockefeller,Alida_Rockefeller_Messinger
Spencer_Perceval,Spencer_Perceval_(junior)
Joanne_Campbell_(politician),Joe_Cressy
Momofuku_Ando,Koki_Ando
Rajalakshmi_Parthasarathy,Y._G._Mahendra
Jesse_Jackson,Santita_Jackson
Elinor_Morgenthau,Henry_Morgenthau_III
Katharine_Graham,Lally_Weymouth
Leonard_Thompson_(businessman),Geoffrey_Thompson_(businessman)
Akira_Kurosawa,Kazuko_Kurosawa
Jules_Bel,Léon_Bel
John_Bell_(farmer),Richard_Williams_Bell
Pattie_Mallette,Justin_Bieber
Miriam_Byrd_Nethery,Tom_Gulager
David_Monro,Charles_Monro_(rugby_union)
Olivia_Harrison,Dhani_Harrison
Hiranuma_Kiichirō,Takeo_Hiranuma
Roman_Vishniac,Wolf_V._Vishniac
Elena_Ceaușescu,Zoia_Ceaușescu
Stewart_W._Bainum_Sr.,Stewart_W._Bainum_Jr.
Jill_Biden,Hunter_Biden
Keith_Murdoch,Rupert_Murdoch
Jean_Lodge,Charles_Shaughnessy
Walter_Raleigh,Carew_Raleigh_(1605–1666)
Éleuthère_Irénée_du_Pont,Samuel_Francis_Du_Pont
Lex_de_Azevedo,Emilie_Brown
Beau_Biden,Hunter_Biden
Frank_Mankiewicz,Ben_Mankiewicz
Cedric_Hardwicke,Edward_Hardwicke
Neelima_Azeem,Shahid_Kapoor
Owen_Oyston,Karl_Oyston
Julia_Thorne,Alexandra_Kerry
R._B._Choudary,Jithan_Ramesh
"Sir_Hugh_Paterson,_1st_Baronet","Sir_Hugh_Paterson,_2nd_Baronet"
"Frances_Bowes-Lyon,_Countess_of_Strathmore_and_Kinghorne","Claude_Bowes-Lyon,_14th_Earl_of_Strathmore_and_Kinghorne"
Vinod_Khanna,Rahul_Khanna
Fahmida_Mirza,Hasnain_Mirza
Ladislav_Pejačević,Teodor_Pejačević
Patrick_Wayne,Michael_Wayne
Tom_Scannell,Tony_Scannell
Wong_Tin-lam,Wong_Jing
Robert_B._Cohen,Claudia_Cohen
"Stephen_Benn,_3rd_Viscount_Stansgate",Emily_Benn
"Amalie_von_Wallmoden,_Countess_of_Yarmouth","Johann_Ludwig,_Reichsgraf_von_Wallmoden-Gimborn"
Hacı_Sabancı,Mehmet_Sabancı
Jenny_von_Westphalen,Eleanor_Marx
Cornelius_Gurlitt_(art_historian),Hildebrand_Gurlitt
Art_Linkletter,Diane_Linkletter
Sarika,Akshara_Haasan
Louis_Ginsberg,Allen_Ginsberg
Ron_Paul,Rand_Paul
Raúl_Araiza_(director),Raúl_Araiza
Augustine_Washington,Charles_Washington
Junius_Brutus_Booth,Edwin_Booth
Richard_Bennett_(actor),Barbara_Bennett
Ric_Smith,Iain_Campbell_Smith
Shem,"Aram,_son_of_Shem"
Patrick_Troughton,David_Troughton
Camille_Cosby,Erika_Cosby
Vibha_Chibber,Puru_Chibber
Dina_Lohan,Lindsay_Lohan
Prescott_Bush,Nancy_Walker_Bush_Ellis
William_Trickett_Smith,William_Trickett_Smith_II
Darth_Vader,Luke_Skywalker
Martha_Ross,Simon_Ross
Zulfiqar_Mirza,Hasnain_Mirza
Conrad_Hilton,Conrad_Hilton_Jr.
T._P._Muthulakshmi,T._P._Gajendran
Asha_Bhosle,Varsha_Bhosle
Bernice_Layne_Brown,Jerry_Brown
Manivannan,Raghuvannan
Ebba_Brahe,Magnus_Gabriel_De_la_Gardie
María_Luisa_Piraquive,Alexandra_Moreno_Piraquive
Ginna_Marston,Quinn_Marston
Cluny_MacPherson,Campbell_Leonard_Macpherson
Richard_Russell_(Dow_Theory),Betsy_Russell
William_Dwight_Whitney,Edward_Baldwin_Whitney
"Winifred_Cavendish-Bentinck,_Duchess_of_Portland","William_Cavendish-Bentinck,_7th_Duke_of_Portland"
Martha_Jefferson,Martha_Jefferson_Randolph
Thomas_Betts,Samuel_Keeler
Vrushali,Vrishasena
Leo_McLeay,Paul_McLeay
Don_Carolis_Hewavitharana,Edmund_Hewavitarne
Mwanawina_I,Mwananyanda_Liwale
Jonathan_Blanchard_(abolitionist),Charles_A._Blanchard
"John_Pitcairn,_Jr.",Raymond_Pitcairn
Ratna_Pathak,Vivaan_Shah
Anita_Lobel,Adrianne_Lobel
Georges_de_Caunes,Antoine_de_Caunes
William_Worsley,"Katharine,_Duchess_of_Kent"
Lord_Henry_Thynne,Ulric_Oliver_Thynne
George_M._Foote,Neill_F._Marriott
Joop_den_Uyl,Saskia_Noorman-den_Uyl
Y._S._Vijayamma,Y._S._Sharmila
Michael_Redstone,Sumner_Redstone
John_Townshend_(died_1603),"Sir_Roger_Townshend,_1st_Baronet"
Clay_Morrow,Jax_Teller
Antonin_Scalia,Eugene_Scalia
William_Zeckendorf,"William_Zeckendorf,_Jr."
Menaka_(actress),Keerthy_Suresh
Eileen_Derbyshire,Oliver_Holt
Joan_Warnow-Blewett,Tandy_Warnow
Bolivar_E._Kemp,Bolivar_Edwards_Kemp_Jr.
Abram_Irvin_McDowell,John_Adair_McDowell_(colonel)
Robert_Alda,Antony_Alda
Sarita_Joshi,Ketki_Dave
Peter_Cooper,Edward_Cooper_(mayor)
"William_Cavendish,_5th_Duke_of_Devonshire","Georgiana_Howard,_Countess_of_Carlisle"
Antonio_Videgain,Antonio_Videgain_Reparaz
George_Pope_Morris,William_H._Morris
"Arthur_Wellesley,_1st_Duke_of_Wellington","Arthur_Wellesley,_2nd_Duke_of_Wellington"
Edmund_Reggie,Victoria_Reggie_Kennedy
Henry_Maule,Walter_Maule
Richard_Bruno_Heydrich,Reinhard_Heydrich
Vannozza_dei_Cattanei,Cesare_Borgia
Oliver_Winchester,William_Wirt_Winchester
John_H._MacMillan,Marion_MacMillan_Pictet
Fritz_Leiber_(actor),Fritz_Leiber
Eston_Hemings,John_Wayles_Jefferson
Bora_Laskin,John_I._Laskin
John_Davis_Lodge,Lily_Lodge
Alfred_Shaughnessy,David_Shaughnessy
Beant_Singh_(chief_minister),Tej_Parkash_Singh
Sam_Marx,Gummo_Marx
