Samuel_Bogley,Blair_Lee_III
Michael_Mauro,Chet_Culver
Hassanal_Bolkiah,Azrinaz_Mazhar_Hakim
Carlos_Antonio_López,Mariano_González_(politician)
Sun_Yun-suan,Chiang_Ching-kuo
John_Foster_Dulles,Herbert_H._Lehman
Robert_V._Keeley,Ronald_Reagan
Helga_Pedersen_(Norway),Jens_Stoltenberg
Jason_Lively,Eric_Lively
Frederick_Frelinghuysen_(general),Philemon_Dickinson
Fabien_Cousteau,Jean-Michel_Cousteau
Judyann_Elder,Lonne_Elder_III
Idriss_Déby,Djimrangar_Dadnadji
Rajiv_Gandhi,Sanjay_Gandhi
John_G._Schmitz,Andrew_J._Hinshaw
Gobind_Singh_Deo,Jagdeep_Singh_Deo
Solomon_Oliver_Jr.,Bill_Clinton
Bonar_Law,"David_Lindsay,_27th_Earl_of_Crawford"
Kesari_(Ramayana),Añjanā
Sinclair_Weeks,Charles_W._Sawyer
William_H._Orrick_III,Barack_Obama
Tokugawa_Ieyasu,Matsudaira_Hirotada
Jaime_Lannister,Tywin_Lannister
"Charles_Paulet,_2nd_Duke_of_Bolton",John_Richmond_Webb
Denis_Thatcher,Elizabeth_II
Mitch_Leery,Kevin_Williamson_(screenwriter)
Levi_Lincoln_Sr.,Thomas_Jefferson
N._Chandrababu_Naidu,Daggubati_Purandeswari
Alicia_Munnell,Bill_Clinton
Dana_Scully,Fox_Mulder
George_Jetson,Robert_Kazinsky
"Charles_Paulet,_1st_Duke_of_Bolton",John_Bulkeley_(MP)
"Prince_Pierre,_Duke_of_Valentinois","Princess_Charlotte,_Duchess_of_Valentinois"
François_Mitterrand,Valéry_Giscard_d'Estaing
Robert_Malley,Barack_Obama
Kenny_Blatchford,David_Milwyn_Duggan
Barney_Rubble,Pebbles_Flintstone
Michael_Ying,Brigitte_Lin
Henry_Jones_Sr.,Alex_Hyde-White
Karen_Kornbluh,Barack_Obama
Christopher_C._Conner,George_W._Bush
Minoo_Mumtaz,Anwar_Ali_(actor)
Johnny_Carson,Groucho_Marx
Chiang_Ching-kuo,Hsieh_Tung-min
Abby_Aldrich_Rockefeller,Nelson_W._Aldrich
Mack_McLarty,Bill_Clinton
Ben_Elliot,Annabel_Elliot
David_Garnett,Angelica_Garnett
Anthony_Bucco,Michael_Patrick_Carroll
Henry_Ireton,Bridget_Cromwell
John_Kerry,Olympia_Snowe
Theodosia_Bartow_Prevost,Aaron_Burr
Johannes_Lampe,Justin_Trudeau
Maren_Sars,Michael_Sars
"David_Howell,_Baron_Howell_of_Guildford",Margaret_Thatcher
Randolph_Churchill,John_William_Sunderland
Pierce_Fulton,Ansel_Elgort
Jethro_New,George_Washington
Non-importation_Act,Aaron_Burr
Michael_R._Murphy,Bill_Clinton
Manuel_Lujan_Jr.,George_H._W._Bush
Reverdy_Johnson,Charles_Francis_Adams_Sr.
"Edward_Grigg,_1st_Baron_Altrincham",Henry_Monck-Mason_Moore
"Robert_Gascoyne-Cecil,_5th_Marquess_of_Salisbury",Harold_Macmillan
Ted_Kennedy,Paul_G._Kirk
Carl_Albert,Richard_Nixon
Alfred_S._Hartwell,Albert_Francis_Judd
Lawrence_Springborg,Campbell_Newman
William_Culham_Woodward,George_V
Ashikaga_Yoshiakira,Ashikaga_Takauji
Shirley_Hufstedler,Jimmy_Carter
Nigar_Hatun,Bayezid_II
List_of_Queer_as_Folk_characters,Peter_Paige
Ann_Lewis,Bill_Clinton
Edith_Thacher_Hurd,Clement_Hurd
Jesse_Jackson,Lloyd_Bentsen
Roberta_McCain,Meghan_McCain
Ippolita_Maria_Sforza,Bianca_Maria_Visconti
Freddy_Numberi,Abdurrahman_Wahid
Hon_Sui_Sen,Goh_Keng_Swee
Robert_F._Kennedy,Kenneth_Keating
Malcolm_Rifkind,Victoria_Borwick
Philip_Lader,Bill_Clinton
Matthew_Marvin_Jr.,Samuel_Hayes_(settler)
António_Guterres,George_Papandreou
Sekeletu,Setlutlu
J._Frederick_Motz,Ronald_Reagan
John_Tyler,James_Madison_Porter
"Frederick_Stanley,_16th_Earl_of_Derby","Michael_Hicks_Beach,_1st_Earl_St_Aldwyn"
"Charles_Spencer-Churchill,_9th_Duke_of_Marlborough","John_Hope,_1st_Marquess_of_Linlithgow"
George_H._W._Bush,Mary_Louise_Smith_(Republican_Party_leader)
Antonia_Novello,Bill_Clinton
David_Nolan_(Once_Upon_a_Time),Queen_of_Hearts_(Alice's_Adventures_in_Wonderland)
Dr._Heinz_Doofenshmirtz,Jeff_%22Swampy%22_Marsh
Benjamin_Franklin,Isaac_Norris_(statesman)
"Hugh_de_Kevelioc,_5th_Earl_of_Chester","Ranulf_de_Gernon,_4th_Earl_of_Chester"
Njenga_Karume,Stanley_Munga_Githunguri
David_Lloyd_George,Prime_Minister_of_the_United_Kingdom
"William_King-Noel,_1st_Earl_of_Lovelace","Peter_King,_7th_Baron_King"
James_M._Burns_(judge),Richard_Nixon
Cornelia_Groefsema_Kennedy,Richard_Nixon
Myat_Phaya,Myat_Paya_Lat
Regis_Philbin,Kathie_Lee_Gifford
Patricia_C._Fawsett,Ronald_Reagan
Tlatolqaca,Huitzilihuitl
Eleanor_Elkins_Widener,William_Lukens_Elkins
Muhammad_Rafiq_Tarar,Nawaz_Sharif
Frank_Sigel_Dietrich,Theodore_Roosevelt
Lois_Griffin,Seth_MacFarlane
Roger_Johnson_(California),Bill_Clinton
Malcolm_Wilson_(governor),Nelson_Rockefeller
Giovanna_Berneri,Camillo_Berneri
Maurice_Macmillan,"Patrick_Jenkin,_Baron_Jenkin_of_Roding"
Gaius_Antonius_Hybrida,Lucius_Licinius_Murena
Indira_Gandhi,Charan_Singh
Mo_Teh-hui,Sun_Fo
Fay_Hartog-Levin,Barack_Obama
"Abelardo_Aguilú,_Jr.",Francisco_Parra_Capó
Prince_Maximilian_of_Baden,"Wilhelm_II,_German_Emperor"
Walter_Beverly_Pearson,Sally_Hemings
Charles_Shaughnessy,David_Shaughnessy
George_H._W._Bush,Bob_Dole
Willie_Hammerstein,Oscar_Hammerstein_I
Paul_von_Hindenburg,Adolf_Hitler
Alexandru_Vaida-Voevod,Iuliu_Maniu
Laxman_Kumara,Duryodhana
William_Joseph_Burns,Bill_Clinton
Sibyl_Hathaway,Robert_Hathaway
Hershel_Greene,Scott_Wilson_(actor)
Laura_Ingalls_Wilder,Carrie_Ingalls
Stanley_Ho,Ina_Chan_Un_Chan
Peter_K._Michael,Matt_Mead
Harold_Macmillan,Lady_Dorothy_Macmillan
Audrey_O'Brien,Paul_Martin
Indu_Jain,Ashok_Kumar_Jain
Marilyn_Quayle,Al_Gore
Gary_Feinerman,Barack_Obama
Adelbert_Ames,Benjamin_G._Humphreys
Hannah_Milhous_Nixon,Jennie_Eisenhower
Seán_Lemass,Jack_Lynch
Zachary_Taylor,Millard_Fillmore
Leo_Wyatt,Piper_Halliwell
Caleb_Blood_Smith,Abraham_Lincoln
Luke_Skywalker,Lloyd_Floyd
Shigeru_Yoshida,Matthew_Ridgway
Brian_Cox_(actor),Mark_Beaumont
Paul_Newman,Ellen_Burstyn
Lewis_Washington,George_Washington
Robert_G._Ingersoll,Henry_Ward_Beecher
Miles_Hobart,"Sir_William_Hicks,_1st_Baronet"
John_Gilbert_Winant,Franklin_D._Roosevelt
Tony_Blair,Robin_Cook
Joseph_Platt,Samuel_Keeler
Mary_Todd_Lincoln,Eliza_McCardle_Johnson
Robin_Dunne,Heidi_Lenhart
P._J._Kennedy,Patrick_Kennedy_(1823–1858)
Robert_F._Kennedy,William_P._Rogers
Alexander_Francis_Molamure,Albert_Peries
Kermit_Roosevelt,Theodore_Roosevelt_III
Kate_Beckett,Richard_Castle
John_Henry_Wright,James_M._Garnett
Madelyn_Dunham,Barack_Obama
Sheikh_Hasina,Abdul_Hamid_(politician)
Mathilde_Schjøtt,Conradine_Birgitte_Dunker
Louis_Mallet,"Arthur_Godley,_1st_Baron_Kilbracken"
Cherine_Anderson,Britney_Spears
Wende_Wagner,James_Mitchum
"Jane_Percy,_Duchess_of_Northumberland","Sir_John_Riddell,_13th_Baronet"
Wilfred_Feinberg,Lyndon_B._Johnson
Patrick_Michael_Duffy,Bill_Clinton
Andrew_Cuomo,Bill_Clinton
Hershel_Greene,Glenn_Rhee
Dinesh_Singh_(Uttar_Pradesh_politician),Indira_Gandhi
Keith_Murdoch,Lachlan_Murdoch
Simon_Fuller,Lisa_Marie_Presley
Franklin_D._Roosevelt,Beekman_Winthrop
Abraham_Lincoln,Edward_Bates
Ford_E._Stinson,Jimmy_Boyd_(Louisiana_politician)
Friedrich_Wilhelm_Kritzinger,Adolf_Hitler
Irving_Ben_Cooper,John_F._Kennedy
Elizabeth_Holzhall_Richard,Barack_Obama
Michael_Bruxner,David_Drummond_(politician)
Rosemary_Clooney,Nick_Clooney
Leon_Trotsky,Aleksandra_Sokolovskaya
William_Earl_Rowe,William_Ross_Macdonald
"Edmund_Roche,_5th_Baron_Fermoy","Ruth_Roche,_Baroness_Fermoy"
Sheikh_Mujibur_Rahman,Mohammad_Mohammadullah
Kristen_Silverberg,C._Boyden_Gray
Steven_G._Bradbury,George_W._Bush
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","Charles_Cripps,_1st_Baron_Parmoor"
"Francis_Fane,_1st_Earl_of_Westmorland","Henry_Nevill,_9th_Baron_Bergavenny"
Thomas_Chaucer,William_Stourton_(speaker)
"Vere_Fane,_4th_Earl_of_Westmorland","Sir_Thomas_Peyton,_2nd_Baronet"
Joe_Lockhart,Bill_Clinton
George_Cash,Graham_Edwards_(politician)
David_Paton_(artist),"Elizabeth_Maitland,_Duchess_of_Lauderdale"
Albrecht_Behmel,Edgar_Allan_Poe
Govind_Ballabh_Pant,Jawaharlal_Nehru
John_Benedict,James_Lockwood_(Connecticut_politician)
"Helen_Beresford,_Baroness_Decies",Jay_Gould_II
Togo_D._West_Jr.,Bill_Clinton
Harry_Reid,Mitch_McConnell
Ghulam_Hussain_(politician),Zulfikar_Ali_Bhutto
Inga_Peulich,Rob_Hudson
Ulysses_S._Grant,Amos_T._Akerman
Joe_Osborn,Ricky_Nelson
Bradley_Bell,Lauralee_Bell
Patrick_R._Donahoe,Barack_Obama
Agshin_Mehdiyev,Ilham_Aliyev
"Edward_Smith-Stanley,_14th_Earl_of_Derby","Henry_Hardinge,_1st_Viscount_Hardinge"
Joey_Jordison,Seth
Carl_Stokes,Bill_Clinton
David_Pryor,Ray_Thornton
Rose_Kennedy,Joseph_P._Kennedy_Sr.
Uma_(actress),Nakshatra_(actress)
Tlacaelel,Chimalpopoca
"Frederick_Stanley,_16th_Earl_of_Derby",Hugh_Childers
Shatrughna,Shrutakirti
Tai_Chi-tao,Zhang_Boling
Brian_Howe_(politician),Martin_Ferguson
Wilma_Tisch,Laurence_Tisch
Douglas_J._Bennet,J._Brian_Atwood
Chancy_Croft,Bill_Sheffield
Friedelind_Wagner,Adolf_Hitler
Abraham_Fischer,George_V
Chuck_Hagel,Barack_Obama
Tlacaelel,Huitzilihuitl
John_Wallace_de_Beque_Farris,William_Lyon_Mackenzie_King
Stuart_Townend_(headmaster),Nigel_Nicolson
Gabrial_McNair,Lenny_Kravitz
Bancroft_Davis,George_Bancroft
Ahmad_al-Alawi,Ali
Gregory_Bateson,Jerry_Brown
David_Satcher,Bill_Clinton
Elpidio_Quirino,Cecilio_Putong
Julie_Cooper_(The_O.C.),Melinda_Clarke
Sally_Hemings,John_Hemings
Massey_Lopes,"Thomas_Brassey,_1st_Earl_Brassey"
William_Walsh_(archbishop_of_Dublin),Éamon_de_Valera
Omar_Ali_Saifuddien_III,Al-Muhtadee_Billah
Edith_Brown_Clement,George_H._W._Bush
Collier_Young,Joan_Fontaine
Tokugawa_Ienobu,Yanagisawa_Yoshiyasu
Samuel_Keeler,Joseph_Platt
James_E._Graves_Jr.,Barack_Obama
Kate_Hobhouse,George_G._Weston
Walid_Hamid_Tawfiq_al-Tikriti,Qusay_Hussein
Joseph_T._Johnson,Woodrow_Wilson
Carolyne_Christie,"Lawrence_Dundas,_3rd_Marquess_of_Zetland"
Anna_Maria_Villani_Scicolone,Edoardo_Ponti
Valéry_Giscard_d'Estaing,François_Mitterrand
Tarzan,Lex_Barker
Mark_Latham,Kim_Beazley
Rufus_King,John_Laurance
Kwame_Raoul,Barack_Obama
Eleanor_Roosevelt,Charles_Malik
Nelson_Riddle,Frank_Sinatra
Maggie_Greene,Robert_Kirkman
Ola_Borten_Moe,Jens_Stoltenberg
Lloque_Yupanqui,Sinchi_Roca
Clementine_Churchill,Winston_Churchill
Michel_Charasse,Jean-Louis_Debré
Eric_Trump,Donald_Trump_Jr.
Robert_N._Chatigny,Bill_Clinton
John_Quincy_Adams,James_Madison
Jugnu_Mohsin,Ali_Sethi
H._Russel_Holland,Ronald_Reagan
Thomas_S._Estes,John_F._Kennedy
Bruce_Laingen,Jimmy_Carter
Jaime_Lannister,Cersei_Lannister
Omar_Bradley_(politician),Walter_R._Tucker_III
Tijuana_Toads,Tom_Holland_(actor)
Esther_Wojcicki,Stanley_Wojcicki
Manuel_Clouthier,Diego_Fernández_de_Cevallos
Pope_Paul_III,Pope_Julius_III
Andimuthu_Raja,Dayanidhi_Maran
Orrin_Hatch,Bob_Bennett_(politician)
T._Madhava_Rao,Krishna_Rao_(administrator)
Valerie_E._Caproni,Barack_Obama
Aram_Saroyan,Walter_Matthau
Benjamin_Guggenheim,Meyer_Guggenheim
Jennifer_Walker_Elrod,George_W._Bush
José_Eduardo_dos_Santos,Marcolino_Moco
Harold_Wilson,Clement_Attlee
James_C._Fletcher,Ronald_Reagan
Alice_M._Batchelder,George_H._W._Bush
Robert_G._James,Bill_Clinton
Danuta_Wałęsa,Karolina_Kaczorowska
William_H._Seward,Andrew_Johnson
Charles_A._Elcan,"Thomas_F._Frist,_III"
Jerry_Edwin_Smith,Ronald_Reagan
Leo_T._Sorokin,Barack_Obama
Christina_Romer,Barack_Obama
Akbar_Hashemi_Rafsanjani,Ruhollah_Khomeini
Sardar_Ayaz_Sadiq,Fahmida_Mirza
Charan_Singh,Chandra_Bhanu_Gupta
Abraham_Rawlinson,Lord_Richard_Cavendish_(1752–1781)
Jesse_Jackson,Al_Gore
Sirimavo_Bandaranaike,S._W._R._D._Bandaranaike
"Francis_Fane,_1st_Earl_of_Westmorland",John_Scott_(died_1616)
"Sir_George_Elliot,_1st_Baronet",John_Joicey
Charlotte_Kemp_Muhl,Sean_Lennon
Zhu_Rongji,Wen_Jiabao
Ren_Bishi,Mao_Zedong
Reinhard_Heydrich,Adolf_Hitler
George_Mason_V,George_Mason
Jang_Sung-taek,Kim_Kyong-hui
J._C._Watts,Dennis_Hastert
Noel_Dempsey,Brian_Cowen
Rookantha_Gunathilake,Chandralekha_Perera
Alphonso_Jackson,George_W._Bush
"Frederick_North,_Lord_North","William_Cavendish-Bentinck,_3rd_Duke_of_Portland"
Yevgenia_Bosch,Yuriy_Kotsiubynsky
Caroline_Ingalls,Charles_Ingalls
Nayer,Enrique_Iglesias
Dasharatha,Kaikeyi
Robert_F._Wagner_Jr.,Robert_C._Hill
Fatma_Sultan_(daughter_of_Selim_I),Selim_I
"Sir_William_Anson,_3rd_Baronet","Hugh_Cecil,_1st_Baron_Quickswood"
Vicky_Chand,Justin_Bieber
M._Bhaktavatsalam,Jawaharlal_Nehru
Harlan_F._Stone,John_G._Sargent
Thomas_Corwin,Abraham_Lincoln
Matthew_Mead_(politician),Stephen_St._John
George_Perkins_Marsh,Abraham_Lincoln
Gerald_Ford,Carla_Anderson_Hills
Liz_Tilberis,Alexandra_Shulman
"Frederick_Stanley,_16th_Earl_of_Derby",A._J._Mundella
Jean-François_Revel,Étienne_Wolff
Jeremiah_S._Black,John_William_Wallace
Eva_Braun,Adolf_Hitler
Gareth_Sansom,Francis_Bacon
"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair","Frederick_Stanley,_16th_Earl_of_Derby"
Emmet_G._Sullivan,Bill_Clinton
Charles_F._Spalding,Patrick_Cudahy
Nancy_Pelosi,Sala_Burton
Jaya_Bachchan,Amitabh_Bachchan
Jose_Calida,Rodrigo_Duterte
Maqbool_Salmaan,Dulquer_Salmaan
Jocelyn_Newman,Kevin_Newman_(politician)
Gorton_Government,Doug_Anthony
Edwin_M._Martin,John_F._Kennedy
Jimmy_Carter,Hugh_Carter
Šurhaci,Taksi
"James_Thomas,_1st_Viscount_Cilcennin",Winston_Churchill
Stanley_Baldwin,"Charles_Cripps,_1st_Baron_Parmoor"
"Maximilien_de_Béthune,_Duke_of_Sully",Concino_Concini
L._Brent_Bozell_Jr.,William_F._Buckley_Jr.
"Thomas_Villiers,_1st_Earl_of_Clarendon",Henry_Pelham
"William_Stanhope,_2nd_Earl_of_Harrington","Augustus_FitzRoy,_3rd_Duke_of_Grafton"
Judith_Keppel,"Camilla,_Duchess_of_Cornwall"
Kim_Hendren,Tim_Hutchinson
Paul_Weitz_(filmmaker),Susan_Kohner
Yim_Sovann,Hun_Sen
Meryl_Streep,Jennifer_Lawrence
David_McKeague,George_W._Bush
John_F._Kennedy,Jacqueline_Kennedy_Onassis
Andy_Lau,Stephen_Chow
Max_Weinreich,Zemach_Shabad
Jakob_Ulvsson,Gustav_Trolle
Alexandra_Andresen,Katharina_Andresen
Leonard_Lauder,Evelyn_Lauder
Thomas_S._Kleppe,Richard_Nixon
"Charles_FitzRoy,_2nd_Duke_of_Grafton","Charles_Paulet,_2nd_Duke_of_Bolton"
Gerald_Ford,Stanley_K._Hathaway
Ana_Milena_Muñoz_Gómez,Carolina_Isakson_Proctor
Muhammad_Ali,Joe_Frazier
Johan_Castberg,Herman_Scheel
P._Subbarayan,Raja_of_Panagal
"Claire_Windsor,_Countess_of_Ulster","Sarah,_Duchess_of_York"
Myles_Frechette,Bill_Clinton
List_of_Boston_Legal_characters,Candice_Bergen
Phillip_Crosby,Gary_Crosby_(actor)
Jan_Karol_Chodkiewicz,Krystyna_Zborowska
Francis_Pangilinan,Juan_Miguel_Zubiri
Liezl_Martinez,Albert_Martinez
Stephen_Timms,Ed_Miliband
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","Grace_Curzon,_Marchioness_Curzon_of_Kedleston"
Gerard_E._Lynch,Barack_Obama
Ruhollah_Khomeini,Ali_Khamenei
"Edward_Smith-Stanley,_14th_Earl_of_Derby",Robert_Peel
Kilab_ibn_Murrah,Fatimah_bint_Sa'd
Max_Ruddock,Wal_Fife
P._Subbarayan,K._Anbazhagan
Ethel_Roosevelt_Derby,Theodore_Roosevelt
Linda_Lee_Cadwell,Bruce_Lee
Traian_Băsescu,Cătălin_Predoiu
Mokgweetsi_Masisi,Ian_Khama
"Arthur_Wellesley,_1st_Duke_of_Wellington","Thomas_Spring_Rice,_1st_Baron_Monteagle_of_Brandon"
William_Thaw_Sr.,Russell_William_Thaw
John_Verney_(judge),John_Trevor_(speaker)
"Charles_Long,_1st_Baron_Farnborough","William_Cavendish-Bentinck,_3rd_Duke_of_Portland"
Asif_Ali_Zardari,Asif_Ali_Zardari
Acton_Smee_Ayrton,Austen_Henry_Layard
Dan_Quayle,Al_Gore
Aaron_Ogden,Jonathan_Dayton
William_Hotchkiss_III,Benigno_Aquino_III
Roy_D._Chapin,Daniel_C._Roper
Jacques_Chirac,Jean-Pierre_Raffarin
José_Filomeno_dos_Santos,Isabel_dos_Santos
Laurence_Pope,Bill_Clinton
Ariwara_no_Narihira,Ōe_no_Chisato
Joseph_R._Knowland,Victor_H._Metcalf
Mabel_Hill,Alfred_Hill_(composer)
Rob_Clores,Enrique_Iglesias
John_Adams,Thomas_Jefferson
John_Ritter,Amy_Yasbeck
Sulla,Lucius_Cornelius_Cinna
Claudio_Teehankee,Juan_Ponce_Enrile
Karel_De_Gucht,Herman_Van_Rompuy
Christine_Campbell_(character),Julia_Louis-Dreyfus
Thurgood_Marshall,Lyndon_B._Johnson
Paris_Hilton,Barron_Hilton
Maya_Alagh,Sameer_Nair
Mel_Senen_Sarmiento,Mar_Roxas
Robert_Louis_Stevenson,Guy_de_Maupassant
George_H._W._Bush,Lauro_Cavazos
"Michael_Havers,_Baron_Havers","Quintin_Hogg,_Baron_Hailsham_of_St_Marylebone"
Robert_Ritchie_(Australian_politician),Frank_Farnell
Steve_Ashton,Oscar_Lathlin
Émile-Justin_Menier,Antoine_Brutus_Menier
Lord_Charles_Townshend_(1785–1853),"Sir_Robert_Peel,_1st_Baronet"
Barbara_Bush,George_H._W._Bush
Hans_Kristian_Seip,Didrik_Arup_Seip
John_Gregory_(settler),Walter_Hoyt
Michele_Ferrero,Pietro_Ferrero
Evan_Wallach,Bill_Clinton
"Edward_Lascelles,_1st_Earl_of_Harewood",Daniel_Lascelles_(1714–1784)
Evelyn_Einstein,Hans_Albert_Einstein
Lyndon_B._Johnson,Robert_F._Kennedy
Harry_Hopkins,Franklin_D._Roosevelt
Korie_Robertson,Kay_Robertson
Richard_J._Sullivan,George_W._Bush
John_Platt_(settler),Samuel_Hayes_(settler)
Thomas_Chaucer,Henry_V_of_England
Ulysses_S._Grant,Andrew_Johnson
Jesse_Jackson,Gary_Hart
Aliette_de_Bodard,Ursula_K._Le_Guin
Adelbert_Ames,Rebecca_Latimer_Felton
Peggotty,Charles_Dickens
Ron_Davies_(Western_Australian_politician),Brian_Burke_(Australian_politician)
"David_Eccles,_1st_Viscount_Eccles",Victor_Cazalet
Robin_S._Rosenbaum,Barack_Obama
Kermit_Roosevelt,Theodora_Keogh
Ayşe_Hatun_(wife_of_Selim_I),Selim_I
Theodore_Roosevelt_Sr.,Cornelius_Roosevelt
Samuel_Keeler,John_Betts_(Connecticut_politician)
"Henry_Howard,_1st_Earl_of_Northampton","Robert_Cecil,_1st_Earl_of_Salisbury"
John_Ordway_(ambassador),George_W._Bush
Tony_Benn,Harold_Wilson
Samuel_Hayes_(settler),Andrew_Messenger
Michael_David_Kirby,Barack_Obama
Steven_Spielberg,Amy_Irving
John_Abel_Smith,George_Smith_(1765–1836)
Wallace_F._Bennett,Arthur_Vivian_Watkins
Imam_Baksh_Pahalwan,The_Great_Gama
Howard_Baker,George_W._Bush
Hans_Hertell,George_W._Bush
"Ercole_II_d'Este,_Duke_of_Ferrara",Lucrezia_Borgia
Francis_A._Nixon,Edward_F._Cox
"John_Hall_Buchanan,_Jr.","George_Huddleston,_Jr."
David_Thorne_(diplomat),Barack_Obama
Frank_A._Moore,Thomas_A._McBride
Verne_Mason,Howard_Hughes
Sheikh_Mujibur_Rahman,Mohammad_Mohammadullah
List_of_Modern_Family_characters,Julie_Bowen
Henry_Lee_III,Beverley_Randolph
Mordecai_Barbour,James_Barbour
Rosalie_Abella,Paul_Martin
Cameron_%22Buck%22_Williams,Tim_LaHaye
Moxie_Raia,Justin_Bieber
Italo_Calvino,Ernest_Hemingway
Alaina_B._Teplitz,Barack_Obama
Prince_Louis_of_Battenberg,George_Egerton_(Royal_Navy_officer)
David_Noyes_Jackson,James_Merrill
Raymond_P._Moore,Barack_Obama
Early_life_and_career_of_Suharto,Siti_Hartinah
"Charles_Grey,_2nd_Earl_Grey",Philip_Francis_(politician)
"George_Windsor,_Earl_of_St_Andrews","Katharine,_Duchess_of_Kent"
Maryon_Pearson,Lester_B._Pearson
Atia_of_the_Julii,Gaius_Julius_Caesar_(Rome_character)
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston",Bonar_Law
Rory_Kennedy,Robert_F._Kennedy
Christos_Sartzetakis,Andreas_Papandreou
Henry_Seymour_(16th-century_MP),Margery_Wentworth
Charles_P._Kindleberger,Jagdish_Bhagwati
Grandma_Tracy,Christine_Finn
Lyndon_B._Johnson,William_F._Knowland
Ram_Govind_Chaudhary,Akhilesh_Yadav
Jan_Willem_Spruyt,Marthinus_Wessel_Pretorius
Marie-Hélène_Peugeot-Roncoroni,Thierry_Peugeot
Nicolas_Sarkozy,Philippe_Massoni
George_M._Dallas,Abraham_Lincoln
Padmé_Amidala,Jacen_Solo
Abbas_ibn_Ali,Muhammad
John_Platt_(settler),Christopher_Comstock
P._Ramamurthi,Indira_Gandhi
Hiranuma_Kiichirō,Nobuyuki_Abe
Abigail_Adams,George_Washington
Muhammad_al-Jawad,Ali_al-Ridha
James_Monroe,Richard_Rush
Ion_Luca_Caragiale,Edgar_Allan_Poe
John_Tyler,David_Henshaw
Amihan_(Encantadia),Mine-a
Ahmet_Robenson,Ali_Sami_Yen
William_S._Burroughs,Paul_Di_Filippo
Douglas_M._Costle,Jimmy_Carter
Dannielynn_Birkhead,Daniel_Wayne_Smith
Joe_Biden,Barack_Obama
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston",Arthur_Balfour
James_E._Baker,Bill_Clinton
"Belinda_Douglas-Scott-Montagu,_Baroness_Montagu_of_Beaulieu","Savile_Crossley,_1st_Baron_Somerleyton"
Timothy_M._Cain,Barack_Obama
Thomas_Betts,Joseph_Platt
Norman_Cook,Zoë_Ball
Jean_Chrétien,Edgar_Benson
John_Davis_(Massachusetts_governor),Jonas_Sibley
Roy_Dotrice,Kay_Dotrice
"John_Russell,_1st_Earl_of_Bedford","Edward_Seymour,_1st_Duke_of_Somerset"
"Frederick_Marquis,_1st_Earl_of_Woolton",Winston_Churchill
Eric_Northman,Alexander_Skarsgård
Mata_Sundari,Guru_Gobind_Singh
Tricia_Nixon_Cox,Francis_A._Nixon
"Vere_Fane,_4th_Earl_of_Westmorland","Henry_Sydney,_1st_Earl_of_Romney"
Mário_de_Sá-Carneiro,Edgar_Allan_Poe
Balthazar_Getty,Mark_Getty
Rodney_Jerkins,Britney_Spears
Bogusław_Leszczyński,Joanna_Katarzyna_Radziwiłł
Rabia_Şermi_Kadınefendi,Ahmed_III
Byron_White,Nicholas_Katzenbach
Magnus_Lidehäll,Britney_Spears
Hasan_ibn_Ali,Ali
Abdulfatah_Ahmed,Bukola_Saraki
Alexis_Herman,Bill_Clinton
Karunanidhi,Jayalalithaa
Chris_Larkin,Toby_Stephens
Xavier_Martínez,Eugène_Carrière
"Hugh_de_Kevelioc,_5th_Earl_of_Chester","Ranulf_de_Gernon,_4th_Earl_of_Chester"
Peter_Fonda,Frances_Ford_Seymour
Peter_G._Gerry,Henry_F._Lippitt
Franz_Schlegelberger,Adolf_Hitler
John_Podesta,Barack_Obama
Maryam_Jinnah,Muhammad_Ali_Jinnah
Hubert_Humphrey,Mike_Mansfield
Bobby_Baccalieri,David_Chase
Edgardo_José_Maya_Villazón,Andrés_Pastrana_Arango
David_M._Lawson,Bill_Clinton
Zbigniew_Brzezinski,Brent_Scowcroft
"Thomas_Villiers,_1st_Earl_of_Clarendon","William_de_Grey,_1st_Baron_Walsingham"
Silvio_Berlusconi,Veronica_Lario
"Charles_Hepburn-Stuart-Forbes-Trefusis,_20th_Baron_Clinton",Benjamin_Disraeli
Anusha_Rahman,Nawaz_Sharif
Rommel_Padilla,Karla_Estrada
W._Michael_Blumenthal,Jimmy_Carter
Pádraig_Cusack,Niamh_Cusack
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","Henry_Petty-Fitzmaurice,_5th_Marquess_of_Lansdowne"
"Sir_Henry_Crewe,_7th_Baronet","Sir_Henry_Harpur,_6th_Baronet"
Peter_Buell_Porter,Jacob_R._Van_Rensselaer
James_Callaghan,Prime_Minister_of_the_United_Kingdom
Henry_Hazlitt,Steve_Forbes
Daniel_Goldin,George_W._Bush
Javed_Hashmi,Nawaz_Sharif
"Arthur_Wellesley,_1st_Duke_of_Wellington","Sir_Christopher_Hawkins,_1st_Baronet"
Nancy_Reagan,Ronald_Reagan
"Henry_Somerset,_2nd_Duke_of_Beaufort","Charles_Paulet,_2nd_Duke_of_Bolton"
List_of_Queer_as_Folk_characters,Peter_Paige
Sekeletu,Mamochisane
