Shobha_Mohan,Anu_Mohan
Laurence_Tisch,James_S._Tisch
Eric_Hobsbawm,Julia_Hobsbawm
R._Nagendra_Rao,R._N._Krishna_Prasad
Mumtaz_Ali,Minoo_Mumtaz
Zhou_Xinfang,Ho_Yi
Isma'il_ibn_Jafar,Ali_ibn_Ismail
"Caroline_Fox,_1st_Baroness_Holland",Henry_Edward_Fox
Robert_Armstrong-Jones,Ronald_Armstrong-Jones
Jeannette_Piccard,Don_Piccard
Latha_Rajinikanth,Aishwarya_R._Dhanush
Nefermaat_II,Sneferukhaf
Hakim_Syed_Zillur_Rahman,Syed_Ziaur_Rahman
Janet_Ellis,Sophie_Ellis-Bextor
Olivia_Serres,Lavinia_Ryves
Alexander_Hamilton,William_S._Hamilton
John_Platt_(settler),Samuel_Marvin
Mohammed_bin_Awad_bin_Laden,Salem_bin_Laden
"Thomas_Villiers,_1st_Earl_of_Clarendon",George_Villiers_(1759–1827)
Carlo_Tresca,Peter_D._Martin
Robert_F._Kennedy,Max_Kennedy
Viacheslav_Chornovil,Taras_Chornovil
Barbara_Davis,John_Davis_(producer)
Ezra_Zilkha,Donald_Zilkha
Mary_Dimmick_Harrison,Elizabeth_Harrison_Walker
Marvin_Gay_Sr.,Frankie_Gaye
William_Goforth,William_Goforth_(doctor)
Jim_Haslam,Bill_Haslam
Tamar_Simon_Hoffs,Susanna_Hoffs
Austen_Cargill,James_R._Cargill
Constantin_Tănase_(journalist),Alexandru_Tănase
Herman_Maisel,Ivan_Maisel
Theodore_Roosevelt,Kermit_Roosevelt
David_Bale,Christian_Bale
Thomas_Hughes_(Sydney_mayor),Geoffrey_Forrest_Hughes
Juba_II,Ptolemy_of_Mauretania
Haydée_Santamaría,Celia_Hart
Catelyn_Stark,Rickon_Stark
Carmelita_Hinton,Joan_Hinton
George_Willis_Pack,Charles_Lathrop_Pack
Eduard_von_Winterstein,Gustav_von_Wangenheim
Alfred_Shaughnessy,David_Shaughnessy
Salmaan_Taseer,Aatish_Taseer
Emmeline_Pankhurst,Sylvia_Pankhurst
Alfred_de_Rothschild,"Almina_Herbert,_Countess_of_Carnarvon"
François_Mitterrand,Jean-Christophe_Mitterrand
Sanjay_Khan,Zayed_Khan
Ray_Lee_Hunt,Hunter_L._Hunt
Thabo_Mbeki,Monwabisi_Kwanda_Mbeki
Kilab_ibn_Murrah,Qusai_ibn_Kilab
Ted_Chapman,Vickie_Chapman
Frank_Mankiewicz,Josh_Mankiewicz
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","Robert_Cecil,_1st_Viscount_Cecil_of_Chelwood"
Titiek_Suharto,Didit_Hediprasetyo
James_Fitzjames_Stephen,James_Kenneth_Stephen
Roger_Clinton_Sr.,Bill_Clinton
William_Steig,Jeremy_Steig
Brett_Somers,Adam_Klugman
Luis_Vigoreaux,Luisito_Vigoreaux
Charles-Eusèbe_Casgrain,Henri-Raymond_Casgrain
William_Rose_Benét,James_Walker_Benét
Evelyn_Waugh,Auberon_Waugh
John_Grey_of_Groby,Richard_Grey
"Irlo_Bronson,_Sr.","Irlo_Bronson,_Jr."
"Frederick_Hervey,_1st_Marquess_of_Bristol","Frederick_Hervey,_2nd_Marquess_of_Bristol"
Mandhatri,Muchukunda
Tony_Richardson,Natasha_Richardson
Mark_Fiennes,Joseph_Fiennes
Mohsen_Makhmalbaf,Samira_Makhmalbaf
Pliny_Earle_I,John_Milton_Earle
John_Cullum,JD_Cullum
Jan_Janszoon,Anthony_Janszoon_van_Salee
Olive_Osmond,Tom_Osmond
Elaine_May,Jeannie_Berlin
Candy_Spelling,Randy_Spelling
Charles_A._Wickliffe,Robert_C._Wickliffe
Joseph_P._Kennedy_Sr.,Eunice_Kennedy_Shriver
Jacob_Ager_Laurantzon,Trygve_Dehli_Laurantzon
Mae_Costello,Helene_Costello
Sydney_M._Irmas,Matthew_Irmas
Lloyd_Bochner,Hart_Bochner
Jamal_al-Atassi,Suheir_Atassi
Bo_Widerberg,Johan_Widerberg
Krzysztof_Mikołaj_%22the_Thunderbolt%22_Radziwiłł,Krzysztof_Radziwiłł
"Robert_Dundas_of_Arniston,_the_Elder","Robert_Dundas_of_Arniston,_the_younger"
Salma_Agha,Sasha_Agha
Maren_Sars,Ernst_Sars
Walter_Weyl,Nathaniel_Weyl
Randolph_Churchill,Arabella_Churchill_(charity_founder)
Humphrey_Mackworth,Herbert_Mackworth
"Sir_John_Ellerman,_1st_Baronet",Bryher
Khin_Kyi,Aung_San_Suu_Kyi
Thomas_St_Clere,Eleanor_St_Clere
João_Vaz_Corte-Real,Gaspar_Corte-Real
Robert_Ewing_(newspaper_publisher),John_D._Ewing
Zarina_Baloch,Ayaz_Latif_Palijo
Millard_Fillmore,Mary_Abigail_Fillmore
Clive_Evatt,Elizabeth_Evatt
"Emily_FitzGerald,_Duchess_of_Leinster","Charles_FitzGerald,_1st_Baron_Lecale"
Lillian_Spender,J._A._Spender
La'ibum,Sargon_of_Akkad
Neena_Gupta,Masaba_Gupta
Alistair_Cooke,John_Byrne_Cooke
Harry_Greene_(television_personality),Sarah_Greene
Mary_Virginia_Terhune,Albert_Payson_Terhune
Adam_Egede-Nissen,Ada_Kramm
Tingting_Cojuangco,Mikee_Cojuangco-Jaworski
Brendan_Gleeson,Domhnall_Gleeson
Lily_Munster,Eddie_Munster
Abu_Talib_ibn_Abd_al-Muttalib,Ali
Chi._Udayashankar,Chi._Guru_Dutt
Lady_Annabel_Goldsmith,India_Jane_Birley
Theodore_Roosevelt_Sr.,Bamie_Roosevelt
Richard_Chichester_Mason,Beverley_Randolph_Mason
"Charles_Brandon,_1st_Duke_of_Suffolk","Mary_Brandon,_Baroness_Monteagle"
Zizi_Lambrino,Carol_Lambrino
Tomáš_Garrigue_Masaryk,Alice_Masaryková
Harry_Frederick_Oppenheimer,Nicky_Oppenheimer
Duryodhana,Lakshmanaa
Philip_Goodhart,David_Goodhart
Abigail_Kuaihelani_Campbell,Abigail_Campbell_Kawānanakoa
Joseph_P._Kennedy_Sr.,Jean_Kennedy_Smith
Zachary_Taylor,Sarah_Knox_Taylor
Ernst_Rolf,Tom_Rolf
Jeff_Tracy,Virgil_Tracy
Noel_Gay,Richard_Armitage_(agent)
Patrick_Sarsfield_(Irish_confederate),William_Sarsfield_(died_1675)
Leslie_Crowther,Liz_Crowther
Archie_Bunker,Gloria_Stivic
Elizabeth_Brooke_(1503–1560),Thomas_Wyatt_the_Younger
"John_Pitcairn,_Jr.",Raymond_Pitcairn
Jana_Khayat,George_G._Weston
Harivansh_Rai_Bachchan,Amitabh_Bachchan
Wayne_MacVeagh,Charles_MacVeagh
Jocelyn_Hambro,James_Hambro
Guru_Gobind_Singh,Zorawar_Singh_(Sikhism)
Dionne_Warwick,Damon_Elliott
Ben_Aris,Jonathan_Aris
Amy_Van_Nostrand,Sam_Daly
Katia_Mann,Monika_Mann
Madame_Sul-Te-Wan,Onest_Conley
Enid_Hammerman,Robert_S._Rivkin
Kakuei_Tanaka,Makiko_Tanaka
Phil_Robertson,Willie_Robertson
David_McCallum_Sr.,David_McCallum
He_Jian,Tang_Fei-fan
Conor_Cruise_O'Brien,Kate_Cruise_O'Brien
Barbara_Bush,Jeb_Bush
James_Frederick_Joy,Henry_Bourne_Joy
Hope_Lange,Christopher_Murray_(actor)
Richard_Cleveland_Drew,Harmon_Caldwell_Drew
Isai_Scheinberg,Mark_Scheinberg
Hugo_Salinas_Price,Ricardo_Salinas_Pliego
Juan_Manuel_de_Rosas,Manuela_Rosas
Theodore_Eisen,Percy_A._Eisen
Jussi_Lampi,Mandi_Lampi
Gianni_Agnelli,Edoardo_Agnelli
Abel_Seyler,Abel_Seyler_the_Younger
Harald_Ulrik_Sverdrup_(politician),Georg_Sverdrup_(theologian)
Samuel_Colt,Caldwell_Hart_Colt
Tokugawa_Hidetada,Tokugawa_Tadanaga
Nicholas_Bagenal,Henry_Bagenal
Gildo_Pastor,Victor_Pastor
"Robert_Grosvenor,_5th_Duke_of_Westminster","Gerald_Grosvenor,_6th_Duke_of_Westminster"
Alexander_Gregory_Barmine,Margot_Roosevelt
Jonathan_Goldsmith,David_Goldsmith_(actor)
Jonathan_Belcher,Andrew_Belcher
Jedediah_Strutt,William_Strutt_(inventor)
Mahesh_Bhatt,Pooja_Bhatt
Thomas_Betts,Samuel_Keeler
Ziaur_Rahman,Tarique_Rahman
Ram_Vilas_Paswan,Chirag_Paswan
Jennifer_Kendal,Kunal_Kapoor_(actor)
Simeon_Lord,Mary_Ann_Black
Mary_Maxwell_Gates,Bill_Gates
Chintaman_Ganesh_Kolhatkar,Chittaranjan_Kolhatkar
Michael_Ovitz,Kimberly_Ovitz
Stephen_King,Owen_King
Janet_Sheen,Charlie_Sheen
Warren_Frost,Scott_Frost_(writer)
Francisco_Parra_Duperón,Francisco_Parra_Capó
William_Colgate,James_Boorman_Colgate
Ralph_Nelson,Ted_Nelson
Alphonso_Taft,Horace_Dutton_Taft
Anna_Plöchl,"Franz,_Count_of_Meran"
Frank_Jay_Gould,Dorothy_Gould_Burns
Baburao_Govindrao_Shirke,Ajay_Shirke
Thierry_de_Montbrial,Thibault_de_Montbrial
John_C._Breckinridge,Clifton_R._Breckinridge
Elizabeth_Inglis,Sigourney_Weaver
Theodorus_W._Brevard,"Theodore_W._Brevard,_Jr."
Mahathir_Mohamad,Mokhzani_Mahathir
Joe_Keaton,Buster_Keaton
Jan_Nisar_Akhtar,Salman_Akhtar
Francis_Ford_(actor),Philip_Ford_(film_director)
William_Henry_Draper,Francis_Collier_Draper
Abdul_Jabbar_Khan,Rashed_Khan_Menon
Joseph_Brittan,Mary_Rolleston
Robert_Todd_Lytle,William_Haines_Lytle
Estella_Sneider,Mauricio_Umansky
Will_Rogers,Mary_Howard_de_Liagre
Seth_Bonder,Lisa_Bonder
Abd_Manaf_ibn_Qusai,Nawfal_ibn_Abd_Manaf
Joseph_Bell,Benjamin_Bell
MA_Wadud,Dipu_Moni
Elizabeth_Cromwell,Bridget_Cromwell
John_B._Guthrie,George_W._Guthrie
Louis_Gurlitt,Cornelius_Gurlitt_(art_historian)
W._B._Belknap,William_Richardson_Belknap
Grace_Conkling,Hilda_Conkling
"Francis_Fane,_1st_Earl_of_Westmorland","Mildmay_Fane,_2nd_Earl_of_Westmorland"
Carleton_Allen,Rosemary_Dinnage
Jean-Baptiste_Romuald_Fiset,Eugène_Fiset
Sabina_Coyne,Alice_Mary_Higgins
Matthias_Sention_Sr.,Mark_Sension
Stan_Freese,Josh_Freese
Patrick_Wymark,Jane_Wymark
Robert_Mosbacher,Dee_Mosbacher
Salmaan_Taseer,Shehrbano_Taseer
Daniel_Waldo_(Oregon_pioneer),John_B._Waldo
Adam_Egede-Nissen,Gerd_Grieg
"Richard_Grosvenor,_2nd_Marquess_of_Westminster","Richard_Grosvenor,_1st_Baron_Stalbridge"
Methuselah,Lamech_(father_of_Noah)
John_Davis_(Massachusetts_governor),Horace_Davis
John_Charles_Molteno,Vincent_Barkly_Molteno
Jack_Cassidy,Shaun_Cassidy
Chip_Fields,Alexis_Fields
Howard_Phillips_(politician),Doug_Phillips
Anuruddha_Ratwatte,Lohan_Ratwatte
Julius_and_Ethel_Rosenberg,Michael_Meeropol
George_Soros,Alexander_Soros
Linus_A._Sims,Joseph_A._Sims
Jean-Baptiste_des_Gallois_de_La_Tour,Charles_Jean-Baptiste_des_Gallois_de_La_Tour
Lillete_Dubey,Neha_Dubey
Ted_Koppel,Andrea_Koppel
Abigail_Adams,Thomas_Boylston_Adams_(1772–1832)
Eddie_Mesa,Michael_de_Mesa
Mayer_Lehman,Irving_Lehman
Rita_Hayworth,Yasmin_Aga_Khan
Otte_Brahe,Sophia_Brahe
Rashidi_Kawawa,Vita_Kawawa
Augustine_Washington,Charles_Washington
Saddam_Hussein,Raghad_Hussein
Bernhard_Dunker,Mathilde_Schjøtt
Norman_Podhoretz,John_Podhoretz
Bill_White_(Canadian_politician),Sheila_White_(politician)
Sashadhar_Mukherjee,Deb_Mukherjee
Crosby_Stuart_Noyes,Theodore_W._Noyes
Lisa_Hoffman,Jake_Hoffman
Raúl_Castro,Alejandro_Castro_Espín
Martín_De_León,Fernando_De_León
Galina_Jovovich,Milla_Jovovich
P._C._Sorcar_Jr.,Maneka_Sorcar
David_Alan_Stevenson,D._Alan_Stevenson
Mohanlal,Pranav_Mohanlal
Sara_Zaker,Iresh_Zaker
George_Duff,Norwich_Duff
Guru_Har_Rai,Guru_Har_Krishan
Bill_Blaikie,Rebecca_Blaikie
Maneka_Gandhi,Varun_Gandhi
Patricia_de_la_Garza_De_León,Fernando_De_León
Max_Ruddock,Philip_Ruddock
James_H._Ganong,J._Edwin_Ganong
Herbert_Hoover,Allan_Hoover
Mayeum_Choying_Wangmo_Dorji,Kesang_Choden_(born_1930)
Paul_Winchell,April_Winchell
Jack_Lemmon,Chris_Lemmon
Wilfrid_Scawen_Blunt,"Judith_Blunt-Lytton,_16th_Baroness_Wentworth"
Frank_Wilkes,Helen_Buckingham
Sivaji_Ganesan,Ramkumar_Ganesan
Ahmed_Seif_El-Islam,Sanaa_Seif
Jan_Nisar_Akhtar,Javed_Akhtar
Max_Price,Jessica_Price
Hans_Rausing,Lisbet_Rausing
Cindy_Robbins,Kimberly_Beck
Carol_Arthur,Peter_DeLuise
"Dudley_Gordon,_3rd_Marquess_of_Aberdeen_and_Temair","Alastair_Gordon,_6th_Marquess_of_Aberdeen_and_Temair"
"Ambrosio_O'Higgins,_1st_Marquis_of_Osorno",Bernardo_O'Higgins
Steven_Orszag,Peter_R._Orszag
Gleb_Botkin,Eugene_Botkin
"James_Marion_West,_Sr.","James_Marion_West,_Jr."
Archibald_Roosevelt,Theodora_Keogh
Francis_Walsingham,Frances_Walsingham
Barbara_Bach,Francesca_Gregorini
Warren_Frost,Mark_Frost
Nandini_Satpathy,Tathagata_Satpathy
Tarek_Fatah,Natasha_Fatah
Richard_Olmsted_(settler),James_Olmsted
Rafael_Trujillo,Ramfis_Trujillo
Maurice_Dorléac,Françoise_Dorléac
Ralph_Morgan,Claudia_Morgan
Moon_Landrieu,Mitch_Landrieu
Lammot_du_Pont_I,Irénée_du_Pont
Katia_Mann,Erika_Mann
Elizabeth_Clyde,Jeremy_Clyde
Nanabhai_Bhatt,Mukesh_Bhatt
Lillian_Gordy_Carter,Gloria_Carter_Spann
David_Dimbleby,Henry_Dimbleby
"William_Paulet,_1st_Marquess_of_Winchester","John_Paulet,_2nd_Marquess_of_Winchester"
Mahasweta_Devi,Nabarun_Bhattacharya
Vanessa_Bell,Quentin_Bell
Jorge_Guillén,Claudio_Guillén
Tan_Tock_Seng,Tan_Kim_Ching
Samuel_Curtis_Johnson_Sr.,Herbert_Fisk_Johnson_Sr.
Alice_Walker,Rebecca_Walker
Joan_Mondale,Ted_Mondale
Fernando_Lamas,Lorenzo_Lamas
Caroline_Kennedy,Rose_Schlossberg
Vershini,Shanta
Abhimanyu,Parikshit
"Charles_Paulet,_1st_Duke_of_Bolton",Lord_William_Powlett
"Joe_Howard,_Jr.",Irving_T._Bush
Bharata_(emperor),Bhumanyu
Lindsay_Thompson,Murray_Thompson
Paul_Joseph_James_Martin,Paul_Martin
Francis_Scott_Key,John_Ross_Key
Archibald_Roosevelt,Archibald_Bulloch_Roosevelt_Jr.
Ratna_Pathak,Imaad_Shah
Frank_Voelker_Sr.,Frank_Voelker_Jr.
Barbara_Cartland,"Raine_Spencer,_Countess_Spencer"
Lady_Annabel_Goldsmith,Zac_Goldsmith
Kathryn_Crosby,Nathaniel_Crosby
Kenny_Chadway,Ahmad_Chadway
Frank_Rich,Nathaniel_Rich_(novelist)
Carlo_Gambino,Thomas_Gambino
Hayashi_Hōkō,Hayashi_Ryūkō
Ba_Win,Sein_Win_(Burmese_government_in_exile)
Yehonatan_Geffen,Aviv_Geffen
William_E._Dodge_Jr.,Mary_Melissa_Hoadley_Dodge
Daniel_Waldo_(Oregon_pioneer),William_Waldo_(Oregon_politician)
"Jane_Gordon,_Duchess_of_Gordon","George_Gordon,_5th_Duke_of_Gordon"
Ru_Zhijuan,Wang_Anyi
Nadira_Babbar,Prateik_Babbar
Joseph_E._Grosberg,Mildred_Grosberg_Bellin
Yash_Chopra,Uday_Chopra
Paul_Crouch_Jr.,Brandon_Crouch
Babette_Deutsch,Adam_Yarmolinsky
Gardiner_Greene_Hubbard,Mabel_Gardiner_Hubbard
Alfie_Byrne,Thomas_Byrne_(Dublin_politician)
Frank_Enfield,Julie_Enfield
Jim_Vallely,Tannis_Vallely
William_Thaw_Sr.,Benjamin_Thaw_Sr.
Yolandita_Monge,Noelia
"Thomas_Howard,_1st_Earl_of_Berkshire",Edward_Howard_(playwright)
Jabez_Bunting_Snowball,William_Bunting_Snowball
Alyque_Padamsee,Quasar_Padamsee
Frank_Stanfield,Robert_Stanfield
Ralph_Fitzherbert,Anthony_Fitzherbert
Isaac_Foot,"John_Foot,_Baron_Foot"
Maurice_Hartt,Stanley_Hartt
Carmine_Persico,Alphonse_Persico
George_Butler_(headmaster),George_Butler_(schoolmaster)
Rohese_de_Clare,Rohese_of_Monmouth
Salomon_James_de_Rothschild,Hélène_van_Zuylen
Kyu_Sakamoto,Hanako_Oshima
Irving_Berlin,Mary_Barrett
Sharif_Imam,Shafi_Imam_Rumi
Frances_Folsom_Cleveland_Preston,Esther_Cleveland
Drauzin_Angelle,Paul_Hardy
John_D._Rockefeller,Alta_Rockefeller_Prentice
Kelsey_Grammer,Greer_Grammer
Jennifer_Kendal,Karan_Kapoor
William_Cook_(entrepreneur),Carl_Cook
Esther_Allen_Howland,Esther_Howland
Melanie_Griffith,Dakota_Johnson
William_Hall-Jones,Fred_Hall-Jones
Fritz_Spira,Steffie_Spira
Jean_Todt,Nicolas_Todt
Julia_Lennon,John_Lennon
Jagdeep,Javed_Jaffrey
Myint_Myint_Khin,May_Sweet
Rashid_bin_Saeed_Al_Maktoum,Maktoum_bin_Rashid_Al_Maktoum
Sarika,Akshara_Haasan
Leonard_Knight_Elmhirst,Beatrice_Straight
Andrew_Jackson_Turner,Frederick_Jackson_Turner
"Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma",Lady_Pamela_Hicks
Parvathy_Jayaram,Kalidas_Jayaram
Ildebrando_Zacchini,Edmondo_Zacchini
Kim_Anderzon,Tintin_Anderzon
Pan_Mei,Princess_Pan
Tina_Louise,Caprice_Crane
Mildred_Cooke,"Robert_Cecil,_1st_Earl_of_Salisbury"
Joseph_Durst,Seymour_Durst
Geoffrey_Davies,Emma_Davies_(actress)
Cuba_Gooding_Sr.,Omar_Gooding
Eleanor_%22Sis%22_Daley,John_P._Daley
Louis-Raphaël_Bischoffsheim,Raphaël_Bischoffsheim
Aang,Tenzin_(The_Legend_of_Korra)
Robert_Kardashian,Rob_Kardashian
Mary_Williamson_Averell,W._Averell_Harriman
William_Lawrence_(Ohio_Democrat),James_Lawrence_(Ohio_politician)
James_G._Blaine,Walker_Blaine
Madhusudan_Das,Sailabala_Das
Gerald_Ford,Michael_Gerald_Ford
Ahmed_Ramadan,Mahamudu_Bawumia
Gheorghe_Costaforu,Constantin_Costa-Foru
Sherwood_Schwartz,Lloyd_J._Schwartz
Blanchette_Ferry_Rockefeller,Alida_Rockefeller_Messinger
"Barbara_Palmer,_1st_Duchess_of_Cleveland","Charles_FitzRoy,_2nd_Duke_of_Cleveland"
Bradford_Meade,Alexis_Meade
J._B._Jeyaretnam,Kenneth_Jeyaretnam
Mohammad-Reza_Sharifinia,Mehraveh_Sharifinia
John_Hindle_(businessman),Emma_Hindle
Pierre_Samuel_du_Pont_de_Nemours,Victor_Marie_du_Pont
William_Henry_Hunt_Gleason,William_Lansing_Gleason
Dom_DeLuise,Peter_DeLuise
Geoffrey_Chaucer,Thomas_Chaucer
"Robert_Sidney,_2nd_Earl_of_Leicester","Henry_Sydney,_1st_Earl_of_Romney"
Vashu_Bhagnani,Jackky_Bhagnani
José_Miguel_Bonetti,Ligia_Bonetti
Lex_de_Azevedo,Rachel_Coleman
Muhammad_Ali_Jinnah,Dina_Wadia
Fred_Flintstone,Pebbles_Flintstone
David_Eccles_(businessman),Marriner_Stoddard_Eccles
"William_Cavendish,_2nd_Earl_of_Devonshire",Charles_Cavendish_(general)
Hermann_Göring,Edda_Göring
Parviz_C._Raji,Azita_Raji
A._M._Rathnam,Ravi_Krishna
Brad_Dourif,Fiona_Dourif
Joyce_Hytner,Nicholas_Hytner
Abdul_Jabbar_Khan,Sadek_Khan
Laurette_Taylor,Dwight_Taylor_(writer)
Larry_Ellison,David_Ellison
Freda_Dudley_Ward,Penelope_Dudley-Ward
Rudy_Fernandez_(actor),Mark_Anthony_Fernandez
Tony_Britton,Fern_Britton
Imam_Baksh_Pahalwan,Goga_Pahalwan
Kim_Basinger,Ireland_Baldwin
Liao_Zhongkai,Liao_Chengzhi
August_Coppola,Christopher_Coppola
Cornelius_Vanderbilt_II,Cornelius_Vanderbilt_III
Sarah_Good,Dorothy_Good
Anastasio_Somoza_García,Anastasio_Somoza_Debayle
Mary_Steenburgen,Charlie_McDowell
Nissanka_Wijeyeratne,Mano_Wijeyeratne
Srima_Dissanayake,Mayantha_Dissanayake
Winnemucca_(Paiute_leader),Sarah_Winnemucca
Skip_Caray,Chip_Caray
Mary_Benson,A._C._Benson
Edward_Franklin_Albee_II,Reed_A._Albee
Mutemwiya,Amenhotep_III
Kirill_Razumovski,Natalia_Zagryazhskaya
Debendranath_Tagore,Dwijendranath_Tagore
Frank_Packer,Clyde_Packer
Lyndon_LaRouche,Lyndon_LaRouche
Thomas_Betts,Thomas_Seamer
Lars_Herseth,Stephanie_Herseth_Sandlin
Jan_Jacobszoon_Hinlopen,Jacob_J._Hinlopen
Zaynab_bint_Ali,Umm_Kulthum_bint_Ali
Ruby_Dandridge,Vivian_Dandridge
Miss_Havisham,Estella_(Great_Expectations)
Nathaniel_Clarke_Wallace,Thomas_George_Wallace
Patrick_Brontë,Charlotte_Brontë
Jennifer_Lash,Magnus_Fiennes
Don_Iwerks,Leslie_Iwerks
"Richard_de_Clare,_2nd_Earl_of_Pembroke","Isabel_de_Clare,_4th_Countess_of_Pembroke"
Leon_Hess,Constance_H._Williams
Sally_Quinn,Quinn_Bradlee
Sir_William_Maule,Henry_Maule
Jamsetji_Tata,Dorabji_Tata
Robert_William_Seton-Watson,Hugh_Seton-Watson
Andrei_Sinyavsky,Iegor_Gran
Sam_Nunn,Michelle_Nunn
Abu_Talib_ibn_Abd_al-Muttalib,Ja'far_ibn_Abi_Talib
Sue_Jenkins,Richard_Fleeshman
Charles_Scribner_II,Charles_Scribner_III
Michel_Besnier,Marie_Besnier_Beauvalot
Walter_A._Haas,Peter_E._Haas
Luigi_Pirandello,Fausto_Pirandello
Amanullah_Jahanbani,Nader_Jahanbani
María_Félix,Enrique_Álvarez_Félix
Lady_Saigō,Tokugawa_Hidetada
Parsley_Peel,"Sir_Robert_Peel,_1st_Baronet"
Susana_Higuchi,Keiko_Fujimori
Edgardo_Vega_Yunqué,Tim_Vega
Louis_Schmeisser,Hans_Schmeisser
Vinod_Mehra,Soniya_Mehra
"Henrietta_Ponsonby,_Countess_of_Bessborough","William_Ponsonby,_1st_Baron_de_Mauley"
Lloyd_Bridges,Jeff_Bridges
Alphonso_Taft,William_Howard_Taft
Fu_Lei,Fou_Ts'ong
Leslie_Dan,Aubrey_Dan
P._J._Sarma,P._Ravi_Shankar
Peder_Olivarius_Bugge,Frederik_Moltke_Bugge
Gloria_Allred,Lisa_Bloom
Elizabeth_Cady_Stanton,Henry_Brewster_Stanton
Viveca_Lindfors,Kristoffer_Tabori
Gudbrand_Helenus_Hartmann,Edle_Hartmann
Ashok_Kumar_Sarkar,Aveek_Sarkar
Mike_Marshall_(actor),William_Marshall_(bandleader)
Eric_Harrison_(Australian_soldier),Brian_Harrison_(Conservative_politician)
Archibald_Scott_Cleghorn,Kaʻiulani
Philippe_Cousteau,Alexandra_Cousteau
Shehbaz_Sharif,Hamza_Shahbaz_Sharif
I._M._R._A._Iriyagolla,Gamini_Iriyagolla
James_Elliot_Cabot,Richard_Clarke_Cabot
Theodore_Roosevelt_Sr.,Theodore_Roosevelt
Reuben_H._Walworth,Clarence_A._Walworth
Chiang_Fang-liang,Chiang_Hsiao-wen
Dorothea_Jordan,Lord_Frederick_FitzClarence
Man-At-Arms,Teela
Ignacio_Suarez,Hilda_Suarez
Melvin_Purvis,Alston_Purvis
Werner_Lindemann,Till_Lindemann
Leod_Macgilleandrais,Paul_Mactire
Jay_Bowerman,Bill_Bowerman
George_Hearst,William_Randolph_Hearst
Hans_Rausing,Sigrid_Rausing
"Georgiana_Spencer,_Countess_Spencer","George_Spencer,_2nd_Earl_Spencer"
Fritz_Gurlitt,Wolfgang_Gurlitt
Mikhail_Kalashnikov,Victor_Kalashnikov
"Henry_Cary,_Jr.",Archibald_Cary
Alberto_Fujimori,Keiko_Fujimori
Luther_Day,William_R._Day
Quintus_Aurelius_Memmius_Symmachus,Galla_of_Rome
John_Gurney_(judge),John_Hampden_Gurney
"Valerian_Wellesley,_8th_Duke_of_Wellington","Charles_Wellesley,_9th_Duke_of_Wellington"
Edwin_Schlossberg,Rose_Schlossberg
João_Capiberibe,Camilo_Capiberibe
Hira_Lall_Sibal,Kanwal_Sibal
Thomas_F._Frist_Sr.,Bill_Frist
Uday_Shankar,Mamata_Shankar
Spencer_Perceval,Spencer_Perceval_(junior)
Robert_Earl_Jones,James_Earl_Jones
"Barbara_Palmer,_1st_Duchess_of_Cleveland","Anne_Lennard,_Countess_of_Sussex"
William_Rice_(Methodist_minister),William_North_Rice
Chester_Bowles,Samuel_Bowles_(economist)
John_Adams,Charles_Adams_(1770–1800)
Nishi_(actress),Armaan_Kohli
Samuel_P._Bolling,Phillip_S._Bolling
Ralph_J._Roberts,Brian_L._Roberts
Lee_Huan,Diane_Lee
Norman_Cameron_(politician),Donald_Keith_Cameron
Ghatotkacha,Barbarika
Isaac_Cruikshank,George_Cruikshank
John_Flamank,Gilbert_Flamank
William_Markham_(bishop),John_Markham_(Royal_Navy_officer)
Victoria_Aitken,Lady_Amelia_Spencer
Jean_Speegle_Howard,Clint_Howard
Sanpitch_(Ute_chief),Antonga_Black_Hawk
William_Bell_(clergyman),Robert_Bell_(Lanark_County_politician)
James_Coyne,Andrew_Coyne
Franklin_S._Billings,"Franklin_S._Billings,_Jr."
John_Osborne_(politician),Shirley_Osborne
Norman_Douglas_(politician),Malcolm_Douglas_(politician)
Philip_Tattaglia,Bruno_Tattaglia
Firoza_Begum_(singer),Shafin_Ahmed
Vishrava,Vibhishana
Marilyn_Ziering,Amy_Ziering
Herman_David_Koppel,Anders_Koppel
Dorothy_Howell_Rodham,Tony_Rodham
Allu_Rama_Lingaiah,Allu_Aravind
Judit_Csabai_(politician),Judit_Csabai
Henry_Laurens,Martha_Laurens_Ramsay
Mathilde_Danegger,Karin_Lesch
Matthew_Marvin_Sr.,Thomas_Seamer
Idries_Shah,Safia_Shah
William_Charles_Windeyer,Margaret_Windeyer
Mary_Mead,Matt_Mead
Claire_Rayner,Jay_Rayner
Claire_Meade,Daniel_Meade
George_Mason,Thomas_Mason_(1770–1800)
Luwalhati_Antonino,Darlene_Antonino-Custodio
Dion_Boucicault,"Dion_Boucicault,_Jr."
Cyril_Cusack,Catherine_Cusack
Stephen_R._Bradley,William_Czar_Bradley
Hind_bint_Utbah,Muawiyah_I
John_Trice_Nixon,Mignon_Nixon
Wade_O._Martin_Sr.,Wade_O._Martin_Jr.
Ed_Edmondson_(politician),Drew_Edmondson
Roger_Wang,Dorothy_Wang
Etienne_Saqr,Pascale_Sakr
Amram_Ducovny,David_Duchovny
Charles_Alden_Black,Lori_Black
