1989_(Ryan_Adams_album),Ryan_Adams
Dil_Hai_Ke_Manta_Nahin,Robin_Bhatt
Couch_Potato_(song),Eminem
Private_Potter,Ronald_Harwood
VH1_Storytellers_(Alicia_Keys_album),Alicia_Keys
It_(miniseries),Stephen_King
Top_Speed_(film),Guy_Bolton
Helpless_(song),Neil_Young
Witchblade_(anime),Yasuko_Kobayashi
Dinky_Dog,Joseph_Barbera
One_Man's_Faith,Frans_Eemil_Sillanpää
Sonar_Kella__Sonar_Kella__1,Satyajit_Ray
The_Guns_of_Will_Sonnett,Walter_Brennan
Much_Ado_About_Nothing_(2012_film),William_Shakespeare
Summer_Holiday_(The_Young_Ones),Ben_Elton
The_Maid_Freed_from_the_Gallows,Jimmy_Page
Madame_Bovary_(1947_film),Gustave_Flaubert
The_Vikings_(1958_film),Orson_Welles
The_One_Million_Pound_Note,Mark_Twain
'Round_About_Midnight_at_the_Cafe_Bohemia,Lorenz_Hart
The_Return_of_Sherlock_Holmes_(1929_film),Arthur_Conan_Doyle
It's_Hard_(song),Pete_Townshend
Never_Mind_the_Buzzcocks,Noel_Fielding
Pirate_Master,Mark_Burnett
And_That_on_Monday_Morning,Luigi_Comencini
The_Sideshow,Ted_Robinson_(TV_director)
Substitute_(The_Who_song),Pete_Townshend
Gooische_Vrouwen,Annet_Malherbe
Jam_(song),Michael_Jackson
Communion_(Septic_Flesh_album),H._P._Lovecraft
Give_Us_This_Night,Oscar_Hammerstein_II
Peer_Gynt_(1919_film),Henrik_Ibsen
The_Berenstain_Bears_(1985_TV_series),Frank_Welker
Lilly_Turner,George_Abbott
Diddy_Wah_Diddy,David_Gates
Around_the_World_in_20_Years,Michael_Palin
The_Miracle_Continues,Mare_Winningham
The_Green_Glove,Charles_Bennett_(screenwriter)
T.H.E._Cat,Boris_Sagal
Liolà_(film),Luigi_Pirandello
The_House_That_Dripped_Blood,Robert_Bloch
Trucks_(film),Stephen_King
The_Observers,Tom_Doherty
"20,000_Leagues_Under_the_Sea_(1916_film)",Jules_Verne
Cañaveral_de_Pasiones,Caridad_Bravo_Adams
The_Prince_and_the_Pauper_(1915_film),Mark_Twain
The_Spy_in_the_Green_Hat,Peter_Allan_Fields
Raw_Deal_(1986_film),Sergio_Donati
Brush_with_Fate,Glenn_Close
Kamen_Rider_Kiva,Tsuneyoshi_Saito
Culdcept_Saga,Tow_Ubukata
Heist_(2001_film),David_Mamet
List_of_Conan_episodes_(2010–11),Sarah_Vowell
Project_Censored_the_Movie,Noam_Chomsky
Homecoming_(1948_film),Sidney_Kingsley
The_Green_Years_(film),A._J._Cronin
These_Are_the_Days_(TV_series),Joseph_Barbera
Teri_Kasam,Girish_Karnad
A_Hare_Grows_in_Manhattan,Michael_Maltese
Jonathan_(Buffy_comic),Jane_Espenson
Phoenix_2772,Osamu_Tezuka
The_Bliss_of_Mrs._Blossom,Alec_Coppel
Joy_Behar:_Say_Anything!,Al_Gore
Anthony_Bourdain:_Parts_Unknown,Anthony_Bourdain
Night_Terrors_(Doctor_Who),Steven_Moffat
Braquo,Joseph_Malerba
"The_Jerk,_Too",Ray_Walston
Ja_a_ty,Celeste_Buckingham
The_Starlost,Harlan_Ellison
The_Island_of_Doctor_Agor,H._G._Wells
King_Kong_(1976_film),Edgar_Wallace
Mass_Effect_(video_game),Drew_Karpyshyn
Something_Evil,Ralph_Bellamy
Kirdaar,Gulzar
Wendy_and_Me,Gene_Reynolds
Ghost_Dance_(novel),Frank_McCarthy_(artist)
Undercover_(1983_film),David_Stevens_(screenwriter)
It_Ain't_Half_Hot_Mum,David_Croft_(TV_producer)
Quantum_Leap_(season_4),Paris_Qualles
The_Land_That_Time_Forgot_(1975_film),Edgar_Rice_Burroughs
Dune_(film),David_Lynch
Hum_Kisise_Kum_Nahin_(2002_film),Robin_Bhatt
Classic_Masters_(April_Wine_album),Paul_McCartney
Kingdom_Hospital,Stephen_King
The_Charles_Bukowski_Tapes,Charles_Bukowski
Herzog_(novel),Katherine_Anne_Porter
8_Million_Ways_to_Die,Lawrence_Block
Christmas_(Rockapella_album),Dr._Seuss
Back_from_Cali,Slash_(musician)
The_Roman_Spring_of_Mrs._Stone_(2003_film),John_Altman_(composer)
List_of_The_Tonight_Show_Starring_Jimmy_Fallon_episodes_(2015),Larry_David
Under_the_Mistletoe,Justin_Bieber
Oliver_Twist_(1997_film),Van_Dyke_Parks
The_Squatter's_Daughter_(1910_film),Edmund_Duggan_(playwright)
Breaking_the_Taboo,Paulo_Coelho
Prison_Ship,Fred_Olen_Ray
Take_the_Money_and_Run,Woody_Allen
Songs_from_the_Crystal_Cave,Steven_Seagal
Charlie_Chan's_Courage,Earl_Derr_Biggers
Brigadoon_(film),Alan_Jay_Lerner
Fright_Night_Part_2,Tommy_Lee_Wallace
Cell_(film),Stephen_King
Empire_Falls_(miniseries),Joanne_Woodward
Not_Born_Beautiful,Raisa_Ryazanova
Dinotopia:_Quest_for_the_Ruby_Sunstone,James_Gurney
Vanity_Fair_(1932_film),William_Makepeace_Thackeray
Oliver_Twist_(1919_film),Charles_Dickens
Eric_(novel),Dante_Alighieri
Kitchen_Confidential_(TV_series),Anthony_Bourdain
Macbeth_(1908_film),William_Shakespeare
Jekyll_and_Hyde_(TV_series),Charlie_Higson
Keep_Young_and_Beautiful_(Dad's_Army),David_Croft_(TV_producer)
The_People_of_Paradise,David_Attenborough
Super_Friends:_The_Legendary_Super_Powers_Show,Bill_Woodson
Raaz:_The_Mystery_Continues,Mahesh_Bhatt
Surviving:_A_Family_in_Crisis,Heather_O'Rourke
Breaking_Point_(1989_film),Roald_Dahl
S.H.I.E.L.D.,Galileo_Galilei
Newstopia,Shaun_Micallef
Bullfighter_and_the_Lady,James_Edward_Grant
The_Great_Indoors_(TV_series),Stephen_Fry
Kung_Fu_Cult_Master,Jin_Yong
Four_Horsemen_of_the_Apocalypse_(film),Robert_Ardrey
So_Happy_I_Could_Die,Lady_Gaga
Chains_of_Gold,Trevor_Jones_(composer)
Like_a_Rolling_Stone,Bob_Dylan
Crossbow_(TV_series),Anthony_Horowitz
Knightriders,Stephen_King
Red_Nose_Day_2015,Richard_Curtis
All_the_President's_Men_(film),Hal_Holbrook
The_Virginian_(TV_series),Paul_Stanley_(director)
Antony_and_Cleopatra_(1913_film),William_Shakespeare
Falcon_Rising,Ernie_Barbarash
True_Lies,James_Cameron
Carrie_(musical),Stephen_King
Maetel_Legend,Leiji_Matsumoto
Educating_Father,John_Patrick_(dramatist)
Maximum_Overdrive,Stephen_King
Sadgati,Satyajit_Ray
Good_Morning_Today,David_Javerbaum
Dragon_Ball_Z:_Cooler's_Revenge,Akira_Toriyama
The_Patty_Duke_Show,Sid_Ramin
Grendizer__tv_series__1,Go_Nagai
Gung_Ho_(album),Patti_Smith
Popeye_Meets_the_Man_Who_Hated_Laughter,Bob_McFadden
Bella_Mafia,Jack_Clements
"The_Bootleg_Series_Vol._5:_Bob_Dylan_Live_1975,_The_Rolling_Thunder_Revue",Bob_Dylan
Victoria_Cross_Heroes,"Charles,_Prince_of_Wales"
Beane's_of_Boston,Jeremy_Lloyd
Black_Caesar_(film),Larry_Cohen
Colombia's_Next_Top_Model,Tyra_Banks
The_George_Burns_and_Gracie_Allen_Show,Otto_Harbach
The_Blue_Bird_(1970_film),Maurice_Maeterlinck
Scrooged,Charles_Dickens
Danielle_Steel's_'Palomino',Danielle_Steel
Spider-Man:_Turn_Off_the_Dark,The_Edge
Yae_no_Sakura,Yutaka_Matsushige
The_Agency_(2001_TV_series),Shaun_Cassidy
Mockingbird_(Allison_Moorer_album),Patti_Smith
The_Californians_(film),Henry_James
Wild_90,Norman_Mailer
Devoted_to_You_(song),Mike_Love
Legend_of_the_Fox,Jin_Yong
The_Baron,Terry_Nation
The_Stronger_Passion,H._Rider_Haggard
Resurrection_(1918_film),Leo_Tolstoy
"Paris,_Texas_(film)",Sam_Shepard
Wait_for_Me_(Rebecca_St._James_song),Rebecca_St._James
The_Monster_(1954_film),Naguib_Mahfouz
The_New_Space_Opera,Gardner_Dozois
Oobi_(TV_series),Noel_MacNeal
"Sit_Down,_Shut_Up_(2009_TV_series)",Will_Forte
Madea's_Neighbors_from_Hell,Tyler_Perry
Holy_Crap,Danny_Smith_(writer)
Hardball_(1989_TV_series),Virgil_W._Vogel
The_Cocoanuts_(musical),Irving_Berlin
The_Detective_(1968_film),Abby_Mann
Dead_Men_Running_(novel),Michael_Joseph_(publisher)
Blackout!_(Method_Man_&_Redman_album),RZA
A_Gentleman_of_Leisure_(1915_film),P._G._Wodehouse
The_Butter_Shave,Alec_Berg
Children_of_the_Corn_(2009_film),Stephen_King
Ender's_Game_(comics),Orson_Scott_Card
The_Innocent_(1993_film),Ian_McEwan
SpongeBob's_Truth_or_Square,Alan_Smart
The_Stand_(miniseries),Stephen_King
Project_Censored_the_Movie,Noam_Chomsky
The_Stand_(comics),Stephen_King
Minnie's_Boys,Larry_Grossman_(composer)
A_Tale_of_Two_Cities_(1911_film),Charles_Dickens
Goldie_and_the_Boxer,O._J._Simpson
The_Seven-Per-Cent_Solution_(film),Arthur_Conan_Doyle
Once_Upon_a_Planet,Len_Janson
When_a_Man_Lies,R._Kelly
Traffic_Light_(TV_series),Adir_Miller
Fresh_Hare,Michael_Maltese
Muse_(Star_Trek:_Voyager),Joe_Menosky
The_Julie_Andrews_Hour,Leslie_Bricusse
Broken_Flowers,Jessica_Lange
List_of_The_Tonight_Show_Starring_Johnny_Carson_episodes_(1979),Steve_Martin
The_Dark_Age_(Buffy_the_Vampire_Slayer),Stuart_McLean
It's_a_Disaster,David_Cross
Nightmare_of_Eden,Douglas_Adams
Batman:_Mystery_of_the_Batwoman,Alan_Burnett
List_of_The_Tonight_Show_with_Jay_Leno_episodes_(2010),Kylie_Minogue
Nucingen_House,Raúl_Ruiz_(director)
Players_(1997_TV_series),Dick_Wolf
List_of_Late_Night_with_Jimmy_Fallon_episodes_(2013–14),Steve_Martin
Iron_Road,Charlotte_Sullivan
Twelfth_Night_(1933_film),William_Shakespeare
Ultimate_Human,Warren_Ellis
Maidstone_(film),Norman_Mailer
Cow_Belles,AJ_Michalka
Psycho_Killer,David_Byrne
Gerald_McBoing-Boing,Dr._Seuss
Sleeping_Bride,Osamu_Tezuka
Tieta_of_Agreste,Jorge_Amado
Twelfth_Night_(1996_film),Trevor_Nunn
Millennium_(The_X-Files),Frank_Spotnitz
Introduction_2003,Mike_Oldfield
The_Bandit_of_Tacca_Del_Lupo,Federico_Fellini
Holiday_Affair,Isobel_Lennart
Blue_Movie,Andy_Warhol
Trapeze_(1975_album),Dorothy_Fields
Midaq_Alley_(film),Naguib_Mahfouz
The_Brides_in_the_Bath,Tracey_Wilkinson
Gremlins_2:_The_New_Batch,Chuck_Jones
Knots_Landing:_Back_to_the_Cul-de-Sac,Michelle_Phillips
Pete_Townshend_discography,Pete_Townshend
The_Lord_of_the_Rings:_A_Reader's_Companion,J._R._R._Tolkien
The_Dark_Tower_(comics),Stephen_King
Mojo_Priest,Steven_Seagal
October_Moth,John_Kruse
The_Last_Celt,Robert_E._Howard
Pac-Man_and_the_Ghostly_Adventures,Lee_Tockar
The_Four_Just_Men_(TV_series),Gene_L._Coon
Any_Old_Arms_Won't_Do,Willie_Nelson
While_You_Were_Out_(album),Robert_Christgau
List_of_Conan_episodes_(2012),Ben_Stiller
Shining_Victory,A._J._Cronin
Rock_City_(Royce_da_5'9%22_album),Eminem
A_Dandy_in_Aspic,Derek_Marlowe
The_Troublemaker_(album),Willie_Nelson
Playhouse_90,John_Williams
A_Good_Woman_(film),Oscar_Wilde
Parash_Pathar,Satyajit_Ray
Karasu_Tengu_Kabuto__ova__1,Buichi_Terasawa
Last_of_the_American_Girls,Billie_Joe_Armstrong
Another_Woman,Woody_Allen
The_Ben_Elton_Show,Ben_Elton
Les_Misérables_(1982_film),Victor_Hugo
The_Sea_Fairies,John_R._Neill
Garfield:_The_Movie,Breckin_Meyer
Unconditional_Love_(TV_drama),Chris_Lang
M.A.N.T.I.S.,Bryce_Zabel
Hulk_and_the_Agents_of_S.M.A.S.H.,Paul_Dini
Carmencita_(film),William_Kennedy_Dickson
'Tis_So_Sweet_to_Trust_in_Jesus,Amy_Grant
A_que_no_me_dejas,Eric_Vonn
The_Fugitive_Kind,Tennessee_Williams
He's_Alive,Rod_Serling
Killing_Mr._Griffin_(film),Jay_Thomas
Hanasaku_Iroha__film__1,Mari_Okada
Cutie_Honey:_The_Live,Go_Nagai
Lord_Edgware_Dies_(film),Agatha_Christie
Shine_(Mike_Oldfield_song),Mike_Oldfield
Capitol_(TV_series),Julie_Adams
Ladies_of_the_Jury,Edward_Salisbury_Field
Two_and_a_Half_Men,Don_Reo
Batman_Dracula,Andy_Warhol
Balapareekshanam,K._Balachander
The_Man_Who_Loved_Women_(1983_film),Blake_Edwards
Heat_Wave_(1990_film),Cicely_Tyson
Deep_in_the_Heart_of_Texas_(film),Oliver_Drake_(filmmaker)
Any_Old_Arms_Won't_Do,Willie_Nelson
Amber_(TV_series),Eva_Birthistle
11_Transistor,John_Lennon
Man_About_the_House__Man_About_the_House__1,Johnnie_Mortimer
The_Stand_(miniseries),Stephen_King
Sweet_Lady_Genevieve,Ray_Davies
Victoria_(musical),Frank_Wildhorn
The_Cat_in_the_Hat_(film)__The_Cat_in_the_Hat__1,Dr._Seuss
IGo_to_Japan,Dan_Schneider_(TV_producer)
Courting_Condi,Steve_Earle
The_Seven_Swans,Hans_Christian_Andersen
Pent-House_Mouse,Chuck_Jones
An_Evening_of_Edgar_Allan_Poe,Kenneth_Johnson_(producer)
Corazón_en_condominio,Martha_Mariana_Castro
The_Divine_Comedy_(film),Friedrich_Nietzsche
Man_Gave_Names_to_All_the_Animals,Bob_Dylan
Twilight_(1998_film),Richard_Russo
Silver_Blaze_(1937_film),Arthur_Conan_Doyle
The_Gruffalo's_Child_(film),James_Corden
Space_Opera_(1996_anthology),Anne_McCaffrey
Mayerling_(1968_film),Denis_Cannan
"Sister,_Sister_(1982_film)",Paul_Winfield
The_Adventures_of_Tom_Thumb_and_Thumbelina,Jon_Stewart
Star_Wars_Detours,Seth_Green
The_Seminar,Ricky_Gervais
Souli_(film),William_Shakespeare
Victoria_(1972_film),Henry_James
The_Unnamable_II:_The_Statement_of_Randolph_Carter,H._P._Lovecraft
"Georgia,_Georgia",Maya_Angelou
The_Stand:_Captain_Trips,Stephen_King
The_Picture_of_Dorian_Gray_(1910_film),Oscar_Wilde
HaShir_Shelanu,Agam_Rodberg
Dancing_in_the_Dark_(Bruce_Springsteen_song),Bruce_Springsteen
Lucy_&_Carly_–_The_Simon_Sisters_Sing_for_Children,Robert_Louis_Stevenson
Assignment_in_Tomorrow,Richard_Powers
Dawg_(film),Stephen_J._Cannell
Living_with_a_Hernia,%22Weird_Al%22_Yankovic
Brief_Encounter,Noël_Coward
Chiquitita,Björn_Ulvaeus
Carry_On_up_the_Charts,Danielle_Steel
The_Year_of_Living_Dangerously_(film),David_Williamson
I_Sing_the_Body_Electric_(The_Twilight_Zone),Ray_Bradbury
The_Good_Son_(film),Ian_McEwan
Terry_Jones'_Great_Map_Mystery,Terry_Jones
Michel_Strogoff_(1956_film),Jules_Verne
The_Stand:_Captain_Trips,Stephen_King
Deep_Space_(film),Fred_Olen_Ray
Gaiking,Go_Nagai
Sole_Survivor_(2000_film),Dean_Koontz
Mr._Sammler's_Planet,Flannery_O'Connor
Die_Hard,Steven_E._de_Souza
The_Perfectionist__The_Perfectionist__1,David_Williamson
Manners_of_Dying,Yann_Martel
Silver_Blaze_(1977_film),Arthur_Conan_Doyle
Banalata_Sen_(book),Satyajit_Ray
General_Hospital:_Twist_of_Fate,Wendy_Riche
I'm_the_Answer,Pete_Townshend
The_Dark_Man_(poem),Stephen_King
House_of_Harmony,Richard_Blackford
The_New_People,Aaron_Spelling
Cat_on_a_Hot_Tin_Roof_(1958_film),Tennessee_Williams
The_Mighty_Swordsmen,Jim_Steranko
ICarly,Dan_Schneider_(TV_producer)
Star_Trek:_Planet_of_the_Titans,James_Doohan
List_of_The_Late_Late_Show_with_Craig_Ferguson_episodes_(2005),Ann_Coulter
The_War_Lord,John_Collier_(fiction_writer)
The_Adventures_of_Tarzan,Edgar_Rice_Burroughs
Baksa_Badal,Satyajit_Ray
The_Silver_Chair,Pauline_Baynes
The_Little_Match_Girl_(1953_film),Hans_Christian_Andersen
From_Hare_to_Heir,Friz_Freleng
Old_Wave,Ringo_Starr
Banalata_Sen_(book),Satyajit_Ray
Upstairs_Downstairs_(2010_TV_series),Nikki_Wilson
Meet_the_Baron,Norman_Krasna
A_Very_Special_Family_Guy_Freakin'_Christmas,Danny_Smith_(writer)
The_Girl_Who_Waited,Steven_Moffat
Trickle_Dickle_Down,Ralph_Bakshi
Missing_(2012_TV_series),James_D._Parriott
Mr._Deeds_Goes_to_Town_(TV_series),Frank_Capra
When_I_Was_Young_(album),Pádraigín_Ní_Uallacháin
Touch_Me_Like_That,Dannii_Minogue
The_Lion_and_the_Rose,George_R._R._Martin
Charters_and_Caldicott_(TV_series),Michael_Aldridge
Brewster's_Millions_(1945_film),Winchell_Smith
Billion_Dollar_Brain,Len_Deighton
Space_(1965_film),Andy_Warhol
Sgt._Bilko,Steve_Martin
O_Guaraní,José_de_Alencar
Successive_Slidings_of_Pleasure,Alain_Robbe-Grillet
The_Royal_Family_(TV_series),Jack_Shea_(director)
Star_Trek:_The_Motion_Picture,Gene_Roddenberry
Maverick_(film),William_Goldman
Brody_Stevens:_Enjoy_It!,Zach_Galifianakis
Twitches_(film),Pat_Kelly_(comedian)
Extremities_(film),William_Mastrosimone
Unbreakable_(Janet_Jackson_album),Janet_Jackson
The_Police_Dog_Story,Orville_H._Hampton
Another_Woman_in_Love,Dorothy_Fields
The_Bob_Cummings_Show,Robert_Cummings
In_Society,Lou_Costello
Lonesome_Dove_(miniseries),Diane_Lane
Platypus_Man,Andy_Cadiff
The_Little_Mermaid_(1976_Czech_film),Hans_Christian_Andersen
The_Immortal_Story,Orson_Welles
Star_Runners,Aja_Evans
Brave_New_World_(1998_film),Tim_Guinee
Chess_Moves,Tim_Rice
Our_Secret_Weapon,Rex_Stout
Journey_to_the_West_(2014_film),Wu_Cheng'en
The_Alphabet_Murders,Agatha_Christie
The_Bloody_Crown_of_Conan,Gary_Gianni
Man_Without_a_Name_(1932_film),Honoré_de_Balzac
Cardiac_Arrest_(TV_series),Andrew_Lancel
Greatest_Hits_1986–2004,Amy_Grant
The_Offence,John_Hopkins_(writer)
The_Benson_Murder_Case_(film),S._S._Van_Dine
The_Highwayman_(TV_series),Glen_A._Larson
"Boy,_Did_I_Get_a_Wrong_Number!",Burt_Styler
Amores_de_mercado,Hugo_León_Ferrer
The_Green_Cat__ova__1,Osamu_Tezuka
Chains_(Blackadder),Ben_Elton
The_99p_Challenge,Andy_Riley
The_Sea_Wolf_(1941_film),Jack_London
Maat_Pitaah_Ke_Charnon_Mein_Swarg,Rajan_Shahi
Bambi_(The_Young_Ones),Ben_Elton
On_Time,William_Hanna
The_Unholy_Garden,Ben_Hecht
Hot_Springs_Story,Alan_Aldridge
Crime_Doctor's_Man_Hunt,Max_Marcin
Weird_or_What%3F,William_Shatner
The_Resurrection_of_Broncho_Billy,John_Carpenter
Meat_City,John_Lennon
List_of_The_Late_Show_with_Stephen_Colbert_episodes_(2015),Brian_Greene
Clubhouses_(South_Park),Trey_Parker
Ganga_Yamuna_Saraswati,M._S._Bhaskar
Don't_Make_Me_Come_to_Vegas,Tori_Amos
The_Apple_Tree,Jules_Feiffer
Middlemarch_(TV_serial),Christopher_Gunning
Oliver_Twist_(1912_film),Charles_Dickens
Ultraman_Saga,Keiichi_Hasegawa
The_Political_Zoo,Chuck_Schumer
And_Then_There_Were_None_(1945_film),Agatha_Christie
The_Fall_of_the_House_of_Usher_(1928_American_film),Edgar_Allan_Poe
My_Ambition,Richard_Matheson
Kamen_Rider_×_Kamen_Rider_OOO_&_W_Featuring_Skull:_Movie_War_Core,Toshiki_Inoue
The_Family_Man_(1990_TV_series),Gregory_Harrison
Pretty_Little_Liars_(season_1),Joseph_Dougherty
All_I_Can_Do_(album),Dolly_Parton
The_Windmill_(1937_film),Hugh_Williams
A_Night_at_the_Village_Vanguard,Oscar_Hammerstein_II
The_Flight_of_Dragons,Gordon_R._Dickson
Caught_Up_(Millie_Jackson_album),Robert_Christgau
Lucifer_Rising_(film)__Lucifer_Rising__1,Kenneth_Anger
NET_Playhouse,Jack_Landau_(director)
Quick_Before_They_Catch_Us,Monty_Norman
Toei_Hero_Next,Keiichi_Hasegawa
The_Sopranos,Jamie-Lynn_Sigler
Good_News_(TV_series),Ed._Weinberger
Piggsburg_Pigs!,Stephen_Ouimette
Mannix,William_Link
Amor_à_Vida,Miley_Cyrus
Dead_On:_The_Life_and_Cinema_of_George_A._Romero,Penn_Jillette
A_Day_at_the_Races_(film),George_S._Kaufman
The_Romance_of_Yushima,Kyōka_Izumi
Once_Upon_a_Time_in_Shanghai_(2014_film),Wong_Jing
Another_Story_(Stanley_Turrentine_album),Dorothy_Fields
The_Collection_1989–2003,Ira_Gershwin
The_Castle_(1997_Austrian_film),Franz_Kafka
Diamonds_(musical),Albert_Von_Tilzer
The_Maids_(film),Jean_Genet
Brain_Powerd,Yoshiyuki_Tomino
John_Callahan's_Quads!,Marvin_Kaye
The_Tracy_Morgan_Show,John_Putch
Maximum_Overdrive,Stephen_King
Year_One_(film),David_Cross
Peppa_Pig,Brian_Blessed
A_Gentleman_of_Leisure_(1915_film),P._G._Wodehouse
Break_the_Science_Barrier,Richard_Dawkins
El_realismo_socialista,Raúl_Ruiz_(director)
Minimum_Viable_Product,Mike_Judge
The_Prince_and_the_Pauper_(1920_film),Mark_Twain
Fear_in_Fun_Park,Leslie_Charteris
To_Love_Again:_The_Duets,Ira_Gershwin
Inland_Empire_(film),David_Lynch
Billion_Dollar_Brain,Len_Deighton
Breakout_(1975_film),Tom_Gries
Valkyria_Chronicles_III__ova__1,Hiroshi_Ōnogi
Wild_Card_(2015_film),William_Goldman
Super_Friends_(1980_TV_series),Wally_Burr
Kamen_Rider_Ghost,Ryuta_Tasaki
Scalps,Fred_Olen_Ray
The_Pleasure_Pit,René_Barjavel
Seven_Keys_to_Baldpate_(1935_film),Earl_Derr_Biggers
Let's_Hope_It's_a_Girl,Suso_Cecchi_d'Amico
Aftermath_with_William_Shatner,William_Shatner
Scruples_(miniseries),Gene_Tierney
The_Mind_of_Evil,Terrance_Dicks
When_I'm_Gone_(Eminem_song),Eminem
Secret_Squirrel,Joseph_Barbera
The_Roosevelts_(film),Edward_Herrmann
Those_Three_French_Girls,P._G._Wodehouse
From_Here_to_Eternity_(novel),William_Faulkner
Bekikang:_Ang_Nanay_Kong_Beki,Wenn_V._Deramas
The_Identical,Seth_Green
Tight_A$,John_Lennon
Sicko,Michael_Moore
Don't_Come_Home_for_Christmas,Jeff_Dunham
Murder_Ahoy!,Agatha_Christie
Goofs_and_Saddles,Moe_Howard
The_Night_Walker_(film),Robert_Bloch
B.Y.O.B._(song),Serj_Tankian
Homeless_Hare,Chuck_Jones
Some_Call_It_Loving,Zalman_King
Can't_Get_You_Out_of_My_Head,Kylie_Minogue
Hype_(TV_series),Steve_Kramer_(actor)
The_Poseidon_Adventure_(1972_film),Stirling_Silliphant
Quinceañera_(telenovela),Julieta_Egurrola
Playhouse_Presents,Jeremy_Dyson
Treasure_Island_(1920_film),Robert_Louis_Stevenson
In_Which_We_Serve,Noël_Coward
Hold_Tight_(Justin_Bieber_song),Justin_Bieber
Stranger_in_the_House_(1992_film),Georges_Simenon
The_Crimson_Field,Thaddeus_O'Sullivan
The_Very_Persistent_Gappers_of_Frip,Lane_Smith_(illustrator)
One_Who_Walked_Alone,Robert_E._Howard
The_Girl_Who_Died,Jamie_Mathieson
The_Letters_of_J._R._R._Tolkien,J._R._R._Tolkien
List_of_The_Tonight_Show_Starring_Johnny_Carson_episodes_(1990),Jackie_Collins
The_Oscar_(film),Harlan_Ellison
Sarah_T._–_Portrait_of_a_Teenage_Alcoholic,Richard_Donner
Les_Misérables_(radio),Orson_Welles
Mama's_Little_Girl,Paul_McCartney
Gore_Vidal:_The_Man_Who_Said_No,Gore_Vidal
The_Manhattan_Project_(film),Marshall_Brickman
Sweets_for_My_Sweet,Mort_Shuman
Distant_Thunder_(1973_film),Satyajit_Ray
Ghosts,Michael_Jackson
Burning_Love_(TV_series),Ben_Stiller
Stroszek,Werner_Herzog
Show_Time_(Doris_Day_album),Alan_Jay_Lerner
The_Passenger_–_Welcome_to_Germany,Jurek_Becker
Show_Boat_(1936_film),Oscar_Hammerstein_II
Honest_(film),Ian_La_Frenais
Television_Parts,Micky_Dolenz
New_Blood_(TV_series),Mark_Bonnar
Oxford_Poetry,Kingsley_Amis
Yerma_(film),Federico_García_Lorca
The_Prince_and_the_Surfer,Mark_Twain
Detective_School,LaWanda_Page
Treasure_Island_(1972_live-action_film),Orson_Welles
Zen_and_the_Art_of_Murder,Lloyd_Rose
Free_Country_(TV_series),Rob_Reiner
The_Ben_Stiller_Show,Andy_Dick
The_Mystery_of_Edwin_Drood_(1993_film),Charles_Dickens
At_Last_the_1948_Show,John_Cleese
The_39_Clues,Rick_Riordan
Garo:_The_Animation,Yasuko_Kobayashi
Super-Rabbit,Chuck_Jones
The_Ambassadors_of_Death,Terrance_Dicks
"Tähdet_kertovat,_komisario_Palmu",Mika_Waltari
The_Voice_of_Memory,Giulio_Einaudi
We_Just_Landed!,Charles_Barkley
Izu_no_odoriko_(1954_film),Yasunari_Kawabata
Harry_O,Daryl_Duke
Punt_PI,Steve_Punt
Zone_Fighter,Ishirō_Honda
Far_Above_the_Clouds,Mike_Oldfield
Famous_Five_(film),Enid_Blyton
Chocolate_(2005_film),Vivek_Agnihotri
Book_Revue,Warren_Foster
Madea's_Neighbors_from_Hell,Tyler_Perry
Animal_Farm_(1999_film),Pete_Postlethwaite
Quiet_Killer,Kate_Jackson
Carved_in_Stone_(Vince_Neil_album),Vince_Neil
Topaz_(1969_film),Alfred_Hitchcock
Beware_of_Darkness_(album),George_Harrison
Horror_Theater_Unbalance,Yasuharu_Hasebe
The_Stranger_(1967_film),Albert_Camus
Major_Dundee,Harry_Julian_Fink
Ford_Star_Jubilee,Delbert_Mann
Looking_for_Richard,William_Shakespeare
Charlie_Hoover,Bill_Freiberger
Songs_of_David_Byrne_and_Brian_Eno_Tour,David_Byrne
The_Unnamable_II:_The_Statement_of_Randolph_Carter,H._P._Lovecraft
Player's_Handbook,David_A._Trampier
Black_Orchids,Nero_Wolfe
