Lawrence_Saint,Rachel_Saint
Shirley_MacLaine,Sachi_Parker
Sylvester_Weaver_(executive),Sigourney_Weaver
Moon_Moon_Sen,Riya_Sen
John_W._Tyson,Donald_J._Tyson
Paul_McGann,Jake_McGann
Ja'far_ibn_Abi_Talib,Abdullah_ibn_Ja'far
Syd_Einfeld,Marcus_Einfeld
Terrence_Pegula,Jessica_Pegula
Lenore_Blum,Avrim_Blum
Thomas_Robert_McInnes,William_Wallace_Burns_McInnes
D._Rajendra_Babu,Nakshatra_(actress)
Barclay_Harding_Warburton_I,Barclay_Harding_Warburton_II
Peyton_Short,Charles_Wilkins_Short
Helen_Connon,Viola_Macmillan_Brown
Jill_Taylor,List_of_Home_Improvement_characters
Charles_Kushner,Jared_Kushner
Charles_Palmer-Tomkinson,Tara_Palmer-Tomkinson
"David_Ogilvy,_10th_Earl_of_Airlie","David_Ogilvy,_11th_Earl_of_Airlie"
Big_Giant_Head,Dick_Solomon
Caitlyn_Jenner,Kylie_Jenner
Nasira_Iqbal,Waleed_Iqbal
Gemini_Ganesan,Rekha
Izzy_Asper,Gail_Asper
Birger_Jarl,Rikissa_Birgersdotter
Sara_Agnes_Rice_Pryor,Roger_Atkinson_Pryor
May_L._Cheney,Sheldon_Warren_Cheney
Mohammed_bin_Awad_bin_Laden,Tarek_bin_Laden
"Henry_Carey,_1st_Baron_Hunsdon","George_Carey,_2nd_Baron_Hunsdon"
Robert_Todd_Lincoln,Jessie_Harlan_Lincoln
Joan_Crawford,Christina_Crawford
Henry_Gurdon_Marquand,Allan_Marquand
Irwin_Winkler,Adam_Winkler
William_Robert_Spencer,Aubrey_Spencer
Islam_Karimov,Gulnara_Karimova
Abel_Seyler,Abel_Seyler_the_Younger
Lal_(actor),Jean_Paul_Lal
Dorothea_Jordan,Lord_Augustus_FitzClarence
Hans_Egede,Paul_Egede
Helena_Bergström,Molly_Nutley
Dick_Enthoven,Robby_Enthoven
Lyndon_B._Johnson,Luci_Baines_Johnson
Robert_Erskine_Childers,Erskine_Hamilton_Childers
Douglas_Abbott,Anthony_Abbott
José_P._Laurel,José_Laurel_III
Richard_Waldron_(Secretary),Thomas_Westbrook_Waldron
Don_Carolis_Hewavitharana,Charles_Alwis_Hewavitharana
"Georgina_Ward,_Countess_of_Dudley",John_Hubert_Ward
Robert_F._Kennedy,Kerry_Kennedy
Clu_Gulager,Tom_Gulager
"John_Russell,_1st_Earl_of_Bedford","Francis_Russell,_2nd_Earl_of_Bedford"
W._J._M._Lokubandara,Udith_Lokubandara
Roy_M._Huffington,Michael_Huffington
Gail_Zappa,Diva_Zappa
Mat_Ranillo_III,Krista_Ranillo
Enrico_Dandolo,Marino_Dandolo
Shaddam_IV,Princess_Irulan
Ja'far_ibn_Abi_Talib,Muhammad_ibn_Ja'far
U_Lwin,Su_Su_Lwin
Leonard_Knight_Elmhirst,Whitney_Straight
Thomas_Kitson,Dorothy_Kitson
Mary_Soames,Nicholas_Soames
O._H._Haynes_Jr.,Fred_Haynes
Monte_Westmore,Marvin_Westmore
Charles_Court,Richard_Court
Georges-René_Saveuse_de_Beaujeu,Georges-Raoul-Léotale-Guichart-Humbert_Saveuse_de_Beaujeu
Charles_Harrelson,Woody_Harrelson
Charles_Dickens,Mary_Dickens
Martin_Crane,Frasier_Crane
Manick_Sorcar,Piya_Sorcar
Cecil_B._DeMille,Richard_de_Mille
Eddie_Fisher_(singer),Carrie_Fisher
Howard_%22Bunny%22_Colvin,Namond_Brice
Joe_McGinniss,Joe_McGinniss_Jr.
Shirley_Jones,David_Cassidy
Jim_Halsey,Sherman_Halsey
Alexander_Donaldson_(bookseller),James_Donaldson_(publisher)
Mark_Sandrich,Jay_Sandrich
"Edward_Smith-Stanley,_14th_Earl_of_Derby","Edward_Stanley,_15th_Earl_of_Derby"
Robert_Montgomery_(actor),Elizabeth_Montgomery
James_Farnell,Frank_Farnell
Marilyn_Quayle,Ben_Quayle
Gareth_Morgan_(economist),Sam_Morgan_(entrepreneur)
Rachel_Kempson,Corin_Redgrave
Fuad_Char,Alejandro_Char_Chaljub
M._P._Paul,Rosy_Thomas
Benjamin_S._Cowen,Benjamin_R._Cowen
Ted_Kennedy,Kara_Kennedy
John_Henry_Pope,Rufus_Henry_Pope
John_S._D._Tory,John_A._Tory
Jean_Speegle_Howard,Clint_Howard
William_A._Brady,Alice_Brady
Pope_Alexander_VI,Cesare_Borgia
Dimitrie_Cantemir,Maria_Cantemir
Stephen_Dillane,Frank_Dillane
"Richard_Byron,_2nd_Baron_Byron","William_Byron,_3rd_Baron_Byron"
Constantine_Ypsilantis,Alexander_Ypsilantis
Purushottama_Lal,Ananda_Lal
Christian_Lasson,Bokken_Lasson
Agnès_Varda,Mathieu_Demy
Regina_Mills,Mary_Margaret_Blanchard
Vittal_Mallya,Vijay_Mallya
Gene_McNary,Cole_McNary
Barry_Humphries,Tessa_Humphries
Letty_Jimenez_Magsanoc,Kara_Magsanoc-Alikpala
"Andrés_Hurtado_de_Mendoza,_3rd_Marquis_of_Cañete","Diego_Hurtado_de_Mendoza,_4th_Marquis_of_Cañete"
Alexander_Hamilton,James_Alexander_Hamilton
Queen_Hemas,Princess_Mangkubumi
Madeline_Westen,List_of_Burn_Notice_characters
Upendrakishore_Ray_Chowdhury,Shukhalata_Rao
John_Paul_Getty_III,Balthazar_Getty
"Fernando_Álvarez_de_Toledo,_3rd_Duke_of_Alba",Fernando_de_Toledo
Ivana_Trump,Ivanka_Trump
Mahatma_Gandhi,Ramdas_Gandhi
Elizabeth_Christ_Trump,Fred_Trump
Magda_Schneider,Romy_Schneider
Charles-Eusèbe_Casgrain,Philippe_Baby_Casgrain
Lucía_Hiriart,Lucía_Pinochet
Hero_Ibrahim_Ahmed,Qubad_Talabani
Sudhir_(Hindi_actor),Ashok_Banker
Tina_Green,Brett_Palos
Fred_Hando,"Margaret_Delacourt-Smith,_Baroness_Delacourt-Smith_of_Alteryn"
Dumitru_Remenco,Gheorghe_Remenco
Valentina_Cortese,Jackie_Basehart
Marie_Göranzon,Jonas_Malmsjö
Danny_Thomas,Tony_Thomas_(producer)
Nicolae_Ceaușescu,Nicu_Ceaușescu
Henry_Sandon,John_Sandon
H._Bert_Mack,Earle_I._Mack
Harold_Nicolson,Benedict_Nicolson
Meyer_Guggenheim,Solomon_R._Guggenheim
Nikollë_Bojaxhiu,Mother_Teresa
Adam_Egede-Nissen,Gerd_Grieg
William_Thaw_Sr.,Benjamin_Thaw_Sr.
Martin_Luther_King_Sr.,Christine_King_Farris
Mikhail_Artsybashev,Boris_Artzybasheff
Nathaniel_Haies,Andrew_Messenger
Thomas_Brend,Nicholas_Brend
John_Warner_Fitzgerald,Frank_M._Fitzgerald
Alice_Hathaway_Lee_Roosevelt,Alice_Roosevelt_Longworth
Isaac_Webb_(shipbuilder),William_H._Webb
Steve_Ashton,Niki_Ashton
"Norman_Leslie,_19th_Earl_of_Rothes","Malcolm_Leslie,_20th_Earl_of_Rothes"
Stellan_Skarsgård,Valter_Skarsgård
John_Bigger,Samuel_Bigger
Carlos_Antonio_López,Francisco_Solano_López
Bijoya_Ray,Sandip_Ray
Charles_Dickens,Sydney_Smith_Haldimand_Dickens
"George_Tilles,_Sr.","George_Tilles,_Jr."
Mortimer_Folchart,Meggie_Folchart
Thane_Bettany,Paul_Bettany
Nguyễn_Cơ_Thạch,Phạm_Bình_Minh
Henare_Tomoana,Paraire_Tomoana
Abraham_Lincoln,Edward_Baker_Lincoln
Ellen_Pinsent,David_Pinsent
Fujiwara_no_Kamatari,Fujiwara_no_Fuhito
Halil_Jaçellari,Ilir_Jaçellari
Naim_Frashëri,Mehdi_Frashëri
Meyer_Guggenheim,Simon_Guggenheim
Ka'b_ibn_Lu'ayy,Murrah_ibn_Ka'b
John_Gideon_Searle,Daniel_C._Searle
Senzangakhona_kaJama,Shaka
Nilakanta_Sri_Ram,Radha_Burnier
Gena_Rowlands,Alexandra_Cassavetes
Barbara_Bush,Dorothy_Bush_Koch
"John_Bingham,_7th_Baron_Clanmorris",Charlotte_Bingham
Susan_Roces,Grace_Poe
Neville_Wadia,Nusli_Wadia
Ola_Raknes,Magli_Elster
William_Jennings_Bryan,Ruth_Bryan_Owen
Herbert_Standing,Percy_Standing
Winnie_Ewing,Fergus_Ewing
Robert_Mosbacher,"Robert_Mosbacher,_Jr."
"William_Downie_Stewart,_Sr.",Mary_Downie_Stewart
She_Saihua,Yang_Yande
Anwar_Nusseibeh,Sari_Nusseibeh
"Ernest_Simon,_1st_Baron_Simon_of_Wythenshawe","Roger_Simon,_2nd_Baron_Simon_of_Wythenshawe"
Bill_Waterhouse,Robbie_Waterhouse
Roman_Vetulani,Zygmunt_Vetulani_(diplomat)
Terah,"Nahor,_son_of_Terah"
Theodorus_W._Brevard,"Theodore_W._Brevard,_Jr."
Mark_Van_Doren,Charles_Van_Doren
Jahanara_Imam,Shafi_Imam_Rumi
Don_Carolis_Hewavitharana,Edmund_Hewavitarne
Nathaniel_Clarke_Wallace,Thomas_George_Wallace
Alan_Hale_Sr.,Alan_Hale_Jr.
Forrest_Mars_Sr.,Janet_Henderson
George_MacDonald_Fraser,Caro_Fraser
William_Booth,Bramwell_Booth
Hjalmar_Söderberg,Tom_Söderberg
Gloria_Loring,Robin_Thicke
Tywin_Lannister,Tyrion_Lannister
Adelicia_Acklen,William_Hayes_Ackland
E._Bronson_Ingram_II,David_B._Ingram
"Emily_FitzGerald,_Duchess_of_Leinster","Charles_FitzGerald,_1st_Baron_Lecale"
George_Ormerod,Eleanor_Anne_Ormerod
Frederick_Lukis,William_Collings_Lukis
Frank_Doubleday_(actor),Portia_Doubleday
Ben_Kingsley,Ferdinand_Kingsley
Lawrence_Kasdan,Jon_Kasdan
John_Osborne_(politician),Shirley_Osborne
Thomas_Scott_(archer),Matilda_Howell
Heinrich_Ernst_Göring,Albert_Göring
Lady_Tsukiyama,Matsudaira_Nobuyasu
Augustine_(actor),Ann_Augustine
Ngombala,Notulu
Ernst_Rolf,Tom_Rolf
George_Eustis_Jr.,William_Corcoran_Eustis
Hiram_Maxim,Hiram_Percy_Maxim
Virgil_von_Graben,Rosina_von_Graben_von_Rain
Beatriz_Enríquez_de_Arana,Ferdinand_Columbus
Otis_Chandler,Mike_Chandler
Aaron_Spelling,Tori_Spelling
Cyril_Cusack,Sorcha_Cusack
Rohese_of_Monmouth,"Hugh_de_Lacy,_1st_Earl_of_Ulster"
Tony_Richardson,Natasha_Richardson
Theodor_von_Hassel,Kai-Uwe_von_Hassel
Seeley_Booth,Temperance_%22Bones%22_Brennan
"Summerfield_Johnston,_Jr.",Summerfield_Johnston_III
George_Soros,Alexander_Soros
Marcin_Zborowski,Krystyna_Zborowska
Mulk_Raj_Saraf,Ved_Rahi
Margaret_Thatcher,Mark_Thatcher
He_Zizhen,Li_Min_(politician)
Stanley_Ho,Pansy_Ho
Gamini_Dissanayake,Navin_Dissanayake
Edward_Hutchinson_(mercer),Edward_Hutchinson_(captain)
Dina_Lohan,Michael_Lohan_Jr.
Ari_Behn,Maud_Angelica_Behn
Sergei_Bondarchuk,Natalya_Bondarchuk
Peter_L._Malkin,Scott_D._Malkin
Jan_Jacobszoon_Hinlopen,Jacob_J._Hinlopen
Rod_Blackmore,Leigh_Blackmore
Jules_Patenôtre_des_Noyers,Raymond_Patenôtre
Marietta_Peabody_Tree,Penelope_Tree
Tony_Belcourt,Christi_Belcourt
Rachel_Kempson,Vanessa_Redgrave
Susanna_Wesley,Mehetabel_Wesley_Wright
Janelle_Johnson,Micky_Dolenz
Wolfgang_Reitherman,Bruce_Reitherman
Joanne_Campbell_(politician),Joe_Cressy
Aziz_Aliyev,Zarifa_Aliyeva
Demi_Moore,Rumer_Willis
Carl_Mayer_von_Rothschild,Charlotte_von_Rothschild
Quincy_Adams_Shaw,Robert_Gould_Shaw_II
Richard_Jaeckel,Barry_Jaeckel
Carl_Cohen_(businessman),Corey_Allen
Anisa_Makhlouf,Bushra_al-Assad
Douglas_Fowler,Jerry_Fowler
Sophia_Loren,Carlo_Ponti_(conductor)
Lee_Kun-hee,Lee_Jae-yong_(businessman)
Jan_Nisar_Akhtar,Salman_Akhtar
Sheikh_Fazilatunnesa_Mujib,Sheikh_Hasina
Michele_Dotrice,Tim_Woodward
Najib_Razak,Mohd_Nazifuddin_Najib
C._Z._Guest,Cornelia_Guest
Howard_F._Ahmanson_Sr.,Howard_Ahmanson_Jr.
Frederick_Nutter_Chasen,Heather_Chasen
Henry_Browne_Blackwell,Alice_Stone_Blackwell
Kaviyoor_Sivaprasad,Sidhartha_Siva
Hansjörg_Wyss,Amy_Wyss
Mohan_Kumaramangalam,Lalitha_Kumaramangalam
"John_Rolls,_1st_Baron_Llangattock","John_Rolls,_2nd_Baron_Llangattock"
Walter_Reed,Walter_L._Reed
Devika,Kanaka_(actress)
Jules_C._Stein,Jean_Stein
Kate_Donnelly,Melinda_Romero_Donnelly
Mick_Jagger,Elizabeth_Jagger
Rose_Kennedy,Ted_Kennedy
"Arthur_Stanley,_5th_Baron_Stanley_of_Alderley","Edward_Stanley,_6th_Baron_Stanley_of_Alderley"
George_Kellogg,Clara_Louise_Kellogg
"Sir_John_Maclean,_4th_Baronet","Sir_Hector_Maclean,_5th_Baronet"
Kamal_Dasgupta,Hamin_Ahmed
Norodom_Ranariddh,Norodom_Rattana_Devi
Y._S._Rajasekhara_Reddy,Y._S._Sharmila
Erskine_Hamilton_Childers,Nessa_Childers
Yanagihara_Naruko,Emperor_Taishō
Edwin_Finckel,David_Finckel
Maud_Gonne,Seán_MacBride
William_Sanderson_McCormick,Robert_Sanderson_McCormick
John_Randolph_(politician),Peyton_Randolph
Mills_E._Godwin_Jr.,Becky_Godwin
Ulla_Jones,Quincy_Jones_III
"Andrés_Hurtado_de_Mendoza,_3rd_Marquis_of_Cañete","García_Hurtado_de_Mendoza,_5th_Marquis_of_Cañete"
Bimal_Roy,Rinki_Bhattacharya
Miguel_Primo_de_Rivera,Miguel_Primo_de_Rivera_y_Sáenz_de_Heredia
James_Copeland_(actor),James_Cosmo
James_Alexander_(lawyer),"William_Alexander,_Lord_Stirling"
Mathew_Richmond,Andrew_Richmond
Augustine_Washington,John_Augustine_Washington
Hacı_Ömer_Sabancı,Sakıp_Sabancı
Emilio_Botín,Ana_Patricia_Botín
Carol_Arthur,Peter_DeLuise
Nathaniel_Hawthorne,Julian_Hawthorne
Shlomo_Carlebach_(musician),Neshama_Carlebach
Laurent-Désiré_Kabila,Joseph_Kabila
Abram_Nicholas_Pritzker,Robert_Pritzker
Mrunalinni_Patil,Shivam_Patil
Tahar_Sfar,Rachid_Sfar
William_Reinstein,Kathi-Anne_Reinstein
William_Frederick_Collings,Sibyl_Hathaway
Bing_Russell,Kurt_Russell
Dario_Fo,Jacopo_Fo
Klara_Hitler,Paula_Hitler
"George_Gordon,_4th_Earl_of_Huntly","George_Gordon,_5th_Earl_of_Huntly"
Peleg,Reu
Bernard_Cowen,Brian_Cowen
Giuseppe_Maria_Buonaparte,Pauline_Bonaparte
Ma_Hongkui,Ma_Dunjing_(1910–2003)
Simon_van_der_Stel,Willem_Adriaan_van_der_Stel
Nabaneeta_Dev_Sen,Nandana_Sen
Mary_Sachs,"Ernest_Sachs,_Jr."
Angela_Petrelli,Nathan_Petrelli
Barbara_Cox_Anthony,Blair_Parry-Okeden
Anthony_Eisley,India_Eisley
Rakhshan_Bani-E'temad,Baran_Kosari
Ibrahim_Boubacar_Keïta,Karim_Keïta
"Charles_Grey,_2nd_Earl_Grey",Frederick_Grey
"David_Ormsby-Gore,_5th_Baron_Harlech",Alice_Ormsby-Gore
Hugh_Dawnay,Sebastian_Dawnay
Mark_Curtis_(broadcaster),Alexandra_Curtis
John_Wallace_de_Beque_Farris,John_Lauchlan_Farris
List_of_Wizards_of_Waverly_Place_characters,Alex_Russo
Alfred_Newman_(composer),Thomas_Newman
Rufus_King,Edward_King_(Ohio_politician)
Herbert_Putnam,Brenda_Putnam
George_Gund_II,Graham_Gund
"Natalia_Grosvenor,_Duchess_of_Westminster","Hugh_Grosvenor,_7th_Duke_of_Westminster"
Muzaffar_Ali,Shaad_Ali
Tivadar_Andrássy,Katinka_Andrássy
Tuck),Liz_Cruz
Anne_Liddell-Grainger,Ian_Liddell-Grainger
Frank_Bunker_Gilbreth_Sr.,Ernestine_Gilbreth_Carey
Theodore_Roosevelt_Sr.,Bamie_Roosevelt
Ellis_Abraham_Franklin,Arthur_Ellis_Franklin
William_Randolph_Hearst_Jr.,John_Augustine_Hearst
John_D._Rockefeller,Elizabeth_Rockefeller_Strong
Barney_Pressman,Fred_Pressman
P._Lankesh,Kavitha_Lankesh
Sara_Nazarbayeva,Dinara_Nazarbayeva
Vilhelmine_Ullmann,Ragna_Nielsen
Georgia_Holt,Georganne_LaPiere
She_Saihua,Yang_Yanzhao
Frank_Brett_Noyes,Frances_Noyes_Hart
Johnston_Forbes-Robertson,Jean_Forbes-Robertson
Kim_Il-sung,Kim_Man-il
Oona_O'Neill,Victoria_Chaplin
Jorge_Zorreguieta,Queen_Máxima_of_the_Netherlands
Shantanu,Vichitravirya
Zavida,Stracimir_Zavidović
Richard_Theodore_Greener,Belle_da_Costa_Greene
Nicholas_J._Sandlin,John_N._Sandlin
"Swraj_Paul,_Baron_Paul",Angad_Paul
Tokugawa_Yoshimune,Tokugawa_Munetake
"David_Montagu,_4th_Baron_Swaythling","Charles_Montagu,_5th_Baron_Swaythling"
Jerome_D._Mack,Karen_Mack
William_Frederic_Pendleton,Wertha_Pendleton_Cole
Hiranuma_Kiichirō,Takeo_Hiranuma
Theodore_van_Houten,Jelka_van_Houten
Louis_Ginsberg,Allen_Ginsberg
Stephen_Lewis,Avi_Lewis
Man-kam_Lo,Lo_Tak-shing
Wilma_Tisch,James_S._Tisch
"Lucy_Baldwin,_Countess_Baldwin_of_Bewdley","Arthur_Baldwin,_3rd_Earl_Baldwin_of_Bewdley"
Olof_Palme,Joakim_Palme
Liudvikas_Jakavičius,Liudas_Jakavicius-Grimalauskas
E._C._Walker,Bryant_Walker
Hun_Sen,Hun_Manet
Luis_Vigoreaux,Roberto_Vigoreaux
Adrianne_Allen,Daniel_Massey_(actor)
Aafia_Siddiqui,Ahmed_Siddiqui_(American_youth)
Lynne_Cooper_Harvey,"Paul_Harvey,_Jr."
Dariusz_Rosati,Weronika_Rosati
D._A._Rajapaksa,Gotabhaya_Rajapaksa
Generoso_Pope,"Generoso_Pope,_Jr."
Ramkumar_Ganesan,Dushyanth_Ramkumar
"Michael_Morris,_3rd_Baron_Killanin","Redmond_Morris,_4th_Baron_Killanin"
Wilhelm_Jensen,"Ernst,_Prince_of_Saxe-Meiningen"
Joan_Rivers,Melissa_Rivers
Helen_Hay_Whitney,Joan_Whitney_Payson
Frank_A._Barrett,James_Emmett_Barrett
William_Russell_Grace,"Joseph_Peter_Grace,_Sr."
William_Dormer,Jane_Dormer
Fabio_Ochoa_Restrepo,Fabio_Ochoa_Vásquez
Ankhesenpepi_IV,Neferkare_II
"Charles_Paulet,_2nd_Duke_of_Bolton",Lord_Nassau_Powlett
Jennifer_Carroll,Nolan_Carroll
Walter_Slezak,Leo_Slezak
Lady_Jessica,Alia_Atreides
Howard_R._Hughes_Sr.,Howard_Hughes
Cécile_Aubry,Mehdi_El_Glaoui
Sheree_Winton,Dale_Winton
Gérard_Louis-Dreyfus,Julia_Louis-Dreyfus
Margery_Wentworth,Jane_Seymour
John_Dunsworth,Sarah_E._Dunsworth
Christopher_More,William_More_(died_1600)
Lady_Pamela_Hicks,India_Hicks
John_Ritblat,Jamie_Ritblat
Daniel_Ellsberg,Michael_Ellsberg
Richard_Briers,Lucy_Briers
Nathan_Mileikowsky,Benzion_Netanyahu
Fernando_de_la_Rúa,Antonio_de_la_Rúa
John_F._Kennedy,Patrick_Bouvier_Kennedy
Gaetano_Martino,Antonio_Martino
Brice_Mutton,Lerryn_Mutton
Rex_Harrison,Carey_Harrison
Gösta_Ekman_(senior),Hasse_Ekman
William_Scully_(Australian_politician),Jim_Scully_(public_servant)
Nathuram_Sharma,Hari_Shankar_Sharma
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","James_Gascoyne-Cecil,_4th_Marquess_of_Salisbury"
Erik_Juel,Jens_Juel_(diplomat)
Reşit_Süreyya_Gürsey,Feza_Gürsey
Wes_Craven,Jonathan_Craven
Jerrold_Wexler,Daryl_Hannah
Arthur_Merric_Boyd,Merric_Boyd
Sarah_Fairbrother,George_FitzGeorge
Vinayak_Sitaram_Sarwate,Shalini_Moghe
Jan_Stenbeck,Hugo_Stenbeck
José_Rafael_Abinader,Luis_Abinader
Moss_Kent_Dickinson,George_Lemuel_Dickinson
Shivaraj_Patil,Sharan_Patil
Glynis_Johns,Gareth_Forwood
John_Hammond_(producer),John_P._Hammond
Edward_Fitzwilliam,Kathleen_Fitzwilliam
Alan_Alda,Elizabeth_Alda
John_Rutledge,"John_Rutledge,_Jr."
Joseph_Cabell_Breckinridge_Sr.,Joseph_Cabell_Breckinridge_Jr.
Bettina_Moissi,Nicolas_Berggruen
Bill_Ratliff,Bennett_Ratliff
Yozef_Yozpa_Sofer,Moses_Sofer
Vallabhbhai_Patel,Dahyabhai_Patel
Thomas_King_(New_Zealand_politician),Truby_King
John_Quincy_Adams,George_Washington_Adams
Amalia_Solórzano,Cuauhtémoc_Cárdenas
Giuseppe_De'Longhi,Fabio_De'Longhi
Frank_Capra,Frank_Capra_Jr.
Michael_Williams_(actor),Finty_Williams
Mohamed_Al-Fayed,Dodi_Fayed
Sachin_(actor),Shriya_Pilgaonkar
Dirk_Pitt,"Dirk_Pitt,_Jr."
Charles_Fleetford_Sise,Paul_Fleetford_Sise
Abel_Smith_(1717–1788),Abel_Smith_(1748–1779)
Maria_von_Trapp,Johannes_von_Trapp
Peter_Glob,Lotte_Glob
Abby_Aldrich_Rockefeller,Abby_Rockefeller_Mauzé
Howard_Hiatt,Fred_Hiatt
Johann_Friedrich_Lübbering,Oscar_Brockmeyer
Thomas_F._Bayard,"Thomas_F._Bayard,_Jr."
Keith_Allen_(actor),Lily_Allen
Pilar_Bardem,Javier_Bardem
Janet_Ellis,Sophie_Ellis-Bextor
Silas_Hare,Luther_Hare
Richard_Mell,Deb_Mell
Joely_Richardson,Daisy_Bevan
Bayard_Veiller,Anthony_Veiller
Shobha_Mohan,Anu_Mohan
Raj_Babbar,Prateik_Babbar
Min_Swe,Thein_Swe
Edmund_Kean,Charles_Kean
Francis_Cabot_Lowell_(businessman),"John_Lowell,_Jr._(philanthropist)"
Joe_Clark,Catherine_Clark
Alexander_Agassiz,Rodolphe_L._Agassiz
James_Coyne,Susan_Coyne
Charles_Scribner_III,Charles_Scribner_IV
Thomson_Mason_(1759–1820),Richard_Chichester_Mason
Zheng_Zhilong,Koxinga
Jeb_Bush,George_P._Bush
John_Charles_Molteno,Vincent_Barkly_Molteno
Ruth_Hale_Oliver,Susan_Oliver
Lili_Damita,Sean_Flynn_(photojournalist)
Vincent_Price,V.B._Price
Alla_Latynina,Yulia_Latynina
Jean-Baptiste_Pastor,Gildo_Pastor
Aleksandr_Solzhenitsyn,Ignat_Solzhenitsyn
Harald_Ulrik_Sverdrup_(politician),Jakob_Sverdrup_(politician)
Rosemarie_Gil,Cherie_Gil
Charlie_Soong,Soong_Ai-ling
Nadira_Babbar,Juhi_Babbar
Tom_Ruegger,Nathan_Ruegger
Nathaniel_Upham,Thomas_Cogswell_Upham
Bob_Marley,Sharon_Marley
John_Young_(Hawaii),Grace_Kamaikui
Roscoe_Karns,Todd_Karns
Konstantin_Fofanov,Konstantin_Olimpov
William_Mitchell_(politician),Walter_George_Mitchell
Jabez_Bunting_Snowball,William_Bunting_Snowball
Khoo_Teck_Puat,Eric_Khoo
Malcolm_Glazer,Joel_Glazer
George_Moreby_Acklom,David_Manners
Leo_Penn,Chris_Penn
Laurence_Binyon,Nicolete_Gray
John_Keeler,Daniel_Hoyt
David_S._Cordish,Blake_Cordish
Prabir_Roy,Neil_Roy
Junius_Brutus_Booth,Edwin_Booth
Brian_Cant,Richard_Cant
Tim_Saunders,Gwenno_Saunders
Thomas_Harrison_Montgomery,James_Alan_Montgomery
Maxime_de_la_Falaise,Loulou_de_la_Falaise
Rodrigo_Duterte,Sara_Duterte
Henry_A._du_Pont,Henry_Francis_du_Pont
Władysław_Sikorski,Zofia_Leśniowska
William_Shakespeare,Susanna_Hall
Günther_Johannes_Paetsch,Michaela_Paetsch
Charles_Abel_Buffum,Dorothy_Buffum_Chandler
Howard_Van_Doren_Shaw,Sylvia_Shaw_Judson
José_Ferrer,Rafael_Ferrer_(actor)
Prithviraj_Kapoor,Shammi_Kapoor
Jim_Hensley,Cindy_McCain
Marla_Maples,Tiffany_Trump
James_A._Garfield,Harry_Augustus_Garfield
Samuel_Cabot_Jr.,Edward_Clarke_Cabot
Stanley_Price_(writer),Munro_Price
Bill_Treacher,Jamie_Treacher
Meylişah_Hatun,Şehzade_Ömer
James_Melvin_Scott,J._Michael_Scott
Nunnally_Johnson,Nora_Johnson
Ozzie_Nelson,Ricky_Nelson
Pat_Nixon,Tricia_Nixon_Cox
Patrick_Brontë,Emily_Brontë
Erik_Benzelius_the_Elder,Jakob_Benzelius
Michael_Flanders,Stephanie_Flanders
Luo_Qingchang,Luo_Yuan
John_Kotelawala_Sr,Justin_Kotalawela
Michael_Dawson_(Lost),Walt_Lloyd
Henry_Seymour_(16th-century_MP),John_Seymour_(1474–1536)
Leonard_Peikoff,Kira_Peikoff
Victor_Ehrenberg_(historian),Geoffrey_Elton
William_Maclagan,Eric_Maclagan
Hamilton_Lamb,Tony_Lamb
William_P._Fessenden,James_Deering_Fessenden
Marcello_Mastroianni,Chiara_Mastroianni
Eddie_Fisher_(singer),Joely_Fisher
Brian_Williams,Allison_Williams_(actress)
Dina_de_Marco,Rocío_Banquells
José-Maria_de_Heredia,Marie_de_Régnier
Patty_Hearst,Lydia_Hearst
Benigno_Aquino_Jr.,Kris_Aquino
Julia_Thorne,Alexandra_Kerry
Georg_von_Trapp,Martina_von_Trapp
Minnie_Marx,Chico_Marx
Ramon_Revilla_Sr.,Bong_Revilla
Imam_Baksh_Pahalwan,Goga_Pahalwan
William_C._Menninger,W._Walter_Menninger
Francis_Carr_(District_of_Maine_politician),James_Carr_(Massachusetts_politician)
Mahmoud_Abbas,Yasser_Abbas
Newton_N._Minow,Martha_Minow
Rosemarie_Sonora,Sheryl_Cruz
Remi_Fani-Kayode,Femi_Fani-Kayode
Dionne_Warwick,Damon_Elliott
Seán_Lemass,Maureen_Haughey
Hoffman_L._Fuller,Hoffman_Franklin_Fuller
Samuel_John_Hazo,Samuel_Hazo
Adam,Cain_and_Abel
Raymond_Carr,Matthew_Carr_(artist)
Domingo_Tamargo,Margarita_Tamargo-Sanchez
Hans_Alfredson,Daniel_Alfredson
Stephen_C._Phillips,Stephen_Henry_Phillips
Nagendra_Babu,Niharika_Konidela
Reba_McEntire,Shelby_Blackstock
Andrónico_Luksic_Abaroa,Andrónico_Luksic_Craig
John_Chiang_(Taiwan),Chiang_Wan-an
Fred_Hoyle,Geoffrey_Hoyle
Molvi_Iftikhar_Hussain_Ansari,Molvi_Imran_Raza_Ansari
Philip_Green,Brett_Palos
Lew_Fields,Dorothy_Fields
Thomson_Mason,William_Temple_Thomson_Mason
Tommy_Chong,Rae_Dawn_Chong
Henry_Cantwell_Wallace,Henry_A._Wallace
Jama_kaNdaba,Mkabayi_kaJama
Angela_Hitler,Geli_Raubal
Henry_B._Gonzalez,Charlie_Gonzalez
W._B._Belknap,William_Richardson_Belknap
David_Horowitz,Ben_Horowitz
William_Goforth,William_Goforth_(doctor)
