Lawrence_Saint,Rachel_Saint
Robert_Runcie,James_Runcie
Chip_Fields,Alexis_Fields
Merric_Boyd,Guy_Boyd_(sculptor)
Margaret_Drabble,Joe_Swift
Marcellus_Hartley_Dodge_Sr.,Marcellus_Hartley_Dodge_Jr.
Aurora_Lacasa,Dominique_Lacasa
Roger_Wang,Dorothy_Wang
Sheriar_Irani,Mani_Irani
"Ivy_Cavendish-Bentinck,_Duchess_of_Portland",Lady_Anne_Cavendish-Bentinck
Anton_LaVey,Karla_LaVey
Clara_Lemlich,Irving_Charles_Velson
Bing_Crosby,Phillip_Crosby
William_A._Clark,"William_Andrews_Clark,_Jr."
Fu_Yanqing,Empress_Fu_the_Elder
George_Sibley_Johns,Orrick_Glenday_Johns
Ted_Ray_(comedian),Andrew_Ray
Jagdeep,Javed_Jaffrey
Haho_of_Maui,Palena_of_Maui
Tokugawa_Tsunayoshi,Tokugawa_Ienobu
"George_Herbert_Walker,_Jr.",George_Herbert_Walker_III
Andries_Pretorius,Marthinus_Wessel_Pretorius
Albert_Edward_McPhillips,Albert_McPhillips
Adi_Godrej,Tanya_Dubash
Ralph_Camargo,Victoria_Wyndham
Sixty_Rayburn,Benny_Rayburn
Shirley_Povich,Lynn_Povich
John_Mills,Hayley_Mills
Frank_Mankiewicz,Josh_Mankiewicz
Christopher_de_Leon,Matet_de_Leon
Ahmed_Seif_El-Islam,Mona_Seif
Viveca_Lindfors,Kristoffer_Tabori
Richard_Seddon,Tom_Seddon
Sidney_Weinberg,John_L._Weinberg
Chit_Maung,Moe_Hein
Charles_Koppelman,Brian_Koppelman
Maurice_Moscovich,Noel_Madison
Charles_Rothschild,Miriam_Rothschild
Prabowo_Subianto_Djojohadikusumo,Didit_Hediprasetyo
Jeevan_(actor),Kiran_Kumar
Samuel_Ealy_Johnson_Jr.,Sam_Houston_Johnson
Wade_O._Martin_Sr.,Wade_O._Martin_Jr.
Lokanath_Misra,Pinaki_Misra
Ted_Hughes,Nicholas_Hughes
Anders_Refn,Nicolas_Winding_Refn
"John_Savage,_2nd_Earl_Rivers","Thomas_Savage,_3rd_Earl_Rivers"
Kristin_Nelson,Gunnar_Nelson_(musician)
Marie_Touchet,Catherine_Henriette_de_Balzac_d'Entragues
John_Mathews_(Augusta_County),George_Mathews_(Georgia)
Mark_Birley,Robin_Birley_(businessman)
Auguste_Metz,Léon_Metz
Joan_Tisch,Jonathan_Tisch
"George_Pack,_Jr.",George_Willis_Pack
William_Chomsky,Noam_Chomsky
Mark_Powley,Bel_Powley
Peter_Wintonick,Mira_Burt-Wintonick
Bernard_Arnault,Delphine_Arnault
Joe_Biden,Hunter_Biden
"Jesse_Boot,_1st_Baron_Trent","John_Boot,_2nd_Baron_Trent"
John_D._Rockefeller_III,Hope_Aldrich_Rockefeller
James_Earl_Carter_Sr.,Billy_Carter
Pacencia_Laurel,Arsenio_Laurel
Flor_Silvestre,Marcela_Rubiales
Don_Francks,Rainbow_Sun_Francks
Abram_Nicholas_Pritzker,Donald_Pritzker
Lawrence_Hogan,Patrick_N._Hogan
Peter_Jefferson,Lucy_Jefferson_Lewis
Shem,"Aram,_son_of_Shem"
Charles_Robert_Sherman,Hoyt_Sherman
Garry_Weston,Jana_Khayat
Jolie_Gabor,Zsa_Zsa_Gabor
Sam_Waterston,James_Waterston
David_Rockefeller,Peggy_Dulany
Véra_Nabokov,Dmitri_Nabokov
Diana_Douglas,Joel_Douglas
Shwe_Mann,Toe_Naing_Mann
Grover_Cleveland,Esther_Cleveland
Charles_Peter_Layard,Charles_Layard
Ricardo_C._Puno,Roberto_Puno
Walter_Weyl,Nathaniel_Weyl
Ingrid_Detter_de_Frankopan,Lady_Nicholas_Windsor
Tracy_Drake,Betsy_Drake
"Charlotte_Cavendish,_Marchioness_of_Hartington","Dorothy_Bentinck,_Duchess_of_Portland"
Ira_Clifton_Copley,William_Copley_(artist)
John_Aniston,Jennifer_Aniston
Rati_Agnihotri,Tanuj_Virwani
Thomas_J._Watson,Arthur_K._Watson
Oona_O'Neill,Eugene_Chaplin
Hannah_Weinstein,Paula_Weinstein
Teja_(film_director),Amitov_Teja
Thomas_Hinde,Thomas_S._Hinde
Ray_Heatherton,Joey_Heatherton
Oral_Roberts,Richard_Roberts_(evangelist)
Kenneth_McFarland,Kay_McFarland
David_Mamet,Zosia_Mamet
Cyril_A._Stebbins,Robert_C._Stebbins
Peter_Jones_(missionary),Peter_Edmund_Jones
G._D'Arcy_Boulton,Henry_John_Boulton
"Louisa_Hamilton,_Duchess_of_Abercorn","James_Hamilton,_2nd_Duke_of_Abercorn"
Edward_D._Newell,John_Newell_(city_founder)
Fu_Lei,Fou_Ts'ong
"James_Scott,_1st_Duke_of_Monmouth","Henry_Scott,_1st_Earl_of_Deloraine"
Roger_O'Connor,Francisco_Burdett_O'Connor
Charlotte_von_Rothschild,"Nathan_Rothschild,_1st_Baron_Rothschild"
Jacques_Cousteau,Jean-Michel_Cousteau
Bernard_Gorcey,Leo_Gorcey
John_Jacob_Astor_IV,Vincent_Astor
Mel_Karmazin,Craig_Karmazin
Henry_B._Payne,Oliver_Hazard_Payne
William_Ford_(businessman),Henry_Ford
Alan_Coren,Giles_Coren
Joanne_Woodward,Nell_Newman
Frank_Mancuso_Sr.,Frank_Mancuso_Jr.
Max_Reinhardt,Wolfgang_Reinhardt_(producer)
"Ambrosio_O'Higgins,_1st_Marquis_of_Osorno",Bernardo_O'Higgins
"Louisa_Hamilton,_Duchess_of_Abercorn",Lord_Claud_Hamilton_(1843–1925)
Akio_Nojima,Kenji_Nojima
Martin_D._Hardin,John_J._Hardin
"Mary_Wilson,_Baroness_Wilson_of_Rievaulx",Robin_Wilson_(mathematician)
Jacob_Ager_Laurantzon,Trygve_Dehli_Laurantzon
William_Kissam_Vanderbilt,William_Kissam_Vanderbilt_II
"Alfred,_Lord_Tennyson","Hallam_Tennyson,_2nd_Baron_Tennyson"
John_Ker_(planter),David_Ker
Robert_Kardashian,Kim_Kardashian
"Dudley_Gordon,_3rd_Marquess_of_Aberdeen_and_Temair","Archibald_Gordon,_5th_Marquess_of_Aberdeen_and_Temair"
Tokugawa_Yoshimune,Tokugawa_Munetada
Ruth_Bader_Ginsburg,James_Steven_Ginsburg
Abby_May,Anna_Alcott_Pratt
Michael_Corleone,Anthony_Corleone
Frederick_Blantford_Bate,Bridget_Bate_Tichenor
Sanjay_Khan,Farah_Khan_Ali
Ralph_Recto,Luis_Manzano
William_Shakespeare,Judith_Quiney
Khoo_Kay_Kim,Mavin_Khoo
Bernard_Gorcey,David_Gorcey
Charles_Milton_Cunningham,W._Peyton_Cunningham
Robert_Sterling,Tisha_Sterling
John_Hays_Hammond,Richard_Pindle_Hammond
Denton_Massey,Walter_Massey_(actor)
Charles_Holland_Duell,Holland_S._Duell
Margaret_Lockwood,Julia_Lockwood
Asiya,Moses
Evelyn_Lauder,William_P._Lauder
Mao_Yichang,Mao_Zedong
Lillian_Gordy_Carter,Billy_Carter
Thomson_Mason_(1759–1820),Thomson_Francis_Mason
Richard_Beckinsale,Samantha_Beckinsale
Julio_César_Turbay_Ayala,Julio_César_Turbay_Quintero
Salim_Khan,Arbaaz_Khan_(Indian_actor)
Patti_D'Arbanville,Jesse_Johnson_(actor)
"Malouf_Abraham,_Jr.",Salem_Abraham
Lady_Sarah_Lennox,Henry_Edward_Napier
Ai_Qing,Ai_Weiwei
Birger_Jarl,"Valdemar,_King_of_Sweden"
Adrianne_Allen,Anna_Massey
Robby_Stewart,List_of_Hannah_Montana_main_characters
Servillano_Aquino,Herminio_Aquino
Caroline_Kennedy,Jack_Schlossberg
Abel_Meeropol,Michael_Meeropol
Sayyid_Ajjal_Shams_al-Din_Omar,Nasr_al-Din_(Yunnan)
Electra_Waggoner,"Albert_Buckman_Wharton,_Jr."
Cecilia_Caballero_Blanco,Alfonso_López_Caballero
Robert_H._Dedman_Sr.,Robert_H._Dedman_Jr.
Viola_Slaughter,Apache_May_Slaughter
Abigail_Adams,Abigail_Adams_Smith
Arthur_Waugh,Evelyn_Waugh
"Sir_George_Clark,_1st_Baronet","Sir_George_Clark,_2nd_Baronet"
Errol_Flynn,Sean_Flynn_(photojournalist)
Lucy_Mancini,Vincent_Corleone
Steve_McQueen,Chad_McQueen
Jacob_in_Islam,Joseph_in_Islam
Mayer_Carl_von_Rothschild,Berthe_von_Rothschild
Gary_Files,Gemma_Files
Ahmed_Khadr,Omar_Khadr
Johnny_Depp,Lily-Rose_Depp
Azazel_(Supernatural),Meg_Masters
Marisol_(actress),María_Esteve
He_Jian,Tang_Fei-fan
Alexander_St._Clair-Abrams,Alfred_St._Clair-Abrams
Leigh_Taylor-Young,Patrick_O'Neal_(sportscaster)
Alison_Owen,Lily_Allen
Isla_Blair,Jamie_Glover
Anton_Piëch,Ferdinand_Piëch
George_Butler_(headmaster),George_Butler_(schoolmaster)
Muhammad_Ali,Laila_Ali
George_W._Romney,G._Scott_Romney
Faizur_Rahman_(police_officer),Ahsan_Habib_(cartoonist)
Clifton_R._Breckinridge,James_Carson_Breckinridge
David_Gordon_(choreographer),Ain_Gordon
Charles_Harrelson,Brett_Harrelson
John_Thornton_Augustine_Washington,Benjamin_Franklin_Washington
Akkineni_Nagarjuna,Akhil_Akkineni
Thomas_Seamer,Matthew_Seymour
James_Hector,Charles_Monro_(rugby_union)
Katja_Riemann,Paula_Riemann
Robert_Coldwell_Wood,Maggie_Hassan
Mahesh_Kothare,Adinath_Kothare
Walther_Sommerlath,Queen_Silvia_of_Sweden
Paul_Crouch_Jr.,Brandon_Crouch
Othman_A._Abbott,Edith_Abbott
Michael_Clapham_(industrialist),Adam_Clapham
William_Earl_Rowe,Jean_Casselman_Wadds
Ji_Pengfei,Ji_Shengde
Kirsten_Cohen,Sandy_Cohen
Eduardo_Scarpetta,Peppino_De_Filippo
Dorothy_Bullitt,Patsy_Bullitt_Collins
Eddie_Stobart,Edward_Stobart
Bhajan_Lal,Kuldeep_Bishnoi
Mordecai_Richler,Jacob_Richler
Rosemary_Clooney,Miguel_Ferrer
Andrew_Lloyd_Webber,Imogen_Lloyd_Webber
Alfred_Lichtenstein_(philatelist),Louise_Boyd_Dale
William_Wilberforce,Samuel_Wilberforce
Krishan_Kumar_Modi,Lalit_Modi
Maria_Louisa_Bustill,Paul_Robeson
Alberto_Fujimori,Kenji_Fujimori
John_Jay,William_Jay_(jurist)
Richard_Attenborough,Michael_Attenborough
Irfan_Hysenbelliu,Fatmir_Hysenbelliu
"Sarah_Churchill,_Duchess_of_Marlborough","John_Churchill,_Marquess_of_Blandford"
John_C._Breckinridge,John_Witherspoon
John_Howard_Lindauer,Susan_Lindauer
Thomas_Hanford,Joseph_Platt
Alfred_Döblin,Wolfgang_Doeblin
Edgar_Bronfman_Sr.,Sara_Bronfman
Nanabhai_Bhatt,Robin_Bhatt
Gisou_Lamothe,Laurent_Lamothe
Lisa_Anne_Novelline,Ryan_Jude_Novelline
John_de_Mol_Jr.,Johnny_de_Mol
Roy_O._Disney,Roy_E._Disney
Sue_Jenkins,Richard_Fleeshman
Emmeline_Pankhurst,Adela_Pankhurst
"Georgiana_Spencer,_Countess_Spencer","Georgiana_Cavendish,_Duchess_of_Devonshire"
Marie_Burke,Patricia_Burke
"Sir_Lachlan_Maclean,_1st_Baronet","Sir_Allan_Maclean,_3rd_Baronet"
Joan_Tisch,Steve_Tisch
John_Darling_Sr.,John_Darling_Jr.
Slim_Keith,Kitty_Hawks
Shaukat_Kaifi,Baba_Azmi
Charles_de_Gaulle,Anne_de_Gaulle
"Edward_Iliffe,_1st_Baron_Iliffe","Langton_Iliffe,_2nd_Baron_Iliffe"
"Michael_Havers,_Baron_Havers",Nigel_Havers
R._James_Long,Justin_Long
Andy_García,Dominik_García-Lorido
Konda_Madhava_Reddy,Konda_Vishweshwar_Reddy
Mary_Lee_Woods,Tim_Berners-Lee
Francis_Ford_(actor),Philip_Ford_(film_director)
Robert_F._Kennedy,Kathleen_Kennedy_Townsend
Jeff_Tracy,Virgil_Tracy
Abu_Aiah_Koroma,Sia_Koroma
Conor_Cruise_O'Brien,Kate_Cruise_O'Brien
Sylvia_Syms,Beatie_Edney
Marian_Montagu_Douglas_Scott,Ronald_Ferguson
Joseph_M._Proskauer,Ruth_P._Smith
Richard_J._Daley,Richard_M._Daley
Muhammad_al-Jawad,Ali_al-Hadi
John_Tjaarda,Tom_Tjaarda
William_Forster_(philanthropist),William_Edward_Forster
Carol_Arthur,David_DeLuise
Marilyn_McAdams_Sibley,David_Sibley_(politician)
Sherman_Everett_Burroughs,Sherman_E._Burroughs_(United_States_Navy)
N._T._Rama_Rao,Daggubati_Purandeswari
Betty_Rubble,Bamm-Bamm_Rubble
Fanny_Howe,Danzy_Senna
John_Noble,Samantha_Noble
Emanuel_Lehman,Philip_Lehman
Bram_Goldsmith,Russell_Goldsmith
Japheth,Meshech
Debbie_Reynolds,Todd_Fisher
Carl_Shoup,Paul_Shoup
Harold_Beauchamp,Katherine_Mansfield
Katherine_Cassavetes,John_Cassavetes
Traian_Băsescu,Elena_Băsescu
Gustave_Ramaciotti,Vera_Ramaciotti
John_Kooiker,Sam_Kooiker
Dick_Cheney,Mary_Cheney
Indira_Miri,Mrinal_Miri
Melbourne_McTaggart_Tait,Thomas_James_Tait
Alfred_de_Rothschild,"Almina_Herbert,_Countess_of_Carnarvon"
Vicente_Duterte,Rodrigo_Duterte
Lola_Van_Wagenen,Amy_Redford
Nizam_al-Mulk,Ahmad_ibn_Nizam_al-Mulk
Millicent_Baxter,James_K._Baxter
Kwame_Nkrumah,Sekou_Nkrumah
Katia_Mann,Erika_Mann
Brad_Dourif,Fiona_Dourif
"Glen_Gainer,_Jr.",Glen_Gainer_III
Robert_Kean,Thomas_Kean
Hiroaki_Aoki,Devon_Aoki
"William_Byron,_4th_Baron_Byron",John_Byron
Nigel_Powers,Austin_Powers_(character)
Terence_Conran,Jasper_Conran
Wendy_Law-Yone,Jocelyn_Seagrave
Rod_Hull,Toby_Hull
Herb_Peyton,John_Peyton_(U.S._politician)
Grimoald_the_Elder,Childebert_the_Adopted
Lilith_Sternin,Frasier_Crane
John_Quincy_Adams,Charles_Francis_Adams_Sr.
Guru_Har_Rai,Guru_Har_Krishan
August_Belmont_Jr.,Raymond_Belmont_II
Ruby_Dandridge,Dorothy_Dandridge
Josiah_Ogden_Hoffman,Charles_Fenno_Hoffman
John_C._Bell_(lawyer),Bert_Bell
John_Johnston_(New_Zealand_politician),Walter_Woods_Johnston
Abraham_Hirschfeld,Rachel_Hirschfeld
Rajashree_Birla,Kumar_Mangalam_Birla
Lucy_of_Bolingbroke,"William_de_Roumare,_Earl_of_Lincoln"
Carl_Heinrich_Hagen,Hermann_August_Hagen
Wilbert_Awdry,Christopher_Awdry
Vijayakumari,Mukesh_(actor)
Colleen_Dewhurst,Campbell_Scott
Gilbert_Peterson,Jesse_Peterson
Goldie_Hawn,Kate_Hudson
Charles_Palmer-Tomkinson,Santa_Montefiore
George_Andreasen,Suz_Andreasen
François_Blanc,Camille_Blanc
Carlos_A._Madrazo,Roberto_Madrazo
Seema_Deo,Abhinay_Deo
Wen_Jiabao,Wen_Yunsong
Zhou_Xinfang,Ho_Yi
Nadim_Sawalha,Nadia_Sawalha
Bruce_Willis,Rumer_Willis
Robert_Heaton_Rhodes,Heaton_Rhodes
Lawrence_Stephen,Marcus_Stephen
Lillian_Bostwick_Phipps,Ogden_Mills_Phipps
"Chin_Han_(actor,_born_1938)",Kenneth_Bi
Charlotte_de_Rothschild,Arthur_de_Rothschild
Abdul_Samad_Khan_Achakzai,Mahmood_Khan_Achakzai
María_Eugenia_Rojas_Correa,Samuel_Moreno_Rojas
Gemma_Cuervo,Cayetana_Guillén_Cuervo
David_Burke_(British_actor),Tom_Burke_(actor)
Agnese_del_Maino,Bianca_Maria_Visconti
Stanley_Johnson_(writer),Jo_Johnson
Helen_Broderick,Broderick_Crawford
Samuel_Gardner_Drake,Samuel_Adams_Drake
Samuel_P._Bolling,Phillip_S._Bolling
Javed_Sheikh,Momal_Sheikh
Edwin_Corning,Erastus_Corning_2nd
Carl_Roth_of_Nedre_Fösked,Carl_Roth_II
Jon_Raven,Paul_Raven_(musician)
Georg_von_Trapp,Agathe_von_Trapp
Denison_Kitchel,Harvey_Denison_Kitchel
José_Batlle_y_Ordóñez,Lorenzo_Batlle_Pacheco
John_Redmond,William_Redmond_(1886–1932)
Lady_Annabel_Goldsmith,Jemima_Goldsmith
Mayer_Amschel_Rothschild,Salomon_Mayer_von_Rothschild
"James_Hamilton,_2nd_Marquess_of_Hamilton","James_Hamilton,_1st_Duke_of_Hamilton"
Hershel_Greene,Beth_Greene
Jules_B._Kroll,Nick_Kroll
Carol_Baum,Henry_Baum
Nigel_Powers,Dr._Evil
Shamsi_Asadullayev,Mirza_Asadullayev
Chen_Qiang_(actor),Chen_Peisi
Wiktoryna_Bakałowiczowa,Stefan_Bakałowicz
Alfred_L._Kroeber,Karl_Kroeber
Jane_Fonda,Troy_Garity
Horatio_King,Horatio_Collins_King
Jacob_in_Islam,Benjamin
Vlastimil_Brodský,Tereza_Brodská
Cecil_B._DeMille,Katherine_DeMille
George_Franklin_Barber,Charles_I._Barber
Mahalalel,Jared_(biblical_figure)
Marion_Barry,Marion_Christopher_Barry
Jerrold_Wexler,Tanya_Wexler
Mary_Ann_Pascal,Andrew_Pascal
Fábio_Jr.,Filipe_Galvão
Lawrence_Washington_(1659–1698),Augustine_Washington
Jill_Balcon,Daniel_Day-Lewis
Nusli_Wadia,Jehangir_Wadia
Josef_Motzfeldt,Nukaaka_Coster-Waldau
Hindley_Earnshaw,Hareton_Earnshaw
Tahir_Hussain,Nikhat_Khan
Joanne_Woodward,Melissa_Newman
Kasthuri_Raja,Dhanush
Pat_Robertson,Gordon_P._Robertson
Maryon_Pearson,Geoffrey_Pearson
Debbie_Arnold,Ciara_Janson
Robert_Glaudini,Lola_Glaudini
Regina_Mills,Henry_Mills_(Once_Upon_a_Time)
"Katharine_Macmillan,_Viscountess_Macmillan_of_Ovenden","Alexander_Macmillan,_2nd_Earl_of_Stockton"
Frank_Lowy,Steven_Lowy
Joseph_Seligman,Edwin_Robert_Anderson_Seligman
Princess_Irulan,Leto_II_Atreides
Dorothy_Howell_Rodham,Tony_Rodham
Lupita_Pallás,Jorge_Ortiz_de_Pinedo
William_Gage_(15th-century_landowner),John_Gage_(Tudor_politician)
John_Tyler_Sr.,John_Tyler
George_Washington_Bolton,James_W._Bolton
Edgar_Bronfman_Sr.,Matthew_Bronfman
Olive_Osmond,Tom_Osmond
Fernando_Poe_Jr.,Lovi_Poe
Zulfikar_Ali_Bhutto,Benazir_Bhutto
John_Bowman_(broadcaster),Jonathan_Philbin_Bowman
Aaron_Spelling,Randy_Spelling
Lindy_Boggs,Cokie_Roberts
"William_Fiennes,_1st_Viscount_Saye_and_Sele","James_Fiennes,_2nd_Viscount_Saye_and_Sele"
Lynne_Spears,Britney_Spears
Sheikh_Fazilatunnesa_Mujib,Sheikh_Kamal
Janusz_Radziwiłł_(1579–1620),Bogusław_Radziwiłł
"Matilda_of_Chester,_Countess_of_Huntingdon","Margaret_of_Huntingdon,_Lady_of_Galloway"
Lidian_Jackson_Emerson,Edward_Waldo_Emerson
Margaret_Eliot,Jane_Asher
Irina_Mikhailovna_Raievskya,"Georg_Alexander,_Duke_of_Mecklenburg"
Laurence_Tisch,Andrew_Tisch
Jelena_Tinska,Zelda_Tinska
Robert_Louis_Stevenson,Lloyd_Osbourne
"Francis_Douglas,_11th_Marquess_of_Queensberry","David_Douglas,_12th_Marquess_of_Queensberry"
Ted_Arison,Micky_Arison
George_Jefferson,Lionel_Jefferson
Solomon_Lew,Peter_Lew
Nishi_(actress),Armaan_Kohli
David_Gill_(executive),Oliver_Gill
Robert_Stephens,Toby_Stephens
Lin_Huiyin,Liang_Congjie
Maecenas_Eason_Benton,Thomas_Hart_Benton_(painter)
Tudhaliya_I,Ašmu-nikal
Irwin_Steingut,Stanley_Steingut
Matthew_Griswold_(governor),Roger_Griswold
Louise_Homer,Anne_Homer
Elenita_Binay,Nancy_Binay
Zhao_Hongyin,Emperor_Taizong_of_Song
C._P._Scott,Edward_Taylor_Scott
Mário_Soares,João_Soares_(politician)
Diosdado_Macapagal,Arturo_Macapagal
Warren_Frost,Lindsay_Frost
Joan_Haythorne,Jeremy_Paul_(screenwriter)
Mallika_Sarabhai,Revanta_Sarabhai
Kaushik_Sen,Riddhi_Sen
Hiram_Richard_Hulse,Frederick_S._Hulse
George_Mason,Thomas_Mason_(1770–1800)
Volga_Hayworth,Rita_Hayworth
Sylvia_Llewelyn_Davies,Jack_Llewelyn_Davies
Johan_Castberg,Torgrim_Castberg
Jay_Pritzker,Thomas_Pritzker
Ronald_Reagan,Michael_Reagan
Jacob_Fjelde,Paul_Fjelde
Ashok_Kumar_Jain,Vineet_Jain
Ma_Hongbin,Ma_Dunjing_(1906–1972)
Saira_Elizabeth_Luiza_Shah,Idries_Shah
Lino_Banfi,Rosanna_Banfi
Doyle_Corman,Jake_Corman
Jan_van_Riebeeck,Abraham_van_Riebeeck
Neena_Gupta,Masaba_Gupta
William_Bramwell_Powell,Maud_Powell
Henry_Fonda,Peter_Fonda
Vinata,Aruṇa
James_G._Birney,William_Birney
Richard_Dawson,Mark_Dawson
Henry_Irving,Laurence_Sydney_Brodribb_Irving
Maricruz_Nájera,Odiseo_Bichir
Aleksandër_Moisiu,Bettina_Moissi
Joan_Burton_(Army_Wives),Roland_Burton
Glenna_Goodacre,Jill_Goodacre
M._A._Wazed_Miah,Saima_Wazed
Peter_Carroll_(actor),Tamsin_Carroll
Lewis_Morris_(governor),Robert_Hunter_Morris
Martha_Bulloch_Roosevelt,Bamie_Roosevelt
Mona_Shourie_Kapoor,Arjun_Kapoor
Alfred_Bird,"Sir_Alfred_Bird,_1st_Baronet"
Suchitra_Sen,Moon_Moon_Sen
Augustine_Washington,Betty_Washington_Lewis
Eliphalet_Remington,Philo_Remington
Patricia_C._Frist,"Thomas_F._Frist,_III"
Joseph_Tritton,Joseph_Herbert_Tritton
Otto_Wille_Kuusinen,Hertta_Kuusinen
Ludmila_Mikaël,Marina_Hands
Simon_Ward,Sophie_Ward
Adrian_Monk,List_of_Monk_characters
Alphonso_Taft,Charles_Phelps_Taft
Hamida_al-Attas,Osama_bin_Laden
Seymour_H._Knox_II,Seymour_H._Knox_III
Hayley_Mills,Crispian_Mills
James_Boswell,"Sir_Alexander_Boswell,_1st_Baronet"
Charles_A._Woodward,William_Culham_Woodward
John_Cassavetes,Zoe_Cassavetes
Olive_Osmond,Donny_Osmond
William_Shepherd_Allen,Stephen_Shepherd_Allen
Joseph_Medill_Patterson,James_Joseph_Patterson
George_Rodger,Peter_Rodger
"John_Paulet,_2nd_Marquess_of_Winchester",Elizabeth_Paulet
John_D._Rockefeller,John_D._Rockefeller_Jr.
Cersei_Lannister,Tommen_Baratheon
Pope_Paul_III,"Pier_Luigi_Farnese,_Duke_of_Parma"
Domenico_Colombo,Christopher_Columbus
Berthe_Bénichou-Aboulker,José_Aboulker
John_Baldwin_(judge),Alice_Baldwin
Padmé_Amidala,Luke_Skywalker
Marie_Juliette_Louvet,"Louis_II,_Prince_of_Monaco"
Flor_Silvestre,Dalia_Inés
Mamata_Shankar,Ratul_Shankar
Christian_Shephard,Claire_Littleton
Maria_Montez,Tina_Aumont
Jeff_Tracy,Alan_Tracy
James_Billington_(executioner),John_Billington_(executioner)
Belle_Montrose,Steve_Allen
Richard_Arkwright,Richard_Arkwright_junior
Michael_Savage,Russell_Weiner
Clementina_Walkinshaw,"Charlotte_Stuart,_Duchess_of_Albany"
Prescott_Bush,Jonathan_Bush
Calvin_Coolidge,John_Coolidge
Raghavan_N._Iyer,Pico_Iyer
Amy_Van_Nostrand,Sam_Daly
Shao_Hua,Mao_Xinyu
Jaquelin_H._Hume,William_J._Hume
Bob_Marley,Stephen_Marley_(musician)
William_Booth,Evangeline_Booth
"Fortune_FitzRoy,_Duchess_of_Grafton","Hugh_FitzRoy,_11th_Duke_of_Grafton"
Claude_Corea,Harindra_Corea
Sanpitch_(Ute_chief),Antonga_Black_Hawk
Raj_Kanwar,Karan_Raj_Kanwar
Robert_B._Dickey,Arthur_Rupert_Dickey
Shannon_Tweed,Nick_Simmons
Rudy_Fernandez_(actor),Mark_Anthony_Fernandez
Joseph_Brant,John_Brant_(Mohawk_leader)
Philip_J._Levin,Susan_L._Tepper
William_Henry_Vanderbilt,Frederick_William_Vanderbilt
Whitney_Houston,Bobbi_Kristina_Brown
Ewa_Fröling,Tilde_Fröling
John_Johnston_(New_Zealand_politician),Charles_John_Johnston
Cynthia_Lennon,Julian_Lennon
Lin_Biao,Lin_Liheng
Judy_Pace,Julia_Pace_Mitchell
Guy_de_Rothschild,David_René_de_Rothschild
Sunil_Dutt,Priya_Dutt
Galvão_Bueno,Popó_Bueno
Roméo_LeBlanc,Dominic_LeBlanc
Silvanus_Bevan_(1661–1725),Silvanus_Bevan
Bersheba_Leighton_Fristoe,Bob_Younger
Andrei_Abrikosov,Grigori_Abrikosov
Gireesh_Puthenchery,Dinanath_Puthenchery
Lily_Tyler,Isabelle_Tyler
Lady_Randolph_Churchill,Winston_Churchill
Mayta_Cápac,Cápac_Yupanqui
John_Kerry,Alexandra_Kerry
Jules_Allard,Félix_Allard
Jim_Haslam,Jimmy_Haslam
Jean_Hamburger,Michel_Berger
John_Tyler,Lyon_Gardiner_Tyler
Galvão_Bueno,Cacá_Bueno
Mickey_Katz,Joel_Grey
DeWolf_Hopper,William_Hopper
Eleanor_Summerfield,Robin_Sachs
Francis_Preston_Blair,Elizabeth_Blair_Lee
Eli_Thayer,John_A._Thayer
Harriet_Nelson,Ricky_Nelson
Johnny_Cash,John_Carter_Cash
Roy_Innis,Niger_Innis
Franklin_D._Roosevelt,John_Aspinwall_Roosevelt
Jeremy_Irons,Max_Irons
Robert_Wood_Johnson_III,Woody_Johnson
Frances_Horovitz,Adam_Horovitz_(poet)
Amiri_Baraka,Ras_J._Baraka
Francis_Bland,Henry_Bland_(public_servant)
Araceli_González,Adrián_Suar
Peder_Olivarius_Bugge,Frederik_Moltke_Bugge
Charles_Mackellar,Dorothea_Mackellar
Raghu,Aja_(Hindu_mythology)
"W._D._Workman,_Jr.",Bill_Workman
Philemon_Holland,Henry_Holland_(printer)
William_C._Feazel,Shady_Wall
Roxie_Roker,Lenny_Kravitz
Jean_Pirro,André_Pirro
Mungo_Ballardie_MacCallum,Mungo_Wentworth_MacCallum
Sverre_Pedersen,Einar_Sverre_Pedersen
Zavida,Tihomir_of_Serbia
"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair","George_Gordon,_2nd_Marquess_of_Aberdeen_and_Temair"
Shantanu,Bhishma
John_Neilson_Gladstone,"Sir_John_Gladstone,_4th_Baronet"
Qi_of_Xia,Tai_Kang
"Charles_Paget,_6th_Marquess_of_Anglesey",Lady_Caroline_Paget
Arnie_Morton,Michael_Morton_(restaurateur)
Lois_Griffin,Chris_Griffin
John_Percival_Postgate,Raymond_Postgate
Bill_Blaikie,Rebecca_Blaikie
Mircea_Snegur,Natalia_Gherman
Loretta_Young,Judy_Lewis
Maggie_Greene,Hershel_Greene
William_Prentice_Cooper,Prentice_Cooper
Jirō_Nitta,Masahiko_Fujiwara
K._Gopalan,G._Narasimhan
Cecil_Day-Lewis,Daniel_Day-Lewis
Terry_Matthews,Trevor_Matthews
Raj_Kapoor,Rajiv_Kapoor
Linda_Thompson_(actress),Brody_Jenner
Gerda_Ring,Pelle_Christensen
Emilie_Benes_Brzezinski,Mark_Brzezinski
Brice_Mack,Kevin_Mack_(visual_effects_artist)
