Curtis_Grubb,"Peter_Grubb,_Jr."
"Peregrine_Cavendish,_12th_Duke_of_Devonshire","Jamie_Spencer-Churchill,_12th_Duke_of_Marlborough"
Francis_Pangilinan,Sharon_Cuneta
Wilma_Tisch,Laurence_Tisch
Howard_Schmidt,Barack_Obama
"Charles_Russell,_Baron_Russell_of_Killowen",John_Rigby_(politician)
Judith_W._Rogers,Bill_Clinton
Amanda_Merrill,Iris_Estabrook
Kim_Jong-un,Kim_Jong-il
Lim_Kit_Siang,Sirajuddin_of_Perlis
"Sidney_Godolphin,_1st_Earl_of_Godolphin","Edward_Conway,_1st_Earl_of_Conway"
Liam_O'Grady,George_W._Bush
Nigel_Scullion,Malcolm_Turnbull
Adrienne_Corri,Daniel_Massey_(actor)
Suharto,Abdul_Haris_Nasution
Cornelius_Vanderbilt_Whitney,Flora_Payne_Whitney
Ayub_Khan_(general),Afzal_Rahman_Khan
Raúl_Grijalva,Ben_Quayle
Chase_A._Clark,John_F._Nugent
John_Shattuck,Bill_Clinton
Princess_Irulan,Wensicia
Barbara_Ruick,John_Williams
"James_Hamilton,_Duke_of_Châtellerault","James_Hamilton,_1st_Earl_of_Arran"
Frankenstein's_monster,Mary_Shelley
Pamela_L._Spratlen,Barack_Obama
Nur_Jazlan_Mohamed,Najib_Razak
Ben_Henrickson,Sarah_Henrickson
Max_Carl,Bonnie_Raitt
Early_life_and_career_of_Thomas_Jefferson,George_Washington
Hamdan_bin_Mohammed_Al_Nahyan,Maktoum_bin_Rashid_Al_Maktoum
"John_Campbell,_9th_Duke_of_Argyll",Benjamin_Disraeli
Zipporah,Miriam
Kitty_Forman,Mark_Brazill
Jim_Carrey,Gwyneth_Paltrow
Sanjana_Kapoor,Shashi_Kapoor
Mpande_kaSenzangakhona,Senzangakhona_kaJama
Norman_St_John-Stevas,Margaret_Thatcher
Leonid_Kuchma,Yukhym_Zvyahilsky
Ronald_Meyer,Tobey_Maguire
Sherwood_Rideout,Margaret_Rideout
John_Charles_Molteno,Henry_Barkly
Edith_Brown_Clement,George_H._W._Bush
Laurie_Holden,Christopher_Holden
Paul_Bryan_(musician),Susanna_Hoffs
William_Irwin_Grubb,William_Howard_Taft
José_P._Laurel,Pacencia_Laurel
Gudrat_Gurbanov,Ilham_Aliyev
Rosalind_Shand,Ben_Elliot
Josiah_Quincy_III,William_Eustis
Ammurapi,Hammurabi
David_Howell_(jurist),David_Leonard_Barnes
Alan_Johnson,Patricia_Hewitt
Katharine_Graham,Eugene_Meyer_(financier)
Matthew_G._Olsen,Barack_Obama
F._Scott_Fitzgerald,Zelda_Fitzgerald
Robert_B._Murrett,George_W._Bush
William_W._Cohen,Ogden_L._Mills
Fu_Yanqing,Li_Cunshen
Theodor_Morell,Adolf_Hitler
Samuel_Smith_(New_Hampshire),Charles_Humphrey_Atherton
Charles_Scribner_I,Charles_Scribner_IV
Joss_Whedon,Tom_Whedon
Frasier_Crane,Niles_Crane
Frederick_Theodore_Frelinghuysen,William_Wright_(United_States_politician)
"James_Stewart,_1st_Earl_of_Moray","Matthew_Stewart,_4th_Earl_of_Lennox"
Grace_Adler,Max_Mutchnick
Benjamin_Abalos,Bayani_Fernando
Stan_Cornyn,Nancy_Sinatra
Edward_Stopford_(British_Army_officer),"James_Stopford,_3rd_Earl_of_Courtown"
Ertharin_Cousin,Barack_Obama
"Hubert_de_Burgh,_1st_Earl_of_Kent",William_de_Warenne_(justice)
Andrew_Stock,Peter_Scott
Ashikaga_Yoshimitsu,Ashikaga_Yoshiakira
Tracy_Griffith,Melanie_Griffith
Thomas_Gladstone,"Sir_William_Rae,_3rd_Baronet"
Edward_Nixon,Tricia_Nixon_Cox
Bill_Clinton,Hillary_Clinton
Daniel_Sickles,Teresa_Bagioli_Sickles
Mahfuz_Anam,Abul_Mansur_Ahmed
Lisette_M._Mondello,George_W._Bush
"Nobuhito,_Prince_Takamatsu",Emperor_Taishō
Prudence_Farrow,Mia_Farrow
"Robert_Carrington,_2nd_Baron_Carrington",Samuel_Smith_(1754–1834)
Frank_Joslyn_Baum,Harry_Neal_Baum
Lenny_Kravitz,Avicii
Dianne_Feinstein,Michael_Huffington
Walter_Sisulu,Nelson_Mandela
Joseph_Arnold_(Rhode_Island),Benedict_Arnold_(governor)
Bhanumati_(Mahabharata),Duryodhana
Ahmad_Qavam,Hassan_Pirnia
Timothy_Geithner,Bill_Clinton
David_Mellor,Margaret_Thatcher
Walter_E._North,Barack_Obama
Lord_Alfred_Paget,Lord_Charles_Wellesley
"Francis_Fane,_1st_Earl_of_Westmorland","Henry_Nevill,_9th_Baron_Bergavenny"
J._Burton_Angelle,Bob_Angelle
Steve_Berra,Juliette_Lewis
Ngô_Đình_Nhu,Ngô_Đình_Cẩn
Mark_Hanna,Thomas_H._Carter
Lurleen_Wallace,George_Wallace
Will_Tippin,Sydney_Bristow
Mina_Gerhardsen,Marte_Gerhardsen
Jo_Anne_B._Barnhart,George_W._Bush
"George_Harris,_4th_Baron_Harris","William_Mansfield,_1st_Viscount_Sandhurst"
Xi_Zhongxun,Lu_Dingyi
John_Baker_White_(Virginia),Francis_White_(Virginia)
Robin_Carnahan,Matt_Blunt
Kip_Averitt,David_Sibley_(politician)
Jonathan_Belcher,William_Tailer
Aarya_Babbar,Nadira_Babbar
Gerald_Ford,Thomas_S._Kleppe
Phil_Donahue,Marlo_Thomas
Simon_Crean,Bob_Hawke
Edward_Warner_(1818–1875),"Arthur_Wellesley,_2nd_Duke_of_Wellington"
Jack_Hemingway,Hadley_Richardson
Hedwig_of_Holstein,Magnus_III_of_Sweden
Joop_den_Uyl,Wil_Albeda
Emily_Shard,"David_Lascelles,_8th_Earl_of_Harewood"
Dean_Koontz,Charles_Dickens
Queen_Saleha_of_Brunei,Al-Muhtadee_Billah
"William_King-Noel,_1st_Earl_of_Lovelace",Francis_Egerton_(Royal_Navy_officer)
Deborah_K._Jones,Peter_W._Bodde
Pramod_Mahajan,Rangarajan_Kumaramangalam
"James_Scott,_1st_Duke_of_Monmouth","Robert_Spencer,_2nd_Earl_of_Sunderland"
William_B._Saxbe,Richard_Nixon
Henry_A._Wallace,Harry_S._Truman
Bernhard_Dunker,Sofie_Schjøtt
Victor_Allen_Bolden,Barack_Obama
Hélène_Pastor,Philippe_Pastor
William_Torrey_Harris,Theodore_Roosevelt
Katie_Telford,Justin_Trudeau
Eleanor_Roosevelt,Franklin_D._Roosevelt
Jagjivan_Ram,Bansi_Lal
William_D._Hare,Thomas_H._Tongue
"Henry_James,_1st_Baron_James_of_Hereford",Arthur_Balfour
"Mildmay_Fane,_2nd_Earl_of_Westmorland","John_Cecil,_4th_Earl_of_Exeter"
Lady_Jane_Grey,"Henry_Grey,_1st_Duke_of_Suffolk"
Alvin_Benjamin_Rubin,Jimmy_Carter
Dennis_Roldan,Nikki_Coseteng
Evil_Queen_(Disney),Kathy_Najimy
John_Armstrong_Jr.,James_Madison
"Laurence_Hyde,_1st_Earl_of_Rochester","Arthur_Capell,_1st_Earl_of_Essex"
Hal_Davis,Marvin_Gaye
Morgan_Mason,Abelardo_L._Valdez
Bob_Menendez,Nancy_Pelosi
List_of_Robin_Hood_(2006_TV_series)_characters,Joe_Armstrong_(actor)
John_Seward_Johnson_I,Robert_Wood_Johnson_I
John_Silber,Mark_Roosevelt
Saad_Bin_Jung,Saif_Ali_Khan
Joshua_Kushner,Ivanka_Trump
Ken_W._Clawson,Gerald_Ford
Benjamin_B._Wagner,Barack_Obama
Juan_Ponce_Enrile,Franklin_Drilon
Edsel_Ford,William_Clay_Ford_Jr.
Bennett_Campbell,Alex_Campbell_(politician)
Abraham_Lincoln,Montgomery_Blair
"Sir_Charles_Tennant,_1st_Baronet",George_Anderson_(MP)
Jack_Koehler,Ronald_Reagan
Lady_Bird_Johnson,Jacqueline_Kennedy_Onassis
Goddard_Lieberson,Vera_Zorina
Sardar_Ayaz_Sadiq,Fahmida_Mirza
Thomson_Mason_(1759–1820),George_Mason
Pierre_Gemayel,Nadim_Gemayel
Rommel_Padilla,Karla_Estrada
Pike_Hall_Jr.,Whitfield_Jack
John_Prescott_Ellis,George_W._Bush
Ali_ibn_Husayn_Zayn_al-Abidin,Fatimah_bint_Hasan
Frank_D._White,Bill_Clinton
Stannis_Baratheon,George_R._R._Martin
Lester_D._Volk,Emanuel_Celler
John_Warren_Davis,Woodrow_Wilson
Émile-Justin_Menier,Antoine_Brutus_Menier
Tony_Rand,Margaret_H._Dickson
"Charles_FitzRoy,_10th_Duke_of_Grafton","Hugh_FitzRoy,_11th_Duke_of_Grafton"
Abhimanyu,Uttarā_(Mahabharata)
Walter_J._Stoessel_Jr.,Ronald_Reagan
Benjamin_Civiletti,Jimmy_Carter
Lu_Zhangong,Xi_Jinping
Lindiwe_Hendricks,Thabo_Mbeki
David_Lloyd_George,Seaborne_Davies
Eddie_Mesa,Rosemarie_Gil
Thomas_S._Hinde,Frederick_Hinde_Zimmerman
John_Platt_(settler),Mark_Sension
Orrin_Henry_Ingram,Orrin_H._Ingram_II
Wilhelmina_Wright,Barack_Obama
Annie_Chidzira_Muluzi,Bakili_Muluzi
Scipio_Africanus,Publius_Sempronius_Tuditanus
Stephen_King,Burton_Hatlen
Mark_Fiennes,Jennifer_Lash
Chiranjeevi_Sarja,Arjun_Sarja
Ambrosio_Padilla,Gerardo_Roxas
Mick_Miller_(Aboriginal_statesman),Pat_O'Shane
Dhu_al-Himma_Shalish,Bashar_al-Assad
James_A._Garfield,Rutherford_B._Hayes
Arthur_Rimbaud,Allen_Ginsberg
Duncan_Hunter,Ike_Skelton
Ronald_Reagan,George_H._W._Bush
"Robert_Cecil,_1st_Earl_of_Salisbury","William_Cecil,_1st_Baron_Burghley"
François_Mitterrand,Danielle_Mitterrand
Susan_Boyle,Donny_Osmond
Joseph_Clay_Stiles_Blackburn,William_Campbell_Preston_Breckinridge
Herbert_Hoover,Benjamin_N._Cardozo
Noah_in_Islam,Naamah_(Genesis)
"Frederick_Stanley,_16th_Earl_of_Derby","Henry_Petty-Fitzmaurice,_5th_Marquess_of_Lansdowne"
Kidada_Jones,Tupac_Shakur
Percy_Rivington_Pyne_I,Moses_Taylor
Rashid_bin_Saeed_Al_Maktoum,Zayed_bin_Sultan_Al_Nahyan
Moses_Yale_Beach,Brewster_Yale_Beach
Elaine_Darling,Wayne_Swan
Edwin_Foulke,George_W._Bush
John_Nicholas_Brown_II,Dan_A._Kimball
Richard_Cheatham,Cave_Johnson
Joseph_Anderson,Samuel_Smith_(Maryland)
Lionel_Bowen,Bob_Hawke
Ron_Reagan,Michael_Reagan
Daniel_Kellogg_(settler),Walter_Hoyt
"Thomas_Villiers,_1st_Earl_of_Clarendon","Charles_Bennet,_4th_Earl_of_Tankerville"
Alastair_Goodlad,Jeremy_Hanley
Joseph_P._Kennedy_Sr.,P._J._Kennedy
Nick_Sinai,Barack_Obama
Akbar_Hashemi_Rafsanjani,Effat_Marashi
Tom_Harkin,Ted_Kennedy
Jonathan_Rosenbaum,Ignatiy_Vishnevetsky
Rajiv_Gandhi,V._P._Singh
Pieter_Jeremias_Blignaut,Francis_William_Reitz
"John_Coleridge,_1st_Baron_Coleridge",William_Bovill
Randhawa_(wrestler),Mumtaz_(actress)
Yu_Zhengsheng,Xi_Jinping
Lydia_Kay_Griggsby,Barack_Obama
Julius_L._Clarke,Henry_Shaw_Briggs
Pamela_Pepper,Barack_Obama
William_Bonaparte-Wyse,Lucien_Bonaparte
Tommen_Baratheon,Joffrey_Baratheon
"Victor_Warrender,_1st_Baron_Bruntisfield",Winston_Churchill
Rhodes_Boyson,Margaret_Thatcher
Henry_L._Kimelman,Ronald_Reagan
Abraham_Fischer,"Herbert_Gladstone,_1st_Viscount_Gladstone"
G._E._Smith,Mick_Jagger
Ann_Richards,Jim_Wright
Éamon_de_Valera,Liam_Cosgrave
Grover_Cleveland,David_B._Hill
Saranya_Bhagyaraj,Shanthanu_Bhagyaraj
John_F._Kennedy_Jr.,Jacqueline_Kennedy_Onassis
Mary_Todd_Lincoln,Harriet_Lane
Charles_Kerruish,Victor_Kneale
Joseph_Comstock,Samuel_Hanford
"Henry_Grey,_3rd_Earl_Grey",William_Ewart_Gladstone
John_Bright,William_Ewart_Gladstone
Brian_Dickson,Pierre_Trudeau
Charles_de_Hovyne,Archduke_Leopold_Wilhelm_of_Austria
Hilda_Solis,Barack_Obama
Barclay_Harding_Warburton_I,Mary_Brown_Wanamaker
"Michael_Havers,_Baron_Havers",Geoffrey_Howe
John_Cavil,Dean_Stockwell
Buddy_Roemer,Paul_Hardy
Louis_Stokes,Stephanie_Tubbs_Jones
Chaim_Weizmann,Vera_Weizmann
Oswald_Mosley,Diana_Mitford
Patrick_Stirling,Robert_Stirling
Bharata_(Ramayana),Mandavi
Kim_Hendren,Bruce_Holland_(American_politician)
Seewoosagur_Ramgoolam,Leonard_Williams_(politician)
Hafez_al-Assad,Ahmad_al-Khatib
Sean_J._McLaughlin,Bill_Clinton
John_Foster_Dulles,Henry_Cabot_Lodge_Jr.
John_Platt_(settler),Richard_Olmsted_(settler)
William_Whiteway,James_Spearman_Winter
Ruhollah_Khomeini,Mehdi_Bazargan
Fergus_Ewing,Annabelle_Ewing
Mahinda_Rajapaksa,Shiranthi_Rajapaksa
James_Clement_Dunn,C._Douglas_Dillon
Scipio_Africanus,Sextus_Aelius_Paetus_Catus
Robert_D._Kennedy,Robert_F._Kennedy
Ross_Golan,Justin_Bieber
Ramon_Paje,Benigno_Aquino_III
Charles_Colson,William_J._Baroody_Jr.
Hasse_Ekman,Tutta_Rolf
Meryl_Streep,Shirley_MacLaine
Samuel_S._Cox,Lew_Wallace
Levin_H._Campbell,Richard_Nixon
Dorothy_Walker_Bush,George_Herbert_Walker
Gladys_Knight,Aretha_Franklin
Michael_Zilkha,Ezra_Zilkha
Walter_White_(Breaking_Bad),Vince_Gilligan
James_Earp,Warren_Earp
Martin_Van_Buren,Andrew_Jackson
Percy_Orthwein,Gussie_Busch
Gummo_Marx,Harpo_Marx
Cliff_Fletcher,Floyd_Smith
Frank_Wilkes,Tony_Sheehan
Caroline_Kennedy,Barack_Obama
Samuel_Hayes_(settler),Thomas_Betts
"Stephen_Benn,_3rd_Viscount_Stansgate",Caroline_Benn
Sylvana_Tomaselli,Lady_Davina_Lewis
Jennifer_A._Dorsey,Barack_Obama
Livia_Soprano,Meadow_Soprano
Maura_Connelly,Barack_Obama
Gloria_Bejarano_Almada,Rafael_Ángel_Calderón_Fournier
Charles_Edward_Magoon,Theodore_Roosevelt
"John_Trollope,_1st_Baron_Kesteven",Matthew_Talbot_Baines
Connie_Corleone,Tom_Hagen
Irina_Vlah,Natalia_Gherman
Ted_Mosby,Carter_Bays
"Henry_III,_Count_of_Bar","Theobald_II,_Count_of_Bar"
Tristan_Garel-Jones,Margaret_Thatcher
Eddie_Lucio_Jr.,Jane_Nelson
"David_Cholmondeley,_7th_Marquess_of_Cholmondeley","Hugh_Cholmondeley,_6th_Marquess_of_Cholmondeley"
"William_Paulet,_1st_Marquess_of_Winchester","John_Russell,_1st_Earl_of_Bedford"
Chauncey_McCormick,William_Grigsby_McCormick
Rick_Perry,George_W._Bush
Jill_Goodacre,Harry_Connick_Jr.
"Mary,_mother_of_Jesus",Saint_Joseph
William_A._Dart,William_Dorsheimer
Marcello_Mastroianni,Flora_Carabella
Dom_DeLuise,Carol_Arthur
Henry_Adams,Abraham_Lincoln
Ronald_Reagan,Jimmy_Carter
Catherine_Siachoque,Miguel_Varoni
"Maud_le_Vavasour,_Baroness_Butler",Fulk_FitzWarin
Joseph_Lavergne,Désiré_Olivier_Bourbeau
Judith_A._LaRocque,Ray_Hnatyshyn
Helen_Connon,James_K._Baxter
Louisa_Adams,John_Quincy_Adams
Richard_Allen_Griffin,George_W._Bush
"Herwald_Ramsbotham,_1st_Viscount_Soulbury",Neville_Chamberlain
Rohitha_Bogollagama,Chandrika_Kumaratunga
"Oliver_Harriman,_Jr.",Florence_Jaffray_Harriman
Robert_More,George_More
Olave_Baden-Powell,"Robert_Baden-Powell,_1st_Baron_Baden-Powell"
George_H._W._Bush,Elizabeth_Dole
Władysław_Sikorski,Władysław_Raczkiewicz
John_Quincy_Adams,Horace_Mann
Lord_Robert_Montagu,William_Edward_Forster
Józef_Piłsudski,Janusz_Jędrzejewicz
Frederick_Lothrop_Ames,Oliver_Ames_(governor)
Othman_A._Abbott,Edmund_C._Carns
Asa_S._Bushnell_(Governor),William_McKinley
Grace_Bussell,John_Bussell
Samuel_Hanford,John_Marvin_(Connecticut_politician)
Victor_Allen_Bolden,Barack_Obama
Albert_Gore_Sr.,Herbert_S._Walters
Daniel_McCraney,Archibald_McKellar
Pierre_S._du_Pont,Lammot_du_Pont_II
Everett_Ellis_Briggs,George_H._W._Bush
Kermit_Roosevelt,Quentin_Roosevelt_II
Bertie_Ahern,Fergus_O'Brien
Alex_Padilla,Jerry_Brown
Stan_March,Stan_Marsh
John_Egerton_(bishop),Benjamin_Hoadly
Richard_C._Casey,Bill_Clinton
Sally_Hemings,John_Wayles
Nigel_Powers,Michael_Caine
Bettina_Moissi,Aleksandër_Moisiu
Peter_Coleman,Eric_Willis
Roslyn_Kind,Jason_Gould
Nicholas_Roerich,Helena_Roerich
"Josiah_K._Lilly,_Jr.",Eli_Lilly_(industrialist)
John_Franklin_Fort,Woodrow_Wilson
Fatimah_bint_Sa'd,Kilab_ibn_Murrah
Johanna_Hiedler,Adolf_Hitler
"Sir_Charles_Tennant,_1st_Baronet",George_Anderson_(MP)
Pirdaus_Ismail,Najib_Razak
Indira_Talwani,Barack_Obama
Trygve_Bratteli,Reiulf_Steen
Jean-Baptiste_Pastor,Victor_Pastor
Mary_Ryckman,Valerie_Jarrett
Charles_deGravelles,Charlton_Lyons
William_Ross_Macdonald,Wishart_McLea_Robertson
Jessie_Harlan_Lincoln,Abraham_Lincoln
Lawrence_Eagleburger,Ronald_Reagan
Denise_Richards,Charlie_Sheen
Ida_Saxton_McKinley,William_McKinley
Henry_Ernest_Kendall,George_VI
James_Forrestal,Harry_S._Truman
Sheldon_Whitehouse,Bill_Clinton
Charles_Hoffman_(politician),Justin_Cronin_(politician)
Ethel_Roosevelt_Derby,Franklin_D._Roosevelt
Zachary_Taylor,James_K._Polk
Soundz,Justin_Bieber
List_of_Dune_secondary_characters,Princess_Irulan
Mulford_B._Foster,Richard_Francis_Burton
Edward_C._Sullivan,Daniel_J._O'Donnell
"William_Gooderham,_Sr.",George_Horace_Gooderham
William_Montagu_Manning,John_Brenan_(politician)
Mark_McClellan,George_W._Bush
Sam_Houston,John_Bell_(Tennessee_politician)
Vladimir_Nabokov,Thomas_Pynchon
William_E._Simon,Jimmy_Carter
"George_Eden,_1st_Earl_of_Auckland","Charles_Metcalfe,_1st_Baron_Metcalfe"
Rupert_Murdoch,Anna_Murdoch_Mann
Diane_Humetewa,Barack_Obama
Harmon_Jones,Leslie_Jones_(editor)
Paul_Kagame,Jeannette_Kagame
Tomicah_Tillemann,Hillary_Clinton
Princess_Sophie_of_Greece_and_Denmark,Princess_Alice_of_Battenberg
Arturo_Alessandri,Luis_Altamirano
Gough_Whitlam,Lance_Barnard
Robert_F._Wagner,John_T._McCall
"Edward_Smith-Stanley,_14th_Earl_of_Derby",Robert_Peel
Edmund_Burke,Matthew_Arnold
Sharon_Osbourne,Ozzy_Osbourne
Raj_Babbar,Smita_Patil
Kalsoom_Nawaz_Sharif,Tehmina_Daultana
Alice_Claypoole_Gwynne,Cornelius_Vanderbilt_II
Harry_S._Truman,Tom_C._Clark
William_Milam,Bill_Clinton
Gina_Lopez,Rodrigo_Duterte
John_Davis_(Massachusetts_governor),Samuel_Turell_Armstrong
Thomas_J._O'Brien_(Michigan_politician),Theodore_Roosevelt
Wang_Jingwei,Sun_Fo
Mark_C._Minton,George_W._Bush
Nick_Hogan,Brooke_Hogan
Andrew_Peacock,Bob_Hawke
Forrest_C._Donnell,Harry_S._Truman
John_Paul_Wiese,Ronald_Reagan
Jesse_Jackson,Florence_Pendleton
Arturo_Alessandri,Luis_Altamirano
Alphonso_Taft,Edwards_Pierrepont
William_Garvelink,George_W._Bush
Steve_Jobs,Laurene_Powell_Jobs
"Welbore_Ellis,_1st_Baron_Mendip","Sir_Gilbert_Elliot,_3rd_Baronet,_of_Minto"
William_Lansing_Gleason,"John_Martin_Law,_Jr."
Nancy_Gertner,Bill_Clinton
Patrick_Michael_Duffy,Bill_Clinton
Didit_Hediprasetyo,Siti_Hardiyanti_Rukmana
Carmela_Soprano,Janice_Soprano
Walter_Nathan_Tobriner,Lyndon_B._Johnson
George_H._W._Bush,Dan_Quayle
Tina_Chow,Michael_Chow_(restaurateur)
Qays_ibn_Sa'd,Muhammad
Augustine_Washington,Mary_Ball_Washington
Andrew_Cuomo,Kerry_Kennedy
Dick_Roche,Brian_Cowen
Neville_Howse,Thomas_Lavelle
John_M._Leddy,John_F._Kennedy
Conrad_Hilton,Zsa_Zsa_Gabor
"James_Roche,_3rd_Baron_Fermoy","Maurice_Roche,_4th_Baron_Fermoy"
Michel_Debré,Vincent_Badie
John_C._Hull_(politician),Leverett_Saltonstall
"George_Child_Villiers,_5th_Earl_of_Jersey","William_Cavendish,_6th_Duke_of_Devonshire"
John_Tyler,James_Madison_Porter
Fox_Mulder,Samantha_Mulder
Doyle_Corman,Joseph_S._Ammerman
Shubha_Khote,Durga_Khote
Duff_Cooper,Winston_Churchill
Dana_Scully,Fox_Mulder
Joan_A._Lenard,Bill_Clinton
Frederick_Dent_Grant,Ulysses_S._Grant
Miangul_Aurangzeb,Mohammad_Shafiq
John_Jay,William_Carmichael_(diplomat)
José_Eduardo_dos_Santos,Fernando_da_Piedade_Dias_dos_Santos
Gisela_of_Burgundy,"Henry_II,_Duke_of_Bavaria"
Joseph-Éna_Girouard,William_John_Watts
Robert_Louis_Stevenson,Arthur_Conan_Doyle
Meryl_Streep,Shirley_MacLaine
Henry_Fairfield_Osborn,William_Church_Osborn
Sheikh_Mujibur_Rahman,Muhammad_Mansur_Ali
Jane_D._Hartley,Charles_Rivkin
"Abelardo_Aguilú,_Jr.",Francisco_Parra_Capó
Jabez_Bunting_Snowball,Lemuel_John_Tweedie
Iain_Evans,Vickie_Chapman
Lisbet_Palme,Olof_Palme
"Robert_Sidney,_2nd_Earl_of_Leicester",Peter_Manwood
Mark_Henig,Simon_Henig
List_of_Alias_characters,Arvin_Sloane
"Phelan_Beale,_Jr.",Edith_Bouvier_Beale
Israela_Margalit,Lorin_Maazel
Jacob,Abraham
"John_Betts,_Jr.",Joseph_Platt
Roseanna_Cunningham,Annabelle_Ewing
Jimmy_Jam_and_Terry_Lewis,Usher_(singer)
Gerda_Christian,Adolf_Hitler
Simon_Yam,Nicholas_Tse
"Elizabeth_Wellesley,_Duchess_of_Wellington","Elizabeth_Campbell,_Duchess_of_Argyll"
Andrew_Jackson,Martin_Van_Buren
Georg_von_Trapp,Maria_von_Trapp
Romina_Power,Wess
Neferu_I,Intef_III
Early_life_and_career_of_Suharto,Hamengkubuwono_IX
Birger_Jarl,Matilda_of_Holstein
Illya_Kuryakin,David_McCallum
Douglas_Cameron_(politician),James_Albert_Manning_Aikins
Dick_Celeste,Jimmy_Carter
Joe_Wilson_(U.S._politician),Jake_Knotts
Ari_Fleischer,George_W._Bush
Billy_Long,Roy_Blunt
List_of_Norwegian_football_transfers_summer_2014,Tom_Söderberg
John_Levi_Sheppard,Richard_S._Arnold
Lisbet_Palme,Olof_Palme
Eleanor_Butler_Alexander-Roosevelt,Franklin_D._Roosevelt
Fauzia_Wahab,Asif_Ali_Zardari
Chase_A._Clark,Fredrick_Monroe_Taylor
Ziaur_Rahman,Abdus_Sattar_(president)
Robert_Trimble,John_Quincy_Adams
"Charles_Grey,_2nd_Earl_Grey","William_Lamb,_2nd_Viscount_Melbourne"
Joseph_Holt,Abraham_Lincoln
Bernardo_Mattarella,Antonio_Segni
"Svatopluk,_Duke_of_Bohemia",Otto_I_of_Olomouc
Caroline_Spencer,Bradley_Bell
Nancy_Reagan,Gloria_Deukmejian
Joe_Shoen,Mark_Shoen
Ned_Stark,Sean_Bean
Samuel_Cook_Silliman,Samuel_Comstock
Lady_Jessica,Ghanima_Atreides
José_P._Laurel,Manuel_L._Quezon
Ralph_Recto,Jinggoy_Estrada
"William_Cecil,_1st_Baron_Burghley",Elizabeth_I_of_England
A._James_Manchin,Jay_Rockefeller
Joseph_A._Presel,Bill_Clinton
Sara_Duterte,Rodrigo_Duterte
Michael_Botticelli_(civil_servant),Barack_Obama
Tony_Blair,Michael_Meacher
Im_Sothy,Hun_Sen
Alan_Cranston,Jay_Rockefeller
Walter_F._Frear,George_R._Carter
Oliver_Ernest_Goonetilleke,John_Kotelawala
B'alaj_Chan_K'awiil,K'ak'_Tiliw_Chan_Chaak
"Thomas_Boleyn,_1st_Earl_of_Wiltshire",Edward_Poynings
"William_J._Hochul,_Jr.",Barack_Obama
Scotty_Moylan,Douglas_Moylan
"Robert_Jenkinson,_2nd_Earl_of_Liverpool","George_Spencer,_2nd_Earl_Spencer"
Vladimir_Nabokov,Nick_Cave
Patricia_M._Byrne,Jimmy_Carter
Rubina_Irfan,Nawaz_Sharif
Amihan_(Encantadia),Pirena
Petyr_Baelish,George_R._R._Martin
Frederick_Blantford_Bate,Vera_Bate_Lombardi
Luis_Muñoz_Rivera,Tulio_Larrinaga
Albert_Estopinal,William_Wright_Heard
Amihan_(Encantadia),Pirena
Mary_Ingalls,Caroline_Ingalls
Espen_Barth_Eide,Jens_Stoltenberg
Barry_MacKinnon,Brian_Burke_(Australian_politician)
Marcus_Morton,George_Hull_(Massachusetts)
Gwyneth_Dunwoody,Scholefield_Allen
John_Sharp_(Texas_politician),George_W._Bush
Kirsten_Cohen,Kelly_Rowan
Hale_Boggs,DeLesseps_Story_Morrison
Choe_Yong-rim,Kim_Jong-il
"William_J._Hochul,_Jr.",Barack_Obama
Ebba_Brahe,Margareta_Brahe
Ted_Kennedy,Rose_Kennedy
Bill_Treacher,Katherine_Kessey
Pat_Brown,Stanley_Mosk
Louis_H._Pollak,Jimmy_Carter
Agustí_Montal_Galobart,Enric_Martí_Carreto
Mohammad_al-Atrash,Bashar_al-Assad
Humphrey_Tyndall,Henry_Caesar
Gustavo_Bell,Andrés_Pastrana_Arango
Sarah_Lincoln_Grigsby,Thomas_Lincoln
F._W._de_Klerk,Thabo_Mbeki
John_M._Gerrard,Barack_Obama
Edmund_Reggie,Charles_Boustany
Jay_Nixon,Matt_Blunt
George_Hull_(Massachusetts),Marcus_Morton
William_J._Baroody_Jr.,Gerald_Ford
List_of_The_Tribe_characters,Michael_Wesley-Smith
Michael_P._Meehan,Barack_Obama
Pepper_MaShay,Mick_Jagger
Jerry_Apodaca,Jimmy_Carter
Éamon_de_Valera,Jack_Lynch
Stan_Kroenke,Ann_Walton_Kroenke
Early_life_and_career_of_Thomas_Jefferson,John_Harvie
Deng_Xiaoping,Hu_Yaobang
Henry_Morgenthau_Jr.,Fred_M._Vinson
Æthelstan_Mannessune,Oswald_of_Worcester
Emily_Vanderbilt_Sloane,Emily_Thorn_Vanderbilt
Margaret_Thatcher,"Edward_Short,_Baron_Glenamara"
Philip_W._Buchen,Gerald_Ford
José_A._Fusté,Ronald_Reagan
Cathy_Seibel,George_W._Bush
Livia_Soprano,Tony_Blundetto
John_Baker_White_(West_Virginia_politician),Robert_White_(judge)
Peter_F._Flaherty,Jimmy_Carter
"Vere_Fane,_4th_Earl_of_Westmorland","Sir_Edward_Dering,_3rd_Baronet"
Warren_Christopher,Madeleine_Albright
Rodney_Scott_Webb,Ronald_Reagan
S._W._R._D._Bandaranaike,James_Peter_Obeyesekere_III
Sarah_E._Mendelson,Barack_Obama
Roy_D._Chapin,Herbert_Hoover
