Curtis_Grubb,"Peter_Grubb,_Jr."
Connie_Corleone,Sonny_Corleone
Nate_Holden,Diane_Watson
Theodore_Roosevelt,Frank_S._Black
Brian_Morris_(judge),Barack_Obama
"John_Betts,_Jr.",Joseph_Platt
"Abelardo_Aguilú,_Jr.",Francisco_Parra_Capó
Acacitli,Huitzilihuitl
Leopold_Morse,John_F._Andrew
Strom_Thurmond,Thomas_A._Wofford
Tina_Kaidanow,George_W._Bush
Tony_DiMera,Ken_Corday
Ethel_Barrymore,John_Barrymore
Cheryl_Martin,Barack_Obama
Nancy_Walker_Bush_Ellis,Dorothy_Bush_Koch
"Richard_Grosvenor,_2nd_Marquess_of_Westminster","George_Grey,_6th_Earl_of_Stamford"
Samuel_K._Skinner,George_H._W._Bush
Ghanima_Atreides,Princess_Irulan
Frank_Gagliardi,Frank_Sinatra
"William_Cecil,_1st_Baron_Burghley","Robert_Dudley,_1st_Earl_of_Leicester"
Penelope_Mortimer,John_Mortimer
William_Roper,Robert_Southwell_(lawyer)
Zhang_Zuolin,Tan_Yankai
"Vere_Fane,_4th_Earl_of_Westmorland","Henry_Sydney,_1st_Earl_of_Romney"
Eleanor_Roosevelt,John_F._Kennedy
Trygve_Bratteli,Olav_Meisdalshagen
Jason_Furman,Barack_Obama
Emil_Richards,Frank_Sinatra
José_Batlle_y_Ordóñez,Claudio_Williman
Harold_Macmillan,Robert_Strother_Stewart
John_Flanagan_(author),C._S._Forester
Alick_Downer,Mary_Downer
Natalio_Ecarma_III,Benigno_Aquino_III
"Ishbel_Hamilton-Gordon,_Marchioness_of_Aberdeen_and_Temair","John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Early_life_and_career_of_Suharto,Adam_Malik
Butcher_Bros.,John_Lennon
Sheila_Sim,John_Attenborough
Malcolm_Fraser,Bob_Hawke
David_J._Hale,Barack_Obama
Anwar_Ibrahim,Wan_Azizah_Wan_Ismail
H._D._Deve_Gowda,Murli_Manohar_Joshi
Grace_Coolidge,Calvin_Coolidge
Duncan_K._Foley,Samuel_Bowles_(economist)
Luis_Guinot,George_H._W._Bush
Noah,Noah
William_Wilson_Quinn,Harry_S._Truman
Abraham_Lincoln,William_H._Seward
Michael_Ballhaus,Sherry_Hormann
"Charles_Grey,_2nd_Earl_Grey",Lord_William_Russell
Theodore_Roosevelt,Charles_W._Fairbanks
Roderick_W._Moore,George_W._Bush
Lammot_du_Pont_II,Irénée_du_Pont
Bob_Katter,Anne_Warner_(politician)
Robert_Mugabe,Phelekezela_Mphoko
Mark_Antony,Julius_Caesar
John_Quincy_Adams,John_C._Calhoun
Ralph_Perk,Dennis_Kucinich
Laurens_Jan_Brinkhorst,Jan_Terlouw
Darwish_Pasha_al-Kurji,Zahir_al-Umar
Sean_Connery,Neil_Connery
Sadistik,Sylvia_Plath
Cecil_J._Picard,Sam_H._Theriot
Thomas_S._Weston,Joseph_Petrie
Henry_Clay,Joseph_H._Hawkins
Jesse_H._Jones,Henry_A._Wallace
Stephen_Wheeler_Downey,William_Wellington_Corlett
Lot_in_Islam,Haran
Anne_Valliant_Burnett_Tandy,James_Goodwin_Hall
Donald_Regan,Ronald_Reagan
Benson_Leavitt,"Josiah_Quincy,_Jr."
William_H._Webster,Ronald_Reagan
Ben_Horne,Mark_Frost
Reginald_de_Warenne,"Elizabeth_of_Vermandois,_Countess_of_Leicester"
Pierre_Trudeau,Allan_MacEachen
Tanvir_Mahmood_Ahmed,Asif_Ali_Zardari
Richard_Spry,"George_Edgcumbe,_1st_Earl_of_Mount_Edgcumbe"
Ray_Lyman_Wilbur,Donald_Tresidder
Tobey_Maguire,Jennifer_Meyer
James_D._Watkins,George_H._W._Bush
Christina_Onassis,Alexander_Onassis
Tokugawa_Hidetada,Emperor_Go-Yōzei
William_Gannaway_Brownlow,David_T._Patterson
Pranab_Mukherjee,Dinesh_Singh_(Uttar_Pradesh_politician)
Ratna_Pathak,Dina_Pathak
Ron_Paul,Robert_Gammage
Eleazar_Lord,James_G._King
"Henry_Dundas,_1st_Viscount_Melville",William_Pitt_the_Younger
2015–16_Hamburger_SV_season__Albin_Ekdal__1,Albin_Ekdal
Arthur_Hobhouse,Robert_Bruford
Lim_Kit_Siang,Mahathir_Mohamad
Yuk_Young-soo,Park_Chung-hee
Margot_Frank,Anne_Frank
Vito_Corleone,Robert_De_Niro
Elizabeth_Schuyler_Hamilton,Philip_Jeremiah_Schuyler
Robert_Coppola_Schwartzman,Nicolas_Cage
John_F._Tefft,Barack_Obama
Stephen_Palfrey_Webb,"Nathaniel_Silsbee,_Jr."
Douglas_Schoen,Bill_Clinton
"Jacob_Rothschild,_4th_Baron_Rothschild","Jacob_Rothschild,_4th_Baron_Rothschild"
John_Betts_(Connecticut_politician),Samuel_Hanford
Mary_Harrison_McKee,Benjamin_Harrison
David_Kahalepouli_Piikoi,Victoria_Kinoiki_Kekaulike
Shakti_Anand,Sai_Deodhar
Hjalmar_Schacht,Adolf_Hitler
Caleb_Blood_Smith,Abraham_Lincoln
"John_Betts,_Jr.",James_Lockwood_(Connecticut_politician)
Peter_Schiefke,Justin_Trudeau
"Mildmay_Fane,_2nd_Earl_of_Westmorland","John_Cecil,_4th_Earl_of_Exeter"
Benjamin_Franklin,Thomas_Mifflin
Anna_Filosofova,Sergei_Diaghilev
Jose_Rolando_Olvera_Jr.,Barack_Obama
List_of_Mama's_Family_characters,Rue_McClanahan
MacCallum_Grant,George_Henry_Murray
Joanna_Seybert,Bill_Clinton
Nicolás_Maduro,Hugo_Chávez
Kermit_Moyer,Ernest_Hemingway
Gayle_Smith,Barack_Obama
John_Hay,William_McKinley
Harald_Bohr,Niels_Bohr
"Thomas_Radclyffe,_3rd_Earl_of_Sussex","Henry_Carey,_1st_Baron_Hunsdon"
Antonio_Villaraigosa,Eric_Garcetti
Thomas_Porteous,Bill_Clinton
Şevket_Sabancı,Özdemir_Sabancı
Gough_Whitlam,Lance_Barnard
Korie_Robertson,Jase_Robertson
Joe_Ghiz,James_Lee_(Canadian_politician)
Sam_Houston_Johnson,Lynda_Bird_Johnson_Robb
"David_Eccles,_1st_Viscount_Eccles","Florence_Horsbrugh,_Baroness_Horsbrugh"
Rex_Harrison,Cathryn_Harrison
Rafic_Hariri,Selim_Hoss
Joseph_Cabell_Breckinridge_Sr.,Roger_Jones_(Inspector_General)
Luther_Day,Alphonso_Hart
David_H._McCormick,George_W._Bush
Jon_Wellinghoff,Barack_Obama
Randy_Kelly,Chris_Coleman_(politician)
Avril_Haines,Barack_Obama
Dimitrie_Cantemir,Constantin_Cantemir
John_Henry_Gurney_Sr.,"Edward_Stanley,_15th_Earl_of_Derby"
Thomas_Jefferson,John_Breckinridge_(U.S._Attorney_General)
Roslyn_O._Silver,Bill_Clinton
Charan_Das_Mahant,Karuna_Shukla
Robert_Taft_Jr.,Stephen_M._Young
Bob_Katter,Shane_Knuth
Pierre_Nothomb,Jean-Baptiste_Nothomb
Mahathir_Mohamad,Muhyiddin_Yassin
"George_Windsor,_Earl_of_St_Andrews","Katharine,_Duchess_of_Kent"
Winthrop_Rockefeller,Len_E._Blaylock
John_W._Tuthill,John_F._Kennedy
John_E._Jones_III,George_W._Bush
Angus_Maude,"Francis_Pym,_Baron_Pym"
Francis_Ford_Coppola,Marc_Coppola_(actor)
Allu_Rama_Lingaiah,Chiranjeevi
Faye_Emerson,Elliott_Roosevelt
Marilyn_Quayle,George_H._W._Bush
John_P._Bigelow,"Josiah_Quincy,_Jr."
James_W._Parker,Cynthia_Ann_Parker
"Robert_Darcy,_4th_Earl_of_Holderness","John_Russell,_4th_Duke_of_Bedford"
"Edward_Smith-Stanley,_14th_Earl_of_Derby","John_Russell,_1st_Earl_Russell"
Keith_B._Alexander,Barack_Obama
Pascale_Boistard,Manuel_Valls
Raymond_Kethledge,George_W._Bush
Ethan_A._Hitchcock_(Interior),Clifton_R._Breckinridge
Paine_Wingate,Samuel_Livermore
Kyaw_Win,Htin_Kyaw
Hannah_Van_Buren,Martin_Van_Buren
Dennis_Hopper,Michelle_Phillips
Nancy_McEldowney,Barack_Obama
Sigebert_III,Childebert_the_Adopted
"Jay_Pierrepont_Moffat,_Jr.",Ronald_Reagan
Murray_Weidenbaum,Ronald_Reagan
Donald_Lu,Barack_Obama
Harrison_Gray_Otis_(publisher),Mike_Chandler
"David_Ormsby-Gore,_5th_Baron_Harlech",Joseph_Godber
Siyavuş_Sultan,Mehmed_IV
Peter_B._Teets,George_W._Bush
Peter_Frelinghuysen_Jr.,Millicent_Fenwick
Leo_Penn,Aimee_Mann
Thomas_Benedict_(II),"John_Betts,_Jr."
Donald_J._Tyson,John_W._Tyson
Junichirō_Koizumi,Hideo_Watanabe
Joe_Biden,Barack_Obama
Clarissa_Eden,John_Strange_Spencer-Churchill
Joely_Fisher,Billie_Lourd
Jesse_Jackson,Gary_Hart
Margaret_Drabble,Michael_Holroyd
Thomas_Betts,John_Platt_(settler)
Abdullah_Ahmad_Badawi,Najib_Razak
John_M._Zwach,Stanley_W._Holmquist
John_Addison_Porter,Joseph_Earl_Sheffield
Konstantin_Chernenko,Yuri_Andropov
Jacques_Chirac,Raymond_Marcellin
Cathy_Bissoon,Barack_Obama
Zhang_Bojun,Wang_Shoudao
Peter_Sollett,Ingmar_Bergman
Ja'far_ibn_Abi_Talib,Muhammad
Peter_Sellers,Britt_Ekland
Anwar_Ali_(actor),Lucky_Ali
Pramod_Mahajan,Ghulam_Nabi_Azad
Ratnasiri_Wickremanayake,Mahinda_Rajapaksa
Mike_Huckabee,Winthrop_Paul_Rockefeller
Tiffany_Trump,Ivanka_Trump
"Richard_Burke,_4th_Earl_of_Clanricarde",Frances_Walsingham
Nancy_Jo_Powell,Barack_Obama
Alphonso_Taft,Ulysses_S._Grant
Andreas_Papandreou,Konstantinos_Mitsotakis
Bo_Xilai,Wen_Jiabao
Bob_Dole,George_H._W._Bush
Treach,Tupac_Shakur
William_Irvine_(Canadian_politician),James_Gray_Turgeon
Sterling_M._McMurrin,John_F._Kennedy
Marianne_O._Battani,Bill_Clinton
John_Read_(Connecticut_politician),Samuel_Marvin
"Charles_Spencer-Churchill,_9th_Duke_of_Marlborough","George_Spencer-Churchill,_8th_Duke_of_Marlborough"
Ellen_Axson_Wilson,Helen_Herron_Taft
Ryan_O'Neal,Leigh_Taylor-Young
Vivaan_Shah,Imaad_Shah
Thomas_Hughes_(Sydney_mayor),James_Graham_(physician)
Massimo_Marone,Bradley_Bell
Chaim_Weizmann,David_Ben-Gurion
Calvin_Coolidge,Charles_G._Dawes
Tory_Lanez,Justin_Bieber
Kemoh_Fadika,Ernest_Bai_Koroma
Luc_Harvey,Pascal-Pierre_Paillé
Hafez_al-Assad,Jamil_al-Assad
Kaydean,Ky-Mani_Marley
Tim_Armstrong_(politician),Arnold_Nordmeyer
Charles_S._Whitehouse,Richard_Nixon
Margaret_Taylor,Abigail_Fillmore
John_Adams,John_Marshall
John_Bell_(New_Hampshire_politician),Samuel_Bell
Vincent_Siew,John_Chiang_(Taiwan)
Suleiman_Frangieh,Hamid_Beik_Frangieh
Sven_Erik_Holmes,Bill_Clinton
Keith_Wilson_(politician),John_Lavington_Bonython
Juanita_Castro,Mariela_Castro
Trygve_Bratteli,Erik_Himle
Virgilio_Barco_Vargas,Carolina_Isakson_Proctor
Queen_Hemas,Abdurrahman_Wahid
Mark_Latham,Kim_Beazley
Hun_Sen,Kong_Korm
Vito_Corleone,Marlon_Brando
John_Weld_Peck_II,Lyndon_B._Johnson
Ilse_Bing,Konrad_Wolff
Franklin_D._Roosevelt,Herbert_H._Lehman
Susan_P._Coppedge,Barack_Obama
Thurgood_Marshall,Archibald_Cox
Thomas_M._Rose,George_W._Bush
Crystal_Eastman,Max_Eastman
Jean_Peters,Howard_Hughes
Prescott_Bush,Thomas_J._Dodd
Julie_Nixon_Eisenhower,Richard_Nixon
Clint_Eastwood,Sondra_Locke
Ted_Koppel,Grace_Anne_Dorney_Koppel
Patricia_C._Frist,Bill_Frist
Edward_Howland_Robinson_Green,Harriet_Sylvia_Ann_Howland_Green_Wilks
Thomas_E._Delahanty_II,Barack_Obama
Abdul_Jabbar_Khan,Fazal_Ilahi_Chaudhry
"Henry_Lascelles,_6th_Earl_of_Harewood","Edward_Cavendish,_10th_Duke_of_Devonshire"
Warren_A._Morton,Robert_G._Allen
Margo_(actress),Eddie_Albert
Zheng_Jing,Koxinga
Humphrey_Marshall_(politician),Thomas_Marshall_(U.S._politician)
Maxwell_Caulfield,Juliet_Mills
George_H._W._Bush,Bob_Dole
Shobha_Kapoor,Ekta_Kapoor
"Harold_Alexander,_1st_Earl_Alexander_of_Tunis",Vincent_Massey
Lázaro_Chacón_González,José_María_Orellana
Lancelot_Spurr,Allan_Guy
Ali_Khamenei,Akbar_Hashemi_Rafsanjani
Anne_Hutchinson,George_H._W._Bush
Gerald_Ford,Betty_Ford
Denton_Massey,John_Ernest_McMillin
Jack_Layton,Olivia_Chow
John_McCallum,Justin_Trudeau
"Thomas_Howard,_1st_Earl_of_Berkshire","Richard_Sackville,_5th_Earl_of_Dorset"
Bindi_Irwin,Rumer_Willis
Robin_Carnahan,Matt_Blunt
Kylie_Jenner,Brody_Jenner
Edgar_Lee_Masters,Abraham_Lincoln
Robert_Califf,Barack_Obama
Frank_Crean,Jack_Holloway
Abigail_Adams,George_Washington
Norma_Cenva,Frank_Herbert
Judith_Hart,Michael_Foot
George_Washington,John_Adams
Alois_Hitler,Klara_Hitler
Audun_Lysbakken,Jens_Stoltenberg
Alexandre_Lacoste,Louis_Lacoste
Nona_Gaye,Frankie_Gaye
Margaret_Thatcher,John_Major
Jon_Ola_Sand,Unni_Bernhoft
"Vernon_Dubois_Penner,_Jr.",Ronald_Reagan
Harriet_Nelson,Tracy_Nelson_(actress)
Edmund_William_Tobin,Henry_Joseph_Cloran
Rajiv_Gandhi,Indira_Gandhi
"Hugh_Percy,_1st_Duke_of_Northumberland","Charles_Bennet,_2nd_Earl_of_Tankerville"
William_Carey_(courtier),Mary_Boleyn
"Herbert_Samuel,_1st_Viscount_Samuel","George_Cave,_1st_Viscount_Cave"
Alexander_Ramsey,Robert_Todd_Lincoln
Andrew_Peacock,William_McMahon
Patrick_Jones,Mary_Shelley
Cleopatra,Cleopatra_Selene_II
Benjamin_Abalos,Resurreccion_Borra
Kiefer_Sutherland,Francine_Racette
James_Buchanan,Abraham_Lincoln
Kalin_Terziyski,Edgar_Allan_Poe
Samuel_Betts,John_Betts_(Connecticut_politician)
Kim_Jong-pil,Kim_Jong-il
Jack_Lew,William_M._Daley
"Sidney_Godolphin,_1st_Earl_of_Godolphin",Mary_II_of_England
Keith_Allen_(actor),Keith_Allan_(actor)
George_Cooper_(Canadian_politician),Robert_Stanfield
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","George_Goschen,_1st_Viscount_Goschen"
Eleanor_Roosevelt,Harry_S._Truman
William_Plumer,Nicholas_Gilman
John_Stoughton_Newberry,Henry_Bourne_Joy
Richard_Bland_Lee,Francis_Preston
Bob_Tizard,Keith_Holyoake
Patty_Hearst,Randolph_Apperson_Hearst
Shirala_Mallick,Nawaz_Sharif
C._Boyden_Gray,George_H._W._Bush
Allen_Toussaint,Bonnie_Raitt
Bob_Jones_III,"Bob_Jones,_Jr."
Vilasrao_Deshmukh,Sharad_Pawar
John_C._Breckinridge,Lazarus_W._Powell
Sid_Lucero,Geoff_Eigenmann
"George_Villiers,_1st_Duke_of_Buckingham","Edward_Somerset,_4th_Earl_of_Worcester"
C._P._Scott,Caleb_Wright
Edythe_Scott_Bagley,Bernice_King
"John_Hope,_1st_Marquess_of_Linlithgow","Hallam_Tennyson,_2nd_Baron_Tennyson"
Midge_and_Bob_Pinciotti,Tanya_Roberts
Gary_Gray_(politician),Martin_Ferguson
Jack_Snelling,Jay_Weatherill
Sid_Chaplin,Sydney_Chaplin
Ghulam_Mustafa_Jatoi,Nawaz_Sharif
Konstantin_von_Neurath,Adolf_Hitler
Maud_Gonne,John_MacBride
Kamran_Michael,Nawaz_Sharif
Cynthia_Efird,George_W._Bush
Parviz_C._Raji,Gholamreza_Ansari
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","Robert_Crewe-Milnes,_1st_Marquess_of_Crewe"
John-Paul_Langbroek,Campbell_Newman
Robert_Finch_(American_politician),Richard_Nixon
Kay_Adams-Corleone,Mario_Puzo
Mathea_Falco,Jimmy_Carter
Sudeshna,Virata
Thomas_Hinde,Frederick_Hinde_Zimmerman
"William_Legge,_2nd_Earl_of_Dartmouth","Augustus_FitzRoy,_3rd_Duke_of_Grafton"
Alphonso_Taft,J._Donald_Cameron
Caleb_Deschanel,Mary_Jo_Deschanel
M._Bhaktavatsalam,O._P._Ramaswamy_Reddiyar
Martin_Kellogg,Horace_Davis
José_Sarney,Antônio_Carlos_Magalhães
William_Henry_Harrison,Martin_Van_Buren
John_Read_(Connecticut_politician),Joseph_Platt
Michael_A._Rice,Spencer_Dickinson_(politician)
Eva_Schloss,Margot_Frank
Eliphalet_Lockwood_(deacon),Matthew_Gregory_(deacon)
"Emily_FitzGerald,_Duchess_of_Leinster","James_FitzGerald,_1st_Duke_of_Leinster"
Garry_Moore,Steve_Allen
Deng_Xiaoping,Zhou_Enlai
Denise_Robins,Herman_Klein
Karen_Clark_Stanton,Barack_Obama
Michael_Sullivan_(U.S._Attorney),George_W._Bush
"Princess_Antonia,_Duchess_of_Wellington","Arthur_Wellesley,_Marquess_of_Douro"
Low_Thia_Khiang,Lee_Hsien_Loong
Emilia_Fox,Jack_Fox_(actor)
Maecenas_Eason_Benton,Cassius_M._Shartel
Theodore_Roosevelt_Jr.,Theodore_Douglas_Robinson
Moss_Kent_Dickinson,Henry_J._Friel
"Thomas_Grey,_1st_Marquess_of_Dorset",Elizabeth_Woodville
Henry_Wickham_Wickham,William_Edward_Forster
Jeffrey_J._Helmick,Barack_Obama
Azita_Raji,Barack_Obama
Tom_Shaw_(politician),George_Frederick_Stanley
Richard_Miles_(diplomat),Barack_Obama
Siti_Hasmah_Mohamad_Ali,Mahathir_Mohamad
Jim_McConn,Fred_Hofheinz
Pramod_Mahajan,Arun_Shourie
Madeleine_Albright,Bill_Clinton
Samuel_Comstock,Joseph_Platt
Richard_K._Call,Joseph_Marion_Hernández
Charles_Sumner_Hamlin,Woodrow_Wilson
Charles_I._du_Pont,Victor_Marie_du_Pont
Gladys_Knight,Aretha_Franklin
Thomas_Lee_(Virginia_colonist),"Sir_William_Gooch,_1st_Baronet"
Gerald_Ford,Elliot_Richardson
Francis_A._Nixon,Christopher_Nixon_Cox
Marius_Fiil,Gudrun_Fiil
John_B._Guthrie,Robert_M._Riddle
Aung_Min,Aung_San_Suu_Kyi
Ted_Kennedy,Russell_B._Long
Leon_B._Poullada,John_F._Kennedy
William_Stephen_Poyntz,"Richard_Bingham,_2nd_Earl_of_Lucan"
Sophie_Hunter,Benedict_Cumberbatch
Samuel_L._Kaplan,Barack_Obama
Marcus_Morton,Edward_Everett
Isabel_Rockefeller_Lincoln,Percy_Avery_Rockefeller
Lili_Damita,Michael_Curtiz
William_Crowninshield_Endicott,Robert_Todd_Lincoln
Denis_Thatcher,Elizabeth_II
Stephen_Edward_Smith,Jean_Kennedy_Smith
Hyperion_(horse),"Edward_Stanley,_17th_Earl_of_Derby"
Theodore_Roosevelt,Timothy_L._Woodruff
Jacob_Lozada,George_W._Bush
Spencer_Le_Marchant,Margaret_Thatcher
Julie_Cooper_(The_O.C.),Seth_Cohen
Heydar_Aliyev,Zarifa_Aliyeva
Terrence_O'Donnell,Bob_Taft
Cliff_Huxtable,Clair_Huxtable
John_Custis,Daniel_Parke
"Sir_Thomas_Pelham,_1st_Baronet",Richard_Browne_(died_%3F1614)
"Anne,_Queen_of_Great_Britain",Anne_Hyde
Michel_Debré,Georges_Pompidou
Joe_Lockhart,Bill_Clinton
Richard_Riley,Bill_Clinton
Herbert_W._Ladd,John_W._Davis
Richard_Tee,Aretha_Franklin
Ratna_Pathak,Shahid_Kapoor
Elmer_Nordstrom,Everett_Nordstrom
Dick_Cheney,Frank_Carlucci
Jacques_Cheminade,Lyndon_LaRouche
Andrew_S._Hanen,George_W._Bush
Bertie_Ahern,Brian_Cowen
Frank_Packer,James_Packer
William_Tandy_Senter,Abraham_McClellan_(Tennessee_politician)
John_Belding,Thomas_Betts
Loy_W._Henderson,Franklin_D._Roosevelt
Chris_Christie,George_W._Bush
Jenny_Macklin,Simon_Crean
Norodom_Ranariddh,Heng_Samrin
Jazzar_Pasha,Zahir_al-Umar
Mway_Medaw_of_Pinya,Saw_Soe_of_Pagan
Santosh_Shukla,Salman_Khan
Alan_Greenspan,Bill_Clinton
Robert_Williams_Daniel,Garland_Gray
Mila_Mulroney,Aline_Chrétien
Nancy_Reagan,Gloria_Deukmejian
Marion_Jones_Callister,Gerald_Ford
"Charles_Grey,_2nd_Earl_Grey",Thomas_Richard_Beaumont
Julio_César_Turbay_Ayala,Nydia_Quintero_Turbay
J_Balvin,Justin_Bieber
William_B._Saxbe,Gerald_Ford
Buddy_Rich,Frank_Sinatra
"Rowland_Prothero,_1st_Baron_Ernle","Hugh_Cecil,_1st_Baron_Quickswood"
William_Benjamin_Carpenter,Mary_Carpenter
Orion_Clemens,Abraham_Lincoln
Sia_Koroma,Ernest_Bai_Koroma
Anthony_Bucco,Gordon_MacInnes
Allen_G._Thurman,Thomas_W._Ferry
Thomas_Hughes_(Sydney_mayor),Lucy_Turnbull
George_Washington_Steele,Benjamin_Harrison
List_of_Dune_secondary_characters,Vladimir_Harkonnen
Wolfgang_Hohlbein,Edgar_Allan_Poe
Frederick_Frelinghuysen_(general),Philemon_Dickinson
William_Henry_Smith_(1825–1891),"Granville_Leveson-Gower,_2nd_Earl_Granville"
Tony_P._Hall,George_W._Bush
Dominique_de_Villepin,Jean-Pierre_Raffarin
Cynthia_Hedge-Morrell,Jared_Brossett
"Sir_Charles_Tennant,_1st_Baronet",Alexander_Whitelaw
Samuel_Der-Yeghiayan,George_W._Bush
Daniel_Meade,Alexis_Meade
Roman_Grant,Rhonda_Volmer
José_de_Alencar,Machado_de_Assis
Mahathir_Mohamad,Daim_Zainuddin
Kerry_Packer,Robert_Clyde_Packer
José_Sarney,Antônio_Carlos_Magalhães
"Anne_Cecil,_Countess_of_Oxford",Mildred_Cooke
Elizabeth_Rees-Williams,Richard_Harris
Edsel_Ford,Edsel_Ford_II
"Vere_Fane,_4th_Earl_of_Westmorland","Sir_William_Twysden,_3rd_Baronet"
Hugh_Rossi,Margaret_Thatcher
Edward_Roy_Becker,Ronald_Reagan
Juan_Manuel_Santos,Andrés_Pastrana_Arango
Fox_Mulder,John_Doggett
Allan_Schwartzberg,John_Lennon
Edmund_Burke,Ronald_Reagan
Walter_J._Kohler_Sr.,Philip_La_Follette
Joseph_Görres,Johann_Peter_Kirsch
Jane_A._Restani,Ronald_Reagan
Sila_María_Calderón,Antonio_Colorado
Clifford_M._Hardin,Richard_Nixon
Paul_von_Hindenburg,Adolf_Hitler
William_Henry_Draper,Robert_Baldwin
Sheikh_Abdullah,Bakshi_Ghulam_Mohammad
Catherine_McKenna,Justin_Trudeau
Daniel_Poneman,Barack_Obama
Early_life_and_career_of_Thomas_Jefferson,John_Jay
Lewis_R._Morris,Daniel_Buck
Anthony_Ughtred,Sir_Hugh_Vaughan
Winnie_Ewing,Donald_Stewart_(Scottish_politician)
Ulysses_S._Grant,Hamilton_Fish
Saparmurat_Niyazov,Muhammetnazar_Gapurow
William_Spring_of_Lavenham,John_Spring_of_Lavenham
N._M._Perera,S._W._R._D._Bandaranaike
"Edward_Smith-Stanley,_14th_Earl_of_Derby","Thomas_Spring_Rice,_1st_Baron_Monteagle_of_Brandon"
"Laurence_Hyde,_1st_Earl_of_Rochester",William_Morice_(Secretary_of_State)
John_Coit_Spooner,Isaac_Stephenson
Maria_Contreras-Sweet,Barack_Obama
Julia_Grant,Eliza_McCardle_Johnson
Duff_Cooper,Winston_Churchill
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",Edward_VII
Eleanor_Roosevelt,John_F._Kennedy
Anna_Maria_Villani_Scicolone,Romano_Mussolini
Franklin_D._Roosevelt,Woodrow_Wilson
John_Tyler,John_Clopton
Arthur_Balfour,Winston_Churchill
Sonny_Corleone,Fredo_Corleone
Hülya_Koçyiğit,Adile_Naşit
Frank_Murkowski,Tony_Knowles_(politician)
Lázaro_Cárdenas,Amalia_Solórzano
Alana_Stewart,Ashley_Hamilton
Charles_Bernstein,Susan_Bee
Lenny_Kravitz,Mick_Jagger
Bobby_Byrne_(musician),Steve_Allen
William_Machin_Stairs,Andrew_Mitchell_Uniacke
John_Hay,Elihu_Root
Amy_Carter,Billy_Carter
Hawke–Keating_Government,Bob_Hawke
Joe_L._Evins,Al_Gore
"Ivor_Richard,_Baron_Richard","Margaret_Jay,_Baroness_Jay_of_Paddington"
Eduardo_De_Filippo,Titina_De_Filippo
Olaf_Stapledon,Arthur_Schopenhauer
Jeffrey_Zients,Barack_Obama
Hubert_Lawrence_Anthony,Athol_Townley
Alphonso_Taft,William_W._Belknap
402_FC__Daniel_Padilla__1,Daniel_Padilla
Benedict_Arnold_(congressman),Nathan_Soule
Thomas_Keefer,William_Robinson_Clark
Edmond_O'Brien,Olga_San_Juan
James_DeWoody,Beth_Rudin_DeWoody
Frank_Harris_Hitchcock,William_Howard_Taft
Lee_Radziwill,Janet_Auchincloss_Rutherfurd
Nancy_Pelosi,George_W._Bush
Li_Peng,Zhao_Ziyang
Jim_Sasser,Bill_Clinton
Richard_Miles_(diplomat),Bill_Clinton
Eugene_Kang,Barack_Obama
Paul_McNulty,George_W._Bush
T._Madhava_Rao,A._Seshayya_Sastri
Mohammad_Ali_Bogra,Zulfikar_Ali_Bhutto
Eleftherios_Venizelos,Panagis_Tsaldaris
James_Enge,Fritz_Leiber
Harmon_Caldwell_Drew,Richard_Cleveland_Drew
Lesa_Roe,George_W._Bush
Rufus_King,Nathan_Sanford
Janis_Graham_Jack,Bill_Clinton
Mahinda_Rajapaksa,Sarath_Amunugama_(politician)
Eugene_V._Rostow,Ronald_Reagan
Playing_with_the_Enemy,Winston_Churchill
Matt_Rinaldi,Bennett_Ratliff
Thaddeus_H._Caraway,Robert_B._Macon
Nancy_Pelosi,Barack_Obama
Mary_C._Morgan,Jerry_Brown
"Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma",Muhammad_Ali_Jinnah
"Frederick_North,_Lord_North",John_Willes_(1721–1784)
Bobby_Baccalieri,Tony_Soprano
Clair_Huxtable,Bill_Cosby
Wayne_David,Ed_Miliband
Abubakarr_Multi-Kamara,Ernest_Bai_Koroma
"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair",Mackenzie_Bowell
Robert_Ford_(poet),Geoffrey_Pearson
Claude_Tircuy_de_Corcelle,Pierre_de_Chambrun
George_Jefferson,Louise_Jefferson
Hafez_al-Assad,Anisa_Makhlouf
Liam_Cosgrave,Cearbhall_Ó_Dálaigh
Josip_Broz_Tito,Mika_Špiljak
Dominick_Daly,Richard_Graves_MacDonnell
William_Jennings_Bryan,Woodrow_Wilson
Carole_Keeton_Strayhorn,Susan_Combs
Pierre_Guillaumat,Charles_de_Gaulle
James_Brolin,Barbra_Streisand
Omar_Sosa,Greg_Landau
Julie_Collins,Michaelia_Cash
Jim_Sullivan_(Wisconsin_politician),Chris_Abele
Harry_Payne_Whitney,Pauline_Payne_Whitney
Lucy_H._Koh,Barack_Obama
Chiang_Ching-kuo,Chen_Cheng
Jesse_Jackson,Richard_H._Stallings
Mysore_Doreswamy_Madhusudan,Anindya_Sinha
Fernando_Poe_Jr.,Fernando_Poe_Sr.
Shari_Villarosa,Barack_Obama
