Matt_Estrada,Northern_Arizona_University
Bobby_Curtis_(American_football),"The_Citadel,_The_Military_College_of_South_Carolina"
Fui_Vakapuna,Indianapolis_Colts
Trayvon_Lathan,Liga_Nacional_de_Baloncesto_Profesional
Ray_Macias,Colorado_Avalanche
Nobutaka_Machimura,University_of_Tokyo
Fernando_Vaz,Vitória_S.C.
Rhys_Ruddock,University_College_Dublin
Stephen_Werner,Austrian_Hockey_League
Roderick_Hood,Cleveland_Browns
Daryl_Washington,Irving_High_School
Benton_Seymour_Rabinovitch,University_of_Washington
Louis_Vachon,Tufts_University
Samuel_Morin,American_Hockey_League
Todd_Gilliland,Toyota
John_Kidd_(American_football),Buffalo_Bills
Ken_Hackett,Boston_College
Carolyn_Gusoff,Cornell_University
Malcolm_Forbes,Princeton_University
2003–04_Fulham_F.C._season,Celtic_F.C.
Giuseppe_Marchioro,A.C._Reggiana_1919
Azlan_Man,University_of_Denver
Aaron_Jackson_(basketball),Northwest_Catholic_High_School
Billy_Jennings_(Welsh_footballer),Cardiff_City_F.C.
Jan_D._Achenbach,Northwestern_University
Kurt_Vollers,Dallas_Cowboys
Hannu_Toivonen,Boston_Bruins
Richie_Leone,Baltimore_Ravens
Kočo_Dimitrovski,FK_Borec
Charles_Yancey,Harvard_University
Robby_Thompson,San_Francisco_Giants
Brandon_Jefferson,Premier_A_Slovenian_Basketball_League
Michael_Rao,University_of_South_Florida
Curtis_Strange,Wake_Forest_University
Johan_Alcén,Colorado_Avalanche
Jason_Strudwick,Chicago_Blackhawks
Stacey_Hairston,Cleveland_Browns
Larry_Buhler,Green_Bay_Packers
Lucas_Luetge,Seattle_Mariners
Marcus_Hamilton_(American_football),Tampa_Bay_Buccaneers
Valter_Guchua,FC_ASMC_Sokhumi
Alan_Mathews,Shelbourne_F.C.
Dave_Downie,Toronto_Maple_Leafs
Doug_Young_(ice_hockey),Montreal_Canadiens
Roland_Kaspitz,EV_Landshut
Bill_DeWitt_III,St._Louis_Cardinals
"Henry_Paget,_7th_Marquess_of_Anglesey",Eton_College
Oganes_Zanazanyan,Armenia_national_under-21_football_team
Michael_Botticelli_(civil_servant),Siena_College
Nate_Lyles,New_York_Jets
Rolf_Bock,Rot-Weiss_Essen
Charley_Johnson,New_Mexico_State_University
Georgy_Gelashvili,Lokomotiv_Yaroslavl
Eve_Troutt_Powell,University_of_Pennsylvania
Art_Lopatka,St._Louis_Cardinals
Andriy_Huzenko,FC_Metalurh_Zaporizhya
Isaac_Ross,NTT_Shining_Arcs
Ese_Mrabure-Ajufo,BC_Lions
Igor_Rivin,Temple_University
Robert_Goodnough,Syracuse_University
Shawn_Chambers,Tampa_Bay_Lightning
Fred_Lamlein,Chicago_White_Sox
Andrew_Rodriguez_(American_football),Army_Black_Knights
Carl-Olivier_Primé,Indianapolis_Colts
Todd_France,Philadelphia_Eagles
Hubert_Kostka,FC_Aarau
Homer_H._Dubs,Marshall_University
Justin_Gray_(basketball),VTB_United_League
John_Scibak,University_of_Notre_Dame
Ira_Remsen,Johns_Hopkins_University
Louis_Delmas,Detroit_Lions
Will_Morefield,Midwestern_State_University
Eddie_Stokes,Bay_of_Plenty_Rugby_Union
Dave_Mackay,Doncaster_Rovers_F.C.
Liam_Mahoney,Hamilton_Tiger-Cats
Nate_Singleton,Baltimore_Ravens
Jack_Forster,England_Saxons
Ty_Morse,Davidson_College
Mike_Adams_(safety),San_Francisco_49ers
Patrick_Machreich,Inter-National_League
Zlatko_Saračević,Yugoslavia_national_handball_team
Mário_Wilson,F.C._Tirsense
John_Dahlström,Chicago_Blackhawks
Tadas_Kumeliauskas,HK_Liepājas_Metalurgs
Mike_Spivey_(American_football),New_Orleans_Saints
Bryant_Gumbel,Bates_College
Boban_Nikolov,Macedonia_national_football_team
Espen_Kofstad,University_of_Denver
Gwen_Graham,University_of_North_Carolina_at_Chapel_Hill
Shaun_Heshka,Ak_Bars_Kazan
Athuman_Mfutakamba,University_of_Ottawa
Robert_Citerne,Levallois_Sporting_Club
Ronnie_Pascale,VCU_Rams
Bill_Stumpf_(baseball),New_York_Yankees
Ken_Belanger,Toronto_Maple_Leafs
Gerry_Horkan,University_College_Dublin
Marco_Tiago,Uberlândia_Esporte_Clube
Julius_Adler_(biochemist),Stanford_University
Brett_Brackett,Tennessee_Titans
Gerardo_Martino,Club_Libertad
Mark_McNamara,Philadelphia_76ers
Hillary_Menard,Chicago_Blackhawks
Sailor_Stroud,Detroit_Tigers
Moussa_Dembélé_(French_footballer),France_national_under-21_football_team
Ryan_Flinn_(ice_hockey),Los_Angeles_Kings
Björn_Melin,HC_Fribourg-Gottéron
Richie_Guerin,Atlanta_Hawks
DeMingo_Graham,"Central_High_School_(Newark,_New_Jersey)"
Nikos_Kehagias,Anagennisi_Karditsa_F.C.
Gary_Leeman,St._Louis_Blues
Hui-Hai_Liu,Clemson_University
Marie_Forleo,Seton_Hall_University
Kim_Jho_Gwangsoo,Hanyang_University
Bojan_Hodak,Shandong_Luneng_Taishan_F.C.
Seyed_Ali_Zahir_Moulana,"University_of_California,_Los_Angeles"
Jamaica_Rector,Arizona_Cardinals
T._J._Hill,New_York_Giants
Aleksei_Viktorovich_Ilyin,FC_Rostov
A._David_Buckingham,University_of_Bristol
Sándor_Peics,Sporting_Clube_de_Portugal
William_Neal_Reynolds,Duke_University
Leon_Rochefort,Philadelphia_Flyers
Rónald_Mora,C.S._Herediano
Sergio_Albert,Tampa_Bay_Buccaneers
Alexandre_Finazzi,Sport_Club_Corinthians_Paulista
Gleb_Panfyorov,FK_Ventspils
Paul_Dietzel,Indiana_Hoosiers
Russell_Henley,University_of_Georgia
Travis_Bond,Winnipeg_Blue_Bombers
Ángel_Cappa,Atlante_F.C.
Lothar_Sippel,Sportfreunde_Ricklingen
Andrei_Bashkirov,Severstal_Cherepovets
Sverre_Sears,Flint_Generals
Babe_Ruth,Boston_Red_Sox
"Anders_Eriksson_(ice_hockey,_born_1975)",Chicago_Blackhawks
Pintado_(footballer),Esporte_Clube_Pelotas
Greg_Jacina,VIK_Västerås_HK
Bo_Bolinger,Edmonton_Eskimos
Marshall_Berman,Columbia_University
David_Quinlan_(rugby_union_born_4_January_1978),Northampton_Saints
Matea_Vrdoljak,ŽKK_Ragusa_Dubrovnik
Robert_Thomas_(defensive_lineman),Miami_Dolphins
Darya_Klishina,CSKA_Moscow
Iiro_Pakarinen,Florida_Panthers
Renzo_Ulivieri,S.S.C._Napoli
Frank_Oleynick,Seattle_SuperSonics
David_Wilson_(university_administrator),Harvard_University
László_Kiss_(football_manager),Pécsi_MFC
Patrick_Reimer,Düsseldorfer_EG
Tim_Bergland,Chicago_Wolves
Reggie_Cobb,New_York_Jets
Tyler_Redenbach,Odense_Bulldogs
Lukáš_Pabiška,Czech_Extraliga
Brad_Richardson,National_Hockey_League
Archie_Knox,Bolton_Wanderers_F.C.
Paul_Pettit,Pittsburgh_Pirates
Roger_Myerson,Northwestern_University
Vitali_Karamnov,Krefeld_Pinguine
Jearld_Baylis,University_of_Southern_Mississippi
David_McSweeney_(politician),Duke_University
Adil_Shamasdin,Brown_Bears
Robert_Philibosian,Stanford_University
George_Hughes_(American_football),Pittsburgh_Steelers
Billy_Burns_(rugby_union),England_national_under-20_rugby_union_team
Jack_O'Connell_(politician),"California_State_University,_Fullerton"
Casey_Wellman,Washington_Capitals
Troy_Fleming,Denver_Broncos
Zhang_Guangdou,Harvard_University
Jim_Norton_(defensive_lineman),Atlanta_Falcons
Dan_Hipkiss,Loughborough_University
James_Francis_Smith,Santa_Clara_University
Shawn_Knight,Denver_Broncos
Lamberto_Zauli,Pordenone_Calcio
Jeremy_Lamb,National_Basketball_Association
Ma'a_Nonu,Ricoh_Black_Rams
Casemiro_Mior,C.F._Os_Belenenses
Andy_Tommy,Ottawa_Rough_Riders
Stephen_Stetler,Johns_Hopkins_University
Cameron_Legault,Carleton_University
Dick_Coury,New_England_Patriots
Jeff_Blashill,Grand_Rapids_Griffins
Mark_Hartsell,Chicago_Bears
Erik_Weissmann,HC_Slovan_Bratislava
Justin_Skaggs,Tampa_Bay_Buccaneers
Jeremy_LeSueur,New_York_Jets
Matías_Orlando,Jaguares_(Super_Rugby)
Kay_Barnes,University_of_Kansas
Mick_Cooke_(football_manager),Monaghan_United_F.C.
Friedhelm_Funkel,VfL_Bochum
Peter_Sloane,Kintetsu_Liners
Niklas_Tikkinen,HockeyAllsvenskan
Jack_Combs_(ice_hockey),San_Antonio_Rampage
Milton_Núñez,Universidad_SC
Martin_Riška,Whirlpool–Author
Julie_Dash,"University_of_California,_Los_Angeles"
Gregory_Alexandre,Toronto_Argonauts
Gary_Stempel,Guatemala_national_under-17_football_team
Víctor_Chou,UD_Salamanca
Reza_Ghoochannejhad,Iran_national_football_team
Kenny_Natt,Indiana_Pacers
Lancelot_Perowne,British_Army
Tony_Licari,Detroit_Red_Wings
Michael_Owen,England_national_under-20_football_team
Pasi_Hirvonen,Ligue_Magnus
Al_Langlois,Boston_Bruins
Daniel_Santiago,Boca_Juniors_(basketball)
Fereydoon_Motamed,Columbia_University
Sione_Piukala,USA_Perpignan
Kevin_Barnes_(American_football),Cleveland_Browns
Courtney_Brown_(defensive_end),Denver_Broncos
Chuck_Hartman,High_Point_Panthers
Matt_Black_(Canadian_football),Northern_Secondary_School_(Toronto)
Jean_Andersen,Texas_Longhorns
Gordon_Giffin,Emory_University
Scott_Spedding,CA_Brive
Colin_Cloherty,Jacksonville_Jaguars
Agripino_Cawich,University_of_Arizona
Serge_Martinengo_de_Novack,New_Caledonia_national_football_team
Kenneth_Andam,Brigham_Young_University
Shawn_Williams_(American_football),Early_County_School_District
Kelly_Crowley,Santa_Clara_University
Nazem_Kadri,National_Hockey_League
"Maarten_Stekelenburg_(footballer,_born_1972)",Netherlands_national_under-17_football_team
Alexei_Semyonov_(ice_hockey),Kontinental_Hockey_League
Kenrick_Zondervan,Dutch_Basketball_League
Louis_Winslow_Austin,University_of_Wisconsin–Madison
Jonathan_Speak,Omagh_Town_F.C.
Sal_Gliatto,Cleveland_Indians
Bamber_Gascoigne,Yale_University
Krishna_Bhattachan,"University_of_California,_Berkeley"
Jack_LeClair,Chicoutimi_Saguenéens
Bruce_Furniss,USC_Trojans
Nicklas_Bäckström,National_Hockey_League
"Jonas_Johansson_(ice_hockey,_born_1984)",Lausitzer_Füchse
Geoffrey_Marcy,"University_of_California,_Los_Angeles"
Charles_Burnett_(RAF_officer),Royal_Air_Force
Derrick_Dockery,Dallas_Cowboys
Radúz_Dorňák,ŠK_Slovan_Bratislava
Rohanee_Cox,Willetton_Senior_High_School
Timofei_Shishkanov,Atlant_Moscow_Oblast
Richard_Chichester_du_Pont,University_of_Virginia
Dean_Refram,Florida_Southern_College
Charlie_Stephens,Colorado_Avalanche
Igor_Korolev,Toronto_Maple_Leafs
Alec_Richards,National_Hockey_League
Amy_Rodriguez,United_States_women's_national_soccer_team
Artur_Neto,Clube_Atlético_Paranaense
Glenn_Johnson_(American_football),Winnipeg_Blue_Bombers
Alexander_Lloyd_(venture_capitalist),University_of_Pennsylvania
Nenad_Peruničić,SC_Magdeburg
André_Benoit,Ottawa_Senators
Larry_Milbourne,Houston_Astros
Bill_Hawkins_(American_football),University_of_Miami
Ken_Sutton,Buffalo_Sabres
Bob_Sauvé,New_Jersey_Devils
Ken_Tatum,Los_Angeles_Angels_of_Anaheim
Tim_Gleason,Toronto_Maple_Leafs
Eckhard_Krautzun,TSG_1899_Hoffenheim
Tupe_Peko,Carolina_Panthers
Clem_Llewellyn,New_York_Yankees
Ramiro_Blacut,Club_Jorge_Wilstermann
Sasha_Vujačić,Los_Angeles_Lakers
Andy_Wozniewski,EV_Zug
Ann_D._Gordon,Smith_College
Francisco_Javier_López_Castro,Xerez_CD
Amanda_Bingson,UNLV_Rebels
John_Prendergast_(Canadian_football),Calgary_Stampeders
Fredrik_Olausson,Detroit_Red_Wings
Mary_Lindemann,University_of_Miami
Vitali_Novopashin,Barys_Astana
Samvel_Mnatsyan,Nomad_Astana
Felix_Hollenstein,EHC_Kloten
Rosario_Rodríguez,Cincinnati_Reds
Frank_Pietrangelo,Manchester_Storm_(1995–2002)
José_Riga,FC_Metz
James_Thomson_(cell_biologist),University_of_Pennsylvania
Steve_Gregory_(American_football),New_England_Patriots
Jean-Marc_Mwema,Basketball_League_Belgium_Division_I
2010–11_Club_Necaxa_season,Atlante_F.C.
Klara_Wischer,State_Basketball_League
Al_Stevenson,Montreal_Alouettes
Olie_Sundström,Leksands_IF
Edgar_Odell_Lovett,University_of_Virginia
Josef_Zinnbauer,Hamburger_SV
Natalie_Spooner,Canadian_Women's_Hockey_League
Michael_B._Thornton,University_of_Tennessee
Antonio_Manicone,Switzerland_national_football_team
Jim_Scoggins,Chicago_White_Sox
Jack_Carlson,Detroit_Red_Wings
Jeff_Henley,"University_of_California,_Los_Angeles"
Mark_Tucker_(American_football),Indianapolis_Colts
Darrin_Reaves,Clay-Chalkville_High_School
Jérémy_Ménez,France_national_football_team
Ron_Meeks,Cincinnati_Bengals
Dana_Scott,Princeton_University
Dan_Smith_(ice_hockey),Edmonton_Oilers
Elena_Engel,University_of_Washington
Jiří_Welsch,Philadelphia_76ers
Jeff_Glass,Ottawa_Senators
Paul_A._Brown_(doctor),Harvard_College
Craig_Muni,Dallas_Stars
Jason_McKie,Temple_University
Chris_Greenwood,Minnesota_Vikings
Aidy_Boothroyd,Colchester_United_F.C.
Rodrigo_Andrade,Grêmio_Osasco_Audax_Esporte_Clube
Jean_Fabre_(rugby_union),Stade_Toulousain
Albert_Batteux,Olympique_de_Marseille
David_Beynon,Wales_national_rugby_league_team
Claude_Legris,Detroit_Red_Wings
Robert_Marion,University_of_Pennsylvania
Keisaburo_Tanoue,Nippon_Professional_Baseball
Zac_Dysert,Arizona_Cardinals
Eli_Whitney_Debevoise,Yale_University
Jon_Lucas,Yale_University
Rati_Ram,Washington_State_University
Al_Langlois,Detroit_Red_Wings
Kim_Anderson_(American_football),Indianapolis_Colts
Charlotte_Witt,University_of_New_Hampshire
Josip_Sobin,Polish_Basketball_League
Terrell_Watson,Azusa_Pacific_Cougars
Everett_J._Lake,Harvard_University
Jack_Davies_(rugby_league),Wales_national_rugby_league_team
Shawon_Dunston,Chicago_Cubs
Rubens_Peale,University_of_Pennsylvania
Danielle_Allen,Harvard_University
Leslie_Baumann,University_of_Miami
Mike_Eden_(baseball),Atlanta_Braves
Joseph_Salerno,Rutgers_University
Paul_Ward_(footballer),Hatfield_Main_F.C.
Arthur_C._Watson,Spring_Hill_College
Doug_Marrone,Herbert_H._Lehman_High_School
Tom_McCollum,American_Hockey_League
Josef_Boumedienne,Södertälje_SK
Eoghan_Hickey,Leinster_Rugby
Christine_Siddoway,University_of_Arizona
Nikita_Nesterov,Traktor_Chelyabinsk
Greg_Herenda,University_of_Massachusetts_Lowell
Paul_Falkowski,University_of_British_Columbia
Matthias_Zimmerling,FC_Kempten
Tom_Beauchamp,Johns_Hopkins_University
Zephyr_Teachout,Fordham_University
Stuart_Nicholson,Preston_Lions_FC
Alexander_Fomichev,HC_Sibir_Novosibirsk
Jameel_Cook,Tampa_Bay_Buccaneers
Jorge_Pina_Roldán,Spain_national_under-20_football_team
Scott_Kosmachuk,National_Hockey_League
Robert_Madley,Premier_League
John_%22Bam%22_Carney,Berea_College
Jaakko_Turtiainen,Mestis
Ed_Jones_(U.S._politician),University_of_Tennessee
Henry_Cabot_Lodge,Harvard_University
Chang_Chia-juch,San_Jose_State_University
Dennis_McKnight,Philadelphia_Eagles
Ellis_Remy,Aveley_F.C.
Jermaine_McGhee,Kansas_City_Chiefs
Darcy_Verot,HC_CSKA_Moscow
Sam_Shields,"Booker_High_School_(Sarasota,_Florida)"
Robert_Peary,Bowdoin_College
Mark_Acres,Dallas_Mavericks
Jessica_Aguirre,University_of_Miami
Zdeněk_Ondřej,Czech_Extraliga
Graham_Hill,Brabham
Doug_McCarthy_(ice_hockey),New_Mexico_Scorpions
Chad_Billins,HC_CSKA_Moscow
Fernando_Paternoster,América_de_Cali
Douglas_Kent_Hall,Brigham_Young_University
Ion_Oblemenco,Chimia_Râmnicu_Vâlcea
Robert_Agnew_(criminologist),Rutgers_University
Gustavo_Quinteros,Club_Blooming
Tom_Moody_(politician),Ohio_State_University
Anthony_Bowie,Houston_Rockets
Brad_Davis_(soccer),Saint_Louis_University
Domenico_Criscito,Italy_national_under-20_football_team
Mike_Jones_(wide_receiver),New_England_Patriots
Saira_Blair,West_Virginia_University
Miroslav_Lažo,HC_Slovan_Bratislava
Robert_Massey,Jacksonville_Jaguars
Urbano_Ortega,Spain_national_football_team
Nemanja_Vranješ,ABA_League
Isaiah_Frey,Dallas_Cowboys
Tim_Barnes_(American_football),History_of_the_St._Louis_Rams
Akira_Amari,Keio_University
Jose_Baez_(lawyer),Florida_State_University
Hans_Meyer_(footballer),FC_Rot-Weiß_Erfurt
Marko_Brkić,Szolnoki_Olaj_KK
Pierre_Jackson,Desert_Pines_High_School
Teitur_Gestsson,Faroe_Islands_national_football_team
Janice_Gould,"University_of_California,_Berkeley"
Scott_Barrows,Detroit_Lions
Charlie_Goodrum,Minnesota_Vikings
Lilian_Wyckoff_Johnson,University_of_Michigan
Barbara_Risman,University_of_Washington
Ma'a_Nonu,Rongotai_College
Alexander_Seluyanov,Torpedo_Nizhny_Novgorod
Cornelius_Coolidge,Harvard_University
Donald_Trump,Fordham_University
Paul_Dourish,"University_of_California,_Irvine"
Karima_Benameur,France_women's_national_football_team
Mike_Fitzgerald_(first_baseman),St._Louis_Cardinals
Charles_Griffiths_(footballer),Stuttgarter_Kickers
"Gary_Mills_(footballer,_born_1981)",Rugby_Town_F.C.
Julio_González_(infielder),Detroit_Tigers
Barb_Yarusso,University_of_Wisconsin–Madison
Nick_Dasovic,San_Jose_Earthquakes
Brayton_Biekman,FC_Utrecht
Edgar_Chandler_(minister),Boston_University
Ernesto_Fígoli,Uruguay_national_football_team
Ifo_Ekpre-Olomu,Chino_Hills_High_School
Brandon_Dietrich,Hartford_Wolf_Pack
Armando_Costa_(soccer),Brampton_United
Elizabeth_Wurtzel,Harvard_College
Johnathan_Aitken,Boston_Bruins
Mark_Pederson,San_Jose_Sharks
João_Carlos,Clube_de_Regatas_Brasil
Hannele_Ruohola-Baker,Yale_University
William_Ball_Gilbert,University_of_Michigan
Darryl_Tapp,Detroit_Lions
Albert_Bunjaki,Kosovo_national_football_team
Brent_Hailpern,University_of_Denver
John_Aveni,Chicago_Bears
Marcus_Green,New_Orleans_Saints
Nigel_Lockyer,Ohio_State_University
Doris_E._Saunders,Boston_University
Jesse_Niinimäki,Luleå_HF
Jeff_Tarpinian,Carolina_Panthers
Matt_Nickerson,Dallas_Stars
Aaron_Berry,Cleveland_Browns
Elizabeth_Spelke,Yale_University
E._J._Conway,University_College_Dublin
Chad_Kilger,Montreal_Canadiens
Hugh_T._Keyes,Harvard_University
Pattrice_jones,Towson_University
Marquay_McDaniel,Calgary_Stampeders
Kevin_Konar,BC_Lions
Miroslav_Nikolić,KK_Maribor
Sammy_Omollo,Sony_Sugar_F.C.
Clifford_Milburn_Holland,Harvard_University
Ma_Yansong,Yale_University
Tyrone_Robertson,Hinds_Community_College
Barbara_Bates_(doctor),Smith_College
Viktor_Zernov,FC_Spartak_Kostroma
Elaine_Crosby,University_of_Michigan
Raudnei_Aniversa_Freire,União_São_João_Esporte_Clube
Peter_Ölvecký,Swedish_Hockey_League
Carl_Mokosak,Calgary_Flames
Howie_Schumm,Calgary_Stampeders
Ali_Kalantari,Foolad_Yazd_F.C.
Derrick_Walser,Columbus_Blue_Jackets
Domantas_Šeškus,Lietuvos_krepšinio_lyga
Bobby_McCray,Jacksonville_Jaguars
Ralph_Pfeifer,Edmonton_Eskimos
Brendan_Burke_(soccer),Bethlehem_Steel_FC
Demetrius_Alexander,BC_Azovmash
Sean_Stephenson,DePaul_University
Jason_Reda,Cleveland_Browns
Gilles_Dubé,Detroit_Red_Wings
Roy_Chapman,Stockport_County_F.C.
Cătălin_Anghel,CSO_Ovidiu
Mauricio_Aguiar,Liga_Uruguaya_de_Basketball
Rashawn_Jackson,Carolina_Panthers
Jim_Devellano,Detroit_Red_Wings
Daniel_Herbert,USA_Perpignan
Don_Bonker,American_University
Jan_Močnik,KB_Peja
Dave_Easley,Ottawa_Renegades
Francisco_Cabrera_(baseball),Toronto_Blue_Jays
Kristian_Jakobsson,Swedish_Hockey_League
Tim_Fox_(American_football),San_Diego_Chargers
Guy_Tzarfati,Hapoel_Petah_Tikva_F.C.
Marcus_Thigpen,Tampa_Bay_Buccaneers
Lawrence_F._Cafero,University_of_Connecticut
Greg_Davis_(placekicker),New_England_Patriots
Dennis_McKnight,Edmonton_Eskimos
Ron_Lewis_(offensive_lineman),Los_Angeles_Xtreme
Raymond_T._Chen,"University_of_California,_Los_Angeles"
Sebastian_Lauritzen,Brynäs_IF
Marian_Pană,CS_Mioveni
Tim_Pickett,Guaiqueríes_de_Margarita
Leonie_Brinkema,Rutgers_University
Christopher_Merrill,Middlebury_College
Howard_Landis_Bevis,University_of_Cincinnati
Mark_M._Ford,University_of_Michigan
Paul_Le_Guen,Cameroon_national_football_team
Azzedine_Aït_Djoudi,Algeria_national_football_team
Michael_F._Kane,Holyoke_Community_College
Nathan_Gerbe,Buffalo_Sabres
Zac_Taylor,Tampa_Bay_Buccaneers
Ron_Shudra,Solihull_Barons
Pat_McReavy,Boston_Bruins
Luis_Rosado,New_York_Mets
Sebastián_Méndez,Godoy_Cruz_Antonio_Tomba
Jack_Horsley,Indiana_Hoosiers
2012–13_Galatasaray_S.K._Basketball_season,Banvit_B.K.
Ivey_Wingo,St._Louis_Cardinals
Ryu_Soo-young,Myongji_University
Charlie_Bradshaw_(offensive_tackle),Detroit_Lions
Shaun_Wylie,Princeton_University
Jean-Baptiste_Peyras-Loustalet,Section_Paloise
Masato_Fukae,Nippon_Professional_Baseball
Jimmy_Willis,Bamber_Bridge_F.C.
Micky_Dore,Queensland_Reds
Ronald_Ullyot,Fort_Wayne_Komets
César_Ferrando,Elche_CF
Carles_Rexach,Catalonia_national_football_team
Keithen_McCant,Winnipeg_Blue_Bombers
Michael_Beasley,National_Basketball_Association
Jay_Singh,University_of_Massachusetts_Amherst
Jeff_Ulmer,Braehead_Clan
Casey_Cox,New_York_Yankees
Jason_King_(ice_hockey),Hamburg_Freezers
Harry_Vassall,Oxford_University_RFC
Marius_Popa,FC_Steaua_București
Dana_McLemore,University_of_Hawaii
Wajahat_Saeed_Khan,University_of_Michigan
Renaldo_Hill,Arizona_Cardinals
Stefano_Pioli,U.S._Sassuolo_Calcio
Ravil_Gusmanov,Metallurg_Magnitogorsk
Devern_Hansack,Boston_Red_Sox
Roberto_Scarone,Audax_Italiano
Sergio_Osmeña_III,Georgetown_University
Damien_Traille,Section_Paloise
Maurice_Wertheim,Harvard_University
Hollis_B._Chenery,Stanford_University
Mitchell_Ucovich,Washington_Redskins
Brian_Scalabrine,Golden_State_Warriors
Richard_Hartmann_(ice_hockey),Elite_Ice_Hockey_League
Deron_Johnson,New_York_Yankees
Alphonso_Hodge,New_York_Jets
Ivan_Vutsov,PFC_Spartak_1918
Johannes_Reichel,HK_36_Skalica
Antti_Pihlström,JYP_Jyväskylä
Kathleen_de_la_Peña_McCook,Marquette_University
Fernando_Llorente,Spain_national_football_team
Erik_Johnson,National_Hockey_League
Lowell_S._Brown,Yale_University
Willie_Clay,New_Orleans_Saints
Doug_Scovil,Philadelphia_Eagles
Brandon_LaFell,Cincinnati_Bengals
Jeff_Yang,Harvard_University
Isaiah_Johnson,Detroit_Lions
Raymond_Jackson_(American_football),Cleveland_Browns
Asa_Charlton,Leamington_F.C.
Mark_Attanasio,Brown_University
Neil_Bluhm,Northwestern_University
Jonah_Bolden,Homebush_Boys_High_School
Marcel_Haščák,HK_Poprad
Shannon_Hope,Cardiff_Devils
Dwayne_Peel,Scarlets
Tanard_Davis,Indianapolis_Colts
Kevin_Lynch_(ice_hockey),Columbus_Blue_Jackets
Stefan_Logan,Montreal_Alouettes
Shawn_Faulkner,Ottawa_Rough_Riders
Sarah-Jayne_Mulvihill,Royal_Air_Force
Simone_Scuffet,Italy_national_under-21_football_team
Murray_S._Kessler,Villanova_University
Tarquinio_Provini,MV_Agusta
Travis_Ehrhardt,National_League_A
Hamid_Mahmoudi,BC_Lions
Rudi_García,Dijon_FCO
Mickey_Lawson,Spartans_F.C.
Drayton_Florence,Carolina_Panthers
Jason_Clermont,Saskatchewan_Roughriders
Oil_Can_Boyd,Boston_Red_Sox
Henry_Staff,Rosslyn_Park_F.C.
Hugh_Binney,Royal_Navy
Ivan_Cavaleiro,Portugal_national_under-21_football_team
Roland_Koch_(footballer),VfL_Osnabrück
D'Vauntes_Smith-Rivera,North_Central_High_School_(Indianapolis)
Karen_Weaver,Michigan_State_University
Robert_Dietrich,Nashville_Predators
Ivan_Vukomanović,Standard_Liège
Radovan_Ćurčić,Serbia_national_under-21_football_team
