Kresty_Prison,Saint_Petersburg
Wesoła,Warsaw
Highway_8_(Iraq),Baghdad
The_Bahrain_Mall,Manama
"Gingles,_Wisconsin",United_States
Beijing_apm,Beijing
São_Sebastião_do_Oeste,Brazil
Parlamentarium,Brussels
Griebnitzsee,Potsdam
"Slatino,_Kyustendil_Province",Bulgaria
Begaljica,Belgrade
Batyieva_Hora,Kiev
Kherson_International_Airport,Kherson
Kosi_Bay,Maputo
European_route_E67,Prague
Flor_da_Serra_do_Sul,Brazil
"Evangelical_Church,_Zagreb",Zagreb
Renmin_Bridge,Guangzhou
Chanakyapuri,Delhi
Plaza_de_Cagancha,Montevideo
Edward_M._Kennedy_Institute_for_the_United_States_Senate,Boston
Frunzyenski_District,Minsk
"Gulph_Mills,_Pennsylvania",United_States
Frontier_Organic_Research_Farm_Botanical_Garden,United_States
A4_motorway_(Romania),Constanța
"Norfolk,_Massachusetts",Massachusetts
"Glendale,_Boulder_County,_Colorado",United_States
Sultan_Pur_Majra,Delhi
Velika_Ivanča,Belgrade
Zeballos_Cué,Asunción
Blackstone_River_and_Canal_Heritage_State_Park,United_States
Soto_del_Real,Madrid
Bağcılar_Olympic_Sport_Hall,Istanbul
All_Hallows_Lombard_Street,London
"Maple_Rapids,_Michigan",United_States
"St._Stanislaus_Parish_(Meriden,_Connecticut)",United_States
"National_Highway_3_(India,_old_numbering)",Agra
"Campo_Grande,_Rio_de_Janeiro",Rio_de_Janeiro
Estádio_do_Lumiar,Lisbon
"Baisden,_Mingo_County,_West_Virginia",West_Virginia
"Woody,_California",United_States
Nieuwe_Waalse_Kerk,Amsterdam
Quibala,Angola
Mansfield_Hollow_State_Park,United_States
Luzhniki_Stadium,Moscow
Roosevelt_Lake_(Rhode_Island),"Providence,_Rhode_Island"
"Rising_Sun,_White_County,_Illinois",United_States
Chase–Lloyd_House,"Annapolis,_Maryland"
"Fazl_Mosque,_London",London
"St._Angela_Merici's_Church_(Bronx,_New_York)",United_States
Missouri,Taum_Sauk_Mountain
"Cathedral_of_the_Assumption_of_the_Virgin,_Tbilisi",Tbilisi
Achenheim,Strasbourg
"Odabaşı,_Antalya",Antalya
"Reedville,_Virginia",United_States
Georgian_Parliament_Building_(Kutaisi),Kutaisi
"Lac-Delage,_Quebec",Quebec_City
"Stockton,_Minnesota",United_States
"Ab_Garm,_Rostam",Fars_Province
"Church_of_St._Nicholas,_Vukovar",Vukovar
Richland_Creek_(Tennessee),United_States
Doane_Peak,Wyoming
Tsvetkova_bara,Bulgaria
"Cordova,_Tennessee",United_States
"Garden_Valley,_Yuba_County,_California",United_States
DeLaMar,Amsterdam
"Milanville,_Pennsylvania",Milan
"Deer_Creek_Township,_Bates_County,_Missouri",United_States
Furgglenfirst,Switzerland
Hôtel_Barrière_Le_Fouquet's,Paris
"Hickman_County,_Tennessee",United_States
Port_Moresby_Airfield_Complex,Port_Moresby
Úrbel_del_Castillo,Spain
Archbishopric_of_Belgrade_and_Karlovci,Belgrade
Sugathadasa_Stadium,Colombo
Moran_State_Park,United_States
West_Norwood,London
"Mattapoisett,_Massachusetts",Massachusetts
Cisla,Spain
Ermita,Manila
Arros-de-Nay,"Pau,_Pyrénées-Atlantiques"
São_José_do_Jacuípe,Brazil
Albany_(London),London
Hohe_Warte_Stadium,Vienna
"Johnson,_Indiana",United_States
Hawaii_Children's_Discovery_Center,Honolulu
"Beard,_West_Virginia",West_Virginia
Royal_Chapel_(Sweden),Stockholm
Bursa_Atatürk_Stadium,Bursa
"Church_of_St_Mary_Magdalene,_Valletta",Valletta
"All_Saints_Catholic_Church_(Cincinnati,_Ohio)",United_States
Beimen_Station_(Taipei_Metro),Taipei
"Mitcham,_London",London
Severn_River_Bridge,"Annapolis,_Maryland"
"Higgston,_Georgia",United_States
Monument_in_Memory_of_the_Fallen_Polish_Pilots_in_World_War_II,Warsaw
Salzkotten,Paderborn
European_route_E50,Prague
"Sumter_County,_South_Carolina",United_States
Echo_Canyon_State_Park,United_States
Fort_Ord_Dunes_State_Park,"Monterey,_California"
Villaquirán_de_los_Infantes,Spain
"Pownal,_Maine",United_States
Toronto,Lisbon
Haabersti_(subdistrict),Tallinn
Sanlúcar_de_Guadiana,Andalusia
"Cable,_Minnesota",United_States
Georg-Brauchle-Ring_(Munich_U-Bahn),Munich
Cass_Motor_Sales,Detroit
Lamana_Hotel,Port_Moresby
Sungai_Buloh-Serdang-Putrajaya_MRT_Line,Kuala_Lumpur
Fort_Phantom_Hill,Texas
Italian_Bridge,Saint_Petersburg
Keshavarzi,Fars_Province
Ambroz_(Madrid),Madrid
"Church_of_the_Holy_Trinity,_Košice",Košice
Elisabeta_Palace,Bucharest
Moradillo_de_Roa,Spain
Bettingen,Switzerland
Kreuzberg_(Tempelhofer_Berge),Berlin
Gurupá,Brazil
"White_Heath,_Illinois",United_States
M-Bahn,Berlin
"Alva,_Mississippi",United_States
"Madison_County,_Kentucky",United_States
Plymouth_Rock,"Plymouth,_Massachusetts"
Museum_of_Croydon,London
"Tiffin,_Ohio",United_States
Lake_Geneva,Lausanne
"Pendleton,_North_Carolina",United_States
Aggie_Field_Hockey_Facility,California
Isetann_Cinerama_Recto,Manila
"McComas,_West_Virginia",United_States
Semmering_(ski_resort),Vienna
National_Highway_66_(India),Kollam
"Danville,_Iowa",United_States
"Granite_Heights,_Wisconsin",United_States
Sancey-le-Grand,Montbéliard
"Ben_Hill,_Atlanta",Atlanta
"Tiergarten,_Berlin",Berlin
CNOOC_Building,Beijing
Huerta_de_Arriba,Spain
"Camp_Verde,_Texas",United_States
Vizura_Sports_Center,Belgrade
"Fawn_Township,_York_County,_Pennsylvania",United_States
SS._Cyril_and_Methodius_National_Library,Bulgaria
"White_River,_South_Dakota",United_States
"Aaron,_Indiana",United_States
Atlantique_Department,Ouidah
Kawęczyn_Heat_Plant,Warsaw
"Gamaliel,_Kentucky",United_States
White_Cloud_Temple,Beijing
Konradshöhe,Berlin
Jiangning_District,Nanjing
Boeung_Kak,Phnom_Penh
Palacio_de_Villena_(Cadalso_de_los_Vidrios),Spain
Gdańsk_Olszynka_railway_station,Gdańsk
Mirchaki,Fars_Province
Francisco_B._Reyes_Airport,Palawan
Tunnel_Hill_State_Trail,United_States
Ostheide,Lüneburg
Villaviciosa_de_Córdoba,Spain
Berzocana,Extremadura
"Gillis,_California",United_States
Murabba_Palace,Riyadh
Givisiez,Switzerland
Mezdra,Bulgaria
Ajapnyak_District,Yerevan
"Pig,_Kentucky",United_States
Brick_Schoolhouse,"Providence,_Rhode_Island"
"Helen,_West_Virginia",West_Virginia
Verde_Island_Passage,Mindoro
"Providence,_San_Bernardino_County,_California",United_States
Shacolas_Tower,Nicosia
Tagus,Lisbon
Karlsruhe_(district),Karlsruhe
Julie_Rogers_Theater,Texas
São_Sebastião_do_Rio_Verde,Brazil
"Avalon_Park,_Florida",United_States
G4_Beijing–Hong_Kong–Macau_Expressway,Beijing
"Rainelle,_West_Virginia",West_Virginia
"Monroe,_Iowa",United_States
"Highland_Park,_Wisconsin",United_States
HM_Prison_Winchester,Winchester
Bald_Mountain_Wilderness,United_States
Waitakere_Reservoir,New_Zealand
"Daniel_Boone_Hotel_(Charleston,_West_Virginia)","Charleston,_West_Virginia"
Brickfields,Kuala_Lumpur
Old_Patent_Office_Building,United_States
"Three_Mile,_Papua_New_Guinea",Port_Moresby
"Deer_Trail,_Colorado",United_States
United_Arab_Emirates,Fujairah
Fort_de_Flémalle,Belgium
"Rolling_Hills,_Wyoming",United_States
Ermensee,Switzerland
Maravilhas,Brazil
"Morrison,_Iowa",United_States
"New_Boston,_Texas",United_States
"Hinkletown,_Pennsylvania",United_States
Argolis,Nafplio
Van_Antwerp_Building,"Mobile,_Alabama"
Monte_Horebe,Brazil
Phoenix_metropolitan_area,"Phoenix,_Arizona"
The_Village_Market,Nairobi
Cambulo,Angola
Ohrid_Municipality,Ohrid
"Brandon,_Vermont",United_States
Greek_National_Road_8,Athens
"Pine_Acres,_California",United_States
Blessed_Sacrament_Catholic_Church_(Ottawa),Ottawa
"Bagh_Dasht,_Fars",Fars_Province
Illinois,United_States
"Federal_Transfer_Center,_Oklahoma_City",Oklahoma_City
"Kermit,_West_Virginia",United_States
China_Science_and_Technology_Museum,Beijing
"Quincy,_Ohio",United_States
Futa_River,Chile
Erzsébetváros,Budapest
Germany,German_Confederation
"Nescopeck,_Pennsylvania",United_States
Fischingen,Switzerland
"Iōjima,_Tokyo",Tokyo
Reelfoot_National_Wildlife_Refuge,United_States
Villamor_Air_Base,Manila
South_Georgia_and_the_South_Sandwich_Islands,Thatcher_Peninsula
Mount_Tom_(California),California
Dynamo_Training_Center,Kiev
"Shahid,_Fars",Fars_Province
"Hanover_Township,_Butler_County,_Ohio",United_States
Brooke_station,United_States
"Possum_Kingdom,_Kentucky",United_States
Craigflower_Manor_and_Schoolhouse,"Victoria,_British_Columbia"
Baeza_Cathedral,Spain
Ireland,Dublin
Nangang_Station,Taipei
Saint_Ignatius_Church_(Buenos_Aires),Buenos_Aires
Cavaleri_(Seville_Metro),Andalusia
"Tolu,_Arkansas",United_States
Kagnew_Station,Asmara
Sleepy_Creek,West_Virginia
Parque_García_Sanabria,Spain
Opéra-Théâtre_de_Metz_Métropole,Metz
"Civciler,_Kastamonu",Kastamonu
"Lower_Buffalo,_Kentucky",United_States
Aranji,Afghanistan
Elgin_National_Watch_Company_Observatory,United_States
G36_Nanjing–Luoyang_Expressway,Luoyang
Tuke_River,New_Zealand
Cárcheles,Spain
British_School_at_Rome,Rome
A3_highway_(Lithuania),Vilnius
Rikon_railway_station,Switzerland
"Tahoka,_Texas",United_States
"Corte_Madera_Creek_(San_Mateo_County,_California)",California
"Orange_Township,_Carroll_County,_Ohio",United_States
"Stefan_Karadzha,_Dobrich_Province",Bulgaria
Chanchai_Acadium,Bangkok
Adriatic_Bridge,Zagreb
Baghdad,Iraq
Seven_Tubs_Recreation_Area,United_States
"Archer_Township,_Harrison_County,_Ohio",United_States
"Bolckow,_Missouri",United_States
Real_Academia_de_la_Historia,Madrid
Barrios_Unidos,Bogotá
"McKinley,_Polk_County,_Wisconsin",United_States
Üetliberg,Switzerland
"Los_Santos,_Castile_and_León",Spain
Museo_Nacional_de_Antropología_(Madrid)__National_Museum_of_Anthropology__1,Madrid
Ujazdów_Castle,Warsaw
"Lewis_County,_Tennessee",Tennessee
Timog_Avenue,Quezon_City
Castrillo_de_la_Guareña,Spain
Jabar_Kili,Pakistan
"Saints_Peter_and_Paul_Church,_Kraków",Kraków
Bormujos,Spain
Italian_Social_Republic,Nazi_Germany
Dehiwala-Mount_Lavinia,Sri_Jayawardenepura_Kotte
"The_Grapes,_Limehouse",London
"Warfield,_Kentucky",United_States
Miyun_District,Beijing
Redina,Bulgaria
Nerkin_Shengavit,Yerevan
Yoido_Full_Gospel_Church,Seoul
Jandola,Pakistan
Ülemiste,Tallinn
Motorway_11_(Greece),Chalcis
Roman_Theatre_(Mérida),Spain
Evans_Diamond,United_States
Stereo_nightclub,Montreal
Ateneo_Art_Gallery,Quezon_City
Valverde_(Madrid),Madrid
Swissôtel_Berlin,Berlin
