Terry_Rhoads,Lise_Simms
Lois_Simpson_(cellist),Robert_Pikler
Enrica_Soma,John_Huston
Heinz_Zöger,Carola_Stern
Annabel_Giles,Midge_Ure
Elizabeth_Gray_(fossil_collector),Robert_Gray_(ornithologist)
Sohrab_Modi,Mehtab_(actress)
Alma_López,Alicia_Gaspar_de_Alba
Norodom_Arunrasmy,Keo_Puth_Rasmey
"George_Maximilianovich,_6th_Duke_of_Leuchtenberg",Princess_Anastasia_of_Montenegro
Olga_Constantinovna_of_Russia,George_I_of_Greece
Dean_Parisot,Sally_Menke
Bryan_Forbes,Nanette_Newman
Laurence_Harvey,Joan_Perry
Serge_Obolensky,Catherine_Yurievskaya
Archduke_Otto_of_Austria_(1865–1906),Princess_Maria_Josepha_of_Saxony_(1867–1944)
Tom_Conti,Kara_Wilson
Beatrice_Cameron,Richard_Mansfield
Charles_Esterly_Severn,Eveleen_Mary_Weldon_Severn
David_Plotz,Hanna_Rosin
Barbara_Jefford,John_Turner_(actor)
Anna_Magdalena_Bach,Johann_Sebastian_Bach
Jay_Z,Beyoncé
Philippe_Cousteau_Jr.,Ashlan_Gorse
Wu_Zetian,Emperor_Gaozong_of_Tang
Eric_I_of_Denmark,Boedil_Thurgotsdatter
"Ercole_II_d'Este,_Duke_of_Ferrara",Renée_of_France
Nina_Easton,Russell_Schriefer
"Henry_Julius,_Duke_of_Brunswick-Lüneburg",Dorothea_of_Saxony
Leonard_Teale,Liz_Harris
Queen_Kapiolani,Kalākaua
Jennifer_Garner,Ben_Affleck
Matt_Caplan,Karen_Olivo
Liliana_Gil_Valletta,Chris_Valletta
Maria_Fitzherbert,George_IV_of_the_United_Kingdom
Hetepheres_II,Kawab
Tim_Owen_(barrister),Jemma_Redgrave
Sophia_Loren,Carlo_Ponti
Victor_Emmanuel_II_of_Italy,Rosa_Vercellana
Lynn_Whitfield,Vantile_Whitfield
Pernilla_August,Bille_August
"Catalan,_Lord_of_Monaco",Blanche_del_Carretto
Omar_Sharif,Faten_Hamama
Matt_Flannery,Jessica_Jackley
Empress_Xiao_Yanyan,Emperor_Jingzong_of_Liao
Stephen_M._Ross,Kara_Ross
Joan_Alexander,John_Sylvester_White
Nora_Gulbrandsen,Otto_Delphin_Amundsen
"Isabella,_Countess_of_Vertus",Gian_Galeazzo_Visconti
Miriam_Cooper,Raoul_Walsh
Princess_Louise_of_Hesse-Darmstadt_(1761–1829),"Louis_I,_Grand_Duke_of_Hesse"
Betty_White,Allen_Ludden
Olaf_Tryggvason,Tyra_of_Denmark
Princess_Marie_of_Saxe-Weimar-Eisenach_(1808–1877),Prince_Charles_of_Prussia
Kapil_Hari_Paranjape,Sudeshna_Sinha
Shafaq_Nur_Hanimefendi,Isma'il_Pasha
Boris_III_of_Bulgaria,Giovanna_of_Italy
Hedwig_of_Legnica,Henry_VI_the_Older
Miles_J._Padgett,Heather_Reid
Princess_Charlotte_Amalie_Wilhelmine_of_Schleswig-Holstein-Sonderburg-Plön,"Frederick_Christian_I,_Duke_of_Schleswig-Holstein-Sonderburg-Augustenburg"
"Claire_Windsor,_Countess_of_Ulster","Alexander_Windsor,_Earl_of_Ulster"
Peter_Baldwin_(actor),Sarah_Long
Blanche_Lemco_van_Ginkel,Sandy_van_Ginkel
Raquel_Welch,Patrick_Curtis_(producer)
Kerima_(actress),Guy_Hamilton
Jake_La_Botz,Abby_Brammell
Alice_More,Thomas_More
Leonid_Gaidai,Nina_Grebeshkova
Ximena_Herrera,Alex_Sirvent
"Godefroy_Maurice_de_La_Tour_d'Auvergne,_Duke_of_Bouillon",Marie_Anne_Mancini
Elizabeth_Paulet,William_Courtenay_(died_1557)
"Frederick_Robinson,_2nd_Marquess_of_Ripon","Gwladys_Robinson,_Marchioness_of_Ripon"
Dora_Boyd_de_Pérez_Balladares,Ernesto_Pérez_Balladares
Nour_Hage,Nasri_Atallah
Eudokia_Angelina,Alexios_V_Doukas
Elisabeth_Omilami,Afemo_Omilami
Johnathon_Schaech,Jana_Kramer
Hamad_bin_Isa_Al_Khalifa,Sabika_bint_Ibrahim_Al_Khalifa
Sir_Edward_Burgh,Catherine_Parr
Frederick_VI_of_Denmark,Marie_of_Hesse-Kassel
Lucia_Migliaccio,Ferdinand_I_of_the_Two_Sicilies
Liliane_Bettencourt,André_Bettencourt
John_Bromfield,Larri_Thomas
Joan_of_Taranto,"Oshin,_King_of_Armenia"
"Jacqueline,_Countess_of_Hainaut",Frank_van_Borssele
Princess_Sophie_of_Luxembourg,Prince_Ernst_Heinrich_of_Saxony
Ankhesenamun,Tutankhamun
Teresa_Wright,Niven_Busch
Brett_Kavanaugh,Ashley_Estes_Kavanaugh
Rana_Bahadur_Shah,Queen_Tripurasundari_of_Nepal
Jeannie_Ritter,Bill_Ritter
Debra_Winger,Arliss_Howard
Tabinshwehti,Khay_Ma_Naw
Peter_Jennings,Kati_Marton
Mabel_Barrison,Joseph_E._Howard
Josef_von_Halban,Selma_Kurz
Leonora_Carrington,Renato_Leduc
"Federico_Ubaldo_della_Rovere,_Duke_of_Urbino",Claudia_de'_Medici
Lucien_E._Blackwell,Jannie_Blackwell
"Margaret_de_Quincy,_Countess_of_Lincoln","Walter_Marshal,_5th_Earl_of_Pembroke"
Rudolph_of_France,Emma_of_France
Larry_H._Miller,Gail_Miller_(businesswoman)
Mohamed_Boudiaf,Fatiha_Boudiaf
Ruriko_Asaoka,Kōji_Ishizaka
Michael_Burns_(actor_and_historian),Elizabeth_Topham_Kennan
Boris_Barnet,Yelena_Alexandrovna_Kuzmina
Serge_Sorokko,Tatiana_Sorokko
Patience_Jonathan,Goodluck_Jonathan
Gjon_Kastrioti_II,Jerina_Branković_(wife_of_Gjon_Kastrioti_II)
Anne_Bradstreet,Simon_Bradstreet
"Joan,_Countess_of_Flanders","Ferdinand,_Count_of_Flanders"
John_King_(journalist),Dana_Bash
Ahmad_Shah_of_Pahang,Tengku_Afzan
Stephen_Lambert_(media_executive),Jenni_Russell
Jo_Ann_Pflug,Chuck_Woolery
Holly_Robinson_Peete,Rodney_Peete
Thein_Sein,Khin_Khin_Win
Valerie_Hobson,John_Profumo
Ursula_Fleming,Jack_Darkins
Juliana_of_Hesse-Darmstadt,"Ulrich_II,_Count_of_East_Frisia"
Jola_Jobst,Wolfgang_Kieling
Katherine_Locke,Norman_Corwin
Dino_De_Laurentiis,Silvana_Mangano
"Nadejda_Mountbatten,_Marchioness_of_Milford_Haven","George_Mountbatten,_2nd_Marquess_of_Milford_Haven"
Geneviève_Pettersen,Samuel_Archibald_(writer)
Barbara_Sinatra,Zeppo_Marx
Augustus,Livia
Károly_Khuen-Héderváry,Margit_Teleki
"Guy_IV,_Count_of_Saint-Pol","Marie_of_Brittany,_Countess_of_Saint-Pol"
Wallace_Wolodarsky,Maya_Forbes
John_Estrada,Priscilla_Meirelles
Alfonso_V_of_León,Elvira_Menéndez_(died_1022)
Nicole_Mitchell_Murphy,Eddie_Murphy
Henry_Hill_(educationalist),Emily_Hill
Andie_Chen,Kate_Pang
Cristina_Yang,Owen_Hunt
Craig_B._Fisher,Helen_Ashton
Maureen_Starkey_Tigrett,Isaac_Tigrett
Yuvanna_Montalvo,Juan_Carlos_García_(actor)
Gloria_Neil,Anthony_K._Roberts
Eli_Wallach,Anne_Jackson
Ashoka,Asandhimitra
Lugné-Poe,Suzanne_Desprès
Nelson_Mandela,Graça_Machel
Manono_I,Keōua
Martin_Jarvis_(actor),Rosalind_Ayres
Abby_Brammell,Jake_La_Botz
Anne_of_Gloucester,"Edmund_Stafford,_5th_Earl_of_Stafford"
Abraham_Jacobi,Mary_Corinna_Putnam_Jacobi
Tomoko_Yamaguchi,Toshiaki_Karasawa
Judith_Holzmeister,Curd_Jürgens
Alboin,Chlothsind
Elizabeth_Glaser,Paul_Michael_Glaser
Stella_Adler,Mitchell_A._Wilson
Judith_Roberts_(actress),Pernell_Roberts
John_Mills,Aileen_Raymond
St._Julien_Ravenel,Harriott_Horry_Ravenel
Anna_Jantar,Jarosław_Kukulski
Rosalind_Chao,Simon_Templeman
Teresa_Patrício_de_Gouveia,Alexandre_O'Neill
Daphne_Deckers,Richard_Krajicek
Elżbieta_Czyżewska,Jerzy_Skolimowski
Harold_Nicholas,Dorothy_Dandridge
Cheryl_Barrymore,Michael_Barrymore
Kim_Dae-jung,Lee_Hui-ho
Timothy_West,Prunella_Scales
Jesse_Birdsall,Gwyneth_Strong
Valerie_Hobson,Anthony_Havelock-Allan
Empress_Xiaozhaoren,Kangxi_Emperor
Mihr_Nigar_Khanum,Muhammad_Shaybani
Virginia_Louise_Trimble,Joseph_Weber
Merv_Adelson,Barbara_Walters
Dustin_Hoffman,Anne_Byrne_(actress)
Miyuki_Ueda,Isao_Sasaki
Ramil_Rodriguez,Celia_Rodriguez
Ashley_Eckstein,David_Eckstein
Bengt_Eklund,Fylgia_Zadig
Leilani_Sarelle,Miguel_Ferrer
Randy_Zisk,Jennifer_Grant
Ursula_von_Rydingsvard,Paul_Greengard
Taichi_Yamazaki,Naoko_Yamazaki
Charlie_Ruggles,Adele_Rowland
Queen_Hyoui,Jeongjo_of_Joseon
Sultan_bin_Mohammed_bin_Saud_Al_Kabeer,Saad_bin_Abdulaziz
Judyann_Elder,Lonne_Elder_III
Nükhetsezâ_Hanımefendi_(wife_of_Abdülmecid_I),Abdülmecid_I
Sophia_Magdalena_of_Denmark,Gustav_III_of_Sweden
Sancha_of_Aragon,Gioffre_Borgia
"Priscilla_Buchan,_Baroness_Tweedsmuir","John_Buchan,_2nd_Baron_Tweedsmuir"
Shamim_Hilaly,Zafar_Hilaly
Wanda_Nara,Mauro_Icardi
"Infanta_Elena,_Duchess_of_Lugo",Jaime_de_Marichalar
Helge_Ingstad,Anne_Stine_Ingstad
Emilio_Estefan,Gloria_Estefan
Donald_Leka,Claire_Leka
Sarah_Wynter,Dan_Peres
Eugène_Fiset,Thomas_Linière_Taschereau
Nicholas_Ray,Gloria_Grahame
Jessica_Rush,Eric_Anderson_(actor)
Ursula_von_der_Leyen,Heiko_von_der_Leyen
Margaret_Theresa_of_Spain,"Leopold_I,_Holy_Roman_Emperor"
John_Kufuor,Theresa_Kufuor
Jackie_Ronne,Finn_Ronne
Richard_Dell,Miriam_Dell
Princess_Margaret_of_Prussia,Prince_Frederick_Charles_of_Hesse
Johanna_Quandt,Herbert_Quandt
Michael_Wilding_(actor),Margaret_Leighton
Anil_Moonesinghe,Jeanne_Hoban
Iván_Sánchez,Elia_Galera
Brad_Armstrong_(director),Jessica_Drake
DeVon_Franklin,Meagan_Good
John_Lynch_(New_Hampshire),Susan_Lynch_(pediatrician)
Fábio_Jr.,Glória_Pires
Lucy_Turnbull,Malcolm_Turnbull
David_Thornton_(actor),Cyndi_Lauper
"Franz_I,_Prince_of_Liechtenstein",Elisabeth_von_Gutmann
Caroline_of_Hesse-Homburg,"Louis_Frederick_II,_Prince_of_Schwarzburg-Rudolstadt"
Syed_Shamsul_Haque,Anwara_Syed_Haq
Hari_Kunzru,Katie_Kitamura
Ajatashatru,Princess_Vajira
Christopher_Backus,Mira_Sorvino
Robert_Thurman,Nena_von_Schlebrügge
Mimí_Lazo,Luis_Fernández_(actor)
Harald_Kloser,Désirée_Nosbusch
"William_Cuffe,_4th_Earl_of_Desart","Ellen_Cuffe,_Countess_of_Desart"
Jay_Hernandez,Daniella_Deutscher
Marie_Armande_de_La_Trémoille,Emmanuel_Théodose_de_La_Tour_d'Auvergne_(1668–1730)
Nicola_Shulman,Edward_St_Aubyn
Min_Aung_Myat,Narapatisithu
Paul_McGrath_(actor),Anne_Sargent
Elizabeth_Bogush,Lukas_Reiter
Simon_Rattle,Magdalena_Kožená
Suniel_Shetty,Mana_Shetty
James_I_of_Aragon,Violant_of_Hungary
Joseph_Auslander,Audrey_Wurdemann
Growth_of_Pedro_II_of_Brazil,Teresa_Cristina_of_the_Two_Sicilies
John_Hancock,Dorothy_Quincy
Barbara_Niven,"David_Niven,_Jr."
Olivia_Gentile,Andy_Borowitz
Linda_Evans,John_Derek
Ella_Fitzgerald,Ray_Brown_(musician)
"Thomas_Howard,_4th_Duke_of_Norfolk",Mary_FitzAlan
Ilo_Wallace,Henry_A._Wallace
Rajeev_Paul,Delnaaz_Irani
Mike_Bamiloye,Gloria_Bamiloye
Anette_Støvelbæk,Lars_Mikkelsen
Juliane_of_Nassau-Dillenburg_(1587-1643),"Maurice,_Landgrave_of_Hesse-Kassel"
Zsa_Zsa_Gabor,Felipe_de_Alba
Tiffany_Shlain,Ken_Goldberg
Larry_Miller_(comedian),Eileen_Conn
Karen_Hayes,Bill_Buchanan
Princess_Joséphine_Caroline_of_Belgium,Prince_Karl_Anton_of_Hohenzollern
Rhoda_Delaval,"Sir_Edward_Astley,_4th_Baronet"
Henry_John_Boulton,Ephraim_Jones
Ahmed_I,Kösem_Sultan
Pamela_Tiffin,Clay_Felker
Dulé_Hill,Nicole_Lyn
Raghuvaran,Rohini_(actress)
Joan_of_Portugal,Henry_IV_of_Castile
Michael_Ying,Brigitte_Lin
Monika_Krajewska,Stanisław_Krajewski
Jean_Smart,Richard_Gilliland
Shin_Mi-Nauk,Minkhaung_I
Lars-Erik_Berenett,Evabritt_Strandberg
"Maud_of_Lancaster,_Countess_of_Ulster","William_Donn_de_Burgh,_3rd_Earl_of_Ulster"
Maryam_Sachs,Rolf_Sachs
Riek_Machar,Angelina_Teny
Isabella_of_Angoulême,"John,_King_of_England"
Akosua_Busia,John_Singleton
"Henry_V,_Holy_Roman_Emperor",Empress_Matilda
Aija_Terauda,Derek_Estlin_Purvis
Kathryn_Albertson,Joe_Albertson
Gwen_Welles,Harris_Yulin
Jenni_Russell,Stephen_Lambert_(media_executive)
Chris_Wragge,Victoria_Silvstedt
Birgit_Tengroth,Jens_Otto_Krag
Annie_Walke,Bernard_Walke
Robert_C._Maynard,Nancy_Hicks_Maynard
Bayin_Htwe,Shwe_Zin_Gon
Dorothy_Payne_Whitney,Willard_Dickerman_Straight
Ne_Win,June_Rose_Bellamy
Thomas_A._Steitz,Joan_A._Steitz
Arthur_Weiss,Fay_Baker
Phoebe_Cates,Kevin_Kline
Princess_Margarete_Karola_of_Saxony,"Frederick,_Prince_of_Hohenzollern"
Lee_Leonard,Salome_Jens
David_Gest,Liza_Minnelli
Stephanie_Edwards_(TV_personality),Murray_MacLeod
Bae_Yong-joon,Park_Soo-jin
David_Soslan,Tamar_of_Georgia
Trish_Van_Devere,George_C._Scott
Sergei_Bondarchuk,Irina_Skobtseva
Michael_Feldman_(consultant),Savannah_Guthrie
Alison_Owen,Keith_Allen_(actor)
Dino_Andrade,Mary_Kay_Bergman
John_Adler,Shelley_Adler
Joseph_Kaufman,Ethel_Clayton
Lucélia_Santos,John_Neschling
Gunilla_Bielke,John_III_of_Sweden
Audrey_Capel_Doray,Audrey_Capel_Doray
R._J._G._Savage,Shirley_Coryndon
Princess_Karoline_Mathilde_of_Schleswig-Holstein-Sonderburg-Augustenburg,"Friedrich_Ferdinand,_Duke_of_Schleswig-Holstein"
Movita_Castaneda,Jack_Doyle
Rufus_Ada_George,Rose_A._George
Caroline_Endres_Diescher,Samuel_Diescher
"John_George,_Elector_of_Brandenburg",Sabina_of_Brandenburg-Ansbach
"Spencer_Cavendish,_8th_Duke_of_Devonshire","Louisa_Cavendish,_Duchess_of_Devonshire"
Kamehameha_III,Kalama
Geoffrey_Warnock,"Mary_Warnock,_Baroness_Warnock"
"Leopold,_Prince_of_Anhalt-Köthen",Frederica_Henriette_of_Anhalt-Bernburg
Hüsnüşah_Hatun,Bayezid_II
Julian_Claman,Marian_Seldes
Ann_Gerry,Elbridge_Gerry
Mervyn_Peake,Maeve_Gilmore
Lorenzo_de'_Medici,Clarice_Orsini
Ken_Howard,Louise_Sorel
Denys_Arcand,Denise_Robert
Ruth_Chatterton,George_Brent
Thiri_Maha_Sanda_Dewi_of_Toungoo,Mingyi_Nyo
Titiek_Suharto,Prabowo_Subianto_Djojohadikusumo
Jane_Cunningham_Croly,David_Goodman_Croly
Robertson_Stewart,Adrienne_Stewart
Millie_Perkins,Robert_Thom_(writer)
Marjorie_Bruce,"Walter_Stewart,_6th_High_Steward_of_Scotland"
James_Stansfeld,Caroline_Ashurst_Stansfeld
Masato_Sakai,Miho_Kanno
Park_Gok-ji,Park_Heung-sik_(born_1962)
Ross_Bagdasarian_Jr.,Janice_Karman
Helena_Thopia,Konstantin_Balšić
Kristiani_Herrawati,Susilo_Bambang_Yudhoyono
Hameeda_Hossain,Kamal_Hossain
Bobby_Limb,Dawn_Lake
Nicholas_Negroponte,Deborah_Porter
Bengt_Ohlsson,Helena_von_Zweigbergk
Zadie_Smith,Nick_Laird
John_Magufuli,Janeth_Magufuli
Cha_In-pyo,Shin_Ae-ra
Sandy_Cohen,Kirsten_Cohen
Naciye_Hanım,Abdul_Hamid_II
"Ismania_FitzRoy,_Baroness_Southampton","Charles_FitzRoy,_3rd_Baron_Southampton"
"Agnes_Howard,_Duchess_of_Norfolk","Thomas_Howard,_2nd_Duke_of_Norfolk"
Deborah_McGuire,Richard_Pryor
Narathu_of_Pinya,Saw_Omma_of_Pinya
Ceán_Chaffin,David_Fincher
"Gerhard_VII,_Duke_of_Jülich-Berg",Sophie_of_Saxe-Lauenburg
Chyler_Leigh,Nathan_West
"Elwyn_Jones,_Baron_Elwyn-Jones",Pearl_Binder
Tommaso_Padoa-Schioppa,Fiorella_Kostoris
Stringer_Davis,Margaret_Rutherford
Aurora_Enerio-Cerilles,Antonio_Cerilles
John_William_Waterhouse,Esther_Kenworthy_Waterhouse
Long_John_Nebel,Candy_Jones
Eleanor_Dodson,Guy_Dodson
Nikki_Finke,Jeffrey_W._Greenberg
Princess_Maria_Theresia_of_Thurn_and_Taxis_(1794–1874),"Paul_III_Anton,_Prince_Esterházy"
Abraham_Lincoln,Mary_Todd_Lincoln
Ashley_Scott,Steve_Hart_(singer)
"Marie_of_Cleves,_Princess_of_Condé","Henri,_Prince_of_Condé_(1552–1588)"
Richard_Smith_(silent_film_director),Alice_Howell
Gavin_Grant_(editor),Kelly_Link
Carlos_Dávila,Herminia_Arrate
Dick_Celeste,Dagmar_Braun_Celeste
Clark_Gable,Josephine_Dillon
Kim_Braden,David_Carson_(director)
Princess_Marie-Esméralda_of_Belgium,Salvador_Moncada
Hillevi_Rombin,G._David_Schine
Jack_Lynch,Máirín_Lynch
Rosemary_Ames,Bertie_Alexander_Meyer
Marge_Redmond,Jack_Weston
Frederick_IV_of_Denmark,Elisabeth_Helene_von_Vieregg
Eoin_Ó_Broin,Lynn_Boylan
Judy_Garland,Mark_Herron
Salvador_Nasrallah,Iroshka_Elvir
Mark_Ishii,Atsuko_Enomoto
Saw_Yun,Saw_Hnaung_of_Sagaing
Jackie_Stallone,"Frank_Stallone,_Sr."
"Alfonso_IV_d'Este,_Duke_of_Modena",Laura_Martinozzi
Alice_Brooke_Bodington,Oliver_Bodington
Emmanuelle_Seigner,Roman_Polanski
Anne-Marie_von_Schutzbar_genannt_Milchling,"Nikolaus,_Hereditary_Grand_Duke_of_Oldenburg"
Elisabeth_Charlotte_of_Anhalt-Harzgerode,"William_Louis,_Prince_of_Anhalt-Köthen"
Iain_Cuthbertson,Anne_Kristen
Emily_Thornberry,Christopher_Nugee
Katharina_Thalbach,Thomas_Brasch
Luisa_Martín,Joan_Llaneras
Lea_Schiavi,Winston_Burdett
Kimberly_Williams-Paisley,Brad_Paisley
Kepookalani,Alapaiwahine
Nicéphore_Soglo,Rosine_Vieyra_Soglo
"Elisabeth_of_Brandenburg,_Duchess_of_Brunswick-Calenberg-Göttingen","Eric_I,_Duke_of_Brunswick-Lüneburg"
"Infante_Carlos,_Duke_of_Calabria","Princess_Anne,_Duchess_of_Calabria"
Yelena_Yemchuk,Ebon_Moss-Bachrach
Jean_Case,Steve_Case
Chitra_Naik,Jayant_Pandurang_Naik
Jungjong_of_Joseon,Queen_Janggyeong
Clara_Schumann,Robert_Schumann
Florence_Prag_Kahn,Julius_Kahn_(congressman)
Herbert_Hoover,Lou_Henry_Hoover
Doyle_Corman,Becky_Corman
Lottie_Pickford,Allan_Forrest
Íngrid_Betancourt,Juan_Carlos_Lecompte
Amala_Paul,A._L._Vijay
Meshulam_Riklis,Pia_Zadora
Ethel_Merman,Robert_Six
William_Boyd_(actor),Grace_Bradley
Kerry_Stokes,Peta_Toppano
Carol_Chomsky,Noam_Chomsky
Prince_Harald_of_Denmark,Princess_Helena_Adelaide_of_Schleswig-Holstein-Sonderburg-Glücksburg
James_Speyer,Ellin_Prince_Speyer
Emma_of_Italy,Lothair_of_France
Rinchinbal_Khan,Daliyetemishi
Colleen_Camp,John_Goldwyn
Helen_Gallagher_(Solomon),Jack_Solomon
Douglas_Hyde,Lucy_Kurtz
Doris_Kenyon,Albert_Lasker
Marilyn_Hassett,Larry_Peerce
Peggy_Moffitt,William_Claxton_(photographer)
Philip_Ober,Vivian_Vance
Fidel_Castro,Mirta_Diaz-Balart
John_Gemberling,Andrea_Rosen
David_Rintoul,Vivien_Heilbron
Michael_Underwood,Angellica_Bell
Robert_Peary,Josephine_Diebitsch_Peary
Faye_Emerson,Skitch_Henderson
Nilanjana_Sharma,Jisshu_Sengupta
Sam_Taylor-Johnson,Jay_Jopling
Mary_Dimmick_Harrison,Benjamin_Harrison
Sandra_Oh,Alexander_Payne
Maria_Grazia_Spillantini,Michel_Goedert
Totto_Osvold,Sissel_Benneche_Osvold
"William_Parr,_1st_Marquess_of_Northampton","Helena,_Marchioness_of_Northampton"
Margravine_Albertina_Frederica_of_Baden-Durlach,"Christian_August_of_Holstein-Gottorp,_Prince_of_Eutin"
Giridhar_Gamang,Hema_Gamang
Al_Alquist,Elaine_Alquist
Susan_Blackmore,Adam_Hart-Davis
Mari_Maurstad,Aage_Kvalbein
Christopher_Rich_(actor),Nancy_Frangione
Angélica_Rivera,Enrique_Peña_Nieto
Anita_of_Braganza,"Prince_Miguel,_Duke_of_Viseu"
Lady_Sarah_Chatto,Daniel_Chatto
David_Shire,Didi_Conn
Clara_Bow,Rex_Bell
Ramachandra_Naidu_Galla,Aruna_Kumari_Galla
Theinkhathu_Saw_Hnaung,Saw_Myat_of_Sagu
Elizabeth_of_Nevers,"John_I,_Duke_of_Cleves"
Ethel_Myers,Jerome_Myers
Vekeana_Dhillon,Puneet_Sira
William_Gaskell,Elizabeth_Gaskell
Sutton_Foster,Ted_Griffin
Aster_Fissehatsion,Mahmoud_Ahmed_Sherifo
Ethel_D._Jacobs,Hirsch_Jacobs
William_II_of_Sicily,"Joan_of_England,_Queen_of_Sicily"
Duchess_Sophie_of_Prussia,Wilhelm_Kettler
"Maria_Teresa_Cybo-Malaspina,_Duchess_of_Massa","Ercole_III_d'Este,_Duke_of_Modena"
Virginia_Woolf,Leonard_Woolf
Shayan_Munshi,Peeya_Rai_Chowdhary
Robert_Borden,Laura_Borden
Archduchess_Yolande_of_Austria,Archduke_Carl_Ludwig_of_Austria_(1918–2007)
Casimir_I_of_Opole,"Viola,_Duchess_of_Opole"
Aisan_Daulat_Begum,Yunus_Khan
Neal_Marlens,Carol_Black
Charles_Emmanuel_III_of_Sardinia,Elisabeth_Therese_of_Lorraine
Victoria_of_Baden,Gustaf_V_of_Sweden
Eleanor_Warren_(cellist),Walter_Susskind
Cevherriz_Hanımefendi,Murad_V
Derryn_Hinch,Jacki_Weaver
Tony_Álvarez,Mariángel_Ruiz
Tsakhiagiin_Elbegdorj,Khajidsuren_Bolormaa
Ilona_Massey,Donald_Dawson
Hodding_Carter_III,Patricia_M._Derian
Rachel_Miner,Worthington_Miner
"Elizabeth_of_Vermandois,_Countess_of_Leicester","Robert_de_Beaumont,_1st_Earl_of_Leicester"
Catherine_Birgersdotter_of_Bjelbo,"Siegfried_I,_Prince_of_Anhalt-Zerbst"
Susan_Penhaligon,David_Munro_(documentary_filmmaker)
Charlie_Sheen,Denise_Richards
Jennie_Tuttle_Hobart,Garret_Hobart
Princess_María_de_las_Mercedes_of_Bourbon-Two_Sicilies,"Infante_Juan,_Count_of_Barcelona"
John_Bard_Manulis,Liz_Heller
Robert_Boardman_Howard,Adaline_Kent
"Lucy_Neville-Rolfe,_Baroness_Neville-Rolfe",Richard_Packer_(civil_servant)
Kurt_Hummel,Blaine_Anderson
Stephen_Poliakoff,Sandy_Welch
Michael_K._Frith,Kathryn_Mullen
Ibrahim_of_the_Ottoman_Empire,Hatice_Muazzez_Sultan
Nia_Roberts_(actress),Marc_Evans
Helen_Durham,Greg_Arnold
Landgravine_Auguste_of_Hesse-Homburg,"Frederick_Louis,_Hereditary_Grand_Duke_of_Mecklenburg-Schwerin"
Seonjo_of_Joseon,Queen_Inmok
Kathleen_Man_Gyllenhaal,Stephen_Gyllenhaal
David_B._Wake,Marvalee_Wake
Ben_Lanzarone,Ilene_Graff
Carole_Laure,Lewis_Furey
Louis_Dolivet,Beatrice_Straight
Chen_Maiping,Anna_Gustafsson_Chen
Anatoli_Papanov,Nadezhda_Karatayeva
Bill_Fraser,Pamela_Cundell
George_Jay_Gould_I,Edith_Kingdon
Shirley_Leon_Quimby,Edith_Quimby
Margene_Heffman,Barbara_Henrickson
Dan_Hicken,Donna_Deegan
Peter_von_Biron,Dorothea_von_Medem
Manuel_I_of_Portugal,Eleanor_of_Austria
Huitzilxotzin,Acamapichtli
Leo_Kuper,Hilda_Kuper
Nobuko_Miyamoto,Juzo_Itami
Adam_Mikołaj_Sieniawski,Elżbieta_Sieniawska
Ronit_Lentin,Louis_Lentin
Jennica_Garcia,Alwyn_Uytingco
"Frederik,_Crown_Prince_of_Denmark","Mary,_Crown_Princess_of_Denmark"
"Marie_Louise,_Duchess_of_Parma",Adam_Albert_von_Neipperg
Chauncey_McCormick,Charles_Deering
Aarthi_(actress),Ganeshkar
Ciro_Gomes,Patrícia_Pillar
Odette_Annable,Dave_Annable
Anna_Radziwiłł_(nobility),Konrad_III_Rudy
Diane_Sands,Ann_Mary_Dussault
"Alois,_Hereditary_Prince_of_Liechtenstein","Sophie,_Hereditary_Princess_of_Liechtenstein"
Sreeja_Chandran,Senthil_Kumar
Terry_Haskins,Gloria_Arias_Haskins
"Baldwin_II,_Margrave_of_Flanders","Ælfthryth,_Countess_of_Flanders"
Candace_Cameron_Bure,Valeri_Bure
Beatriz_Batarda,Bernardo_Sassetti
Sophan_Sophiaan,Widyawati
Ellen_Anderson,Andy_Dawkins
John_Graham_(Australian_politician),Jenny_McAllister
Duchess_Anastasia_of_Mecklenburg-Schwerin,Prince_Friedrich_Ferdinand_of_Schleswig-Holstein-Sonderburg-Glücksburg
Marjorie_Fowler,Gene_Fowler_Jr.
Pam_Eyking,Mark_Eyking
"John_Gardiner,_Baron_Gardiner_of_Kimble",Olivia_Musgrave
Susan_Sontag,Philip_Rieff
Eleanor_%22Sis%22_Daley,Richard_J._Daley
Alice_of_Norfolk,"Edward_Montagu,_1st_Baron_Montagu"
Farjad_Nabi,Samiya_Mumtaz
Robert_Walpole,"Catherine,_Lady_Walpole"
Peter_Amory,Claire_King
Emilia_Fox,Jared_Harris
J._F._C._Wright,Diana_Kingsmill_Wright
Philippe_of_Belgium,Queen_Mathilde_of_Belgium
"Masako,_Crown_Princess_of_Japan","Naruhito,_Crown_Prince_of_Japan"
Tuun_K'ab'_Hix,Ix_Ek'_Naah
Annette_de_la_Renta,Oscar_de_la_Renta
Flora_Parker_DeHaven,Carter_DeHaven
Rose_Jackson_(actress),Michael_G._Moye
Isla_Blair,Julian_Glover
Kyle_Lowder,Arianne_Zucker
John_D._Rockefeller,Laura_Spelman_Rockefeller
Christine_of_Hesse-Kassel_(1578–1658),"John_Ernest,_Duke_of_Saxe-Eisenach"
Jonathan_Jackson_(actor),Lisa_Vultaggio
Faranak_Margolese,David_Margolese
